0164072520141108,,164,725
1st Quarter Play-by-Play
Connecticut at 15:00,,CONN,ARMY
,"Cale Brewer kickoff for 60 yds , Arkeel Newsome return for 22 yds to the UConn 27",0,0
1st and 10 at CONN 27,Arkeel Newsome run for 1 yd to the UConn 28,,
2nd and 9 at CONN 28,Chandler Whitmer pass complete to Deshon Foxx for 5 yds to the UConn 33,,
3rd and 4 at CONN 33,Chandler Whitmer pass complete to Sean McQuillan for 5 yds to the UConn 38 for a 1ST down,,
1st and 10 at CONN 38,Jazzmar Clax run for 6 yds to the UConn 44,,
2nd and 4 at CONN 44,Ron Johnson run for 12 yds to the Army 44 for a 1ST down,,
1st and 10 at ARMY 44,Chandler Whitmer pass incomplete,,
2nd and 10 at ARMY 44,Chandler Whitmer pass complete to Thomas Lucas for 5 yds to the Army 39,,
3rd and 5 at ARMY 39,"Whitmer, Chandler rush for 6 yards to the ARMY33, PENALTY UCONN holding (Mateas, Alex) 11 yards to the 50 yardline, NO PLAY.",,
3rd and 16 at 50,"CONNECTICUT Penalty, False Start (Tyler Samra) to the UConn 45",,
3rd and 21 at CONN 45,Chandler Whitmer pass incomplete to Dhameer Bradley,,
4th and 21 at CONN 45,"Justin Wain punt for 44 yds , Xavier Moss returns for no gain to the Army 11",,
"CONN DRIVE TOTALS: 8 plays, 17 yards, 4:26"
Army at 10:34,,CONN,ARMY
1st and 10 at ARMY 11,Larry Dixon run for 2 yds to the Army 13,0,0
2nd and 8 at ARMY 13,Angel Santiago run for 7 yds to the Army 20,,
3rd and 1 at ARMY 20,Angel Santiago run for 4 yds to the Army 24 for a 1ST down,,
1st and 10 at ARMY 24,Joe Walker run for no gain to the Army 24,,
2nd and 10 at ARMY 24,Angel Santiago run for 5 yds to the Army 29,,
3rd and 5 at ARMY 29,Angel Santiago run for 6 yds to the Army 35 for a 1ST down,,
1st and 10 at ARMY 35,Trenton Turrentine run for 10 yds to the Army 45 for a 1ST down,,
1st and 10 at ARMY 45,Larry Dixon run for 6 yds to the UConn 49,,
2nd and 4 at CONN 49,Larry Dixon run for no gain to the UConn 49,,
3rd and 4 at CONN 49,Terry Baggett run for 35 yds to the UConn 14 for a 1ST down,,
1st and 10 at CONN 14,Angel Santiago run for 2 yds to the UConn 12,,
2nd and 8 at CONN 12,Angel Santiago run for 5 yds to the UConn 7,,
3rd and 3 at CONN 7,Larry Dixon run for 1 yd to the UConn 6,,
4th and 2 at CONN 6,A.J. Schurr run for 5 yds to the UConn 1 for a 1ST down,,
1st and Goal at CONN 1,Angel Santiago run for a loss of 1 yard to the UConn 2,,
2nd and Goal at CONN 2,"Angel Santiago run for 2 yds for a TD, (Daniel Grochowski KICK)",0,7
"ARMY DRIVE TOTALS: 16 plays, 89 yards, 8:41"
Connecticut at 1:53,,CONN,ARMY
,"Cale Brewer kickoff for 63 yds , Arkeel Newsome return for 23 yds to the UConn 25",0,7
1st and 10 at CONN 25,Ron Johnson run for 3 yds to the UConn 28,,
2nd and 7 at CONN 28,Chandler Whitmer pass complete to Deshon Foxx for 13 yds to the UConn 41 for a 1ST down,,
1st and 10 at CONN 41,Arkeel Newsome run for 2 yds to the UConn 43,,
2nd and 8 at CONN 43,Chandler Whitmer pass complete to Deshon Foxx for 5 yds to the UConn 48,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Connecticut at 15:00,,CONN,ARMY
3rd and 3 at CONN 48,Chandler Whitmer pass incomplete to Noel Thomas,0,7
4th and 3 at CONN 48,"Wain, Justin punt 46 yards to the ARMY6, downed, PENALTY ARMY running into kicker (Ricciardi, Stephen) 5 yards to the ARMY47, NO PLAY, 1ST DOWN UCONN. for a 1ST down",,
1st and 10 at ARMY 47,Chandler Whitmer pass intercepted Chris Carnegie return for 2 yds to the Army 15,,
"CONN DRIVE TOTALS: 6 plays, 28 yards, 2:25"
Army at 14:28,,CONN,ARMY
1st and 10 at ARMY 15,Angel Santiago run for 17 yds to the Army 32 for a 1ST down,0,7
1st and 10 at ARMY 32,Raymond Maples run for 13 yds to the Army 45 for a 1ST down,,
1st and 10 at ARMY 45,Trenton Turrentine run for 8 yds to the UConn 47,,
2nd and 2 at CONN 47,Angel Santiago run for 7 yds to the UConn 40 for a 1ST down,,
1st and 10 at CONN 40,Angel Santiago run for 7 yds to the UConn 33,,
2nd and 3 at CONN 33,Angel Santiago run for 1 yd to the UConn 32,,
3rd and 2 at CONN 32,Trenton Turrentine run for 9 yds to the UConn 23 for a 1ST down,,
1st and 10 at CONN 23,Angel Santiago run for 4 yds to the UConn 19,,
2nd and 6 at CONN 19,Angel Santiago run for 3 yds to the UConn 16,,
3rd and 3 at CONN 16,Matt Giachinta run for 12 yds to the UConn 4 for a 1ST down,,
1st and Goal at CONN 4,"Joe Walker run for 4 yds for a TD, (Daniel Grochowski KICK)",0,14
"ARMY DRIVE TOTALS: 11 plays, 85 yards, 5:49"
Connecticut at 8:39,,CONN,ARMY
,"Cale Brewer kickoff for 65 yds , Arkeel Newsome return for 25 yds to the UConn 25",0,14
1st and 10 at CONN 25,Tim Boyle pass complete to Brian Lemelle for 9 yds to the UConn 34,,
2nd and 1 at CONN 34,Tim Boyle pass complete to Deshon Foxx for 2 yds to the UConn 36 for a 1ST down,,
1st and 10 at CONN 36,"Tim Boyle pass incomplete to Deshon Foxx, broken up by Hayden Pierce",,
2nd and 10 at CONN 36,Tim Boyle pass complete to Dhameer Bradley for 4 yds to the UConn 40,,
3rd and 6 at CONN 40,Tim Boyle pass complete to Brian Lemelle for 5 yds to the UConn 45,,
4th and 1 at CONN 45,"CONNECTICUT Penalty, False Start (Richard Levy) to the UConn 40",,
4th and 6 at CONN 40,"Justin Wain punt for 36 yds, downed at the Army 24",,
"CONN DRIVE TOTALS: 5 plays, 15 yards, 3:12"
Army at 5:27,,CONN,ARMY
1st and 10 at ARMY 24,Larry Dixon run for 6 yds to the Army 30,0,14
2nd and 4 at ARMY 30,Terry Baggett run for 3 yds to the Army 33,,
3rd and 1 at ARMY 33,Angel Santiago run for 3 yds to the Army 36 for a 1ST down,,
1st and 10 at ARMY 36,Angel Santiago pass complete to Joe Walker for 16 yds to the UConn 48 for a 1ST down,,
1st and 10 at CONN 48,Angel Santiago run for 5 yds to the UConn 43,,
2nd and 5 at CONN 43,Aaron Kemper run for 3 yds to the UConn 40,,
3rd and 2 at CONN 40,"Angel Santiago run for a loss of 2 yards to the UConn 42 Angel Santiago fumbled, forced by Jefferson Ashiru, recovered by UConn Junior Joseph",,
"ARMY DRIVE TOTALS: 7 plays, 34 yards, 3:23"
Connecticut at 2:04,,CONN,ARMY
1st and 10 at CONN 42,Chandler Whitmer pass incomplete to Dhameer Bradley,0,14
2nd and 10 at CONN 42,Chandler Whitmer pass complete to Noel Thomas for 26 yds to the Army 32 for a 1ST down,,
