0434023520141018,,434,235
,"FLORIDA wins the coin toss, and defers. MISSOURI to receive. FLORIDA defends.",,
1st Quarter Play-by-Play
Missouri at 14:49,,MO,FLA
1st and 10 at FLA 35,Marcus Murphy 96 Yd Kickoff Return (Andrew Baggett Kick),7,0
,Andrew Baggett kickoff for 65 yds for a touchback,,
1st and 10 at FLA 25,Jeff Driskel pass complete to Demarcus Robinson for 11 yds to the Fla 36 for a 1ST down,,
1st and 10 at FLA 36,Jeff Driskel pass incomplete to Ahmad Fulwood,,
2nd and 10 at FLA 36,Matt Jones run for 6 yds to the Fla 42,,
3rd and 4 at FLA 42,Jeff Driskel pass complete to Clay Burton for 6 yds to the Fla 48 for a 1ST down,,
1st and 10 at FLA 48,Matt Jones run for 6 yds to the Misso 46,,
2nd and 4 at MIZZ 46,"TEAM run for a loss of 3 yards to the Misso 49 TEAM fumbled, recovered by Misso",,
"FLA DRIVE TOTALS: 6 plays, 26 yards, 1:58"
Missouri at 12:51,,MO,FLA
1st and 10 at MIZZ 49,Maty Mauk run for 1 yd to the 50 yard line,7,0
2nd and 9 at 50,Maty Mauk pass complete to Darius White for 1 yd to the Fla 49,,
3rd and 8 at FLA 49,"MISSOURI Penalty, False Start (Taylor Chappell) to the Misso 46",,
3rd and 13 at MIZZ 46,Maty Mauk pass intercepted Marcus Maye return for 1 yd to the Misso 45,,
"MIZZ DRIVE TOTALS: 3 plays, -3 yards, 1:47"
Florida at 11:04,,MO,FLA
1st and 10 at MIZZ 45,Kelvin Taylor run for 1 yd to the Misso 44,7,0
2nd and 9 at MIZZ 44,"Driskel, Jeff pass incomplete, PENALTY MISSOURI offside 5 yards to the MISSOURI39, NO PLAY.",,
2nd and 4 at MIZZ 39,Kelvin Taylor run for 5 yds to the Misso 34 for a 1ST down,,
1st and 10 at MIZZ 34,Kelvin Taylor run for no gain to the Misso 34,,
2nd and 10 at MIZZ 34,Jeff Driskel pass incomplete to Clay Burton,,
3rd and 10 at MIZZ 34,Jeff Driskel pass incomplete to Demarcus Robinson,,
4th and 10 at MIZZ 34,Jeff Driskel pass incomplete to Demarcus Robinson,,
"FLA DRIVE TOTALS: 6 plays, 11 yards, 1:45"
Missouri at 9:19,,MO,FLA
1st and 10 at MIZZ 35,Russell Hansbrough run for 5 yds to the Misso 40,7,0
2nd and 5 at MIZZ 40,Russell Hansbrough run for a loss of 2 yards to the Misso 38,,
3rd and 7 at MIZZ 38,Maty Mauk run for 5 yds to the Misso 43,,
4th and 2 at MIZZ 43,"Christian Brinser punt for 47 yds, downed at the Fla 10",,
"MIZZ DRIVE TOTALS: 3 plays, 8 yards, 1:40"
Florida at 7:39,,MO,FLA
1st and 10 at FLA 10,Matt Jones run for 6 yds to the Fla 16,7,0
2nd and 4 at FLA 16,Matt Jones run for 8 yds to the Fla 24 for a 1ST down,,
1st and 10 at FLA 24,Treon Harris pass complete to Matt Jones for 1 yd to the Fla 25,,
2nd and 9 at FLA 25,Matt Jones run for a loss of 1 yard to the Fla 24,,
