0796051820141206,,796,518
1st Quarter Play-by-Play
Ohio State at 15:00,,WIS,OHST
,"Andrew Endicott kickoff for 65 yds , Curtis Samuel return for 23 yds to the OhSt 23",0,0
1st and 10 at OSU 23,Cardale Jones pass complete to Michael Thomas for 8 yds to the OhSt 31,,
2nd and 2 at OSU 31,Ezekiel Elliott run for 4 yds to the OhSt 35 for a 1ST down,,
1st and 10 at OSU 35,Ezekiel Elliott run for 15 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Ezekiel Elliott run for 2 yds to the Wisc 48,,
2nd and 8 at WIS 48,Cardale Jones pass complete to Corey Smith for 9 yds to the Wisc 39 for a 1ST down,,
1st and 10 at WIS 39,Devin Smith 39 Yd pass from Cardale Jones (Sean Nuernberger Kick),0,7
"OSU DRIVE TOTALS: 6 plays, 77 yards, 1:59"
Wisconsin at 13:01,,WIS,OHST
,"Kyle Clinton kickoff for 64 yds , Kenzel Doe return for 27 yds to the Wisc 28",0,7
1st and 10 at WIS 28,Melvin Gordon run for 2 yds to the Wisc 30,,
2nd and 8 at WIS 30,"Joel Stave pass complete to Austin Traylor for 4 yds Austin Traylor fumbled, forced by Darron Lee, recovered by Wisc",,
3rd and 4 at WIS 34,Melvin Gordon run for a loss of 1 yard to the Wisc 33,,
4th and 5 at WIS 33,"Drew Meyer punt for 33 yds, fair catch by Evan Spencer at the OhSt 34",,
"WIS DRIVE TOTALS: 3 plays, 5 yards, 1:53"
Ohio State at 11:08,,WIS,OHST
1st and 10 at OSU 34,"OHIO ST Penalty, False Start (Taylor Decker) to the OhSt 29",0,7
1st and 15 at OSU 29,Cardale Jones run for a loss of 4 yards to the OhSt 25,,
2nd and 19 at OSU 25,Cardale Jones run for 5 yds to the OhSt 30,,
3rd and 14 at OSU 30,Cardale Jones pass incomplete to Jalin Marshall,,
4th and 14 at OSU 30,"OHIO ST Penalty, Delay of Game (-5 Yards) to the OhSt 25",,
4th and 19 at OSU 25,"Cameron Johnston punt for 73 yds, downed at the Wisc 2",,
"OSU DRIVE TOTALS: 3 plays, -9 yards, 1:49"
Wisconsin at 9:19,,WIS,OHST
1st and 10 at WIS 2,Melvin Gordon run for 8 yds to the Wisc 10,0,7
2nd and 2 at WIS 10,Melvin Gordon run for no gain to the Wisc 10,,
3rd and 2 at WIS 10,"Joel Stave pass complete to Sam Arneson for 10 yds to the Wisc 20 for a 1ST down OHIO ST Penalty, Defensive Offside (Joey Bosa) declined for a 1ST down",,
1st and 10 at WIS 20,Joel Stave pass incomplete to Alex Erickson,,
2nd and 10 at WIS 20,Melvin Gordon run for 8 yds to the Wisc 28,,
3rd and 2 at WIS 28,Melvin Gordon run for 6 yds to the Wisc 34 for a 1ST down,,
1st and 10 at WIS 34,Melvin Gordon run for 1 yd to the Wisc 35,,
2nd and 9 at WIS 35,Corey Clement run for 1 yd to the Wisc 36,,
3rd and 8 at WIS 36,Joel Stave pass incomplete to Kenzel Doe,,
4th and 8 at WIS 36,"Drew Meyer punt for 57 yds, downed at the OhSt 7",,
"WIS DRIVE TOTALS: 9 plays, 34 yards, 4:31"
Ohio State at 4:48,,WIS,OHST
,"Timeout OHIO ST, clock 04:48",0,7
1st and 10 at OSU 7,Ezekiel Elliott run for 12 yds to the OhSt 19 for a 1ST down,,
1st and 10 at OSU 19,Ezekiel Elliott 81 Yd Run (Sean Nuernberger Kick),0,14
"OSU DRIVE TOTALS: 2 plays, 93 yards, 0:42"
Wisconsin at 4:06,,WIS,OHST
,"Kyle Clinton kickoff for 64 yds , Kenzel Doe return for 19 yds to the Wisc 20",0,14
1st and 10 at WIS 20,Melvin Gordon run for 4 yds to the Wisc 24,,
2nd and 6 at WIS 24,Melvin Gordon run for 10 yds to the Wisc 34 for a 1ST down,,
1st and 10 at WIS 34,Melvin Gordon run for 13 yds to the Wisc 47 for a 1ST down,,
1st and 10 at WIS 47,Joel Stave pass complete to Alex Erickson for 11 yds to the OhSt 42 for a 1ST down,,
1st and 10 at OSU 42,Joel Stave pass intercepted Vonn Bell return for 7 yds to the OhSt 41,,
"WIS DRIVE TOTALS: 5 plays, 38 yards, 2:11"
Ohio State at 1:55,,WIS,OHST
1st and 10 at OSU 41,Cardale Jones run for a loss of 4 yards to the OhSt 37,0,14
2nd and 14 at OSU 37,Cardale Jones pass complete to Michael Thomas for 23 yds to the Wisc 40 for a 1ST down,,
1st and 10 at WIS 40,Cardale Jones pass complete to Jalin Marshall for 32 yds to the Wisc 8 for a 1ST down,,
1st and Goal at WIS 8,Cardale Jones run for 2 yds to the Wisc 6,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Ohio State at 15:00,,WIS,OHST
2nd and Goal at WIS 6,Curtis Samuel run for 5 yds to the Wisc 1,0,14
3rd and Goal at WIS 1,"OHIO ST Penalty, False Start (Taylor Decker) to the Wisc 6",,
3rd and Goal at WIS 6,Cardale Jones pass incomplete to Ezekiel Elliott,,
4th and Goal at WIS 6,Sean Nuernberger 23 Yd Field Goal,0,17
"OSU DRIVE TOTALS: 7 plays, 53 yards, 2:41"
Wisconsin at 14:14,,WIS,OHST
,"Kyle Clinton kickoff for 63 yds , Kenzel Doe return for 28 yds to the Wisc 30",0,17
1st and 10 at WIS 30,Melvin Gordon run for no gain to the Wisc 30,,
2nd and 10 at WIS 30,Joel Stave sacked by Michael Bennett for a loss of 7 yards to the Wisc 23,,
3rd and 17 at WIS 23,Joel Stave pass incomplete to Sam Arneson,,
4th and 17 at WIS 23,"Drew Meyer punt for 40 yds, fair catch by Jalin Marshall at the OhSt 37",,
"WIS DRIVE TOTALS: 3 plays, -7 yards, 1:48"
Ohio State at 12:26,,WIS,OHST
1st and 10 at OSU 37,Cardale Jones pass complete to Michael Thomas for 10 yds to the OhSt 47 for a 1ST down,0,17
1st and 10 at OSU 47,Ezekiel Elliott run for 9 yds to the Wisc 44,,
2nd and 1 at WIS 44,Devin Smith 44 Yd pass from Cardale Jones (Sean Nuernberger Kick),0,24
"OSU DRIVE TOTALS: 3 plays, 63 yards, 1:17"
