0202023520141122,,202,235
1st Quarter Play-by-Play
Eastern Kentucky at 15:00,,EKU,FLA
,"Austin Hardin kickoff for 64 yds , Jared Sanders return for 24 yds to the EKent 25",0,0
1st and 10 at EKY 25,Bennie Coney run for 2 yds to the EKent 27,,
2nd and 8 at EKY 27,Bennie Coney pass complete to Scott Daniel for a loss of 1 yard to the EKent 26,,
3rd and 9 at EKY 26,Bennie Coney pass incomplete,,
4th and 9 at EKY 26,"Keith Wrzuszczak punt for 40 yds , Andre Debose returns for 39 yds to the EKent 27",,
"EKY DRIVE TOTALS: 3 plays, 1 yard, 1:31"
Florida at 13:29,,EKU,FLA
1st and 10 at EKY 27,Matt Jones run for 4 yds to the EKent 23,0,0
2nd and 6 at EKY 23,Treon Harris pass incomplete to Matt Jones,,
3rd and 6 at EKY 23,Treon Harris sacked by Chris Kelly for a loss of 8 yards to the EKent 31,,
4th and 14 at EKY 31,Austin Hardin 48 yd FG GOOD,0,3
"FLA DRIVE TOTALS: 4 plays, -4 yards, 1:21"
Eastern Kentucky at 12:08,,EKU,FLA
,"Austin Hardin kickoff for 65 yds , Jared Sanders return for 14 yds to the EKent 14",0,3
1st and 10 at EKY 14,Bennie Coney pass incomplete,,
2nd and 10 at EKY 14,"u""Dy'Shawn Mobley"",  run for 4 yds to the EKent 18",,
3rd and 6 at EKY 18,Bennie Coney pass incomplete,,
4th and 6 at EKY 18,Keith Wrzuszczak run for 5 yds to the EKent 23,,
"EKY DRIVE TOTALS: 4 plays, 9 yards, 1:06"
Florida at 11:02,,EKU,FLA
1st and 10 at EKY 23,Kelvin Taylor run for 7 yds to the EKent 16,0,3
2nd and 3 at EKY 16,Kelvin Taylor run for 2 yds to the EKent 14,,
3rd and 1 at EKY 14,Kelvin Taylor run for no gain to the EKent 14,,
4th and 1 at EKY 14,Jeff Driskel run for 1 yd to the EKent 13 for a 1ST down,,
1st and 10 at EKY 13,Treon Harris pass incomplete,,
2nd and 10 at EKY 13,"Kelvin Taylor run for 13 yds for a TD, (Austin Hardin KICK)",0,10
"FLA DRIVE TOTALS: 6 plays, 23 yards, 2:27"
Eastern Kentucky at 8:35,,EKU,FLA
,"Austin Hardin kickoff for 63 yds , Jared Sanders return for 27 yds to the EKent 29",0,10
1st and 10 at EKY 29,"u""Dy'Shawn Mobley"",  run for 7 yds to the EKent 36",,
2nd and 3 at EKY 36,"Bennie Coney pass incomplete to u""Dy'Shawn Mobley"", , broken up by Michael Taylor",,
3rd and 3 at EKY 36,Bennie Coney pass incomplete to Scott Daniel,,
4th and 3 at EKY 36,"Keith Wrzuszczak punt for 44 yds, punt out-of-bounds at the Fla 20",,
"EKY DRIVE TOTALS: 3 plays, 7 yards, 1:02"
Florida at 7:33,,EKU,FLA
1st and 10 at FLA 20,Matt Jones run for 1 yd to the Fla 21,0,10
2nd and 9 at FLA 21,Matt Jones run for 4 yds to the Fla 25,,
3rd and 5 at FLA 25,Treon Harris pass incomplete to Matt Jones,,
4th and 5 at FLA 25,"Kyle Christy punt for 55 yds, punt out-of-bounds at the EKent 30 , Stanley Absanon returns for 10 yds to the EKent 30",,
"FLA DRIVE TOTALS: 3 plays, 5 yards, 1:22"
Eastern Kentucky at 6:11,,EKU,FLA
1st and 10 at EKY 30,"Bennie Coney pass complete to JJ Jude for 1 yd JJ Jude fumbled, forced by Marcus Maye, recovered by EKent JJ Jude",0,10
2nd and 9 at EKY 31,Bennie Coney pass complete to Taylor Miller for 2 yds to the EKent 33,,
3rd and 7 at EKY 33,Bennie Coney pass complete to Jeff Glover for 12 yds to the EKent 45 for a 1ST down,,
1st and 10 at EKY 45,"JJ Jude run for a loss of 14 yards to the EKent 31 JJ Jude fumbled, recovered by EKent JJ Jude",,
2nd and 24 at EKY 31,"u""Dy'Shawn Mobley"",  run for 7 yds to the EKent 38",,
3rd and 17 at EKY 38,Bennie Coney pass complete to Jeff Glover for 18 yds to the Fla 44 for a 1ST down,,
1st and 10 at FLA 44,"TEAM run for a loss of 1 yard to the Fla 45 TEAM fumbled, recovered by EKent Taylor Miller",,
2nd and 11 at FLA 45,"u""Dy'Shawn Mobley"",  run for 3 yds to the Fla 42",,
3rd and 8 at FLA 42,"Bennie Coney pass complete to u""Dy'Shawn Mobley"",  for 8 yds to the Fla 34 for a 1ST down",,
1st and 10 at FLA 34,Bennie Coney run for 1 yd to the Fla 33,,
2nd and 9 at FLA 33,"Bennie Coney pass incomplete to Taylor Miller, broken up by Vernon Hargreaves",,
3rd and 9 at FLA 33,Bennie Coney pass incomplete,,
4th and 9 at FLA 33,Andrew Lloyd 51 yd FG GOOD,3,10
1st and Goal at EKY 35,"LLOYD, Andrew kickoff 11 yards to the EKU46, on-side kick, recovered by EKU on EKU46, PENALTY EKU illegal block 5 yards to the EKU30, NO PLAY.",,
"EKY DRIVE TOTALS: 13 plays, 37 yards, 5:16"
Florida at 0:55,,EKU,FLA
,"Andrew Lloyd kickoff for 70 yds , Andre Debose return for 30 yds to the Fla 30",3,10
1st and 10 at FLA 30,"Treon Harris pass complete to Quinton Dunbar for 70 yds for a TD, (Austin Hardin KICK)",3,17
"FLA DRIVE TOTALS: 1 play, 70 yards, 0:22"
Eastern Kentucky at 0:33,,EKU,FLA
,"Austin Hardin kickoff for 64 yds , Jared Sanders return for 23 yds to the EKent 24",3,17
1st and 10 at EKY 24,"u""Dy'Shawn Mobley"",  run for 5 yds to the EKent 29",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Eastern Kentucky at 15:00,,EKU,FLA
2nd and 5 at EKY 29,"Bennie Coney pass complete to u""Dy'Shawn Mobley"",  for a loss of 1 yard to the EKent 28",3,17
3rd and 6 at EKY 28,"FLORIDA Penalty, Defensive offside (Dante Fowler) to the EKent 33",,
3rd and 1 at EKY 33,"u""Dy'Shawn Mobley"",  run for 1 yd to the EKent 34 for a 1ST down",,
1st and 10 at EKY 34,Jeff Glover pass incomplete to Scott Daniel,,
2nd and 10 at EKY 34,"u""Dy'Shawn Mobley"",  run for 3 yds to the EKent 37",,
3rd and 7 at EKY 37,Bennie Coney pass incomplete,,
4th and 7 at EKY 37,"Keith Wrzuszczak punt for 24 yds, punt out-of-bounds at the Fla 39",,
"EKY DRIVE TOTALS: 6 plays, 13 yards, 2:33"
Florida at 13:00,,EKU,FLA
1st and 10 at FLA 39,"TEAM run for a loss of 13 yards to the Fla 8 TEAM fumbled, recovered by EKent LaJuan Smith  , return for 18 yds to the Fla 8",3,17
"FLA DRIVE TOTALS: 1 play, -13 yards, 0:09"
Eastern Kentucky at 12:51,,EKU,FLA
1st and Goal at FLA 8,Bennie Coney run for 1 yd to the Fla 7,3,17
2nd and Goal at FLA 7,Taylor Miller run for a loss of 4 yards to the Fla 11,,
3rd and Goal at FLA 11,Bennie Coney pass incomplete,,
4th and Goal at FLA 11,Keith Wrzuszczak run for 3 yds to the Fla 8,,
"EKY DRIVE TOTALS: 4 plays, 0 yards, 1:22"
Florida at 11:29,,EKU,FLA
1st and 10 at FLA 8,Matt Jones run for 17 yds to the Fla 25 for a 1ST down,3,17
1st and 10 at FLA 25,Matt Jones run for a loss of 2 yards to the Fla 23,,
2nd and 12 at FLA 23,Treon Harris run for 6 yds to the Fla 29,,
3rd and 6 at FLA 29,Treon Harris run for 3 yds to the Fla 32,,
4th and 3 at FLA 32,"Kyle Christy punt for 51 yds , Stanley Absanon returns for 9 yds to the EKent 26",,
"FLA DRIVE TOTALS: 4 plays, 24 yards, 2:36"
Eastern Kentucky at 8:53,,EKU,FLA
1st and 10 at EKY 26,"u""Dy'Shawn Mobley"",  run for a loss of 2 yards to the EKent 19 u""Dy'Shawn Mobley"",  fumbled, forced by Caleb Brantley, recovered by Fla Gerald Willis",3,17
"EKY DRIVE TOTALS: 1 play, -7 yards, 0:08"
Florida at 8:45,,EKU,FLA
1st and 10 at EKY 19,Treon Harris pass incomplete,3,17
2nd and 10 at EKY 19,"Treon Harris pass complete to Demarcus Robinson for 19 yds for a TD, (Austin Hardin KICK)",3,24
"FLA DRIVE TOTALS: 2 plays, 19 yards, 0:16"
Eastern Kentucky at 8:29,,EKU,FLA
,Austin Hardin kickoff for 65 yds for a touchback,3,24
1st and 10 at EKY 25,"u""EASTRN KENTUCKY Penalty, false start (Dy'Shawn Mobley) to the EKent 20""",,
1st and 15 at EKY 20,Bennie Coney pass incomplete,,
2nd and 15 at EKY 20,"Bennie Coney pass complete to u""Dy'Shawn Mobley"",  for 4 yds to the EKent 24",,
3rd and 11 at EKY 24,"Bennie Coney pass incomplete, broken up by Antonio Morrison",,
4th and 11 at EKY 24,"Keith Wrzuszczak punt for 42 yds , Andre Debose returns for a loss of 4 yards to the Fla 30",,
