0031003720140830,,31,37
,"ARKANSAS wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Arkansas at 15:00,,ARK,AUB
,"Daniel Carlson kickoff for 65 yds , Korliss Marshall return for 15 yds to the Ark 15",0,0
1st and 10 at ARK 15,Jonathan Williams run for 2 yds to the Ark 17,,
2nd and 8 at ARK 17,"Brandon Allen pass incomplete to Demetrius Wilson, broken up by Jonathan Jones",,
3rd and 8 at ARK 17,Brandon Allen run for 7 yds to the Ark 24,,
4th and 1 at ARK 24,"Sam Irwin-Hill punt for 51 yds, fair catch by Quan Bray at the Aub 25",,
"ARK DRIVE TOTALS: 3 plays, 9 yards, 1:33"
Auburn at 13:27,,ARK,AUB
1st and 10 at AUB 25,Cameron Artis-Payne run for 2 yds to the Aub 27,0,0
2nd and 8 at AUB 27,Jeremy Johnson pass complete to Ricardo Louis for 3 yds to the Aub 30,,
3rd and 5 at AUB 30,Jeremy Johnson pass complete to Sammie Coates for 13 yds to the Aub 43 for a 1ST down,,
1st and 10 at AUB 43,Cameron Artis-Payne run for 7 yds to the 50 yard line,,
2nd and 3 at 50,"AUBURN Penalty, Offensive Holding (Gage Batten) to the Aub 40",,
2nd and 13 at AUB 40,Ricardo Louis run for no gain to the Aub 40,,
3rd and 13 at AUB 40,Jeremy Johnson pass complete to Cameron Artis-Payne for 14 yds to the Ark 46 for a 1ST down,,
1st and 10 at ARK 46,Cameron Artis-Payne run for a loss of 3 yards to the Ark 49,,
2nd and 13 at ARK 49,"Jeremy Johnson pass complete to Melvin Ray for 49 yds for a TD, (Daniel Carlson KICK)",0,7
"AUB DRIVE TOTALS: 8 plays, 75 yards, 3:50"
Arkansas at 9:37,,ARK,AUB
,Daniel Carlson kickoff for 65 yds for a touchback,0,7
1st and 10 at ARK 25,Korliss Marshall run for 7 yds to the Ark 32,,
2nd and 3 at ARK 32,Korliss Marshall run for 13 yds to the Ark 45 for a 1ST down,,
1st and 10 at ARK 45,Alex Collins run for 20 yds to the Aub 35 for a 1ST down,,
1st and 10 at AUB 35,Alex Collins run for 21 yds to the Aub 14 for a 1ST down,,
1st and 10 at AUB 14,Korliss Marshall run for no gain to the Aub 14,,
2nd and 10 at AUB 14,"Brandon Allen pass complete to Hunter Henry for 14 yds for a TD, (John Henson KICK)",7,7
"ARK DRIVE TOTALS: 6 plays, 75 yards, 2:53"
Auburn at 6:44,,ARK,AUB
,Sam Irwin-Hill kickoff for 65 yds for a touchback,7,7
1st and 10 at AUB 25,"Jeremy Johnson pass complete to u""D'haquille Williams"",  for 19 yds to the Aub 44 for a 1ST down",,
1st and 10 at ARK 39,Cameron Artis-Payne run for 3 yds to the Ark 36,,
1st and 10 at AUB 44,Cameron Artis-Payne run for 2 yds to the Aub 46,,
2nd and 8 at AUB 46,"ARKANSAS Penalty, Defensive Pass Interference (Rohan Gaines) to the Ark 39 for a 1ST down",,
2nd and 7 at ARK 36,Corey Grant run for 9 yds to the Ark 27 for a 1ST down,,
1st and 10 at ARK 27,Jeremy Johnson pass complete to C.J. Uzomah for 26 yds to the Ark 1 for a 1ST down,,
1st and Goal at ARK 1,"Cameron Artis-Payne run for 1 yd for a TD, (Daniel Carlson KICK)",7,14
"AUB DRIVE TOTALS: 6 plays, 75 yards, 2:43"
Arkansas at 4:01,,ARK,AUB
,Daniel Carlson kickoff for 65 yds for a touchback,7,14
1st and 10 at ARK 25,Korliss Marshall run for 5 yds to the Ark 30,,
2nd and 5 at ARK 30,Brandon Allen pass incomplete to Keon Hatcher,,
,"Timeout ARKANSAS, clock 03:13",,
3rd and 5 at ARK 30,"Brandon Allen run for 4 yds to the Ark 34 for a 1ST down AUBURN Penalty, Face Mask (16 yards) (Angelo Blackson) to the 50 yard line for a 1ST down",,
1st and 10 at 50,Jonathan Williams run for 11 yds to the Aub 39 for a 1ST down,,
1st and 10 at AUB 39,Jonathan Williams run for a loss of 1 yard to the Aub 40,,
2nd and 11 at AUB 40,Brandon Allen pass complete to Cody Hollister for 5 yds to the Aub 35,,
3rd and 6 at AUB 35,Brandon Allen pass incomplete,,
4th and 6 at AUB 35,"Sam Irwin-Hill punt for 33 yds, downed at the Aub 2",,
"ARK DRIVE TOTALS: 7 plays, 40 yards, 2:52"
Auburn at 1:09,,ARK,AUB
1st and 10 at AUB 2,Cameron Artis-Payne run for 7 yds to the Aub 9,7,14
2nd and 3 at AUB 9,Cameron Artis-Payne run for 7 yds to the Aub 16 for a 1ST down,,
1st and 10 at AUB 16,"Jeremy Johnson pass complete to u""D'haquille Williams"",  for 62 yds to the Ark 22 for a 1ST down",,
1st and 10 at ARK 22,Cameron Artis-Payne run for 7 yds to the Ark 15,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Auburn at 15:00,,ARK,AUB
2nd and 3 at ARK 15,"Cameron Artis-Payne run for 10 yds to the Ark 5 AUBURN Penalty, Face Mask (15 yards) (Patrick Miller) to the Ark 20",7,14
2nd and 8 at ARK 20,Corey Grant run for 2 yds to the Ark 18,,
3rd and 6 at ARK 18,"Jeremy Johnson pass complete to u""D'haquille Williams"",  for 18 yds for a TD, (Daniel Carlson KICK)",7,21
"AUB DRIVE TOTALS: 7 plays, 98 yards, 2:49"
Arkansas at 13:20,,ARK,AUB
,Daniel Carlson kickoff for 65 yds for a touchback,7,21
1st and 10 at ARK 25,Brandon Allen pass complete to Demetrius Wilson for 11 yds to the Ark 36 for a 1ST down,,
1st and 10 at ARK 36,Alex Collins run for a loss of 1 yard to the Ark 35,,
2nd and 11 at ARK 35,Brandon Allen pass complete to Demetrius Wilson for 26 yds to the Aub 39 for a 1ST down,,
1st and 10 at AUB 39,"AUBURN Penalty, Defensive Holding (TEAM) to the Aub 29 for a 1ST down",,
1st and 10 at AUB 29,Jonathan Williams run for 2 yds to the Aub 27,,
2nd and 8 at AUB 27,Brandon Allen pass complete to Jeremy Sprinkle for 10 yds to the Aub 17 for a 1ST down,,
1st and 10 at AUB 17,"Brandon Allen pass complete to AJ Derby for 17 yds for a TD, (John Henson KICK)",14,21
"ARK DRIVE TOTALS: 6 plays, 75 yards, 2:14"
Auburn at 11:06,,ARK,AUB
,"Sam Irwin-Hill kickoff for 57 yds , Ricardo Louis return for 19 yds to the Aub 27",14,21
1st and 10 at AUB 27,Jeremy Johnson pass incomplete to Ricardo Louis,,
2nd and 10 at AUB 27,Cameron Artis-Payne run for 9 yds to the Aub 36,,
3rd and 1 at AUB 36,Cameron Artis-Payne run for a loss of 1 yard to the Aub 35,,
4th and 2 at AUB 35,"Daniel Carlson punt for 62 yds , D.J. Dean returns for 4 yds to the Ark 7",,
"AUB DRIVE TOTALS: 3 plays, 8 yards, 1:32"
Arkansas at 9:34,,ARK,AUB
1st and 10 at ARK 7,Korliss Marshall run for 8 yds to the Ark 15,14,21
2nd and 2 at ARK 15,"Korliss Marshall run for 3 yds to the Ark 18 Korliss Marshall fumbled, recovered by Ark Jared Cornelius for a 1ST down",,
1st and 10 at ARK 18,Alex Collins run for 18 yds to the Ark 36 for a 1ST down,,
1st and 10 at ARK 36,Alex Collins run for 11 yds to the Ark 47 for a 1ST down,,
1st and 10 at ARK 47,Jonathan Williams run for 3 yds to the 50 yard line,,
2nd and 7 at 50,Brandon Allen pass complete to Jonathan Williams for 1 yd to the Aub 49,,
3rd and 6 at AUB 49,Brandon Allen pass complete to Demetrius Wilson for 14 yds to the Aub 35 for a 1ST down,,
1st and 10 at AUB 35,Brandon Allen pass complete to AJ Derby for 18 yds to the Aub 17 for a 1ST down,,
,"Timeout AUBURN, clock 05:13",,
1st and 10 at AUB 17,Jonathan Williams run for 11 yds to the Aub 6 for a 1ST down,,
1st and Goal at AUB 6,"Jonathan Williams run for 6 yds for a TD, (John Henson KICK)",21,21
"ARK DRIVE TOTALS: 10 plays, 93 yards, 5:06"
Auburn at 4:28,,ARK,AUB
,Sam Irwin-Hill kickoff for 65 yds for a touchback,21,21
1st and 10 at AUB 25,Corey Grant run for 2 yds to the Aub 27,,
2nd and 8 at AUB 27,"Jeremy Johnson pass complete to u""D'haquille Williams"",  for 7 yds to the Aub 34",,
3rd and 1 at AUB 34,Cameron Artis-Payne run for no gain to the Aub 34,,
4th and 1 at AUB 34,"AUBURN Penalty, False Start (Avery Young) to the Aub 29",,
4th and 6 at AUB 29,"Daniel Carlson punt for 54 yds , D.J. Dean returns for 7 yds to the Ark 24",,
"AUB DRIVE TOTALS: 3 plays, 4 yards, 2:01"
Arkansas at 2:27,,ARK,AUB
1st and 10 at ARK 24,Alex Collins run for 1 yd to the Ark 25,21,21
2nd and 9 at ARK 25,Brandon Allen pass incomplete to AJ Derby,,
3rd and 9 at ARK 25,Brandon Allen pass incomplete to Cody Hollister,,
4th and 9 at ARK 25,"Sam Irwin-Hill punt for 48 yds , Quan Bray returns for 13 yds to the Aub 40",,
"ARK DRIVE TOTALS: 3 plays, 1 yard, 1:03"
Auburn at 1:24,,ARK,AUB
1st and 10 at AUB 40,"Jeremy Johnson pass complete to u""D'haquille Williams"",  for 20 yds to the Ark 40 for a 1ST down",21,21
1st and 10 at ARK 40,"Jeremy Johnson pass complete to u""D'haquille Williams"",  for 8 yds u""D'haquille Williams"",  fumbled, forced by Tiquention Coleman, recovered by Aub",,
2nd and 2 at ARK 32,Jeremy Johnson pass incomplete to Sammie Coates,,
3rd and 2 at ARK 32,Cameron Artis-Payne run for 4 yds to the Ark 28 for a 1ST down,,
1st and 10 at ARK 28,Jeremy Johnson pass incomplete to C.J. Uzomah,,
2nd and 10 at ARK 28,Jeremy Johnson pass incomplete to Sammie Coates,,
,"Timeout AUBURN, clock 00:23",,
3rd and 10 at ARK 28,"Jeremy Johnson pass complete to u""D'haquille Williams"",  for 4 yds to the Ark 24",,
,"Timeout AUBURN, clock 00:03",,
4th and 6 at ARK 24,Daniel Carlson 42 yd FG MISSED,,
,End of 2nd Quarter,,
"AUB DRIVE TOTALS: 8 plays, 36 yards, 1:24"
3rd Quarter Play-by-Play
Auburn at 15:00,,ARK,AUB
,"Sam Irwin-Hill kickoff for 65 yds , Corey Grant return for 32 yds to the AUBURN 33 AUBURN Penalty, Illegal Block (10 Yards) to the Aub 22",21,21
1st and 10 at AUB 22,Cameron Artis-Payne run for 4 yds to the Aub 26,,
2nd and 6 at AUB 26,"Nick Marshall pass complete to u""D'haquille Williams"",  for no gain to the Aub 26",,
3rd and 6 at AUB 26,Nick Marshall pass complete to Corey Grant for 6 yds to the Aub 32 for a 1ST down,,
1st and 10 at AUB 32,Cameron Artis-Payne run for 3 yds to the Aub 35,,
2nd and 7 at AUB 35,Nick Marshall run for 5 yds to the Aub 40,,
3rd and 2 at AUB 40,Nick Marshall pass complete to Melvin Ray for 28 yds to the Ark 32 for a 1ST down,,
1st and 10 at ARK 32,Cameron Artis-Payne run for 12 yds to the Ark 20 for a 1ST down,,
1st and 10 at ARK 20,Cameron Artis-Payne run for 1 yd to the Ark 19,,
2nd and 9 at ARK 19,"Nick Marshall run for 19 yds for a TD, (Daniel Carlson KICK)",21,28
"AUB DRIVE TOTALS: 9 plays, 78 yards, 4:18"
Arkansas at 10:42,,ARK,AUB
,Daniel Carlson kickoff for 65 yds for a touchback,21,28
1st and 10 at ARK 25,Brandon Allen pass complete to AJ Derby for no gain to the Ark 25,,
2nd and 10 at ARK 25,Brandon Allen pass complete to Patrick Arinze for 2 yds to the Ark 27,,
3rd and 8 at ARK 27,Brandon Allen pass incomplete to Demetrius Wilson,,
4th and 8 at ARK 27,"Sam Irwin-Hill punt for 42 yds , Quan Bray returns for 18 yds to the Aub 49",,
"ARK DRIVE TOTALS: 3 plays, 2 yards, 1:38"
Auburn at 9:04,,ARK,AUB
1st and 10 at AUB 49,"Cameron Artis-Payne run for 5 yds to the Ark 46 Cameron Artis-Payne fumbled, forced by Tevin Beanum, recovered by Ark Rohan Gaines",21,28
"AUB DRIVE TOTALS: 1 play, 5 yards, 0:11"
Arkansas at 8:53,,ARK,AUB
1st and 10 at ARK 46,Alex Collins run for 3 yds to the Ark 49,21,28
2nd and 7 at ARK 49,Brandon Allen pass complete to Keon Hatcher for 17 yds to the Aub 34 for a 1ST down,,
1st and 10 at AUB 34,Alex Collins run for 1 yd to the Aub 33,,
2nd and 9 at AUB 33,Brandon Allen pass complete to AJ Derby for 5 yds to the Aub 28,,
3rd and 4 at AUB 28,Alex Collins run for a loss of 6 yards to the Aub 34,,
4th and 10 at AUB 34,"Sam Irwin-Hill punt for 23 yds, downed at the Aub 11",,
"ARK DRIVE TOTALS: 5 plays, 20 yards, 3:23"
Auburn at 5:30,,ARK,AUB
1st and 10 at AUB 11,Corey Grant run for 19 yds to the Aub 30 for a 1ST down,21,28
1st and 10 at AUB 30,"Nick Marshall pass complete to u""D'haquille Williams"",  for 16 yds to the Aub 46 for a 1ST down",,
1st and 10 at AUB 46,Corey Grant run for 4 yds to the 50 yard line,,
2nd and 6 at 50,Nick Marshall run for a loss of 4 yards to the Aub 46,,
3rd and 10 at AUB 46,"AUBURN Penalty, Substitution Infraction (-5 Yards) to the Aub 41",,
3rd and 15 at AUB 41,"Nick Marshall pass incomplete to u""D'haquille Williams""",,
4th and 15 at AUB 41,"Daniel Carlson punt for 44 yds, downed at the Ark 15",,
"AUB DRIVE TOTALS: 5 plays, 30 yards, 2:00"
Arkansas at 3:30,,ARK,AUB
1st and 10 at ARK 15,Korliss Marshall run for 3 yds to the Ark 18,21,28
2nd and 7 at ARK 18,"Brandon Allen pass intercepted for a TD Jermaine Whitehead return for 33 yds for a TD, (Daniel Carlson KICK)",21,35
1st and 10 at AUB 35,"ARKANSAS Penalty, Illegal Block (15 Yards) to the 50 yard line",,
"ARK DRIVE TOTALS: 2 plays, 3 yards, 0:51"
Arkansas at 2:39,,ARK,AUB
,Daniel Carlson kickoff for 50 yds for a touchback,21,35
1st and 10 at ARK 25,Alex Collins run for no gain to the Ark 25,,
2nd and 10 at ARK 25,"ARKANSAS Penalty, False Start (Brey Cook) to the Ark 20",,
2nd and 15 at ARK 20,Brandon Allen pass complete to Cody Hollister for 15 yds to the Ark 35 for a 1ST down,,
1st and 10 at ARK 35,"Brandon Allen pass complete to Jonathan Williams for a loss of 3 yards Jonathan Williams fumbled, forced by Robenson Therezie, recovered by Ark Jonathan Williams",,
2nd and 13 at ARK 32,Korliss Marshall run for 6 yds to the Ark 38,,
,End of 3rd Quarter,,
4th Quarter Play-by-Play
Arkansas at 15:00,,ARK,AUB
3rd and 7 at ARK 38,Brandon Allen pass incomplete to Jared Cornelius,21,35
4th and 7 at ARK 38,"Sam Irwin-Hill punt for 52 yds, fair catch by Quan Bray at the Aub 10",,
"ARK DRIVE TOTALS: 5 plays, 13 yards, 2:52"
Arkansas at 2:39,,ARK,AUB
1st and 10 at AUB 10,Cameron Artis-Payne run for 13 yds to the Aub 23 for a 1ST down,21,35
1st and 10 at AUB 23,Cameron Artis-Payne run for 28 yds to the Ark 49 for a 1ST down,,
1st and 10 at ARK 49,Nick Marshall run for 4 yds to the Ark 45,,
2nd and 6 at ARK 45,Nick Marshall run for 5 yds to the Ark 40,,
3rd and 1 at ARK 40,Cameron Artis-Payne run for 5 yds to the Ark 35 for a 1ST down,,
,"Timeout AUBURN, clock 12:20",,
1st and 10 at ARK 35,Nick Marshall pass incomplete to Sammie Coates,,
2nd and 10 at ARK 35,Corey Grant run for 11 yds to the Ark 24 for a 1ST down,,
1st and 10 at ARK 24,Nick Marshall run for a loss of 5 yards to the Ark 29,,
2nd and 15 at ARK 29,Corey Grant run for 6 yds to the Ark 23,,
3rd and 9 at ARK 23,Nick Marshall sacked by Taiwan Johnson for a loss of 5 yards to the Ark 28,,
4th and 14 at ARK 28,Daniel Carlson 45 yd FG GOOD,21,38
"ARK DRIVE TOTALS: 5 plays, 13 yards, 2:52"
Arkansas at 9:55,,ARK,AUB
,Daniel Carlson kickoff for 65 yds for a touchback,21,38
1st and 10 at ARK 25,"ARKANSAS Penalty, False Start (Demetrius Wilson) to the Ark 20",,
1st and 15 at ARK 20,Brandon Allen pass complete to Korliss Marshall for 14 yds to the Ark 34,,
2nd and 1 at ARK 34,Brandon Allen pass incomplete,,
3rd and 1 at ARK 34,Brandon Allen run for 2 yds to the Ark 36 for a 1ST down,,
1st and 10 at ARK 36,"Brandon Allen pass incomplete to Hunter Henry, broken up by Justin Garrett",,
2nd and 10 at ARK 36,Brandon Allen pass complete to Demetrius Wilson for 4 yds to the Ark 40,,
3rd and 6 at ARK 40,Brandon Allen sacked by Cassanova McKinzy for a loss of 7 yards to the Ark 33,,
4th and 13 at ARK 33,"Sam Irwin-Hill punt for 52 yds, downed at the Aub 15",,
"ARK DRIVE TOTALS: 6 plays, 8 yards, 1:55"
Arkansas at 9:55,,ARK,AUB
1st and 10 at AUB 15,Cameron Artis-Payne run for 32 yds to the Aub 47 for a 1ST down,21,38
1st and 10 at AUB 47,Nick Marshall run for a loss of 1 yard to the Aub 46,,
2nd and 11 at AUB 46,Cameron Artis-Payne run for 15 yds to the Ark 39 for a 1ST down,,
1st and 10 at ARK 39,Cameron Artis-Payne run for 5 yds to the Ark 34,,
2nd and 5 at ARK 34,Cameron Artis-Payne run for no gain to the Ark 34,,
3rd and 5 at ARK 34,Corey Grant run for 7 yds to the Ark 27 for a 1ST down,,
1st and 10 at ARK 27,Corey Grant run for 24 yds to the Ark 3 for a 1ST down,,
1st and Goal at ARK 3,"Corey Grant run for 3 yds for a TD, (Daniel Carlson KICK)",21,45
"ARK DRIVE TOTALS: 6 plays, 8 yards, 1:55"
Arkansas at 3:15,,ARK,AUB
,Daniel Carlson kickoff for 65 yds for a touchback,21,45
1st and 10 at ARK 25,Brandon Allen pass incomplete to Keon Hatcher,,
2nd and 10 at ARK 25,Brandon Allen pass complete to Alex Collins for 5 yds to the Ark 30,,
3rd and 5 at ARK 30,Brandon Allen pass incomplete to Keon Hatcher,,
,"Timeout AUBURN, clock 02:25",,
4th and 5 at ARK 30,Brandon Allen pass incomplete to Drew Morgan,,
"ARK DRIVE TOTALS: 4 plays, 5 yards, 0:57"
Auburn at 2:18,,ARK,AUB
1st and 10 at ARK 30,Peyton Barber run for 2 yds to the Ark 28,21,45
2nd and 8 at ARK 28,Peyton Barber run for 3 yds to the Ark 25,,
3rd and 5 at ARK 25,Peyton Barber run for 14 yds to the Ark 11 for a 1ST down,,
,End of 4th Quarter,,
"AUB DRIVE TOTALS: 3 plays, 19 yards, 2:18"
