0664041920141004,,664,419
1st Quarter Play-by-Play
Southern Mississippi at 15:00,,USM,MTU
,"Cody Clark kickoff for 58 yds , Michael Thomas return for 26 yds to the SoMis 33",0,0
1st and 10 at USM 33,Ito Smith run for 2 yds to the SoMis 35,,
2nd and 8 at USM 35,Kyle Foster run for no gain to the SoMis 35,,
3rd and 8 at USM 35,"MULLENS, Nick pass complete to MARTIN, Casey for 26 yards to the MT39 (KELLY, John), PENALTY USM pass interference (THOMAS, Michael) 15 yards to the USM20, NO PLAY.",,
3rd and 23 at USM 20,"Nick Mullens pass incomplete to Markese Triplett, broken up by Alex Dale",,
4th and 23 at USM 20,"Tyler Sarrazin punt for 7 yds, punt out-of-bounds at the SoMis 27",,
"USM DRIVE TOTALS: 3 plays, -13 yards, 1:41"
Middle Tennessee at 13:19,,USM,MTU
1st and 10 at USM 27,Austin Grammer run for no gain to the SoMis 27,0,0
2nd and 10 at USM 27,Austin Grammer run for no gain to the SoMis 27,,
3rd and 10 at USM 27,"Austin Grammer pass complete to u""Ed'Marques Batties"",  for 4 yds to the SoMis 23",,
4th and 6 at USM 23,Cody Clark 40 yd FG GOOD,0,3
"MTSU DRIVE TOTALS: 4 plays, 4 yards, 1:43"
Southern Mississippi at 11:36,,USM,MTU
,"Cody Clark kickoff for 61 yds , Michael Thomas return for 31 yds to the SoMis 35",0,3
1st and 10 at USM 35,"Ito Smith run for 1 yd to the SoMis 36 Ito Smith fumbled, forced by T.T. Barber, recovered by SoMis Ito Smith",,
2nd and 9 at USM 36,Nick Mullens pass complete to Kyle Foster for 9 yds to the SoMis 45 for a 1ST down,,
1st and 10 at USM 45,George Payne run for 5 yds to the 50 yard line,,
2nd and 5 at 50,George Payne run for 4 yds to the MTnSt 46,,
,"Timeout SOUTHERN MISS, clock 09:21",,
3rd and 1 at MTU 46,George Payne run for 3 yds to the MTnSt 43 for a 1ST down,,
1st and 10 at MTU 43,George Payne run for 3 yds to the MTnSt 40,,
2nd and 7 at MTU 40,Nick Mullens pass complete to George Payne for 12 yds to the MTnSt 28 for a 1ST down,,
1st and 10 at MTU 28,George Payne run for a loss of 3 yards to the MTnSt 31,,
2nd and 13 at MTU 31,Nick Mullens pass complete to Michael Thomas for 9 yds to the MTnSt 22,,
3rd and 4 at MTU 22,George Payne run for 8 yds to the MTnSt 14 for a 1ST down,,
1st and 10 at MTU 14,Nick Mullens pass incomplete to Michael Thomas,,
2nd and 10 at MTU 14,"Nick Mullens pass complete to Tez Parks for 1 yd Tez Parks fumbled, forced by Cavellis Luckett, recovered by SoMis N/A",,
3rd and 7 at MTU 11,Nick Mullens pass intercepted Kevin Byard return for 1 yd to the MTnSt 1,,
"USM DRIVE TOTALS: 13 plays, 54 yards, 4:53"
Middle Tennessee at 6:43,,USM,MTU
1st and 10 at MTU 1,Austin Grammer pass incomplete,0,3
2nd and 10 at MTU 1,Jordan Parker run for 8 yds to the MTnSt 9,,
3rd and 2 at MTU 9,Jordan Parker run for no gain to the MTnSt 9,,
4th and 2 at MTU 9,"Zachary Lopez punt for 15 yds, punt out-of-bounds at the MTnSt 24",,
"MTSU DRIVE TOTALS: 3 plays, 8 yards, 1:17"
Southern Mississippi at 5:26,,USM,MTU
1st and 10 at MTU 24,George Payne run for 2 yds to the MTnSt 22,0,3
2nd and 8 at MTU 22,Nick Mullens pass complete to Marquise Ricard for 11 yds to the MTnSt 11 for a 1ST down,,
1st and 10 at MTU 11,George Payne run for 3 yds to the MTnSt 8,,
2nd and 7 at MTU 8,Nick Mullens pass incomplete to N/A,,
3rd and 7 at MTU 8,"Nick Mullens pass incomplete to Marquise Ricard, broken up by Alex Dale",,
4th and 7 at MTU 8,Corey Acosta 25 yd FG GOOD,3,3
"USM DRIVE TOTALS: 6 plays, 16 yards, 1:48"
Middle Tennessee at 3:38,,USM,MTU
,"Corey Acosta kickoff for 60 yds , Reggie Whatley return for 59 yds to the SoMis 36",3,3
1st and 10 at USM 36,Austin Grammer pass complete to Shane Tucker for 17 yds to the SoMis 19 for a 1ST down,,
1st and 10 at USM 19,Shane Tucker pass complete to Austin Grammer for 12 yds to the SoMis 7 for a 1ST down,,
1st and Goal at USM 7,Shane Tucker run for 6 yds to the SoMis 1,,
2nd and Goal at USM 1,"Shane Tucker run for 1 yd for a TD, (Cody Clark KICK)",3,10
"MTSU DRIVE TOTALS: 4 plays, 36 yards, 0:55"
Southern Mississippi at 2:43,,USM,MTU
,"Cody Clark kickoff for 56 yds , Michael Thomas return for 19 yds to the SoMis 28",3,10
1st and 10 at USM 28,George Payne run for 8 yds to the SoMis 36,,
2nd and 2 at USM 36,Nick Mullens pass complete to Michael Thomas for 6 yds to the SoMis 42 for a 1ST down,,
1st and 10 at USM 42,Nick Mullens pass complete to Markese Triplett for 5 yds to the SoMis 47,,
2nd and 5 at USM 47,George Payne run for 15 yds to the MTnSt 38 for a 1ST down,,
1st and 10 at MTU 38,Nick Mullens pass complete to D.J. Thompson for 3 yds to the MTnSt 35,,
2nd and 7 at MTU 35,Nick Mullens pass incomplete to George Payne,,
3rd and 7 at MTU 35,Nick Mullens pass complete to George Payne for 30 yds to the MTnSt 5 for a 1ST down,,
1st and Goal at MTU 5,George Payne run for 1 yd to the MTnSt 4,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Southern Mississippi at 15:00,,USM,MTU
2nd and Goal at MTU 4,George Payne run for 3 yds to the MTnSt 1,3,10
