0030067120141021,,30,671
,"LOUISIANA LAFAYETTE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Louisiana Lafayette at 15:00,,ASU,ULL
,"Luke Ferguson kickoff for 65 yds , Montrel Carter return for 19 yds to the ULLAFAYTTE 46 UL LAFAYETTE Penalty, Offensive Holding (NA) to the LaLaf 10",0,0
1st and 10 at ULL 10,Alonzo Harris run for 4 yds to the LaLaf 14,,
2nd and 6 at ULL 14,Elijah McGuire run for 1 yd to the LaLaf 15,,
3rd and 5 at ULL 15,Terrance Broadway pass complete to Larry Pettis for 5 yds to the LaLaf 20 for a 1ST down,,
1st and 10 at ULL 20,Alonzo Harris run for no gain to the LaLaf 20,,
2nd and 10 at ULL 20,Terrance Broadway pass incomplete to Al Riles,,
3rd and 10 at ULL 20,Terrance Broadway pass incomplete to Devin Scott,,
4th and 10 at ULL 20,"Daniel Cadona punt for 55 yds , Blaise Taylor returns for 4 yds to the ArkSt 29",,
"ULL DRIVE TOTALS: 6 plays, 10 yards, 2:24"
Arkansas State at 12:36,,ASU,ULL
1st and 10 at ARST 29,Fredi Knighten run for 4 yds to the ArkSt 33,0,0
2nd and 6 at ARST 33,Fredi Knighten sacked by Boris Anyama for a loss of 2 yards to the ArkSt 31,,
3rd and 8 at ARST 31,Fredi Knighten pass complete to Dijon Paschal for 9 yds to the ArkSt 40 for a 1ST down,,
1st and 10 at ARST 40,Fredi Knighten 60 Yd Run (Luke Ferguson PAT failed),6,0
"ARST DRIVE TOTALS: 4 plays, 71 yards, 1:14"
Louisiana Lafayette at 11:22,,ASU,ULL
,"Luke Ferguson kickoff for 65 yds , Montrel Carter return for 19 yds to the LaLaf 19",6,0
1st and 10 at ULL 19,Terrance Broadway run for a loss of 2 yards to the LaLaf 17,,
2nd and 12 at ULL 17,Terrance Broadway pass complete to Devin Scott for 21 yds to the LaLaf 38 for a 1ST down,,
1st and 10 at ULL 38,Alonzo Harris run for 4 yds to the LaLaf 42,,
2nd and 6 at ULL 42,Alonzo Harris run for 5 yds to the LaLaf 47,,
3rd and 1 at ULL 47,Alonzo Harris run for 2 yds to the LaLaf 49 for a 1ST down,,
1st and 10 at ULL 49,Terrance Broadway pass complete to James Butler for 34 yds to the ArkSt 17 for a 1ST down,,
1st and 10 at ARST 17,Elijah McGuire run for 9 yds to the ArkSt 8,,
2nd and 1 at ARST 8,Elijah McGuire run for 4 yds to the ArkSt 4 for a 1ST down,,
1st and Goal at ARST 4,Alonzo Harris 4 Yd Run (Hunter Stover PAT blocked),6,6
"ULL DRIVE TOTALS: 9 plays, 81 yards, 3:37"
Arkansas State at 7:45,,ASU,ULL
,"Hunter Stover kickoff for 58 yds , Rocky Hayes return for 7 yds to the ArkSt 14",6,6
1st and 10 at ARST 14,J.D. McKissic run for 55 yds to the LaLaf 31 for a 1ST down,,
1st and 10 at ULL 31,Fredi Knighten pass incomplete,,
2nd and 10 at ULL 31,Michael Gordon run for 15 yds to the LaLaf 16 for a 1ST down,,
1st and 10 at ULL 16,Fredi Knighten run for 3 yds to the LaLaf 13,,
2nd and 7 at ULL 13,Michael Gordon run for a loss of 1 yard to the LaLaf 14,,
3rd and 8 at ULL 14,Fredi Knighten sacked by Christian Ringo for a loss of 8 yards to the LaLaf 22,,
4th and 16 at ULL 22,"ARKANSAS ST Penalty, False Start (Austin Moreton) to the LaLaf 27",,
4th and 21 at ULL 27,Luke Ferguson 44 yd FG GOOD,9,6
"ARST DRIVE TOTALS: 7 plays, 59 yards, 2:47"
Louisiana Lafayette at 4:58,,ASU,ULL
,Luke Ferguson kickoff for 65 yds for a touchback,9,6
1st and 10 at ULL 25,Terrance Broadway pass complete to Al Riles for a loss of 1 yard to the LaLaf 24,,
2nd and 11 at ULL 24,Elijah McGuire run for 3 yds to the LaLaf 27,,
