0327076820141120,,327,768
1st Quarter Play-by-Play
West Virginia at 15:00,,KSU,WVU
,"Ian Patterson kickoff for 60 yds , Shelton Gibson return for 12 yds to the WVirg 47 WEST VIRGINIA Penalty, Offensive Holding (Xavier Preston) to the WVirg 9",0,0
1st and 10 at WVU 9,Rushel Shell run for 3 yds to the WVirg 12,,
2nd and 7 at WVU 12,Clint Trickett pass incomplete to Wendell Smallwood,,
3rd and 7 at WVU 12,Clint Trickett pass complete to Jordan Thompson for 9 yds to the WVirg 21 for a 1ST down,,
1st and 10 at WVU 21,Clint Trickett pass incomplete to Kevin White,,
2nd and 10 at WVU 21,Rushel Shell run for 7 yds to the WVirg 28,,
3rd and 3 at WVU 28,Clint Trickett pass incomplete to Kevin White,,
4th and 3 at WVU 28,"u""Nick O'Toole"",  punt for 44 yds , Tyler Lockett returns for 23 yds to the WVirg 49",,
"WVU DRIVE TOTALS: 6 plays, 19 yards, 1:59"
Kansas State at 13:01,,KSU,WVU
1st and 10 at WVU 49,DeMarcus Robinson run for a loss of 2 yards to the KanSt 49,0,0
2nd and 12 at KSU 49,Jake Waters pass complete to Kody Cook for 32 yds to the WVirg 19 for a 1ST down,,
1st and 10 at WVU 19,"KANSAS ST Penalty, Personal Foul (Boston Stiverson) to the WVirg 34",,
1st and 25 at WVU 34,Jake Waters pass complete to Tyler Lockett for 15 yds to the WVirg 19,,
2nd and 10 at WVU 19,Jake Waters pass incomplete to Tyler Lockett,,
3rd and 10 at WVU 19,Jake Waters pass complete to Tyler Lockett for 11 yds to the WVirg 8 for a 1ST down,,
1st and Goal at WVU 8,DeMarcus Robinson run for a loss of 4 yards to the WVirg 12,,
2nd and Goal at WVU 12,DeMarcus Robinson run for 5 yds to the WVirg 7,,
3rd and Goal at WVU 7,"Jake Waters pass complete to DeMarcus Robinson for 7 yds for a TD, (Matthew McCrane KICK)",7,0
"KSU DRIVE TOTALS: 8 plays, 49 yards, 4:04"
West Virginia at 8:57,,KSU,WVU
,"Ian Patterson kickoff for 61 yds , Shelton Gibson return for 23 yds to the WVirg 27",7,0
1st and 10 at WVU 27,"Rushel Shell run for 1 yd to the WVirg 28 for a 1ST down KANSAS ST Penalty, Face Mask (15 yards) (Dakorey Johnson) to the WVirg 43 for a 1ST down",,
1st and 10 at WVU 43,Clint Trickett pass incomplete to Jordan Thompson,,
2nd and 10 at WVU 43,Rushel Shell run for a loss of 1 yard to the WVirg 42,,
3rd and 11 at WVU 42,Clint Trickett pass complete to Kevin White for 16 yds to the KanSt 42 for a 1ST down,,
1st and 10 at KSU 42,Rushel Shell run for 5 yds to the KanSt 37,,
2nd and 5 at KSU 37,"Clint Trickett sacked by Will Geary for a loss of 3 yards to the KanSt 40 Clint Trickett fumbled, forced by Will Geary, recovered by WVirg Clint Trickett , return for 0 yards",,
3rd and 8 at KSU 40,"WEST VIRGINIA Penalty, False Start (Jordan Thompson) to the KanSt 45",,
3rd and 13 at KSU 45,Clint Trickett pass complete to Kevin White for 18 yds to the KanSt 27 for a 1ST down,,
1st and 10 at KSU 27,Rushel Shell run for 1 yd to the KanSt 26,,
2nd and 9 at KSU 26,Clint Trickett pass complete to Mario Alford for 9 yds to the KanSt 17 for a 1ST down,,
1st and 10 at KSU 17,Clint Trickett pass incomplete to Daikiel Shorts,,
2nd and 10 at KSU 17,"Trickett, Clint pass incomplete to Alford, Mario, PENALTY KANSASST pass interference (Burns, Morgan) 15 yards to the KANSASST2, NO PLAY, 1ST DOWN WESTVIR. for a 1ST down",,
1st and Goal at KSU 2,"Wendell Smallwood run for a loss of 2 yards to the KanSt 4 Wendell Smallwood fumbled, recovered by KanSt Dylan Schellenberg",,
"WVU DRIVE TOTALS: 11 plays, 69 yards, 4:01"
Kansas State at 4:56,,KSU,WVU
1st and 10 at KSU 4,Charles Jones run for a loss of 1 yard to the KanSt 3,7,0
2nd and 11 at KSU 3,Jake Waters run for 5 yds to the KanSt 8,,
3rd and 6 at KSU 8,Jake Waters pass complete to Andre Davis for 5 yds to the KanSt 13,,
4th and 1 at KSU 13,"Nick Walsh punt for 45 yds, fair catch by Vernon Davis at the WVirg 42",,
