0796050920141004,,796,509
,"NORTHWESTERN wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Northwestern at 15:00,,WIS,NU
,"Andrew Endicott kickoff for 64 yds , Miles Shuler return for 21 yds to the Nwest 22",0,0
1st and 10 at NW 22,Treyvon Green run for 14 yds to the Nwest 36 for a 1ST down,,
1st and 10 at NW 36,Trevor Siemian pass incomplete to Miles Shuler,,
2nd and 10 at NW 36,Trevor Siemian pass complete to Miles Shuler for 4 yds to the Nwest 40,,
3rd and 6 at NW 40,Trevor Siemian pass complete to Kyle Prater for 7 yds to the Nwest 47 for a 1ST down,,
1st and 10 at NW 47,Justin Jackson run for 6 yds to the Wisc 47,,
2nd and 4 at WIS 47,Trevor Siemian pass incomplete,,
3rd and 4 at WIS 47,Trevor Siemian pass incomplete to Cameron Dickerson,,
4th and 4 at WIS 47,"Chris Gradone punt for 41 yds, downed at the Wisc 6",,
"NW DRIVE TOTALS: 7 plays, 31 yards, 2:07"
Wisconsin at 12:53,,WIS,NU
1st and 10 at WIS 6,Tanner McEvoy pass complete to Kenzel Doe for no gain to the Wisc 6,0,0
2nd and 10 at WIS 6,Melvin Gordon run for 58 yds to the Nwest 36 for a 1ST down,,
1st and 10 at NW 36,Corey Clement run for no gain to the Nwest 36,,
2nd and 10 at NW 36,Tanner McEvoy pass complete to Alex Erickson for 9 yds to the Nwest 27,,
3rd and 1 at NW 27,Melvin Gordon run for 8 yds to the Nwest 19 for a 1ST down,,
1st and 10 at NW 19,Tanner McEvoy pass incomplete to Alex Erickson,,
2nd and 10 at NW 19,Melvin Gordon run for a loss of 1 yard to the Nwest 20,,
3rd and 11 at NW 20,"Tanner McEvoy pass intercepted, touchback. Godwin Igwebuike return for no gain",,
"WIS DRIVE TOTALS: 8 plays, 74 yards, 3:34"
Northwestern at 9:19,,WIS,NU
1st and 10 at NW 20,Trevor Siemian pass incomplete to Dan Vitale,0,0
2nd and 10 at NW 20,Trevor Siemian pass complete to Austin Carr for 18 yds to the Nwest 38 for a 1ST down,,
1st and 10 at NW 38,Trevor Siemian pass complete to Warren Long for 5 yds to the Nwest 43,,
2nd and 5 at NW 43,Warren Long run for 1 yd to the Nwest 44,,
3rd and 4 at NW 44,Trevor Siemian pass complete to Jayme Taylor for 18 yds to the Wisc 38 for a 1ST down,,
1st and 10 at WIS 38,Justin Jackson run for 8 yds to the Wisc 30,,
2nd and 2 at WIS 30,"NORTHWESTERN Penalty, False Start (Matt Frazier) to the Wisc 35",,
2nd and 7 at WIS 35,Justin Jackson run for 11 yds to the Wisc 24 for a 1ST down,,
1st and 10 at WIS 24,Trevor Siemian run for 7 yds to the Wisc 17,,
2nd and 3 at WIS 17,Justin Jackson run for 7 yds to the Wisc 10 for a 1ST down,,
1st and Goal at WIS 10,Justin Jackson run for 4 yds to the Wisc 6,,
2nd and Goal at WIS 6,Treyvon Green run for 1 yd to the Wisc 5,,
3rd and Goal at WIS 5,Trevor Siemian pass incomplete to Kyle Prater,,
4th and Goal at WIS 5,Jack Mitchell 22 yd FG GOOD,0,3
"NW DRIVE TOTALS: 13 plays, 74 yards, 4:52"
Wisconsin at 4:27,,WIS,NU
,"Jack Mitchell kickoff for 65 yds , Kenzel Doe return for 20 yds to the NORTHWSTRN 45 WISCONSIN Penalty, Offensive Holding (10 Yards) to the Wisc 10",0,3
1st and 10 at WIS 10,Melvin Gordon run for 5 yds to the Wisc 15,,
2nd and 5 at WIS 15,Melvin Gordon run for a loss of 4 yards to the Wisc 11,,
3rd and 9 at WIS 11,Tanner McEvoy run for 8 yds to the Wisc 19,,
4th and 1 at WIS 19,"Drew Meyer punt for 32 yds, fair catch by Miles Shuler at the Nwest 49",,
"WIS DRIVE TOTALS: 3 plays, 9 yards, 1:57"
Northwestern at 2:30,,WIS,NU
1st and 10 at NW 49,Justin Jackson run for 7 yds to the Wisc 44,0,3
2nd and 3 at WIS 44,Trevor Siemian run for 5 yds to the Wisc 39 for a 1ST down,,
1st and 10 at WIS 39,Justin Jackson run for 1 yd to the Wisc 38,,
2nd and 9 at WIS 38,Justin Jackson run for 1 yd to the Wisc 37,,
3rd and 8 at WIS 37,Trevor Siemian pass incomplete to Miles Shuler,,
4th and 8 at WIS 37,"Chris Gradone punt for 33 yds, downed at the Wisc 4",,
"NW DRIVE TOTALS: 5 plays, 14 yards, 2:01"
Wisconsin at 0:29,,WIS,NU
1st and 10 at WIS 4,"NORTHWESTERN Penalty, Defensive Offside (5 Yards) to the Wisc 9",0,3
1st and 5 at WIS 9,Melvin Gordon run for 4 yds to the Wisc 13,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Wisconsin at 15:00,,WIS,NU
2nd and 1 at WIS 13,Melvin Gordon run for 6 yds to the Wisc 19 for a 1ST down,0,3
1st and 10 at WIS 19,Tanner McEvoy pass incomplete to Melvin Gordon,,
2nd and 10 at WIS 19,Melvin Gordon run for 10 yds to the Wisc 29 for a 1ST down,,
1st and 10 at WIS 29,Tanner McEvoy pass complete to Kenzel Doe for 7 yds to the Wisc 36,,
2nd and 3 at WIS 36,Corey Clement run for 3 yds to the Wisc 39 for a 1ST down,,
1st and 10 at WIS 39,Corey Clement run for a loss of 1 yard to the Wisc 38,,
2nd and 11 at WIS 38,Corey Clement run for 2 yds to the Wisc 40,,
3rd and 9 at WIS 40,Tanner McEvoy pass complete to Kenzel Doe for 8 yds to the Wisc 48,,
4th and 1 at WIS 48,Drew Meyer punt for 52 yds for a touchback,,
"WIS DRIVE TOTALS: 9 plays, 44 yards, 5:07"
Northwestern at 10:22,,WIS,NU
1st and 10 at NW 20,Justin Jackson run for 6 yds to the Nwest 26,0,3
2nd and 4 at NW 26,Justin Jackson run for 2 yds to the Nwest 28,,
3rd and 2 at NW 28,Trevor Siemian pass complete to Kyle Prater for 10 yds to the Nwest 38 for a 1ST down,,
1st and 10 at NW 38,Trevor Siemian sacked by Derrick Tindal for a loss of 6 yards to the Nwest 32,,
2nd and 16 at NW 32,Trevor Siemian pass complete to Tony Jones for 35 yds to the Wisc 33 for a 1ST down,,
1st and 10 at WIS 33,Justin Jackson run for 4 yds to the Wisc 29,,
2nd and 6 at WIS 29,Justin Jackson run for 4 yds to the Wisc 25,,
3rd and 2 at WIS 25,Justin Jackson run for no gain to the Wisc 25,,
4th and 2 at WIS 25,Warren Long run for 2 yds to the Wisc 23 for a 1ST down,,
