0418050920141108,,418,509
1st Quarter Play-by-Play
Northwestern at 15:00,,MICH,NU
,"Matt Wile kickoff for 65 yds , Treyvon Green return for 25 yds to the Nwest 25",0,0
1st and 10 at NW 25,Justin Jackson run for 2 yds to the Nwest 27,,
2nd and 8 at NW 27,Justin Jackson run for a loss of 1 yard to the Nwest 26,,
3rd and 9 at NW 26,Trevor Siemian pass complete to Kyle Prater for 19 yds to the Nwest 45 for a 1ST down,,
1st and 10 at NW 45,Trevor Siemian pass complete to Kyle Prater for 5 yds to the 50 yard line,,
2nd and 5 at 50,Trevor Siemian run for 4 yds to the Mich 46,,
3rd and 1 at MICH 46,"Jackson, Justin rush for 10 yards to the MICHIGAN36, PENALTY NORTHWSTRN illegal formation 5 yards to the NORTHWSTRN49, NO PLAY.",,
3rd and 6 at NW 49,Trevor Siemian pass incomplete to Dan Vitale,,
4th and 6 at NW 49,"Chris Gradone punt for 24 yds, punt out-of-bounds at the Mich 27",,
"NW DRIVE TOTALS: 6 plays, 24 yards, 2:55"
Michigan at 12:05,,MICH,NU
1st and 10 at MICH 27,Drake Johnson run for 8 yds to the Mich 35,0,0
2nd and 2 at MICH 35,Drake Johnson run for 6 yds to the Mich 41 for a 1ST down,,
1st and 10 at MICH 41,Devin Gardner pass incomplete,,
2nd and 10 at MICH 41,Drake Johnson run for 2 yds to the Mich 43,,
3rd and 8 at MICH 43,Devin Gardner pass incomplete to Devin Funchess,,
4th and 8 at MICH 43,Will Hagerup punt for 57 yds for a touchback,,
"MICH DRIVE TOTALS: 5 plays, 16 yards, 2:12"
Northwestern at 9:53,,MICH,NU
1st and 10 at NW 20,Justin Jackson run for no gain to the Nwest 20,0,0
2nd and 10 at NW 20,Trevor Siemian pass incomplete to Kyle Prater,,
3rd and 10 at NW 20,Trevor Siemian pass complete to Kyle Prater for 11 yds to the Nwest 31 for a 1ST down,,
1st and 10 at NW 31,Matt Alviti run for 4 yds to the Nwest 35,,
2nd and 6 at NW 35,Trevor Siemian pass complete to Kyle Prater for 14 yds to the Nwest 49 for a 1ST down,,
1st and 10 at NW 49,Treyvon Green run for 2 yds to the Mich 49,,
2nd and 8 at MICH 49,Justin Jackson run for 5 yds to the Mich 44,,
3rd and 3 at MICH 44,Matt Alviti run for 1 yd to the Mich 43,,
4th and 2 at MICH 43,Justin Jackson run for 1 yd to the Mich 42,,
"NW DRIVE TOTALS: 9 plays, 38 yards, 3:33"
Michigan at 6:20,,MICH,NU
1st and 10 at MICH 42,Drake Johnson run for 5 yds to the Mich 47,0,0
2nd and 5 at MICH 47,Devin Funchess run for a loss of 6 yards to the Mich 41,,
3rd and 11 at MICH 41,Devin Gardner pass complete to Devin Funchess for 5 yds to the Mich 46,,
4th and 6 at MICH 46,"Will Hagerup punt for 30 yds, downed at the Nwest 24",,
"MICH DRIVE TOTALS: 3 plays, 4 yards, 2:10"
Northwestern at 4:10,,MICH,NU
1st and 10 at NW 24,Justin Jackson run for 2 yds to the Nwest 26,0,0
2nd and 8 at NW 26,Trevor Siemian run for 1 yd to the Nwest 27,,
3rd and 7 at NW 27,Trevor Siemian pass complete to Cameron Dickerson for 16 yds to the Nwest 43 for a 1ST down,,
1st and 10 at NW 43,Justin Jackson run for a loss of 2 yards to the Nwest 41,,
2nd and 12 at NW 41,Trevor Siemian pass complete to Cameron Dickerson for 7 yds to the Nwest 48,,
3rd and 5 at NW 48,Trevor Siemian pass intercepted Jake Ryan return for 2 yds to the Mich 47,,
"NW DRIVE TOTALS: 6 plays, 24 yards, 2:41"
Michigan at 1:29,,MICH,NU
1st and 10 at MICH 47,Devin Gardner pass complete to Amara Darboh for 16 yds to the Nwest 37 for a 1ST down,0,0
1st and 10 at NW 37,"u""De'Veon Smith"",  run for 12 yds to the Nwest 25 for a 1ST down",,
1st and 10 at NW 25,"u""De'Veon Smith"",  run for 6 yds to the Nwest 19",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Michigan at 15:00,,MICH,NU
2nd and 4 at NW 19,"u""De'Veon Smith"",  run for 2 yds to the Nwest 17",0,0
3rd and 2 at NW 17,"u""De'Veon Smith"",  run for 1 yd to the Nwest 16",,
4th and 1 at NW 16,"u""De'Veon Smith"",  run for no gain to the Nwest 16",,
"MICH DRIVE TOTALS: 6 plays, 37 yards, 3:04"
Northwestern at 13:25,,MICH,NU
1st and 10 at NW 16,Warren Long run for no gain to the Nwest 16,0,0
2nd and 10 at NW 16,Justin Jackson run for 3 yds to the Nwest 19,,
3rd and 7 at NW 19,Trevor Siemian pass incomplete to Cameron Dickerson,,
4th and 7 at NW 19,"Chris Gradone punt for 47 yds, fair catch by Amara Darboh at the Mich 34",,
"NW DRIVE TOTALS: 3 plays, 3 yards, 1:05"
Michigan at 12:20,,MICH,NU
1st and 10 at MICH 34,Devin Gardner run for 6 yds to the Mich 40,0,0
2nd and 4 at MICH 40,Drake Johnson run for 3 yds to the Mich 43,,
3rd and 1 at MICH 43,Devin Gardner pass complete to Joe Kerridge for 7 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Devin Gardner pass incomplete to Devin Funchess,,
2nd and 10 at 50,Devin Gardner pass incomplete to Jehu Chesson,,
3rd and 10 at 50,"Devin Gardner pass incomplete to Devin Funchess MICHIGAN Penalty, Offensive Pass Interference (Devin Funchess) declined",,
4th and 10 at 50,"Will Hagerup punt for 38 yds, fair catch by Tony Jones at the Nwest 12",,
"MICH DRIVE TOTALS: 6 plays, 16 yards, 2:14"
Northwestern at 10:06,,MICH,NU
1st and 10 at NW 12,Trevor Siemian pass complete to Tony Jones for 8 yds to the Nwest 20,0,0
2nd and 2 at NW 20,Trevor Siemian pass complete to Mike McHugh for 7 yds to the Nwest 27 for a 1ST down,,
1st and 10 at NW 27,Trevor Siemian pass complete to Tony Jones for 6 yds to the Nwest 33,,
2nd and 4 at NW 33,Trevor Siemian pass complete to Kyle Prater for 7 yds to the Nwest 40 for a 1ST down,,
1st and 10 at NW 40,Trevor Siemian sacked by Mario Ojemudia for a loss of 9 yards to the Nwest 31,,
2nd and 19 at NW 31,Trevor Siemian pass incomplete,,
,"Timeout MICHIGAN, clock 07:38",,
3rd and 19 at NW 31,Matt Alviti sacked by Frank Clark for a loss of 7 yards to the Nwest 24,,
4th and 26 at NW 24,"Hunter Niswander punt for 20 yds, downed at the Nwest 44",,
"NW DRIVE TOTALS: 7 plays, 12 yards, 3:19"
Michigan at 6:47,,MICH,NU
1st and 10 at NW 44,Drake Johnson run for 1 yd to the Nwest 43,0,0
2nd and 9 at NW 43,Devin Gardner pass complete to Amara Darboh for 7 yds to the Nwest 36,,
3rd and 2 at NW 36,"MICHIGAN Penalty, False Start (Mason Cole) to the Nwest 41",,
3rd and 7 at NW 41,Devin Gardner run for 4 yds to the Nwest 37,,
4th and 3 at NW 37,"Will Hagerup punt for 36 yds, downed at the Nwest 1",,
"MICH DRIVE TOTALS: 3 plays, 7 yards, 2:28"
Northwestern at 4:19,,MICH,NU
1st and 10 at NW 1,Trevor Siemian run for 3 yds to the Nwest 4,0,0
2nd and 7 at NW 4,Justin Jackson run for 2 yds to the Nwest 6,,
3rd and 5 at NW 6,Trevor Siemian pass incomplete,,
4th and 5 at NW 6,"Hunter Niswander punt for 34 yds , Amara Darboh returns for 9 yds to the Nwest 31",,
"NW DRIVE TOTALS: 3 plays, 5 yards, 1:25"
Michigan at 2:54,,MICH,NU
1st and 10 at NW 31,"u""De'Veon Smith"",  run for 8 yds to the Nwest 23",0,0
2nd and 2 at NW 23,Devin Gardner pass complete to Jehu Chesson for 3 yds to the Nwest 20 for a 1ST down,,
1st and 10 at NW 20,Devin Gardner pass intercepted Matthew Harris return for 3 yds to the Nwest 14,,
"MICH DRIVE TOTALS: 3 plays, 11 yards, 1:22"
Northwestern at 1:32,,MICH,NU
1st and 10 at NW 14,Trevor Siemian pass complete to Dan Vitale for 9 yds to the Nwest 23,0,0
2nd and 1 at NW 23,Trevor Siemian pass complete to Cameron Dickerson for 4 yds to the Nwest 27 for a 1ST down,,
1st and 10 at NW 27,Trevor Siemian pass complete to Treyvon Green for 6 yds to the Nwest 33,,
2nd and 4 at NW 33,Trevor Siemian pass intercepted Matthew Godin return for no gain to the Nwest 35,,
"NW DRIVE TOTALS: 4 plays, 19 yards, 0:43"
Michigan at 0:49,,MICH,NU
1st and 10 at NW 35,Devin Gardner pass complete to Amara Darboh for 11 yds to the Nwest 24 for a 1ST down,0,0
1st and 10 at NW 24,Devin Gardner pass incomplete to Freddy Canteen,,
2nd and 10 at NW 24,"Devin Gardner pass incomplete to Freddy Canteen MICHIGAN Penalty, Ineligible Downfield on Pass (Devin Funchess) declined",,
3rd and 10 at NW 24,Devin Gardner pass incomplete to Amara Darboh,,
,"Timeout NORTHWESTERN, clock 00:27",,
4th and 10 at NW 24,Matt Wile 41 yd FG BLOCKED blocked by Nick VanHoose,,
"MICH DRIVE TOTALS: 5 plays, 11 yards, 0:28"
Northwestern at 0:21,,MICH,NU
1st and 10 at NW 31,TEAM run for a loss of 2 yards to the Nwest 29,0,0
,End of 2nd Quarter,,
"NW DRIVE TOTALS: 1 play, -2 yards, 0:21"
3rd Quarter Play-by-Play
Michigan at 15:00,,MICH,NU
1st and 10 at MICH 25,Drake Johnson run for a loss of 1 yard to the Mich 24,0,0
2nd and 11 at MICH 24,Devin Gardner pass complete to Jake Butt for 7 yds to the Mich 31,,
"MICH DRIVE TOTALS: 3 plays, 2 yards, 1:20"
Northwestern at 13:40,,MICH,NU
1st and 10 at MICH 27,Trevor Siemian pass incomplete to Tony Jones,0,0
2nd and 10 at MICH 27,Trevor Siemian pass complete to Kyle Prater for 5 yds to the Mich 22,,
3rd and 5 at MICH 22,Trevor Siemian pass complete to Dan Vitale for 3 yds to the Mich 19,,
4th and 2 at MICH 19,Jack Mitchell 36 yd FG MISSED,,
"NW DRIVE TOTALS: 4 plays, 8 yards, 1:25"
Michigan at 12:15,,MICH,NU
1st and 10 at MICH 20,Devin Gardner run for a loss of 7 yards to the Mich 13,0,0
2nd and 17 at MICH 13,Devin Gardner pass complete to Amara Darboh for 7 yds to the Mich 20,,
3rd and 10 at MICH 20,Devin Gardner run for 3 yds to the Mich 23,,
4th and 7 at MICH 23,"Will Hagerup punt for 36 yds, fair catch by Tony Jones at the NORTHWSTRN 41 MICHIGAN Penalty, Defensive Holding (-10 Yards) to the Mich 49",,
"MICH DRIVE TOTALS: 3 plays, 3 yards, 2:07"
Northwestern at 10:08,,MICH,NU
1st and 10 at MICH 49,Justin Jackson run for 6 yds to the Mich 43,0,0
2nd and 4 at MICH 43,Trevor Siemian pass complete to Tony Jones for 3 yds to the Mich 40,,
3rd and 1 at MICH 40,Justin Jackson run for no gain to the Mich 40,,
"NW DRIVE TOTALS: 4 plays, 9 yards, 1:45"
Michigan at 8:23,,MICH,NU
1st and 10 at MICH 40,Devin Gardner pass incomplete to Devin Funchess,0,0
2nd and 10 at MICH 40,Drake Johnson run for 4 yds to the Mich 44,,
3rd and 7 at MICH 44,Devin Gardner pass incomplete to Jake Butt,,
"MICH DRIVE TOTALS: 3 plays, 4 yards, 1:00"
Michigan at 7:23,,MICH,NU
1st and 10 at NW 21,Devin Gardner pass complete to Devin Funchess for 18 yds to the Nwest 3 for a 1ST down,0,0
1st and Goal at NW 3,"u""De'Veon Smith"",  run for 3 yds for a TD, (Matt Wile KICK)",7,0
"MICH DRIVE TOTALS: 2 plays, 21 yards, 0:34"
Northwestern at 6:49,,MICH,NU
1st and 10 at NW 21,Justin Jackson run for 2 yds to the Nwest 23,7,0
2nd and 8 at NW 23,Trevor Siemian sacked by Mario Ojemudia for a loss of 9 yards to the Nwest 14,,
3rd and 17 at NW 14,Trevor Siemian pass incomplete,,
"NW DRIVE TOTALS: 3 plays, -7 yards, 1:39"
Michigan at 5:10,,MICH,NU
1st and 10 at MICH 45,Drake Johnson run for 4 yds to the Mich 49,7,0
2nd and 6 at MICH 49,Devin Gardner pass complete to Jake Butt for 12 yds to the Nwest 39 for a 1ST down,,
"MICH DRIVE TOTALS: 3 plays, 16 yards, 1:32"
Northwestern at 3:38,,MICH,NU
1st and 10 at MICH 15,Tony Jones run for a loss of 5 yards to the Mich 20,7,0
2nd and 15 at MICH 20,Trevor Siemian sacked by Brennen Beyer for a loss of 2 yards to the Mich 22,,
3rd and 17 at MICH 22,"Trevor Siemian sacked by TEAM for a loss of 21 yards to the Mich 43 NORTHWESTERN Penalty, Intentional Grounding (Trevor Siemian) to the Mich 43",,
"NW DRIVE TOTALS: 3 plays, -28 yards, 1:19"
Michigan at 2:19,,MICH,NU
1st and 10 at MICH 20,"u""De'Veon Smith"",  run for 9 yds to the Mich 29",7,0
2nd and 1 at MICH 29,"u""De'Veon Smith"",  run for 2 yds to the Mich 31 for a 1ST down",,
1st and 10 at NW 31,"u""De'Veon Smith"",  run for 34 yds to the NORTHWSTRN 35 for a 1ST down MICHIGAN Penalty, Sideline Interference (-5 Yards) to the Nwest 40 for a 1ST down",,
,End of 3rd Quarter,,
4th Quarter Play-by-Play
Michigan at 15:00,,MICH,NU
2nd and 12 at NW 42,"u""De'Veon Smith"",  run for 6 yds to the Nwest 36",7,0
3rd and 6 at NW 36,Devin Gardner pass incomplete,,
"MICH DRIVE TOTALS: 6 plays, 44 yards, 3:14"
Northwestern at 14:05,,MICH,NU
1st and 10 at NW 1,Trevor Siemian run for 2 yds to the Nwest 3,7,0
2nd and 8 at NW 3,Justin Jackson run for 2 yds to the Nwest 5,,
3rd and 6 at NW 5,Trevor Siemian pass complete to Tony Jones for 14 yds to the Nwest 19 for a 1ST down,,
1st and 10 at NW 19,Trevor Siemian pass complete to Kyle Prater for 19 yds to the Nwest 38 for a 1ST down,,
1st and 10 at NW 38,Trevor Siemian pass complete to Justin Jackson for 5 yds to the Nwest 43,,
2nd and 5 at NW 43,Trevor Siemian pass complete to Dan Vitale for 9 yds to the Mich 48 for a 1ST down,,
1st and 10 at MICH 48,Trevor Siemian pass incomplete to Kyle Prater,,
2nd and 10 at MICH 48,"Trevor Siemian pass complete to Austin Carr for 9 yds to the Mich 39 for a 1ST down MICHIGAN Penalty, Defensive Offside ( Yards) declined for a 1ST down",,
3rd and 1 at MICH 39,Trevor Siemian run for 4 yds to the Mich 35 for a 1ST down,,
1st and 10 at MICH 35,Trevor Siemian pass complete to Justin Jackson for 6 yds to the Mich 29,,
2nd and 4 at MICH 29,Trevor Siemian pass incomplete to Tony Jones,,
3rd and 4 at MICH 29,Trevor Siemian pass complete to Dan Vitale for 5 yds to the Mich 24 for a 1ST down,,
1st and 10 at MICH 24,Trevor Siemian sacked by Willie Henry for a loss of 11 yards to the Mich 35,,
2nd and 21 at MICH 35,Trevor Siemian pass complete to Tony Jones for 17 yds to the Mich 18,,
3rd and 4 at MICH 18,Trevor Siemian pass complete to Justin Jackson for 8 yds to the Mich 10 for a 1ST down,,
1st and Goal at MICH 10,Trevor Siemian pass incomplete to Kyle Prater,,
2nd and Goal at MICH 10,Trevor Siemian pass incomplete,,
3rd and Goal at MICH 10,Trevor Siemian pass complete to Justin Jackson for 6 yds to the Mich 4,,
4th and Goal at MICH 4,Jack Mitchell 21 yd FG GOOD,7,3
"NW DRIVE TOTALS: 19 plays, 95 yards, 6:39"
Michigan at 7:26,,MICH,NU
1st and 10 at MICH 26,"u""De'Veon Smith"",  run for 11 yds to the Mich 37 for a 1ST down",7,3
1st and 10 at MICH 37,"u""De'Veon Smith"",  run for 3 yds to the Mich 40",,
2nd and 7 at MICH 40,Devin Gardner pass complete to Jake Butt for 16 yds to the Nwest 44 for a 1ST down,,
1st and 10 at NW 44,"u""De'Veon Smith"",  run for 3 yds to the Nwest 41",,
2nd and 7 at NW 41,"u""De'Veon Smith"",  run for 14 yds to the Nwest 27 for a 1ST down",,
2nd and 8 at NW 25,"u""De'Veon Smith"",  run for 6 yds to the Nwest 19",,
3rd and 2 at NW 19,"u""De'Veon Smith"",  run for a loss of 1 yard to the Nwest 20",,
,"Timeout NORTHWESTERN, clock 03:15",,
4th and 3 at NW 20,Matt Wile 37 yd FG GOOD,10,3
"MICH DRIVE TOTALS: 9 plays, 54 yards, 4:16"
Northwestern at 3:10,,MICH,NU
1st and 10 at NW 26,Trevor Siemian pass complete to Dan Vitale for 7 yds to the Nwest 33,10,3
2nd and 3 at NW 33,Trevor Siemian pass complete to Kyle Prater for 6 yds to the Nwest 39 for a 1ST down,,
1st and 10 at NW 39,Trevor Siemian pass incomplete to Cameron Dickerson,,
2nd and 10 at NW 39,Trevor Siemian pass complete to Cameron Dickerson for 13 yds to the Mich 48 for a 1ST down,,
1st and 10 at MICH 48,Trevor Siemian pass complete to Dan Vitale for 8 yds to the Mich 40,,
2nd and 2 at MICH 40,Trevor Siemian run for 1 yd to the Mich 39,,
3rd and 1 at MICH 39,Justin Jackson run for 3 yds to the Mich 36 for a 1ST down,,
1st and 10 at MICH 36,Trevor Siemian pass complete to Tony Jones for 8 yds to the Mich 28,,
2nd and 2 at MICH 28,Trevor Siemian pass incomplete to Mike McHugh,,
3rd and 1 at MICH 28,Justin Jackson run for 6 yds to the Mich 22 for a 1ST down,,
2nd and 10 at MICH 22,"Siemian, Trevor pass incomplete to Dickerson, Cameron, PENALTY MICHIGAN pass interference 15 yards to the MICHIGAN7, NO PLAY, 1ST DOWN NORTHWSTRN. for a 1ST down",,
1st and Goal at MICH 7,Justin Jackson run for 4 yds to the Mich 3,,
2nd and Goal at MICH 3,Justin Jackson run for no gain to the Mich 3,,
3rd and Goal at MICH 3,"Trevor Siemian pass complete to Tony Jones for 3 yds for a TD, (Two-Point Conversion failed )",10,9
