0400000520141118,,400,5
1st Quarter Play-by-Play
Akron at 15:00,,MASS,AKR
,"Blake Lucas kickoff for 41 yds , Drew Phillips return for 17 yds to the Akron 41",0,0
1st and 10 at AKR 41,Kyle Pohl pass complete to Andrew Pratt for 5 yds to the Akron 46,,
2nd and 5 at AKR 46,"Jawon Chisholm run for 2 yds to the Akron 48 Jawon Chisholm fumbled, forced by Michael Dowe Jr., recovered by Akron Travis Switzer",,
3rd and 3 at AKR 48,Kyle Pohl pass incomplete,,
4th and 3 at AKR 48,Zach Paul punt for 52 yds for a touchback,,
"AKR DRIVE TOTALS: 3 plays, 7 yards, 1:08"
Massachusetts at 13:52,,MASS,AKR
1st and 10 at UMASS 20,Austin Whipple pass complete to Tajae Sharpe for 8 yds to the UMass 28,0,0
2nd and 2 at UMASS 28,Shadrach Abrokwah run for 10 yds to the UMass 38 for a 1ST down,,
1st and 10 at UMASS 38,Shadrach Abrokwah run for 2 yds to the UMass 40,,
2nd and 8 at UMASS 40,Shadrach Abrokwah run for 1 yd to the UMass 41,,
3rd and 7 at UMASS 41,Austin Whipple pass complete to Shadrach Abrokwah for 2 yds to the UMass 43,,
4th and 5 at UMASS 43,"Brian McDonald punt for 8 yds, punt out-of-bounds at the Akron 49",,
"UMASS DRIVE TOTALS: 5 plays, 23 yards, 3:19"
Akron at 10:33,,MASS,AKR
1st and 10 at AKR 49,Kyle Pohl pass complete to Tyler Williams for 3 yds to the UMass 48,0,0
2nd and 7 at UMASS 48,Jawon Chisholm run for 4 yds to the UMass 44,,
3rd and 3 at UMASS 44,"MASSACHUSETTS Penalty, Defensive Offside (5 Yards) to the UMass 39 for a 1ST down",,
1st and 10 at UMASS 39,Jawon Chisholm run for no gain to the UMass 39,,
2nd and 10 at UMASS 39,"Kyle Pohl pass complete to u""Zach D'Orazio"",  for 11 yds to the UMass 28 for a 1ST down",,
1st and 10 at UMASS 28,Kyle Pohl pass incomplete,,
2nd and 10 at UMASS 28,Kyle Pohl pass complete to Jawon Chisholm for 13 yds to the UMass 15 for a 1ST down,,
1st and 10 at UMASS 15,Kyle Pohl pass complete to Andrew Pratt for 6 yds to the UMass 9,,
2nd and 4 at UMASS 9,Jawon Chisholm run for 1 yd to the UMass 8,,
3rd and 3 at UMASS 8,Kyle Pohl pass incomplete,,
4th and 3 at UMASS 8,Robert Stein 26 yd FG GOOD,0,3
"AKR DRIVE TOTALS: 10 plays, 43 yards, 4:18"
Massachusetts at 6:15,,MASS,AKR
,"Robert Stein kickoff for 55 yds , Khary Bailey-Smith return for 14 yds to the UMass 24",0,3
1st and 10 at UMASS 24,Austin Whipple pass complete to Tajae Sharpe for no gain to the UMass 24,,
2nd and 10 at UMASS 24,Shadrach Abrokwah run for a loss of 3 yards to the UMass 21,,
3rd and 13 at UMASS 21,Shadrach Abrokwah run for no gain to the UMass 21,,
4th and 13 at UMASS 21,"Brian McDonald punt for 28 yds, fair catch by Imani Davis at the UMass 49",,
"UMASS DRIVE TOTALS: 3 plays, -3 yards, 2:04"
Akron at 4:11,,MASS,AKR
1st and 10 at UMASS 49,Jawon Chisholm run for 11 yds to the UMass 38 for a 1ST down,0,3
1st and 10 at UMASS 38,Jawon Chisholm run for a loss of 1 yard to the UMass 39,,
2nd and 11 at UMASS 39,Kyle Pohl pass complete to L.T. Smith for 32 yds to the UMass 7 for a 1ST down,,
1st and Goal at UMASS 7,Kyle Pohl pass incomplete to Fransohn Bickley,,
2nd and Goal at UMASS 7,"Kyle Pohl pass complete to L.T. Smith for 7 yds for a TD, (Robert Stein KICK)",0,10
"AKR DRIVE TOTALS: 5 plays, 49 yards, 1:34"
Massachusetts at 2:37,,MASS,AKR
,Robert Stein kickoff for 58 yds,0,10
1st and 10 at UMASS 35,Shadrach Abrokwah run for 1 yd to the UMass 36,,
2nd and 9 at UMASS 36,Shadrach Abrokwah run for 3 yds to the UMass 39,,
,"Timeout MASSACHUSETTS, clock 00:46",,
3rd and 6 at UMASS 39,Austin Whipple pass incomplete to Tajae Sharpe,,
