0703052220141011,,703,522
,"TEXAS wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Texas at 15:00,,TEX,OKLA
,Nick Hodgson kickoff for 65 yds for a touchback,0,0
1st and 10 at TEX 25,Tyrone Swoopes pass complete to Jaxon Shipley for 4 yds to the Texas 29,,
2nd and 6 at TEX 29,"TEXAS Penalty, False Start (-5 Yards) to the Texas 24",,
2nd and 11 at TEX 24,Tyrone Swoopes pass complete to Jaxon Shipley for 9 yds to the Texas 33,,
3rd and 2 at TEX 33,Malcolm Brown run for 11 yds to the Texas 44 for a 1ST down,,
1st and 10 at TEX 44,Malcolm Brown run for 3 yds to the Texas 47,,
2nd and 7 at TEX 47,"TEXAS Penalty, False Start (-5 Yards) to the Texas 42",,
2nd and 12 at TEX 42,Tyrone Swoopes pass complete to Marcus Johnson for 7 yds to the Texas 49,,
3rd and 5 at TEX 49,Tyrone Swoopes pass complete to Jacorey Warrick for 5 yds to the Okla 46 for a 1ST down,,
1st and 10 at OKLA 46,Johnathan Gray run for a loss of 4 yards to the 50 yard line,,
2nd and 14 at 50,Tyrone Swoopes pass complete to John Harris for 15 yds to the Okla 35 for a 1ST down,,
1st and 10 at OKLA 35,"TEXAS Penalty, False Start (-5 Yards) to the Okla 40",,
1st and 15 at OKLA 40,"TEXAS Penalty, Delay of Game (-5 Yards) to the Okla 45",,
1st and 20 at OKLA 45,Tyrone Swoopes pass complete to Jaxon Shipley for 32 yds to the Okla 13 for a 1ST down,,
1st and 10 at OKLA 13,Malcolm Brown run for 3 yds to the Okla 10,,
2nd and 7 at OKLA 10,Malcolm Brown run for a loss of 1 yard to the Okla 11,,
3rd and 8 at OKLA 11,Tyrone Swoopes pass incomplete to John Harris,,
4th and 8 at OKLA 11,Nick Rose 28 yd FG GOOD,3,0
"TEX DRIVE TOTALS: 13 plays, 64 yards, 6:44"
Texas at 8:04,,TEX,OKLA
4th and 8 at TEX 35,Alex Ross 91 Yd Kickoff Return (Michael Hunnicutt Kick),3,7
,Nick Hodgson kickoff for 65 yds for a touchback,,
1st and 10 at TEX 25,Tyrone Swoopes pass complete to Jaxon Shipley for 11 yds to the Texas 36 for a 1ST down,,
1st and 10 at TEX 36,Tyrone Swoopes pass incomplete,,
2nd and 10 at TEX 36,Tyrone Swoopes pass complete to Jaxon Shipley for 4 yds to the Texas 40,,
3rd and 6 at TEX 40,Johnathan Gray run for no gain to the Texas 40,,
4th and 6 at TEX 40,"William Russ punt for 34 yds , Sterling Shepard returns for 1 yd to the Okla 41 OKLAHOMA Penalty, Illegal Block (10 Yards) to the Okla 17",,
"TEX DRIVE TOTALS: 4 plays, 15 yards, 1:59"
Oklahoma at 6:05,,TEX,OKLA
1st and 10 at OKLA 17,Samaje Perine run for 2 yds to the Okla 19,3,7
2nd and 8 at OKLA 19,Samaje Perine run for 1 yd to the Okla 20,,
3rd and 7 at OKLA 20,Trevor Knight pass complete to Samaje Perine for a loss of 3 yards to the Okla 17,,
4th and 10 at OKLA 17,"Jed Barnett punt for 66 yds, downed at the Texas 17",,
"OKLA DRIVE TOTALS: 3 plays, 0 yards, 1:53"
Texas at 4:12,,TEX,OKLA
1st and 10 at TEX 17,"TEXAS Penalty, False Start (-5 Yards) to the Texas 12",3,7
1st and 15 at TEX 12,"Tyrone Swoopes run for 15 yds to the Texas 27 TEXAS Penalty, Offensive Holding (-10 Yards) to the Texas 17",,
1st and 10 at TEX 17,Malcolm Brown run for 4 yds to the Texas 21,,
2nd and 6 at TEX 21,Tyrone Swoopes pass incomplete to Marcus Johnson,,
3rd and 6 at TEX 21,Tyrone Swoopes pass incomplete to John Harris,,
4th and 6 at TEX 21,"William Russ punt for 43 yds, fair catch by Sterling Shepard at the Okla 36",,
"TEX DRIVE TOTALS: 4 plays, 4 yards, 1:28"
Oklahoma at 2:44,,TEX,OKLA
1st and 10 at OKLA 36,Trevor Knight pass incomplete,3,7
2nd and 10 at OKLA 36,Alex Ross run for 1 yd to the Okla 37,,
3rd and 9 at OKLA 37,Trevor Knight pass complete to Alex Ross for no gain to the Okla 37,,
4th and 9 at OKLA 37,"Jed Barnett punt for 41 yds, punt out-of-bounds at the Texas 22",,
"OKLA DRIVE TOTALS: 3 plays, 1 yard, 1:21"
Texas at 1:23,,TEX,OKLA
1st and 10 at TEX 22,Johnathan Gray run for 5 yds to the Texas 27,3,7
2nd and 5 at TEX 27,Johnathan Gray run for 1 yd to the Texas 28,,
3rd and 4 at TEX 28,Tyrone Swoopes sacked by Ogbonnia Okoronkwo and Geneo Grissom for a loss of 8 yards to the Texas 20,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Texas at 15:00,,TEX,OKLA
