0721025420140913,,721,254
,Air Force wins the toss and elects to receive. GSU to kickoff.,,
1st Quarter Play-by-Play
Air Force at 15:00,,AFA,GSU
,"Wil Lutz kickoff for 56 yds , Jon Lee return for 18 yds to the AFA 27",0,0
1st and 10 at AFA 27,Jacobi Owens run for 4 yds to the AFA 31,,
2nd and 6 at AFA 31,Jacobi Owens run for 9 yds to the AFA 40 for a 1ST down,,
1st and 10 at AFA 40,Jacobi Owens run for 2 yds to the AFA 42,,
2nd and 8 at AFA 42,Jacobi Owens run for 12 yds to the GeoSt 46 for a 1ST down,,
1st and 10 at GAST 46,Devin Rushing run for 14 yds to the GeoSt 32 for a 1ST down,,
1st and 10 at GAST 32,Kale Pearson pass complete to Myles Barnes for 10 yds to the GeoSt 22 for a 1ST down,,
1st and 10 at GAST 22,Devin Rushing run for 20 yds to the GeoSt 2 for a 1ST down,,
1st and Goal at GAST 2,Devin Rushing run for no gain to the GeoSt 2,,
2nd and Goal at GAST 2,"Jacobi Owens run for 2 yds for a TD, (Will Conant KICK)",7,0
"AFA DRIVE TOTALS: 9 plays, 73 yards, 2:54"
Georgia State at 12:06,,AFA,GSU
,"Drew Oehrle kickoff for 59 yds , Lynquez Blair return for 16 yds to the GeoSt 22",7,0
1st and 10 at GAST 22,Kyler Neal run for 3 yds to the GeoSt 25,,
2nd and 7 at GAST 25,Nick Arbuckle pass complete to Donovan Harden for 9 yds to the GeoSt 34 for a 1ST down,,
1st and 10 at GAST 34,Nick Arbuckle pass complete to Joel Ruiz for 7 yds to the GeoSt 41,,
2nd and 3 at GAST 41,Kyler Neal run for 11 yds to the AFA 48 for a 1ST down,,
1st and 10 at AFA 48,Nick Arbuckle sacked by Jordan Pierce for a loss of 1 yard to the AFA 49,,
2nd and 11 at AFA 49,Nick Arbuckle pass complete to Lynquez Blair for 20 yds to the AFA 29 for a 1ST down,,
1st and 10 at AFA 29,Nick Arbuckle pass incomplete to Lynquez Blair,,
2nd and 10 at AFA 29,Kyler Neal run for 4 yds to the AFA 25,,
3rd and 6 at AFA 25,Nick Arbuckle pass complete to Lynquez Blair for 5 yds to the AFA 20,,
4th and 1 at AFA 20,Jonathan Lytle run for no gain to the AFA 20,,
"GAST DRIVE TOTALS: 10 plays, 58 yards, 4:12"
Air Force at 7:54,,AFA,GSU
1st and 10 at AFA 20,Jacobi Owens run for 17 yds to the AFA 37 for a 1ST down,7,0
1st and 10 at AFA 37,Jacobi Owens run for 6 yds to the AFA 43,,
2nd and 4 at AFA 43,Jacobi Owens run for 8 yds to the GeoSt 49 for a 1ST down,,
1st and 10 at GAST 49,Devin Rushing run for 5 yds to the GeoSt 44,,
2nd and 5 at GAST 44,Devin Rushing run for 4 yds to the GeoSt 40,,
3rd and 1 at GAST 40,D.J. Johnson run for 3 yds to the GeoSt 37 for a 1ST down,,
1st and 10 at GAST 37,"Kale Pearson pass complete to Garrett Brown for 37 yds for a TD, (Will Conant KICK)",14,0
"AFA DRIVE TOTALS: 7 plays, 80 yards, 2:37"
Georgia State at 5:17,,AFA,GSU
1st and 10 at GAST 31,Nick Arbuckle pass complete to Donovan Harden for 30 yds to the AFA 39 for a 1ST down,14,0
1st and 10 at AFA 39,Nick Arbuckle pass incomplete to Robert Davis,,
2nd and 10 at AFA 39,Kyler Neal run for 4 yds to the AFA 35,,
3rd and 6 at AFA 35,Nick Arbuckle run for 6 yds to the AFA 29 for a 1ST down,,
1st and 10 at AFA 29,"Blair, Lynquez pass incomplete to Boyd, Todd, PENALTY GSU intentional grounding 17 yards to the AF46, NO PLAY.",,
2nd and 27 at AFA 46,Nick Arbuckle pass complete to Robert Davis for 2 yds to the AFA 44,,
3rd and 25 at AFA 44,Nick Arbuckle pass incomplete to Robert Davis,,
4th and 25 at AFA 44,"Matt Hubbard punt for 31 yds, fair catch by Jalen Robinette at the AFA 13",,
,"Drew Oehrle kickoff for 65 yds , Lynquez Blair return for 31 yds to the GeoSt 31",,
"GAST DRIVE TOTALS: 6 plays, 25 yards, 2:37"
Air Force at 2:40,,AFA,GSU
1st and 10 at AFA 13,Jacobi Owens run for 1 yd to the AFA 14,14,0
2nd and 9 at AFA 14,Broam Hart run for 6 yds to the AFA 20,,
3rd and 3 at AFA 20,Kale Pearson pass complete to Garrett Brown for 4 yds to the AFA 24 for a 1ST down,,
1st and 10 at AFA 24,Jacobi Owens run for 6 yds to the AFA 30,,
2nd and 4 at AFA 30,Broam Hart run for 3 yds to the AFA 33,,
3rd and 1 at AFA 33,Jacobi Owens run for no gain to the AFA 33,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Air Force at 15:00,,AFA,GSU
4th and 1 at AFA 33,"Will Conant punt for 23 yds, downed at the GeoSt 44",14,0
"AFA DRIVE TOTALS: 6 plays, 20 yards, 2:50"
Georgia State at 14:50,,AFA,GSU
1st and 10 at GAST 44,Nick Arbuckle pass complete to Joel Ruiz for 16 yds to the AFA 40 for a 1ST down,14,0
1st and 10 at AFA 40,Nick Arbuckle pass complete to Donovan Harden for 11 yds to the AFA 29 for a 1ST down,,
1st and 10 at AFA 29,Nick Arbuckle run for 4 yds to the AFA 25,,
2nd and 6 at AFA 25,"Kyler Neal run for 25 yds for a TD, (Wil Lutz KICK)",14,7
"GAST DRIVE TOTALS: 4 plays, 56 yards, 2:01"
Air Force at 12:49,,AFA,GSU
1st and 10 at AFA 13,Kale Pearson pass complete to Jalen Robinette for 11 yds to the AFA 24 for a 1ST down,14,7
1st and 10 at AFA 24,Kale Pearson pass complete to Jalen Robinette for 15 yds to the AFA 39 for a 1ST down,,
1st and 10 at AFA 39,Jacobi Owens run for 2 yds to the AFA 41,,
2nd and 8 at AFA 41,Garrett Brown run for 1 yd to the AFA 42,,
3rd and 7 at AFA 42,Devin Rushing run for 2 yds to the AFA 44,,
4th and 5 at AFA 44,"Will Conant punt for 37 yds, punt out-of-bounds at the GeoSt 19",,
,"Wil Lutz kickoff for 65 yds , Jon Lee return for 13 yds to the AFA 13",,
"AFA DRIVE TOTALS: 5 plays, 31 yards, 2:10"
Georgia State at 10:39,,AFA,GSU
1st and 10 at GAST 19,Nick Arbuckle pass intercepted Jordan Pierce return for 6 yds to the GeoSt 14,14,7
"GAST DRIVE TOTALS: 1 play, 0 yards, 0:08"
Air Force at 10:31,,AFA,GSU
1st and 10 at GAST 14,Kale Pearson run for no gain to the GeoSt 14,14,7
2nd and 10 at GAST 14,Kale Pearson pass complete to Jacobi Owens for no gain to the GeoSt 14,,
,"Timeout AIR FORCE, clock 09:15",,
3rd and 10 at GAST 14,"PEARSON, Kale pass incomplete to BROWN, Garrett, PENALTY GSU holding 7 yards to the GSU7, NO PLAY.",,
3rd and 3 at GAST 7,"Jacobi Owens run for 7 yds for a TD, (Will Conant KICK)",21,7
"AFA DRIVE TOTALS: 3 plays, 14 yards, 1:26"
Georgia State at 9:05,,AFA,GSU
1st and 10 at GAST 35,Kyler Neal run for no gain to the GeoSt 35,21,7
2nd and 10 at GAST 35,Nick Arbuckle pass complete to Kyler Neal for 14 yds to the GeoSt 49 for a 1ST down,,
1st and 10 at GAST 49,Nick Arbuckle pass incomplete to N/A,,
