0754046620140905,,754,466
,"NEVADA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Nevada at 15:00,,WSU,UNR
,"Erik Powell kickoff for 65 yds , Elijah Mitchell return for 17 yds to the Nevad 17",0,0
1st and 10 at NEV 17,Cody Fajardo pass complete to Hasaan Henderson for 9 yds to the Nevad 26,,
2nd and 1 at NEV 26,"Cody Fajardo run for no gain to the Nevad 26 for a 1ST down WASHINGTON ST Penalty, Personal Foul (15 Yards) to the Nevad 41 for a 1ST down",,
1st and 10 at NEV 41,"NEVADA Penalty, False Start (-5 Yards) to the Nevad 36",,
1st and 15 at NEV 36,Cody Fajardo pass complete to Kendall Brock for 2 yds to the Nevad 38,,
2nd and 13 at NEV 38,Cody Fajardo pass incomplete to Hasaan Henderson,,
3rd and 13 at NEV 38,Cody Fajardo pass incomplete,,
4th and 13 at NEV 38,"Alex Boy punt for 49 yds , Rickey Galvin returns for 14 yds to the WshSt 27",,
"NEV DRIVE TOTALS: 5 plays, 21 yards, 2:28"
Washington State at 12:32,,WSU,UNR
1st and 10 at WSU 27,Connor Halliday pass complete to Robert Lewis for 13 yds to the WshSt 40 for a 1ST down,0,0
1st and 10 at WSU 40,Connor Halliday pass incomplete to Robert Lewis,,
2nd and 10 at WSU 40,"Connor Halliday run for 4 yds to the Nevad 44 for a 1ST down NEVADA Penalty, Personal Foul (15 Yards) to the Nevad 41 for a 1ST down",,
1st and 10 at NEV 41,Jamal Morrow run for no gain to the Nevad 41,,
2nd and 10 at NEV 41,Connor Halliday pass incomplete to Rickey Galvin,,
3rd and 10 at NEV 41,Connor Halliday pass complete to Robert Lewis for 12 yds to the Nevad 29 for a 1ST down,,
1st and 10 at NEV 29,Connor Halliday sacked by Jordan Dobrich for a loss of 15 yards to the Nevad 44,,
2nd and 25 at NEV 44,Connor Halliday pass complete to Isiah Myers for 9 yds to the Nevad 35,,
3rd and 16 at NEV 35,Connor Halliday sacked by Duran Workman for a loss of 5 yards to the Nevad 40,,
4th and 21 at NEV 40,"Jordan Dascalo punt for 26 yds, fair catch by Richy Turner at the Nevad 14",,
"WSU DRIVE TOTALS: 9 plays, 33 yards, 3:48"
Nevada at 8:44,,WSU,UNR
1st and 10 at NEV 14,Don Jackson run for no gain to the Nevad 14,0,0
2nd and 10 at NEV 14,Don Jackson run for 2 yds to the Nevad 16,,
3rd and 8 at NEV 16,Cody Fajardo pass incomplete to Hasaan Henderson,,
4th and 8 at NEV 16,"Alex Boy punt for 42 yds, downed at the WshSt 42",,
"NEV DRIVE TOTALS: 3 plays, 2 yards, 1:16"
Washington State at 7:28,,WSU,UNR
1st and 10 at WSU 42,"Connor Halliday pass complete to Calvin Green for 3 yds to the Nevad 45 for a 1ST down NEVADA Penalty, Personal Foul (15 Yards) to the Nevad 40 for a 1ST down",0,0
1st and 10 at NEV 40,Connor Halliday pass complete to Jamal Morrow for a loss of 3 yards to the Nevad 43,,
