0327031120140906,,327,311
1st Quarter Play-by-Play
Kansas State at 15:00,,KSU,ISU
,"Cole Netten kickoff for 65 yds , Morgan Burns return for 22 yds to the KanSt 22",0,0
1st and 10 at KSU 22,DeMarcus Robinson run for 8 yds to the KanSt 30,,
2nd and 2 at KSU 30,Jake Waters run for 9 yds to the KanSt 39 for a 1ST down,,
1st and 10 at KSU 39,Jake Waters pass incomplete to N/A,,
2nd and 10 at KSU 39,Jake Waters pass complete to Tyler Lockett for 57 yds to the IowSt 4 for a 1ST down,,
1st and Goal at ISU 4,"Charles Jones run for 4 yds for a TD, (Jack Cantele KICK)",7,0
"KSU DRIVE TOTALS: 5 plays, 78 yards, 1:55"
Iowa State at 12:59,,KSU,ISU
,"Ian Patterson kickoff for 62 yds , DeVondrick Nealy return for 8 yds to the IowSt 11",7,0
1st and 10 at ISU 11,Aaron Wimberly run for no gain to the IowSt 11,,
2nd and 10 at ISU 11,Sam E. Richardson pass incomplete to N/A,,
3rd and 10 at ISU 11,Sam E. Richardson pass incomplete to N/A,,
4th and 10 at ISU 11,Colin Downing punt for 46 yds,,
"ISU DRIVE TOTALS: 3 plays, 0 yards, 1:02"
Kansas State at 11:57,,KSU,ISU
1st and 10 at KSU 43,Jake Waters pass complete to Zach Trujillo for 32 yds to the IowSt 25 for a 1ST down,7,0
1st and 10 at ISU 25,"Waters, Jake pass incomplete to Sexton, Curry, PENALTY ISU pass interference (Lynn, Kenneth) 15 yards to the ISU10, 1ST DOWN KS, NO PLAY. for a 1ST down",,
1st and Goal at ISU 10,Jake Waters pass incomplete to Tyler Lockett,,
,"Timeout IOWA ST, clock 11:12",,
2nd and Goal at ISU 10,Jake Waters pass incomplete to N/A,,
3rd and Goal at ISU 10,Jake Waters run for no gain to the IowSt 10,,
4th and Goal at ISU 10,Jack Cantele 27 yd FG GOOD,10,0
"KSU DRIVE TOTALS: 6 plays, 47 yards, 1:32"
Iowa State at 10:17,,KSU,ISU
,"Ian Patterson kickoff for 57 yds , DeVondrick Nealy return for 19 yds to the IowSt 27",10,0
1st and 10 at ISU 27,Sam E. Richardson pass complete to E.J. Bibbs for 2 yds to the IowSt 29,,
2nd and 8 at ISU 29,Aaron Wimberly run for 6 yds to the IowSt 35,,
3rd and 2 at ISU 35,Aaron Wimberly run for 1 yd to the IowSt 36,,
4th and 1 at ISU 36,"IOWA ST Penalty, delay of game (Colin Downing) to the IowSt 31",,
4th and 6 at ISU 31,"Colin Downing punt for 44 yds , Judah Jones returns for no gain to the KanSt 25",,
"ISU DRIVE TOTALS: 3 plays, 4 yards, 2:17"
Kansas State at 8:00,,KSU,ISU
1st and 10 at KSU 25,Charles Jones run for 18 yds to the KanSt 43 for a 1ST down,10,0
1st and 10 at KSU 43,Charles Jones run for 5 yds to the KanSt 48,,
2nd and 5 at KSU 48,Charles Jones run for 10 yds to the IowSt 42 for a 1ST down,,
1st and 10 at ISU 42,Jake Waters pass incomplete to N/A,,
2nd and 10 at ISU 42,Jake Waters run for 18 yds to the IowSt 24 for a 1ST down,,
1st and 10 at ISU 24,"KANSAS ST Penalty, false start (N/A) to the IowSt 29",,
1st and 15 at ISU 29,DeMarcus Robinson run for 3 yds to the IowSt 26,,
2nd and 12 at ISU 26,Jake Waters pass complete to Deante Burton for 7 yds to the IowSt 19,,
3rd and 5 at ISU 19,"KANSAS ST Penalty, false start (N/A) to the IowSt 24",,
3rd and 10 at ISU 24,Jake Waters pass incomplete to Deante Burton,,
4th and 10 at ISU 24,Jack Cantele 41 yd FG GOOD,13,0
"KSU DRIVE TOTALS: 9 plays, 51 yards, 4:20"
Iowa State at 3:35,,KSU,ISU
,"Ian Patterson kickoff for 63 yds , DeVondrick Nealy return for 13 yds to the IowSt 15",13,0
1st and 10 at ISU 15,Sam E. Richardson pass complete to Jarvis West for 6 yds to the IowSt 21,,
2nd and 4 at ISU 21,Sam E. Richardson pass complete to Jarvis West for 15 yds to the IowSt 36 for a 1ST down,,
1st and 10 at ISU 36,DeVondrick Nealy run for 9 yds to the IowSt 45,,
2nd and 1 at ISU 45,Sam E. Richardson run for 9 yds to the KanSt 46 for a 1ST down,,
1st and 10 at KSU 46,DeVondrick Nealy run for 2 yds to the KanSt 44,,
2nd and 8 at KSU 44,Sam E. Richardson pass complete to P.J. Harris for 9 yds to the KanSt 35 for a 1ST down,,
