0128043420140913,,128,434
,"UCF wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
UCF at 15:00,,UCF,MO
,"Andrew Baggett kickoff for 62 yds , Dontravious Wilson return for 18 yds to the UCF 21",0,0
1st and 10 at UCF 21,Breshad Perriman run for no gain to the UCF 21,,
2nd and 10 at UCF 21,"UCF Penalty, Offensive Holding (-10 Yards) to the UCF 11",,
2nd and 20 at UCF 11,Justin Holman pass complete to Rannell Hall for 5 yds to the UCF 16,,
3rd and 15 at UCF 16,Justin Holman pass incomplete,,
4th and 15 at UCF 16,"Caleb Houston punt for 24 yds, punt out-of-bounds at the UCF 40",,
"UCF DRIVE TOTALS: 3 plays, -5 yards, 2:03"
Missouri at 12:57,,UCF,MO
1st and 10 at UCF 40,"MISSOURI Penalty, Illegal Block (-10 Yards) to the 50 yard line",0,0
1st and 20 at 50,Marcus Murphy run for 1 yd to the UCF 49,,
2nd and 19 at UCF 49,Marcus Murphy run for 15 yds to the UCF 34,,
3rd and 4 at UCF 34,Russell Hansbrough run for 12 yds to the UCF 22 for a 1ST down,,
1st and 10 at UCF 22,Maty Mauk pass incomplete,,
2nd and 10 at UCF 22,Russell Hansbrough run for 2 yds to the UCF 20,,
3rd and 8 at UCF 20,Maty Mauk run for 9 yds to the UCF 11 for a 1ST down,,
1st and 10 at UCF 11,"Maty Mauk pass complete to Jimmie Hunt for 11 yds for a TD, (Andrew Baggett KICK)",0,7
"MIZZ DRIVE TOTALS: 7 plays, 40 yards, 2:46"
UCF at 10:11,,UCF,MO
,Andrew Baggett kickoff for 65 yds for a touchback,0,7
1st and 10 at UCF 25,Rannell Hall run for 9 yds to the UCF 34,,
2nd and 1 at UCF 34,William Stanback run for 2 yds to the UCF 36 for a 1ST down,,
1st and 10 at UCF 36,Josh Reese run for 7 yds to the UCF 43,,
2nd and 3 at UCF 43,Justin Holman run for 20 yds to the Misso 37 for a 1ST down,,
1st and 10 at MIZZ 37,William Stanback run for 2 yds to the Misso 35,,
2nd and 8 at MIZZ 35,Rannell Hall run for a loss of 6 yards to the Misso 41,,
