0051076820141018,,51,768
,"WEST VIRGINIA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
West Virginia at 15:00,,BU,WVU
,"Spencer Evans kickoff for 65 yds , Wendell Smallwood return for 9 yds to the WVirg 9",0,0
1st and 10 at WVU 9,Clint Trickett pass incomplete to Mario Alford,,
2nd and 10 at WVU 9,Rushel Shell run for 1 yd to the WVirg 10,,
3rd and 9 at WVU 10,"Clint Trickett sacked by Andrew Billings for a loss of 7 yards to the WVirg 7 Clint Trickett fumbled, forced by Andrew Billings, recovered by Bayl Shawn Oakman , return for 0 yards",,
"WVU DRIVE TOTALS: 3 plays, -2 yards, 0:56"
Baylor at 14:04,,BU,WVU
1st and Goal at WVU 7,"Bryce Petty pass complete to Corey Coleman for 7 yds for a TD, (Chris Callahan KICK)",7,0
"BAY DRIVE TOTALS: 1 play, 7 yards, 0:03"
West Virginia at 14:01,,BU,WVU
,"Spencer Evans kickoff for 60 yds , Shelton Gibson return for 14 yds to the WVirg 19",7,0
1st and 10 at WVU 19,"Rushel Shell run for 6 yds to the WVirg 25 WEST VIRGINIA Penalty, Offensive Holding (NA) to the WVirg 15",,
1st and 14 at WVU 15,Clint Trickett pass incomplete to Jordan Thompson,,
2nd and 14 at WVU 15,Wendell Smallwood run for no gain to the WVirg 15,,
3rd and 14 at WVU 15,Clint Trickett pass complete to Wendell Smallwood for 23 yds to the WVirg 38 for a 1ST down,,
1st and 10 at WVU 38,Clint Trickett pass complete to Jordan Thompson for 5 yds to the WVirg 43,,
2nd and 5 at WVU 43,Rushel Shell run for 6 yds to the WVirg 49 for a 1ST down,,
1st and 10 at WVU 49,"Trickett, Clint pass incomplete to Shorts, Daikiel, PENALTY BAYLOR pass interference (Howard, Xavien) 15 yards to the BAYLOR36, NO PLAY, 1ST DOWN WESTVIR. for a 1ST down",,
1st and 10 at BAY 36,"Clint Trickett pass complete to Kevin White for 36 yds for a TD, (Josh Lambert KICK)",7,7
"WVU DRIVE TOTALS: 7 plays, 81 yards, 1:59"
Baylor at 12:02,,BU,WVU
,"Michael Molinari kickoff for 63 yds , Lynx Hawthorne return for 25 yds to the Bayl 27",7,7
1st and 10 at BAY 27,Bryce Petty pass complete to Antwan Goodley for 13 yds to the Bayl 40 for a 1ST down,,
1st and 10 at BAY 40,Shock Linwood run for 3 yds to the Bayl 43,,
