0704077220141108,,704,772
1st Quarter Play-by-Play
Western Kentucky at 15:00,,UTEP,WKU
,Jay Mattox kickoff for 65 yds for a touchback,0,0
1st and 10 at WKU 25,Brandon Doughty pass complete to Leon Allen for 21 yds to the WKent 46 for a 1ST down,,
1st and 10 at WKU 46,Leon Allen run for 2 yds to the WKent 48,,
2nd and 8 at WKU 48,Brandon Doughty pass complete to Leon Allen for 1 yd to the WKent 49,,
3rd and 7 at WKU 49,Brandon Doughty pass incomplete,,
4th and 7 at WKU 49,Joseph Occhipinti punt for 34 yds,,
"WKU DRIVE TOTALS: 4 plays, 24 yards, 1:33"
UTEP at 13:27,,UTEP,WKU
1st and 10 at UTEP 17,Jameill Showers pass complete to Ian Hamilton for 69 yds to the WKent 14 for a 1ST down,0,0
1st and 10 at WKU 14,Josh Bell run for no gain to the WKent 14,,
2nd and 10 at WKU 14,Jameill Showers run for 4 yds to the WKent 10,,
3rd and 6 at WKU 10,Jameill Showers pass incomplete,,
4th and 6 at WKU 10,Jay Mattox 28 yd FG GOOD,3,0
"UTEP DRIVE TOTALS: 5 plays, 73 yards, 1:48"
Western Kentucky at 11:39,,UTEP,WKU
,Jay Mattox kickoff for 65 yds for a touchback,3,0
1st and 10 at WKU 25,Leon Allen run for 2 yds to the WKent 27,,
2nd and 8 at WKU 27,Brandon Doughty run for 3 yds to the WKent 30,,
3rd and 5 at WKU 30,Brandon Doughty pass complete to Willie McNeal for 6 yds to the WKent 36 for a 1ST down,,
1st and 10 at WKU 36,Leon Allen run for no gain to the WKent 36,,
2nd and 10 at WKU 36,Brandon Doughty sacked by Dashone Smith for a loss of 7 yards to the WKent 29,,
3rd and 17 at WKU 29,Brandon Doughty pass complete to Leon Allen for 21 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,"Brandon Doughty pass complete to Joel German for 50 yds for a TD, (Garrett Schwettman KICK)",3,7
"WKU DRIVE TOTALS: 7 plays, 75 yards, 2:41"
UTEP at 8:44,,UTEP,WKU
,"Mike Mugler kickoff for 57 yds , Autrey Golden return for 92 yds for a TD, (Jay Mattox KICK)",10,7
"UTEP DRIVE TOTALS: 0 plays, 0 yards"
Western Kentucky at 8:34,,UTEP,WKU
,"Jay Mattox kickoff for 65 yds , Kylen Towner return for 17 yds to the WKent 17",10,7
1st and 10 at WKU 17,Brandon Doughty sacked by Devin Cockrell for a loss of 8 yards to the WKent 9,,
2nd and 18 at WKU 9,Brandon Doughty pass incomplete,,
3rd and 18 at WKU 9,Brandon Doughty pass complete to Leon Allen for 5 yds to the WKent 14,,
4th and 13 at WKU 14,"Joseph Occhipinti punt for 39 yds, downed at the UTEP 47",,
"WKU DRIVE TOTALS: 3 plays, -3 yards, 1:42"
UTEP at 6:52,,UTEP,WKU
1st and 10 at UTEP 47,Jameill Showers pass complete to Nathan Jeffery for 9 yds to the WKent 44,10,7
2nd and 1 at WKU 44,Jameill Showers run for a loss of 1 yard to the WKent 45,,
3rd and 2 at WKU 45,Josh Bell run for 6 yds to the WKent 39 for a 1ST down,,
1st and 10 at WKU 39,David Hamm run for 21 yds to the WKent 18 for a 1ST down,,
1st and 10 at WKU 18,Nathan Jeffery run for 14 yds to the WKent 4 for a 1ST down,,
1st and Goal at WKU 4,Josh Bell run for 3 yds to the WKent 1,,
2nd and Goal at WKU 1,"Josh Bell run for 1 yd for a TD, (Jay Mattox KICK)",17,7
"UTEP DRIVE TOTALS: 7 plays, 53 yards, 4:17"
Western Kentucky at 2:35,,UTEP,WKU
,Jay Mattox kickoff for 65 yds for a touchback,17,7
1st and 10 at WKU 25,Leon Allen run for 2 yds to the WKent 27,,
2nd and 8 at WKU 27,Brandon Doughty pass incomplete to Leon Allen,,
3rd and 8 at WKU 27,Brandon Doughty pass incomplete,,
4th and 8 at WKU 27,"Joseph Occhipinti punt for 32 yds, downed at the UTEP 41",,
"WKU DRIVE TOTALS: 3 plays, 2 yards, 0:51"
UTEP at 1:44,,UTEP,WKU
1st and 10 at UTEP 41,Josh Bell run for 5 yds to the UTEP 46,17,7
2nd and 5 at UTEP 46,Nathan Jeffery run for 3 yds to the UTEP 49,,
3rd and 2 at UTEP 49,Josh Bell run for 7 yds to the WKent 44 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
UTEP at 15:00,,UTEP,WKU
1st and 10 at WKU 44,Josh Bell run for no gain to the WKent 44,17,7
2nd and 10 at WKU 44,Nathan Jeffery run for 5 yds to the WKent 39,,
3rd and 5 at WKU 39,Jameill Showers pass complete to Autrey Golden for 6 yds to the WKent 33 for a 1ST down,,
1st and 10 at WKU 33,Nathan Jeffery run for a loss of 1 yard to the WKent 34,,
2nd and 11 at WKU 34,Darrin Laufasa run for a loss of 1 yard to the WKent 35,,
3rd and 12 at WKU 35,Jameill Showers pass complete to Nathan Jeffery for 2 yds to the WKent 33,,
4th and 10 at WKU 33,"Jay Mattox punt for 30 yds, downed at the WKent 3",,
"UTEP DRIVE TOTALS: 9 plays, 26 yards, 6:04"
Western Kentucky at 10:40,,UTEP,WKU
1st and 10 at WKU 3,Leon Allen run for no gain to the WKent 3,17,7
2nd and 10 at WKU 3,Brandon Doughty pass complete to Antwane Grant for 7 yds to the WKent 10,,
3rd and 3 at WKU 10,Brandon Doughty pass incomplete,,
4th and 3 at WKU 10,Joseph Occhipinti punt for 32 yds,,
"WKU DRIVE TOTALS: 3 plays, 7 yards, 1:19"
UTEP at 9:21,,UTEP,WKU
1st and 10 at WKU 42,"u""JEFFERY, Nathan rush for loss of 1 yard to the WKU43 (BROWN, Dejon), PENALTY WKU offside defense (BROWN, Ge'Monee) 4 yards to the WKU38, NO PLAY.""",17,7
1st and 6 at WKU 38,Jameill Showers pass complete to Darrin Laufasa for 8 yds to the WKent 30 for a 1ST down,,
1st and 10 at WKU 30,Jameill Showers pass incomplete to Darrin Laufasa,,
2nd and 10 at WKU 30,Jameill Showers pass incomplete to Autrey Golden,,
3rd and 10 at WKU 30,Jameill Showers pass complete to Autrey Golden for 17 yds to the WKent 13 for a 1ST down,,
1st and 10 at WKU 13,Jameill Showers pass incomplete to Ian Hamilton,,
2nd and 10 at WKU 13,David Hamm run for 2 yds to the WKent 11,,
3rd and 8 at WKU 11,"Jameill Showers pass incomplete to Autrey Golden, broken up by Juwan Gardner",,
4th and 8 at WKU 11,Jay Mattox 29 yd FG GOOD,20,7
"UTEP DRIVE TOTALS: 8 plays, 31 yards, 2:39"
Western Kentucky at 6:34,,UTEP,WKU
,"Jay Mattox kickoff for 65 yds , Kylen Towner return for 26 yds to the WKent 26",20,7
1st and 10 at WKU 26,"SHOT, PENALTY WKU false start (DANGERFIELD, J.) 5 yards to the WKU21, NO PLAY.",,
1st and 15 at WKU 21,Brandon Doughty pass incomplete to Joel German,,
2nd and 15 at WKU 21,Brandon Doughty pass complete to Leon Allen for 11 yds to the WKent 32,,
3rd and 4 at WKU 32,Brandon Doughty pass complete to Antwane Grant for 29 yds to the UTEP 39 for a 1ST down,,
1st and 10 at UTEP 39,Brandon Doughty pass complete to Joel German for 14 yds to the UTEP 25 for a 1ST down,,
1st and 10 at UTEP 25,"Brandon Doughty pass complete to Antwane Grant for 4 yds Antwane Grant fumbled, forced by Damian Payne, recovered by WKent Joel German",,
2nd and 9 at UTEP 24,Brandon Doughty pass complete to Willie McNeal for 4 yds to the UTEP 20,,
3rd and 5 at UTEP 20,Brandon Doughty pass complete to Leon Allen for 16 yds to the UTEP 4 for a 1ST down,,
1st and Goal at UTEP 4,"SHOT, DOUGHTY, B. pass incomplete to DANGERFIELD, J. (PAYNE, Damian), PENALTY UTEP holding (PAYNE, Damian) 2 yards to the UTEP2, NO PLAY.",,
1st and Goal at UTEP 2,"Leon Allen run for 2 yds for a TD, (Garrett Schwettman KICK)",20,14
"WKU DRIVE TOTALS: 8 plays, 74 yards, 3:23"
UTEP at 3:06,,UTEP,WKU
,"Mike Mugler kickoff for 50 yds , Autrey Golden return for 11 yds to the UTEP 26",20,14
1st and 10 at UTEP 26,Josh Bell run for 2 yds to the UTEP 28,,
2nd and 8 at UTEP 28,Jameill Showers pass incomplete to Autrey Golden,,
3rd and 8 at UTEP 28,Jameill Showers pass incomplete,,
4th and 8 at UTEP 28,"Jay Mattox punt for 38 yds, downed at the WKent 34",,
"UTEP DRIVE TOTALS: 3 plays, 2 yards, 0:55"
Western Kentucky at 2:11,,UTEP,WKU
1st and 10 at WKU 34,Brandon Doughty pass incomplete,20,14
2nd and 10 at WKU 34,Leon Allen run for a loss of 1 yard to the WKent 33,,
3rd and 11 at WKU 33,Brandon Doughty run for no gain to the WKent 33,,
,"Timeout WESTRN KENTUCKY, clock 00:30",,
4th and 11 at WKU 33,"Joseph Occhipinti punt for 43 yds , Autrey Golden returns for a loss of 6 yards to the UTEP 18",,
"WKU DRIVE TOTALS: 3 plays, -1 yard, 1:52"
UTEP at 0:19,,UTEP,WKU
1st and 10 at UTEP 18,Josh Bell run for 9 yds to the UTEP 27,20,14
,End of 2nd Quarter,,
"UTEP DRIVE TOTALS: 1 play, 9 yards, 0:19"
3rd Quarter Play-by-Play
UTEP at 14:55,,UTEP,WKU
,"Mike Mugler kickoff for 48 yds , Autrey Golden return for a loss of 3 yards to the UTEP 14",20,14
1st and 10 at UTEP 14,Nathan Jeffery run for 4 yds to the UTEP 18,,
2nd and 6 at UTEP 18,Josh Bell run for 5 yds to the UTEP 23,,
3rd and 1 at UTEP 23,Josh Bell run for 4 yds to the UTEP 27 for a 1ST down,,
1st and 10 at UTEP 27,"Nathan Jeffery run for 3 yds to the UTEP 30 UTEP Penalty, Offensive holding (Derek Elmendorff) to the UTEP 20",,
1st and 17 at UTEP 20,Jameill Showers run for 4 yds to the UTEP 24,,
2nd and 13 at UTEP 24,Jameill Showers run for 1 yd to the UTEP 25,,
3rd and 12 at UTEP 25,"Jameill Showers pass complete to Ian Hamilton for 22 yds to the UTEP 47 for a 1ST down WESTRN KENTUCKY Penalty, offside defense ( Yards) declined for a 1ST down",,
1st and 10 at UTEP 47,Josh Bell run for 5 yds to the WKent 48,,
2nd and 5 at WKU 48,Darrin Laufasa run for 7 yds to the WKent 41 for a 1ST down,,
1st and 10 at WKU 41,Nathan Jeffery run for 6 yds to the WKent 35,,
2nd and 4 at WKU 35,Jameill Showers run for 2 yds to the WKent 33,,
3rd and 2 at WKU 33,Josh Bell run for 3 yds to the WKent 30 for a 1ST down,,
1st and 10 at WKU 30,Jameill Showers pass complete to Autrey Golden for 11 yds to the WKent 19 for a 1ST down,,
1st and 10 at WKU 19,Nathan Jeffery run for 6 yds to the WKent 13,,
2nd and 4 at WKU 13,Nathan Jeffery run for 2 yds to the WKent 11,,
3rd and 2 at WKU 11,"Josh Bell run for 6 yds to the WKent 5 for a 1ST down WESTRN KENTUCKY Penalty, offside defense ( Yards) declined for a 1ST down",,
1st and Goal at WKU 5,Josh Bell run for 2 yds to the WKent 3,,
2nd and Goal at WKU 3,"Nathan Jeffery run for 3 yds for a TD, (Jay Mattox KICK)",27,14
"UTEP DRIVE TOTALS: 18 plays, 86 yards, 11:20"
Western Kentucky at 3:35,,UTEP,WKU
,Jay Mattox kickoff for 65 yds for a touchback,27,14
1st and 10 at WKU 25,Brandon Doughty pass complete to Jared Dangerfield for 14 yds to the WKent 39 for a 1ST down,,
1st and 10 at WKU 39,Brandon Doughty pass complete to Jared Dangerfield for 39 yds to the UTEP 22 for a 1ST down,,
1st and 10 at UTEP 22,Leon Allen run for 6 yds to the UTEP 16,,
2nd and 4 at UTEP 16,Brandon Doughty pass incomplete to Leon Allen,,
3rd and 4 at UTEP 16,Brandon Doughty pass complete to Willie McNeal for 9 yds to the UTEP 7 for a 1ST down,,
1st and Goal at UTEP 7,Brandon Doughty pass incomplete to Willie McNeal,,
,"Timeout WESTRN KENTUCKY, clock 01:44",,
2nd and Goal at UTEP 7,"Brandon Doughty pass complete to Willie McNeal for 7 yds for a TD, (Garrett Schwettman KICK)",27,21
"WKU DRIVE TOTALS: 7 plays, 75 yards, 1:57"
UTEP at 1:33,,UTEP,WKU
,"Mike Mugler kickoff for 37 yds , Autrey Golden return for no gain to the UTEP 28",27,21
1st and 10 at UTEP 28,David Hamm run for 18 yds to the UTEP 46 for a 1ST down,,
1st and 10 at UTEP 46,Darrin Laufasa run for 9 yds to the WKent 45,,
2nd and 1 at WKU 45,Josh Bell run for 5 yds to the WKent 40 for a 1ST down,,
,End of 3rd Quarter,,
4th Quarter Play-by-Play
UTEP at 15:00,,UTEP,WKU
1st and 10 at WKU 40,David Hamm run for 20 yds to the WKent 20 for a 1ST down,27,21
1st and 10 at WKU 20,Nathan Jeffery run for 4 yds to the WKent 16,,
2nd and 6 at WKU 16,Nathan Jeffery run for no gain to the WKent 16,,
3rd and 6 at WKU 16,"Jameill Showers pass intercepted for a TD Wonderful Terry return for 90 yds for a TD, (Garrett Schwettman KICK)",27,28
"UTEP DRIVE TOTALS: 7 plays, 56 yards, 3:53"
UTEP at 12:36,,UTEP,WKU
,"Mike Mugler kickoff for 37 yds , Autrey Golden return for 4 yds to the UTEP 32",27,28
1st and 10 at UTEP 32,Josh Bell run for 3 yds to the UTEP 35,,
2nd and 7 at UTEP 35,David Hamm run for 4 yds to the UTEP 39,,
3rd and 3 at UTEP 39,Josh Bell run for 2 yds to the UTEP 41,,
4th and 1 at UTEP 41,"Jay Mattox punt for 32 yds, fair catch by Kylen Towner at the WKent 27",,
"UTEP DRIVE TOTALS: 3 plays, 9 yards, 2:00"
Western Kentucky at 10:36,,UTEP,WKU
1st and 10 at WKU 27,Leon Allen run for 6 yds to the WKent 33,27,28
2nd and 4 at WKU 33,Leon Allen run for 5 yds to the WKent 38 for a 1ST down,,
1st and 10 at WKU 38,"SHOT, DOUGHTY, B. pass incomplete to TAYLOR, Taywan, PENALTY UTEP holding (JAMES, Adrian) 10 yards to the WKU48, 1ST DOWN WKU, NO PLAY. for a 1ST down",,
1st and 10 at WKU 48,Leon Allen run for a loss of 1 yard to the WKent 47,,
2nd and 11 at WKU 47,Brandon Doughty pass complete to Willie McNeal for 15 yds to the UTEP 38 for a 1ST down,,
1st and 10 at UTEP 38,Brandon Doughty pass complete to Joel German for 28 yds to the UTEP 10 for a 1ST down,,
1st and Goal at UTEP 10,"Brandon Doughty pass complete to Leon Allen for 10 yds for a TD, (Garrett Schwettman KICK)",27,35
"WKU DRIVE TOTALS: 6 plays, 73 yards, 2:55"
UTEP at 7:34,,UTEP,WKU
,"Mike Mugler kickoff for 57 yds , Autrey Golden return for 11 yds to the UTEP 46 WESTRN KENTUCKY Penalty, unsportsmanlike conduct (-15 Yards) to the UTEP 34",27,35
1st and 10 at UTEP 34,David Hamm run for 3 yds to the UTEP 37,,
2nd and 7 at UTEP 37,"Jameill Showers pass incomplete to Josh Bell, broken up by Forrest Coleman",,
3rd and 7 at UTEP 37,"SHOT, PENALTY UTEP false start (DANIELS, Jerome) 5 yards to the UTEP32, NO PLAY.",,
3rd and 12 at UTEP 32,Jameill Showers pass incomplete to Ian Hamilton,,
4th and 12 at UTEP 32,Jay Mattox punt for 68 yds for a touchback,,
"UTEP DRIVE TOTALS: 3 plays, -2 yards, 1:04"
Western Kentucky at 6:30,,UTEP,WKU
1st and 10 at WKU 20,Brandon Doughty pass complete to Leon Allen for 3 yds to the WKent 23,27,35
2nd and 7 at WKU 23,"Brandon Doughty pass incomplete, broken up by Devin Cockrell",,
3rd and 7 at WKU 23,Brandon Doughty pass complete to Taywan Taylor for 12 yds to the WKent 35 for a 1ST down,,
1st and 10 at WKU 35,Leon Allen run for 5 yds to the WKent 40,,
,"Timeout WESTRN KENTUCKY, clock 04:15",,
2nd and 5 at WKU 40,Leon Allen run for 21 yds to the UTEP 39 for a 1ST down,,
1st and 10 at UTEP 39,Leon Allen run for a loss of 1 yard to the UTEP 40,,
,"Timeout UTEP, clock 03:29",,
2nd and 11 at UTEP 40,Brandon Doughty pass complete to Mitchell Henry for 1 yd to the UTEP 39,,
,"Timeout UTEP, clock 03:20",,
3rd and 10 at UTEP 39,"Brandon Doughty pass incomplete to Willie McNeal, broken up by Nick Gathrite",,
,"Timeout WESTRN KENTUCKY, clock 03:13",,
4th and 10 at UTEP 39,"Joseph Occhipinti punt for 32 yds, downed at the UTEP 7",,
"WKU DRIVE TOTALS: 8 plays, 41 yards, 3:27"
UTEP at 3:03,,UTEP,WKU
1st and 10 at UTEP 7,Jameill Showers run for 16 yds to the UTEP 23 for a 1ST down,27,35
1st and 10 at UTEP 23,Jameill Showers pass complete to Nathan Jeffery for 14 yds to the UTEP 37 for a 1ST down,,
1st and 10 at UTEP 37,Jameill Showers pass incomplete to Jarrad Shaw,,
2nd and 10 at UTEP 37,Jameill Showers pass incomplete to Nathan Jeffery,,
3rd and 10 at UTEP 37,"SHOT, SHOWERS,Jameill rush for 2 yards to the UTEP39, out-of-bounds (SINGH, Ricardo), PENALTY UTEP holding (JEFFERY, Nathan) 10 yards to the UTEP27, NO PLAY.",,
3rd and 20 at UTEP 27,Jameill Showers run for 10 yds to the UTEP 37,,
,"Timeout UTEP, clock 01:35",,
4th and 10 at UTEP 37,"Jameill Showers pass incomplete to Damian Payne, broken up by Wonderful Terry UTEP Penalty, illegal forward pass ( Yards) declined",,
,End of 4th Quarter,,
"UTEP DRIVE TOTALS: 6 plays, 30 yards, 1:34"
