0523070420141011,,523,704
1st Quarter Play-by-Play
Old Dominion at 15:00,,ODU,UTEP
,Jay Mattox kickoff for 70 yds for a touchback,0,0
1st and 10 at ODU 25,Gerard Johnson run for 1 yd to the ODU 26,,
2nd and 9 at ODU 26,Taylor Heinicke sacked by Cooper Brock for a loss of 5 yards to the ODU 21,,
3rd and 14 at ODU 21,Taylor Heinicke pass incomplete to N/A,,
4th and 14 at ODU 21,"Jarrett Cervi punt for 45 yds , Damian Payne returns for 19 yds to the ODU 47",,
"ODU DRIVE TOTALS: 3 plays, -4 yards, 1:30"
UTEP at 13:30,,ODU,UTEP
1st and 10 at ODU 47,Josh Bell run for 2 yds to the ODU 45,0,0
2nd and 8 at ODU 45,Aaron Jones run for 1 yd to the ODU 44,,
3rd and 2 at ODU 39,Autrey Golden run for 37 yds to the ODU 2 for a 1ST down,,
3rd and 7 at ODU 44,"SHOWERS,Jameill crossing pass incomplete to WHITE, Jaquan, PENALTY ODU offside (GUMBS, Malik) 5 yards to the ODU39, NO PLAY.",,
1st and Goal at ODU 2,"Josh Bell run for 2 yds for a TD, (Jay Mattox KICK)",0,7
"UTEP DRIVE TOTALS: 4 plays, 47 yards, 2:17"
Old Dominion at 11:13,,ODU,UTEP
,Jay Mattox kickoff for 65 yds for a touchback,0,7
1st and 10 at ODU 25,Ray Lawry run for 3 yds to the ODU 28,,
2nd and 7 at ODU 28,Taylor Heinicke sacked by Alvin Jones for a loss of 7 yards to the ODU 21,,
3rd and 14 at ODU 21,Taylor Heinicke sacked by Roy Robertson-Harris and Anthony Puente for a loss of 9 yards to the ODU 12,,
4th and 23 at ODU 12,"Jarrett Cervi punt for 44 yds, fair catch by Damian Payne at the UTEP 44",,
"ODU DRIVE TOTALS: 3 plays, -13 yards, 2:03"
UTEP at 9:10,,ODU,UTEP
1st and 10 at UTEP 44,Josh Bell run for 5 yds to the UTEP 49,0,7
2nd and 5 at UTEP 49,Darrin Laufasa run for 1 yd to the 50 yard line,,
3rd and 4 at 50,Jameill Showers pass incomplete to N/A,,
4th and 4 at 50,"Mikael Sroka punt, punt out-of-bounds at the ODU 48",,
"UTEP DRIVE TOTALS: 3 plays, 6 yards, 1:37"
Old Dominion at 7:33,,ODU,UTEP
1st and 10 at ODU 48,Taylor Heinicke pass complete to David Washington for 8 yds to the UTEP 44,0,7
2nd and 2 at UTEP 44,Gerard Johnson run for 11 yds to the UTEP 33 for a 1ST down,,
1st and 10 at UTEP 33,Taylor Heinicke pass incomplete to N/A,,
2nd and 10 at UTEP 33,Taylor Heinicke pass complete to Zach Pascal for 19 yds to the UTEP 14 for a 1ST down,,
1st and 10 at UTEP 14,Gerard Johnson run for 1 yd to the UTEP 13,,
