0671067020141014,,671,670
,"LOUISIANA LAFAYETTE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Louisiana Lafayette at 15:00,,ULL,TST
,"Will Johnson kickoff for 62 yds , Montrel Carter return for 27 yds to the LaLaf 30",0,0
1st and 10 at ULL 30,Alonzo Harris run for 8 yds to the LaLaf 38,,
2nd and 2 at ULL 38,Elijah McGuire 62 Yd pass from Terrance Broadway (Hunter Stover Kick),7,0
"ULL DRIVE TOTALS: 2 plays, 70 yards, 0:44"
Texas State at 14:16,,ULL,TST
,"Hunter Stover kickoff for 63 yds , Brandon Smith return for 17 yds to the TexSt 19",7,0
1st and 10 at TXST 19,Tyler Jones run for 1 yd to the TexSt 20,,
2nd and 9 at TXST 20,Terrence Franks run for 7 yds to the TexSt 27,,
3rd and 2 at TXST 27,Tyler Jones pass incomplete to Ryan Carden,,
4th and 2 at TXST 27,"Will Johnson punt for 58 yds , Elijah McGuire returns for 10 yds to the LaLaf 25",,
"TXST DRIVE TOTALS: 3 plays, 8 yards, 1:23"
Louisiana Lafayette at 12:53,,ULL,TST
1st and 10 at ULL 25,Terrance Broadway run for 21 yds to the LaLaf 46 for a 1ST down,7,0
1st and 10 at ULL 46,Terrance Broadway pass incomplete to Jamal Robinson,,
,"Timeout UL LAFAYETTE, clock 12:19",,
2nd and 10 at ULL 46,Alonzo Harris run for 10 yds to the TexSt 44 for a 1ST down,,
1st and 10 at TXST 44,"Terrance Broadway sacked by TEAM for a loss of 12 yards to the TEXSTATE 44 UL LAFAYETTE Penalty, Intentional Grounding (Terrance Broadway) to the LaLaf 44",,
2nd and 22 at ULL 44,Alonzo Harris run for 2 yds to the LaLaf 46,,
3rd and 20 at ULL 46,Terrance Broadway run for 10 yds to the TexSt 44,,
4th and 10 at TXST 44,"Daniel Cadona punt for 32 yds, downed at the TexSt 12",,
"ULL DRIVE TOTALS: 6 plays, 19 yards, 2:38"
Texas State at 10:15,,ULL,TST
1st and 10 at TXST 12,Robert Lowe run for 5 yds to the TexSt 17,7,0
2nd and 5 at TXST 17,C.J. Best run for 9 yds to the TexSt 26 for a 1ST down,,
1st and 10 at TXST 26,Robert Lowe run for 1 yd to the TexSt 27,,
2nd and 9 at TXST 27,Tyler Jones sacked by Christian Ringo for a loss of 6 yards to the TexSt 21,,
3rd and 15 at TXST 21,Tyler Jones pass incomplete to Demun Mercer,,
4th and 15 at TXST 21,"Will Johnson punt for 55 yds , Elijah McGuire returns for 12 yds to the LaLaf 33 UL LAFAYETTE Penalty, Illegal Block (Devin Scott) to the LaLaf 26",,
"TXST DRIVE TOTALS: 5 plays, 9 yards, 1:50"
Louisiana Lafayette at 8:25,,ULL,TST
1st and 10 at ULL 26,Alonzo Harris run for 2 yds to the LaLaf 28,7,0
2nd and 8 at ULL 28,Terrance Broadway pass complete to James Butler for 23 yds to the TexSt 49 for a 1ST down,,
1st and 10 at TXST 49,Alonzo Harris run for 4 yds to the TexSt 45,,
2nd and 6 at TXST 45,Terrance Broadway run for 11 yds to the TexSt 34 for a 1ST down,,
1st and 10 at TXST 34,Alonzo Harris run for 5 yds to the TexSt 29,,
2nd and 5 at TXST 29,Terrance Broadway run for no gain to the TexSt 29,,
3rd and 5 at TXST 29,Terrance Broadway pass incomplete,,
4th and 5 at TXST 29,Hunter Stover 46 Yard Field Goal Missed,,
"ULL DRIVE TOTALS: 8 plays, 45 yards, 3:14"
Texas State at 5:11,,ULL,TST
1st and 10 at TXST 29,"TEXAS STATE Penalty, Ineligible Downfield on Pass (Matt Freeman) to the TexSt 24",7,0
1st and 15 at TXST 24,Terrence Franks run for 8 yds to the TexSt 32,,
2nd and 7 at TXST 32,Tyler Jones run for 5 yds to the TexSt 37,,
3rd and 2 at TXST 37,Tyler Jones pass incomplete to C.J. Best,,
