0465027720141122,,465,277
1st Quarter Play-by-Play
Hawaii at 15:00,,UNLV,HAW
2nd and 11 at HAW 11,"UNLV Penalty, personal foul (15 Yards) to the Hawa 32 for a 1ST down",14,0
"HAW DRIVE TOTALS: 5 plays, 24 yards, 2:18"
Hawaii at 15:00,,UNLV,HAW
,"Jonathan Leiva kickoff for 61 yds , Keelan Ewaliko return for 21 yds to the Hawa 25",0,0
1st and 10 at HAW 25,Ikaika Woolsey pass incomplete,,
2nd and 10 at HAW 25,Joey Iosefa run for 2 yds to the Hawa 27,,
3rd and 8 at HAW 27,Ikaika Woolsey pass complete to Ammon Barker for 22 yds to the Hawa 49 for a 1ST down,,
1st and 10 at HAW 49,Joey Iosefa run for 9 yds to the UNLV 42,,
2nd and 1 at UNLV 42,"HAWAII Penalty, Offensive holding (-10 Yards) to the Hawa 48",,
2nd and 11 at HAW 48,Ikaika Woolsey pass intercepted Peni Vea return for 12 yds to the Hawa 45,,
"HAW DRIVE TOTALS: 5 plays, 23 yards, 2:15"
UNLV at 12:45,,UNLV,HAW
1st and 10 at HAW 45,Jared Lebowitz pass complete to Marcus Sullivan for 27 yds to the Hawa 18 for a 1ST down,0,0
1st and 10 at HAW 18,"Jared Lebowitz run for 18 yds for a TD, (Jonathan Leiva KICK)",7,0
"UNLV DRIVE TOTALS: 2 plays, 45 yards, 0:22"
Hawaii at 12:23,,UNLV,HAW
,Jonathan Leiva kickoff for 65 yds for a touchback,7,0
1st and 10 at HAW 25,Joey Iosefa run for 4 yds to the Hawa 29,,
2nd and 6 at HAW 29,Joey Iosefa run for 4 yds to the Hawa 33,,
3rd and 2 at HAW 33,Ikaika Woolsey run for 38 yds to the UNLV 29 for a 1ST down,,
1st and 10 at UNLV 29,Diocemy Saint Juste run for a loss of 3 yards to the UNLV 32,,
2nd and 13 at UNLV 32,Ikaika Woolsey pass incomplete,,
3rd and 13 at UNLV 32,"HAWAII Penalty, false start (-5 Yards) to the UNLV 37",,
3rd and 18 at UNLV 37,"Ikaika Woolsey pass incomplete to Ammon Barker, broken up by Kenneth Penny",,
4th and 18 at UNLV 37,"Scott Harding punt for 35 yds, downed at the UNLV 2",,
"HAW DRIVE TOTALS: 6 plays, 38 yards, 2:40"
UNLV at 9:43,,UNLV,HAW
1st and 10 at UNLV 3,Shaquille Murray-Lawrence run for 1 yd to the UNLV 4,7,0
2nd and 9 at UNLV 4,Jared Lebowitz pass incomplete to Devante Davis,,
3rd and 9 at UNLV 4,Jared Lebowitz pass complete to Devante Davis for 81 yds to the Hawa 15 for a 1ST down,,
1st and 10 at HAW 15,Jared Lebowitz pass incomplete to Anthony Williams,,
2nd and 10 at HAW 15,Shaquille Murray-Lawrence run for no gain to the Hawa 15,,
3rd and 10 at HAW 15,Jared Lebowitz pass complete to Maika Mataele for 13 yds to the Hawa 2 for a 1ST down,,
1st and Goal at HAW 2,"Shaquille Murray-Lawrence run for 2 yds for a TD, (Jonathan Leiva KICK)",14,0
"UNLV DRIVE TOTALS: 7 plays, 97 yards, 2:25"
Hawaii at 7:13,,UNLV,HAW
,"Jonathan Leiva kickoff for 63 yds , Keelan Ewaliko return for 20 yds to the HAWAII 45 HAWAII Penalty, unsportsmanlike conduct (10 Yards) to the Hawa 12",14,0
