0721073120141011,,721,731
,AF won toss; defers; USU will receive and defend north goal,,
1st Quarter Play-by-Play
Utah State at 15:00,,AFA,USU
,N/A kickoff for 65 yds for a touchback,0,0
1st and 10 at USU 25,"Darell Garretson pass complete to Hunter Sharp for 75 yds for a TD, (Nick Diaz KICK)",0,7
"USU DRIVE TOTALS: 1 play, 75 yards, 0:14"
Air Force at 14:46,,AFA,USU
,Jake Thompson kickoff for 65 yds for a touchback,0,7
1st and 10 at AFA 25,Kale Pearson run for 2 yds to the AFA 27,,
2nd and 8 at AFA 27,Kale Pearson pass complete to Garrett Brown for 17 yds to the AFA 44 for a 1ST down,,
1st and 10 at AFA 44,"D.J. Johnson run for a loss of 1 yard to the AFA 43 D.J. Johnson fumbled, recovered by UthSt Jordan Nielsen",,
"AFA DRIVE TOTALS: 3 plays, 18 yards, 0:52"
Utah State at 13:54,,AFA,USU
1st and 10 at AFA 43,Nick Vigil pass complete to Hunter Sharp for 12 yds to the AFA 31 for a 1ST down,0,7
1st and 10 at AFA 31,Darell Garretson pass complete to JoJo Natson for no gain to the AFA 31,,
2nd and 10 at AFA 31,Darell Garretson pass complete to Devonte Robinson for 8 yds to the AFA 23,,
3rd and 2 at AFA 23,"Darell Garretson pass complete to Hunter Sharp for 23 yds for a TD, (Nick Diaz KICK)",0,14
"USU DRIVE TOTALS: 4 plays, 43 yards, 2:09"
Air Force at 11:38,,AFA,USU
,Jake Thompson kickoff for 65 yds for a touchback,0,14
1st and 10 at AFA 25,Jacobi Owens run for 2 yds to the AFA 27,,
2nd and 8 at AFA 27,Jacobi Owens run for no gain to the AFA 27,,
3rd and 8 at AFA 27,Kale Pearson pass complete to Jalen Robinette for 58 yds to the UthSt 15 for a 1ST down,,
1st and 10 at USU 15,Kale Pearson run for 2 yds to the UthSt 13,,
2nd and 8 at USU 13,"Kale Pearson run for 11 yds Kale Pearson fumbled, forced by Jalen Davis, recovered by UthSt",,
"AFA DRIVE TOTALS: 5 plays, 75 yards, 2:00"
Utah State at 9:38,,AFA,USU
1st and 10 at USU 20,Nick Vigil run for a loss of 1 yard to the UthSt 19,0,14
2nd and 11 at USU 19,Darell Garretson pass incomplete to N/A,,
3rd and 11 at USU 19,Darell Garretson pass complete to Devonte Robinson for 2 yds to the UthSt 21,,
4th and 9 at USU 21,"Jaron Bentrude punt for 51 yds , Garrett Brown returns for 4 yds to the AFA 25 AIR FORCE Penalty, Offensive holding (10 Yards) to the AFA 22",,
"USU DRIVE TOTALS: 3 plays, 1 yard, 1:40"
Air Force at 7:58,,AFA,USU
1st and 10 at AFA 22,Kale Pearson run for 3 yds to the AFA 25,0,14
2nd and 7 at AFA 25,Kale Pearson pass incomplete to Garrett Brown,,
3rd and 7 at AFA 25,"PEARSON, Kale pass incomplete to BROWN, Garrett, PENALTY USU personal foul 15 yards to the AF40, 1ST DOWN AF, NO PLAY. for a 1ST down",,
1st and 10 at AFA 40,Shayne Davern run for 3 yds to the AFA 43,,
2nd and 7 at AFA 43,Kale Pearson run for no gain to the AFA 43,,
,"Timeout UTAH ST, clock 06:06",,
3rd and 7 at AFA 43,Kale Pearson pass complete to Garrett Griffin for 22 yds to the UthSt 35 for a 1ST down,,
1st and 10 at USU 35,Kale Pearson pass incomplete to Jacobi Owens,,
2nd and 10 at USU 35,"Garrett Brown run for 9 yds to the UthSt 26 for a 1ST down UTAH ST Penalty, personal foul (13 Yards) to the UthSt 13 for a 1ST down",,
1st and 10 at USU 13,Jacobi Owens run for no gain to the UthSt 13,,
2nd and 10 at USU 13,Kale Pearson run for 3 yds to the UthSt 10,,
3rd and 7 at USU 10,Kale Pearson run for 1 yd to the UthSt 9,,
4th and 6 at USU 9,Will Conant 27 yd FG GOOD,3,14
"AFA DRIVE TOTALS: 11 plays, 69 yards, 4:40"
Utah State at 3:18,,AFA,USU
,Drew Oehrle kickoff for 65 yds for a touchback,3,14
1st and 10 at USU 25,JoJo Natson run for a loss of 1 yard to the UthSt 24,,
2nd and 11 at USU 24,Darell Garretson pass complete to Hunter Sharp for 7 yds to the UthSt 31,,
3rd and 4 at USU 31,Darell Garretson pass complete to Hunter Sharp for 3 yds to the UthSt 34,,
4th and 1 at USU 34,"Jaron Bentrude punt for 36 yds , Garrett Brown returns for no gain to the AFA 30 Garrett Brown fumbled, recovered by AFA Garrett Brown",,
"USU DRIVE TOTALS: 3 plays, 9 yards, 2:12"
Air Force at 1:06,,AFA,USU
1st and 10 at AFA 30,Jacobi Owens run for a loss of 2 yards to the AFA 28,3,14
2nd and 12 at AFA 28,Jacobi Owens run for 27 yds to the UthSt 45 for a 1ST down,,
1st and 10 at USU 45,Shayne Davern run for 4 yds to the UthSt 41,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Air Force at 15:00,,AFA,USU
2nd and 6 at USU 41,"Kale Pearson pass incomplete to Garrett Griffin, broken up by LT Filiaga",3,14
3rd and 6 at USU 41,Kale Pearson pass complete to Garrett Griffin for 20 yds to the UthSt 21 for a 1ST down,,
1st and 10 at USU 21,Shayne Davern run for 2 yds to the UthSt 19,,
2nd and 8 at USU 19,Kale Pearson run for a loss of 5 yards to the UthSt 24,,
3rd and 13 at USU 24,Garrett Brown run for 7 yds to the UthSt 17,,
4th and 6 at USU 17,Will Conant 34 yd FG GOOD,6,14
"AFA DRIVE TOTALS: 9 plays, 53 yards, 2:53"
Utah State at 13:13,,AFA,USU
,Drew Oehrle kickoff for 65 yds for a touchback,6,14
1st and 10 at USU 25,Joe Hill run for 2 yds to the UthSt 27,,
2nd and 8 at USU 27,Joe Hill run for 6 yds to the UthSt 33,,
3rd and 2 at USU 33,Nick Vigil run for 1 yd to the UthSt 34,,
4th and 1 at USU 34,"Jaron Bentrude punt for 50 yds, fair catch by Garrett Brown at the AFA 16",,
"USU DRIVE TOTALS: 3 plays, 9 yards, 2:05"
Air Force at 11:08,,AFA,USU
1st and 10 at AFA 16,Kale Pearson run for 11 yds to the AFA 27 for a 1ST down,6,14
1st and 10 at AFA 27,Kale Pearson pass intercepted Frankie Sutera return for 4 yds to the AFA 37,,
"AFA DRIVE TOTALS: 2 plays, 11 yards, 0:29"
Utah State at 10:39,,AFA,USU
1st and 10 at AFA 37,Darell Garretson run for 2 yds to the AFA 35,6,14
2nd and 8 at AFA 35,Hunter Sharp run for no gain to the AFA 35,,
3rd and 8 at AFA 35,Darell Garretson pass incomplete to JoJo Natson,,
4th and 8 at AFA 35,Jake Thompson punt for 35 yds for a touchback,,
"USU DRIVE TOTALS: 3 plays, 2 yards, 1:31"
Air Force at 9:08,,AFA,USU
1st and 10 at AFA 20,Jacobi Owens run for 6 yds to the AFA 26,6,14
2nd and 4 at AFA 26,"AIR FORCE Penalty, false start (-5 Yards) to the AFA 21",,
2nd and 9 at AFA 21,Nate Romine run for a loss of 3 yards to the AFA 18,,
3rd and 12 at AFA 18,Nate Romine pass incomplete to Garrett Brown,,
4th and 12 at AFA 18,"Will Conant punt for 42 yds, punt out-of-bounds at the UthSt 40",,
"AFA DRIVE TOTALS: 3 plays, -2 yards, 1:52"
Utah State at 7:16,,AFA,USU
1st and 10 at USU 40,Darell Garretson pass complete to Hunter Sharp for 6 yds to the UthSt 46,6,14
2nd and 4 at USU 46,Darell Garretson pass complete to Hunter Sharp for 7 yds to the AFA 47 for a 1ST down,,
1st and 10 at AFA 47,Nick Vigil pass complete to Hunter Sharp for 1 yd to the AFA 46,,
2nd and 9 at AFA 46,"GARRETSON, Dare pass incomplete (DECOUD, Justin), PENALTY USU personal foul 15 yards to the USU39, NO PLAY.",,
2nd and 24 at USU 39,Darell Garretson pass complete to JoJo Natson for 39 yds to the AFA 22 for a 1ST down,,
1st and 10 at AFA 22,Nick Vigil run for a loss of 1 yard to the AFA 23,,
2nd and 11 at AFA 23,Darell Garretson pass complete to Hunter Sharp for 17 yds to the AFA 6 for a 1ST down,,
1st and Goal at AFA 6,JoJo Natson run for a loss of 2 yards to the AFA 8,,
2nd and Goal at AFA 8,"Nick Vigil run for 8 yds for a TD, (Nick Diaz KICK)",6,21
"USU DRIVE TOTALS: 8 plays, 60 yards, 3:12"
Air Force at 3:57,,AFA,USU
,"Jake Thompson kickoff for 65 yds , Jon Lee return for 30 yds to the AFA 30",6,21
1st and 10 at AFA 30,Jacobi Owens run for 9 yds to the AFA 39,,
2nd and 1 at AFA 39,Nate Romine pass intercepted Nick Vigil return for 19 yds to the AFA 28,,
"AFA DRIVE TOTALS: 2 plays, 9 yards, 0:31"
Utah State at 3:26,,AFA,USU
,"Timeout UTAH ST, clock 03:26",6,21
1st and 10 at AFA 28,"Darell Garretson pass incomplete to Devonte Robinson, broken up by Jordan Mays",,
2nd and 10 at AFA 28,Darell Garretson pass incomplete to Joe Hill,,
3rd and 10 at AFA 28,"Darell Garretson pass incomplete to JoJo Natson, broken up by Christian Spears",,
4th and 10 at AFA 28,Nick Diaz 46 yd FG GOOD,6,24
"USU DRIVE TOTALS: 4 plays, 0 yards, 0:25"
Air Force at 2:53,,AFA,USU
,"Jake Thompson kickoff for 65 yds , Jon Lee return for 32 yds to the AFA 32",6,24
1st and 10 at AFA 32,Jacobi Owens run for 4 yds to the AFA 36,,
2nd and 6 at AFA 36,Jacobi Owens run for no gain to the AFA 36,,
3rd and 6 at AFA 36,Jacobi Owens run for a loss of 3 yards to the AFA 33,,
,"Timeout UTAH ST, clock 01:43",,
4th and 9 at AFA 33,"Will Conant punt for 41 yds , JoJo Natson returns for 18 yds to the UthSt 44",,
"AFA DRIVE TOTALS: 3 plays, 1 yard, 1:20"
Utah State at 1:33,,AFA,USU
1st and 10 at USU 44,Darell Garretson pass complete to Hayden Weichers for 18 yds to the AFA 38 for a 1ST down,6,24
1st and 10 at AFA 38,Darell Garretson pass complete to Hunter Sharp for 4 yds to the AFA 34,,
2nd and 6 at AFA 34,Darell Garretson pass complete to Ronald Butler for 4 yds to the AFA 30,,
3rd and 2 at AFA 30,Darell Garretson run for 13 yds to the AFA 17 for a 1ST down,,
1st and 10 at AFA 17,"Darell Garretson pass incomplete to JoJo Natson, broken up by Christian Spears",,
2nd and 10 at AFA 17,"Darell Garretson run for 17 yds for a TD, (Nick Diaz KICK)",6,31
"USU DRIVE TOTALS: 6 plays, 56 yards, 0:46"
Air Force at 0:42,,AFA,USU
,"Jake Thompson kickoff for 58 yds , Jon Lee return for 15 yds to the AFA 22",6,31
1st and 10 at AFA 22,Jacobi Owens run for 2 yds to the AFA 24,,
2nd and 8 at AFA 24,Jacobi Owens run for 5 yds to the AFA 29,,
,End of 2nd Quarter,,
"AFA DRIVE TOTALS: 2 plays, 7 yards, 0:42"
3rd Quarter Play-by-Play
Air Force at 15:00,,AFA,USU
,Jake Thompson kickoff for 65 yds for a touchback,6,31
1st and 10 at AFA 25,Garrett Brown run for 3 yds to the AFA 28,,
2nd and 7 at AFA 28,Jacobi Owens run for 1 yd to the AFA 29,,
3rd and 6 at AFA 29,Kale Pearson pass incomplete to Jacobi Owens,,
4th and 6 at AFA 29,"Will Conant punt for 42 yds, downed at the UthSt 29",,
"AFA DRIVE TOTALS: 3 plays, 4 yards, 1:27"
Utah State at 13:33,,AFA,USU
1st and 10 at ,"HILL, Joe rush for 9 yards to the USU38 (STEELHAMMER, We), PENALTY AF personal foul off-setting, PENALTY USU holding off-setting, NO PLAY.",6,31
1st and 10 at USU 29,LaJuan Hunt run for 4 yds to the UthSt 33,,
2nd and 6 at USU 33,Darell Garretson run for 5 yds to the UthSt 38,,
3rd and 1 at USU 38,Nick Vigil run for 3 yds to the UthSt 41 for a 1ST down,,
