0688012920140913,,688,129
,"Syracuse wins toss and defers, CMU to receive and defend south goal",,
1st Quarter Play-by-Play
Central Michigan at 15:00,,SYR,CMU
,Cole Murphy kickoff for 65 yds for a touchback,0,0
1st and 10 at CMU 25,Cooper Rush pass complete to Jesse Kroll for 16 yds to the CMich 41 for a 1ST down,,
1st and 10 at CMU 41,Cooper Rush pass complete to Courtney Williams for 5 yds to the CMich 46,,
2nd and 5 at CMU 46,Cooper Rush pass complete to Devon Spalding for 6 yds to the Syrac 48 for a 1ST down,,
1st and 10 at SYR 48,"Devon Spalding run for a loss of 7 yards to the CMich 47 Devon Spalding fumbled, forced by Dyshawn Davis, recovered by CMich N/A",,
2nd and 15 at CMU 47,Cooper Rush pass complete to Jesse Kroll for 19 yds to the Syrac 34 for a 1ST down,,
1st and 10 at SYR 34,Saylor Lavallii run for a loss of 1 yard to the Syrac 35,,
2nd and 11 at SYR 35,"Cooper Rush pass incomplete, broken up by Ron Thompson",,
3rd and 11 at SYR 35,Cooper Rush pass complete to Saylor Lavallii for 9 yds to the Syrac 26,,
4th and 2 at SYR 26,Cooper Rush pass complete to Ben McCord for 6 yds to the Syrac 20 for a 1ST down,,
1st and 10 at SYR 20,Jesse Kroll run for 8 yds to the Syrac 12,,
2nd and 2 at SYR 12,Devon Spalding run for 5 yds to the Syrac 7 for a 1ST down,,
1st and Goal at SYR 7,Devon Spalding run for no gain to the Syrac 7,,
2nd and Goal at SYR 7,Cooper Rush sacked by Ron Thompson and Cameron Lynch for a loss of 2 yards to the Syrac 9,,
3rd and Goal at SYR 9,Cooper Rush pass incomplete to Courtney Williams,,
4th and Goal at SYR 9,Brian Eavey 26 yd FG GOOD,0,3
"CMU DRIVE TOTALS: 15 plays, 66 yards, 7:17"
Syracuse at 7:43,,SYR,CMU
,"Ron Coluzzi kickoff for 54 yds , Ervin Philips return for 9 yds to the Syrac 20",0,3
1st and 10 at SYR 20,"CENTRAL MICH Penalty, personal foul (N/A) to the Syrac 35 for a 1ST down",,
1st and 10 at SYR 35,Terrel Hunt run for 20 yds to the CMich 45 for a 1ST down,,
1st and 10 at CMU 45,Prince-Tyson Gulley run for 2 yds to the CMich 43,,
2nd and 8 at CMU 43,Terrel Hunt pass complete to Ashton Broyld for 14 yds to the CMich 29 for a 1ST down,,
1st and 10 at CMU 29,Adrian Flemming run for a loss of 3 yards to the CMich 32,,
2nd and 13 at CMU 32,Prince-Tyson Gulley run for 7 yds to the CMich 25,,
3rd and 6 at CMU 25,Terrel Hunt pass incomplete to Prince-Tyson Gulley,,
4th and 6 at CMU 25,Ryan Norton 42 yd FG MISSED,,
"SYR DRIVE TOTALS: 7 plays, 55 yards, 2:31"
Central Michigan at 5:12,,SYR,CMU
1st and 10 at CMU 25,Cooper Rush pass incomplete to N/A,0,3
2nd and 10 at CMU 25,Martez Walker run for 3 yds to the CMich 28,,
3rd and 7 at CMU 28,Cooper Rush pass incomplete to Jesse Kroll,,
4th and 7 at CMU 28,"Ron Coluzzi punt for 41 yds, downed at the Syrac 31",,
"CMU DRIVE TOTALS: 3 plays, 3 yards, 0:59"
Syracuse at 4:13,,SYR,CMU
1st and 10 at SYR 31,Jamal Custis run for 1 yd to the Syrac 32,0,3
2nd and 9 at SYR 32,Terrel Hunt pass incomplete to N/A,,
3rd and 9 at SYR 32,Terrel Hunt pass complete to Brisly Estime for 12 yds to the Syrac 44 for a 1ST down,,
1st and 10 at SYR 44,Prince-Tyson Gulley run for 1 yd to the Syrac 45,,
2nd and 9 at SYR 45,Terrel Hunt pass complete to Ashton Broyld for 8 yds to the CMich 47,,
3rd and 1 at CMU 47,Adonis Ameen-Moore run for 4 yds to the CMich 43 for a 1ST down,,
1st and 10 at CMU 43,Adonis Ameen-Moore run for 6 yds to the CMich 37,,
2nd and 4 at CMU 37,Adonis Ameen-Moore run for 4 yds to the CMich 33 for a 1ST down,,
1st and 10 at CMU 33,Adonis Ameen-Moore run for 7 yds to the CMich 26,,
