0741007120140906,,741,71
,BG wins toss; defers to second half,,
1st Quarter Play-by-Play
VMI at 15:00,,VMI,BGSU
,"N/A kickoff for 31 yds , Taylor Stout return for 24 yds to the VMI 28",0,0
1st and 10 at VMI 28,Al Cobb pass complete to Aaron Sanders for 10 yds to the VMI 38 for a 1ST down,,
1st and 10 at VMI 38,Deon Watts run for 3 yds to the VMI 41,,
2nd and 7 at VMI 41,Al Cobb pass complete to Deon Watts for a loss of 1 yard to the VMI 40,,
3rd and 8 at VMI 40,Al Cobb pass complete to Doug Burton for 7 yds to the VMI 47,,
4th and 1 at VMI 47,"Hayden Alford punt for 24 yds, punt out-of-bounds at the BwGrn 29",,
"VMI DRIVE TOTALS: 4 plays, 19 yards, 2:29"
Bowling Green at 12:31,,VMI,BGSU
1st and 10 at BGSU 29,Travis Greene run for 4 yds to the BwGrn 33,0,0
2nd and 6 at BGSU 33,Travis Greene run for 4 yds to the BwGrn 37,,
3rd and 2 at BGSU 37,Travis Greene run for 2 yds to the BwGrn 39 for a 1ST down,,
1st and 10 at BGSU 39,James Knapke pass complete to Roger Lewis for 17 yds to the VMI 44 for a 1ST down,,
1st and 10 at VMI 44,Travis Greene run for 5 yds to the VMI 39,,
2nd and 5 at VMI 39,Travis Greene run for 5 yds to the VMI 34 for a 1ST down,,
1st and 10 at VMI 34,Travis Greene run for 33 yds to the VMI 1 for a 1ST down,,
1st and Goal at VMI 1,"James Knapke run for 1 yd for a TD, (Tyler Tate KICK)",0,7
"BGSU DRIVE TOTALS: 8 plays, 71 yards, 2:09"
VMI at 10:15,,VMI,BGSU
,"Anthony Farinella kickoff for 64 yds , Taylor Stout return for 25 yds to the VMI 26",0,7
1st and 10 at VMI 26,Al Cobb pass complete to Aaron Sanders for 4 yds to the VMI 30,,
2nd and 6 at VMI 30,Al Cobb pass complete to Aaron Sanders for 5 yds to the VMI 35,,
,"Timeout VMI, clock 08:47",,
3rd and 1 at VMI 35,Jabari Turner run for 3 yds to the VMI 38 for a 1ST down,,
1st and 10 at VMI 38,Jabari Turner run for 9 yds to the VMI 47,,
2nd and 1 at VMI 47,Jabari Turner run for a loss of 1 yard to the VMI 46,,
3rd and 2 at VMI 46,"VMI Penalty, false start (N/A) to the VMI 41",,
3rd and 7 at VMI 41,Al Cobb pass incomplete to N/A,,
4th and 7 at VMI 41,Hayden Alford punt for 36 yds,,
"VMI DRIVE TOTALS: 6 plays, 15 yards, 3:27"
Bowling Green at 6:48,,VMI,BGSU
1st and 10 at BGSU 23,Travis Greene run for 2 yds to the BwGrn 25,0,7
2nd and 8 at BGSU 25,James Knapke pass incomplete to Roger Lewis,,
3rd and 8 at BGSU 25,Travis Greene run for no gain to the BwGrn 25,,
4th and 8 at BGSU 25,"Joe Davidson punt for 41 yds , Dane Forlines returns for no gain to the VMI 34",,
"BGSU DRIVE TOTALS: 3 plays, 2 yards, 1:20"
VMI at 5:28,,VMI,BGSU
1st and 10 at VMI 34,Derrick Ziglar run for no gain to the VMI 34,0,7
2nd and 10 at VMI 34,Derrick Ziglar run for 2 yds to the VMI 36,,
3rd and 8 at VMI 36,Al Cobb pass complete to Derrick Ziglar for 2 yds to the VMI 38,,
4th and 6 at VMI 38,"Hayden Alford punt for 37 yds , Ryan Burbrink returns for 75 yds for a TD, (Tyler Tate KICK)",0,14
"VMI DRIVE TOTALS: 3 plays, 4 yards, 1:55"
VMI at 3:33,,VMI,BGSU
,Anthony Farinella kickoff for 65 yds for a touchback,0,14
1st and 10 at VMI 25,Al Cobb pass complete to Matthew Nicholson for 7 yds to the VMI 32,,
2nd and 3 at VMI 32,Al Cobb pass complete to Doug Burton for 15 yds to the VMI 47 for a 1ST down,,
1st and 10 at VMI 47,Al Cobb pass complete to Deon Watts for 2 yds to the VMI 49,,
2nd and 8 at VMI 49,Deon Watts run for a loss of 3 yards to the VMI 46,,
3rd and 11 at VMI 46,Al Cobb pass incomplete to Doug Burton,,
4th and 11 at VMI 46,"Hayden Alford punt for 40 yds, fair catch by Ryan Burbrink at the BwGrn 14",,
"VMI DRIVE TOTALS: 5 plays, 21 yards, 2:27"
Bowling Green at 1:06,,VMI,BGSU
1st and 10 at BGSU 14,James Knapke pass complete to Heath Jackson for 9 yds to the BwGrn 23,0,14
2nd and 1 at BGSU 23,Fred Coppet run for 9 yds to the BwGrn 32 for a 1ST down,,
1st and 10 at BGSU 32,James Knapke pass complete to Heath Jackson for 4 yds to the BwGrn 36,,
2nd and 6 at BGSU 36,James Knapke run for 17 yds to the VMI 47 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Bowling Green at 15:00,,VMI,BGSU
1st and 10 at VMI 47,Fred Coppet run for 21 yds to the VMI 26 for a 1ST down,0,14
1st and 10 at VMI 26,Fred Coppet run for 7 yds to the VMI 19,,
2nd and 3 at VMI 19,James Knapke pass complete to Herve Coby for 4 yds to the VMI 15 for a 1ST down,,
1st and 10 at VMI 15,"Fred Coppet run for 15 yds for a TD, (Tyler Tate KICK)",0,21
"BGSU DRIVE TOTALS: 8 plays, 86 yards, 1:50"
VMI at 14:08,,VMI,BGSU
,"Anthony Farinella kickoff for 52 yds , Greg Sanders return for 14 yds to the VMI 27",0,21
1st and 10 at VMI 27,Jabari Turner run for 2 yds to the VMI 29,,
2nd and 8 at VMI 29,Jabari Turner run for 4 yds to the VMI 33,,
3rd and 4 at VMI 33,Hayden Alford pass incomplete to Deon Watts,,
4th and 4 at VMI 33,"Hayden Alford punt for 45 yds , Ryan Burbrink returns for no gain to the BwGrn 33 BOWLING GREEN Penalty, illegal block (Roger Lewis) to the BwGrn 12",,
"VMI DRIVE TOTALS: 3 plays, 6 yards, 1:31"
Bowling Green at 12:37,,VMI,BGSU
1st and 10 at BGSU 12,Travis Greene run for 12 yds to the BwGrn 24 for a 1ST down,0,21
1st and 10 at BGSU 24,James Knapke pass complete to Roger Lewis for 41 yds to the VMI 35 for a 1ST down,,
1st and 10 at VMI 35,James Knapke pass complete to Gehrig Dieter for a loss of 1 yard to the VMI 36,,
2nd and 11 at VMI 36,James Knapke pass complete to Roger Lewis for 10 yds to the VMI 26,,
3rd and 1 at VMI 26,Travis Greene run for 5 yds to the VMI 21 for a 1ST down,,
1st and 10 at VMI 21,"Travis Greene run for 21 yds for a TD, (Tyler Tate KICK)",0,28
"BGSU DRIVE TOTALS: 6 plays, 88 yards, 1:21"
VMI at 11:09,,VMI,BGSU
,"Anthony Farinella kickoff for 61 yds , Greg Sanders return for 27 yds to the VMI 31",0,28
1st and 10 at VMI 31,Derrick Ziglar run for 5 yds to the VMI 36,,
2nd and 5 at VMI 36,Hayden Alford pass complete to Dane Forlines for 10 yds to the VMI 46 for a 1ST down,,
1st and 10 at VMI 46,Hayden Alford pass complete to Doug Burton for 12 yds to the BwGrn 42 for a 1ST down,,
1st and 10 at BGSU 42,Deon Watts run for no gain to the BwGrn 42,,
2nd and 10 at BGSU 42,Hayden Alford pass complete to Doug Burton for 41 yds to the BwGrn 1 for a 1ST down,,
1st and Goal at BGSU 1,"Hayden Alford run for 1 yd for a TD, (Dillon Christopher KICK)",7,28
"VMI DRIVE TOTALS: 6 plays, 69 yards, 2:40"
Bowling Green at 8:29,,VMI,BGSU
,Dillon Christopher kickoff for 65 yds for a touchback,7,28
1st and 10 at BGSU 25,Travis Greene run for 12 yds to the BwGrn 37 for a 1ST down,,
1st and 10 at BGSU 37,Travis Greene run for 3 yds to the BwGrn 40,,
2nd and 7 at BGSU 40,James Knapke pass incomplete to Roger Lewis,,
