0528027720140906,,528,277
,"OREGON STATE WINS TOSS, ELECTS TO DEFER, DEFENDS NORTH ENDZONE.",,
1st Quarter Play-by-Play
Hawaii at 15:00,,ORST,HAW
,Garrett Owens kickoff for 65 yds for a touchback,0,0
1st and 10 at HAW 25,Joey Iosefa run for 14 yds to the Hawa 39 for a 1ST down,,
1st and 10 at HAW 39,Ikaika Woolsey pass complete to Marcus Kemp for 16 yds to the OrgSt 45 for a 1ST down,,
1st and 10 at ORST 45,Joey Iosefa pass incomplete to Ikaika Woolsey,,
2nd and 10 at ORST 45,Joey Iosefa run for 6 yds to the OrgSt 39,,
3rd and 4 at ORST 39,Ikaika Woolsey run for 3 yds to the OrgSt 36,,
4th and 1 at ORST 36,Joey Iosefa run for 9 yds to the OrgSt 27 for a 1ST down,,
1st and 10 at ORST 27,Ikaika Woolsey pass incomplete to Marcus Kemp,,
2nd and 10 at ORST 27,Ikaika Woolsey pass complete to Quinton Pedroza for 11 yds to the OrgSt 16 for a 1ST down,,
1st and 10 at ORST 16,"Joey Iosefa run for no gain to the OrgSt 16 Joey Iosefa fumbled, forced by Jabral Johnson, recovered by OrgSt Siale Hauta",,
"HAW DRIVE TOTALS: 9 plays, 59 yards, 2:31"
Oregon State at 12:29,,ORST,HAW
,"Timeout OREGON ST, clock 12:29",0,0
1st and 10 at ORST 16,Sean Mannion pass complete to Victor Bolden for 40 yds to the Hawa 44 for a 1ST down,,
1st and 10 at HAW 44,Victor Bolden run for 1 yd to the Hawa 43,,
2nd and 9 at HAW 43,Sean Mannion pass complete to Connor Hamlett for 37 yds to the Hawa 6 for a 1ST down,,
1st and Goal at HAW 6,Storm Woods run for 2 yds to the Hawa 4,,
2nd and Goal at HAW 4,"Sean Mannion pass complete to Richard Mullaney for 4 yds for a TD, (Garrett Owens KICK)",7,0
"ORST DRIVE TOTALS: 5 plays, 84 yards, 2:17"
Hawaii at 10:12,,ORST,HAW
,Garrett Owens kickoff for 65 yds for a touchback,7,0
1st and 10 at HAW 25,Ikaika Woolsey pass incomplete to Scott Harding,,
2nd and 10 at HAW 25,Ikaika Woolsey run for 7 yds to the Hawa 32,,
3rd and 3 at HAW 32,"Ikaika Woolsey pass incomplete to Quinton Pedroza, broken up by Steven Nelson",,
4th and 3 at HAW 32,"HAWAII Penalty, illegal shift (-5 Yards) to the Hawa 27",,
4th and 8 at HAW 27,Scott Harding punt for 33 yds,,
"HAW DRIVE TOTALS: 3 plays, 2 yards, 1:01"
Oregon State at 9:11,,ORST,HAW
1st and 10 at ORST 40,Terron Ward run for 35 yds to the Hawa 25 for a 1ST down,7,0
1st and 10 at HAW 25,Victor Bolden run for 5 yds to the Hawa 20,,
2nd and 5 at HAW 20,"HAWAII Penalty, Defensive pass interference (N/A) to the Hawa 11 for a 1ST down",,
1st and 10 at HAW 11,"HAWAII Penalty, Defensive offside (5 Yards) to the Hawa 6",,
1st and 5 at HAW 6,"OREGON ST Penalty, false start (Josh Mitchell) to the Hawa 11",,
1st and 10 at HAW 11,Terron Ward run for 2 yds to the Hawa 9,,
2nd and 8 at HAW 9,Terron Ward run for no gain to the Hawa 9,,
3rd and 8 at HAW 9,"HAWAII Penalty, Defensive pass interference (4 Yards) to the Hawa 5 for a 1ST down",,
1st and Goal at HAW 5,"Sean Mannion pass complete to Connor Hamlett for 5 yds for a TD, (Garrett Owens KICK)",14,0
"ORST DRIVE TOTALS: 5 plays, 60 yards, 2:56"
Hawaii at 6:15,,ORST,HAW
,Garrett Owens kickoff for 65 yds for a touchback,14,0
1st and 10 at HAW 25,Ikaika Woolsey pass complete to Keelan Ewaliko for 3 yds to the Hawa 28,,
2nd and 7 at HAW 28,Steven Lakalaka run for 6 yds to the Hawa 34,,
3rd and 1 at HAW 34,Steven Lakalaka run for 4 yds to the Hawa 38 for a 1ST down,,
1st and 10 at HAW 38,Steven Lakalaka run for 2 yds to the Hawa 40,,
2nd and 8 at HAW 40,Ikaika Woolsey pass incomplete to Keelan Ewaliko,,
3rd and 8 at HAW 40,Ikaika Woolsey sacked by Obum Gwacham for a loss of 8 yards to the Hawa 32,,
4th and 16 at HAW 32,Scott Harding punt for 46 yds,,
"HAW DRIVE TOTALS: 6 plays, 7 yards, 2:08"
Oregon State at 4:07,,ORST,HAW
1st and 10 at ORST 22,Sean Mannion pass complete to Storm Woods for 28 yds to the 50 yard line for a 1ST down,14,0
1st and 10 at 50,"HAWAII Penalty, Defensive pass interference (Dee Maggitt) to the Hawa 35 for a 1ST down",,
1st and 10 at HAW 35,"OREGON ST Penalty, false start (N/A) to the Hawa 40",,
1st and 15 at HAW 40,Sean Mannion pass incomplete to Storm Woods,,
2nd and 15 at HAW 40,"Sean Mannion pass incomplete to Victor Bolden, broken up by Dee Maggitt",,
3rd and 15 at HAW 40,Sean Mannion pass complete to Storm Woods for 3 yds to the Hawa 37,,
4th and 12 at HAW 37,"OREGON ST Penalty, delay of game (-5 Yards) to the Hawa 42",,
4th and 17 at HAW 42,"Keith Kostol punt for 33 yds, fair catch by Scott Harding at the Hawa 9",,
"ORST DRIVE TOTALS: 4 plays, 36 yards, 1:44"
Hawaii at 2:23,,ORST,HAW
1st and 10 at HAW 9,Ikaika Woolsey pass complete to Joey Iosefa for 2 yds to the Hawa 11,14,0
2nd and 8 at HAW 11,Joey Iosefa run for a loss of 1 yard to the Hawa 10,,
3rd and 9 at HAW 10,Ikaika Woolsey pass incomplete to Scott Harding,,
4th and 9 at HAW 10,"Scott Harding punt for 42 yds, downed at the OrgSt 48",,
"HAW DRIVE TOTALS: 3 plays, 1 yard, 1:28"
Oregon State at 0:55,,ORST,HAW
1st and 10 at ORST 48,Sean Mannion pass complete to Victor Bolden for 9 yds to the Hawa 43,14,0
2nd and 1 at HAW 43,Terron Ward run for no gain to the Hawa 43,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Oregon State at 15:00,,ORST,HAW
3rd and 1 at HAW 43,Terron Ward run for 3 yds to the Hawa 40 for a 1ST down,14,0
1st and 10 at HAW 40,Sean Mannion pass complete to Victor Bolden for 8 yds to the Hawa 32,,
2nd and 2 at HAW 32,"Terron Ward run for 32 yds for a TD, (Garrett Owens KICK)",21,0
"ORST DRIVE TOTALS: 5 plays, 52 yards, 2:25"
Hawaii at 13:24,,ORST,HAW
,"Garrett Owens kickoff for 64 yds , Diocemy Saint Juste return for 15 yds to the Hawa 16",21,0
1st and 10 at HAW 16,Ikaika Woolsey pass incomplete to Scott Harding,,
2nd and 10 at HAW 16,Ikaika Woolsey pass complete to Scott Harding for 9 yds to the Hawa 25,,
3rd and 1 at HAW 25,Joey Iosefa run for 2 yds to the Hawa 27 for a 1ST down,,
1st and 10 at HAW 27,Joey Iosefa run for a loss of 1 yard to the Hawa 26,,
2nd and 11 at HAW 26,Ikaika Woolsey pass complete to Quinton Pedroza for 7 yds to the Hawa 33,,
