0587072620140920,,587,726
,Navy wins the toss; defers. Rutgers will receive. Navy defends South,,
1st Quarter Play-by-Play
Rutgers at 15:00,,RU,NAVY
,"Austin Grebe kickoff for 65 yds , Janarion Grant return for 17 yds to the Rutgr 17",0,0
1st and 10 at RUTG 17,"Paul James run for 4 yds to the Rutgr 25 Paul James fumbled, forced by Jordan Drake, recovered by Navy Quincy Adams",,
"RUTG DRIVE TOTALS: 1 play, 8 yards, 0:13"
Navy at 14:47,,RU,NAVY
1st and 10 at RUTG 25,Ryan Williams-Jenkins run for 5 yds to the Rutgr 20,0,0
2nd and 5 at RUTG 20,Geoffrey Whiteside run for 19 yds to the Rutgr 1 for a 1ST down,,
1st and Goal at RUTG 1,"Keenan Reynolds run for 1 yd for a TD, (Nick Sloan KICK)",0,7
"NAVY DRIVE TOTALS: 3 plays, 25 yards, 1:00"
Rutgers at 13:47,,RU,NAVY
,Austin Grebe kickoff for 65 yds for a touchback,0,7
1st and 10 at RUTG 25,Gary Nova pass complete to Janarion Grant for a loss of 1 yard to the Rutgr 24,,
2nd and 11 at RUTG 24,Desmon Peoples run for 6 yds to the Rutgr 30,,
3rd and 5 at RUTG 30,Gary Nova pass complete to Desmon Peoples for 4 yds to the Rutgr 34,,
4th and 1 at RUTG 34,"Tim Gleeson punt for 45 yds , Parrish Gaines returns for no gain to the Navy 21",,
"RUTG DRIVE TOTALS: 3 plays, 9 yards, 2:03"
Navy at 11:44,,RU,NAVY
1st and 10 at NAVY 21,Keenan Reynolds run for 7 yds to the Navy 28,0,7
2nd and 3 at NAVY 28,Noah Copeland run for 4 yds to the Navy 32 for a 1ST down,,
1st and 10 at NAVY 32,Chris Swain run for 11 yds to the Navy 43 for a 1ST down,,
1st and 10 at NAVY 43,Chris Swain run for 3 yds to the Navy 46,,
2nd and 7 at NAVY 46,Quinton Singleton run for 13 yds to the Rutgr 41 for a 1ST down,,
,"Timeout RUTGERS, clock 09:43",,
,"Timeout NAVY, clock 09:43",,
1st and 10 at RUTG 41,Quinton Singleton run for 2 yds to the Rutgr 39,,
2nd and 8 at RUTG 39,Keenan Reynolds pass complete to Jamir Tillman for 10 yds to the Rutgr 29 for a 1ST down,,
1st and 10 at RUTG 29,Keenan Reynolds run for 2 yds to the Rutgr 27,,
2nd and 8 at RUTG 27,Keenan Reynolds pass incomplete to Brendan Dudeck,,
3rd and 8 at RUTG 27,Keenan Reynolds pass complete to Brendan Dudeck for 4 yds to the Rutgr 23,,
4th and 4 at RUTG 23,Nick Sloan 41 yd FG MISSED,,
"NAVY DRIVE TOTALS: 11 plays, 56 yards, 4:29"
Rutgers at 7:15,,RU,NAVY
1st and 10 at RUTG 23,Gary Nova pass incomplete to Paul James,0,7
2nd and 10 at RUTG 23,Paul James run for 11 yds to the Rutgr 34 for a 1ST down,,
1st and 10 at RUTG 34,"Paul James run for 12 yds to the Rutgr 44 Paul James fumbled, forced by Chris Johnson, recovered by Rutgr N/A for a 1ST down",,
1st and 10 at RUTG 44,Justin Goodwin run for 10 yds to the Navy 46 for a 1ST down,,
1st and 10 at NAVY 46,Justin Goodwin run for a loss of 4 yards to the 50 yard line,,
2nd and 14 at 50,Paul James run for 5 yds to the Navy 45,,
3rd and 9 at NAVY 45,Gary Nova pass complete to Paul James for 7 yds to the Navy 38,,
4th and 2 at NAVY 38,"Paul James run for 38 yds for a TD, (Kyle Federico KICK)",7,7
