0742045720141004,,742,457
,Virginia Tech wins the toss; defers choice to Second Half.,,
1st Quarter Play-by-Play
North Carolina at 15:00,,VT,UNC
,Mitchell Ludwig kickoff for 65 yds for a touchback,0,0
1st and 10 at UNC 25,"Marquise Williams sacked by Ken Ekanem for a loss of 9 yards to the NCaro 16 Marquise Williams fumbled, recovered by VTech Dadi Nicolas , return for 0 yards",,
"UNC DRIVE TOTALS: 1 play, -9 yards, 0:10"
Virginia Tech at 14:50,,VT,UNC
1st and 10 at UNC 16,Marshawn Williams run for 8 yds to the NCaro 8,0,0
2nd and 2 at UNC 8,"Marshawn Williams run for 8 yds for a TD, (Joey Slye KICK)",7,0
"VT DRIVE TOTALS: 2 plays, 16 yards, 0:34"
North Carolina at 14:10,,VT,UNC
,"Mitchell Ludwig kickoff for 55 yds , T.J. Logan return for 23 yds to the NCaro 33",7,0
1st and 10 at UNC 33,Marquise Williams pass complete to Romar Morris for 15 yds to the NCaro 48 for a 1ST down,,
1st and 10 at UNC 48,Marquise Williams run for 23 yds to the VTech 29 for a 1ST down,,
1st and 10 at VT 29,Marquise Williams pass complete to Mack Hollins for 2 yds to the VTech 27,,
2nd and 8 at VT 27,Marquise Williams pass complete to Ryan Switzer for 9 yds to the VTech 18 for a 1ST down,,
1st and 10 at VT 18,Marquise Williams run for 11 yds to the VTech 7 for a 1ST down,,
1st and Goal at VT 7,Romar Morris run for 4 yds to the VTech 3,,
2nd and Goal at VT 3,Romar Morris run for no gain to the VTech 3,,
3rd and Goal at VT 3,Marquise Williams pass incomplete to N/A,,
4th and Goal at VT 3,Nick Weiler 20 yd FG GOOD,7,3
"UNC DRIVE TOTALS: 9 plays, 64 yards, 2:32"
Virginia Tech at 11:32,,VT,UNC
,"Nick Weiler kickoff for 65 yds , Deon Newsome return for 18 yds to the VTech 18",7,3
1st and 10 at VT 18,Marshawn Williams run for 7 yds to the VTech 25,,
2nd and 3 at VT 25,Marshawn Williams run for 2 yds to the VTech 27,,
3rd and 1 at VT 27,Marshawn Williams run for 4 yds to the VTech 31 for a 1ST down,,
1st and 10 at VT 31,Michael Brewer pass complete to Willie Byrn for 7 yds to the VTech 38,,
2nd and 3 at VT 38,Marshawn Williams run for 2 yds to the VTech 40,,
3rd and 1 at VT 40,Marshawn Williams run for no gain to the VTech 40,,
4th and 1 at VT 40,Michael Brewer run for 1 yd to the VTech 41 for a 1ST down,,
1st and 10 at VT 41,Michael Brewer pass complete to Cam Phillips for 18 yds to the NCaro 41 for a 1ST down,,
1st and 10 at UNC 41,Trey Edmunds run for 5 yds to the NCaro 36,,
2nd and 5 at UNC 36,Trey Edmunds run for 2 yds to the NCaro 34,,
3rd and 3 at UNC 34,Michael Brewer pass complete to Isaiah Ford for 8 yds to the NCaro 26 for a 1ST down,,
1st and 10 at UNC 26,"Michael Brewer pass complete to Bucky Hodges for 26 yds for a TD, (Joey Slye KICK)",14,3
