0698032820141115,,698,328
1st Quarter Play-by-Play
TCU at 15:00,,TCU,KU
,"Trevor Pardula kickoff for 44 yds , Buck Jones return for 12 yds to the TCU 33",0,0
1st and 10 at TCU 33,Trevone Boykin pass complete to David Porter for 5 yds to the TCU 38,,
2nd and 5 at TCU 38,Trevone Boykin pass complete to Ty Slanina for 4 yds to the TCU 42,,
3rd and 1 at TCU 42,Trevone Boykin run for 1 yd to the TCU 43 for a 1ST down,,
1st and 10 at TCU 43,Trevone Boykin pass complete to David Porter for 25 yds to the Kans 32 for a 1ST down,,
1st and 10 at KU 32,Trevone Boykin pass complete to Ty Slanina for 5 yds to the Kans 27,,
2nd and 5 at KU 27,Trevone Boykin pass incomplete,,
3rd and 5 at KU 27,"Trevone Boykin pass complete to Ty Slanina for 27 yds for a TD, (Jaden Oberkrom KICK)",7,0
"TCU DRIVE TOTALS: 7 plays, 67 yards, 2:24"
Kansas at 12:36,,TCU,KU
,"Jaden Oberkrom kickoff for 61 yds , JaCorey Shepherd return for 21 yds to the Kans 25",7,0
1st and 10 at KU 25,Tony Pierson run for 12 yds to the Kans 37 for a 1ST down,,
1st and 10 at KU 37,Michael Cummings pass complete to Nick Harwell for 9 yds to the Kans 46,,
2nd and 1 at KU 46,"u""KANSAS Penalty, Offensive Holding (Tre' Parmalee) to the Kans 35""",,
2nd and 12 at KU 35,Michael Cummings pass incomplete to Jimmay Mundine,,
3rd and 12 at KU 35,Michael Cummings pass incomplete,,
4th and 12 at KU 35,"TCU Penalty, Roughing the Kicker (Paul Whitmill) to the TCU 49 for a 1ST down",,
1st and 10 at TCU 49,Michael Cummings run for a loss of 2 yards to the Kans 49,,
2nd and 12 at KU 49,Tony Pierson run for 14 yds to the TCU 37 for a 1ST down,,
1st and 10 at TCU 37,Corey Avery run for 4 yds to the TCU 33,,
2nd and 6 at TCU 33,Michael Cummings pass incomplete,,
3rd and 6 at TCU 33,Michael Cummings pass complete to Nigel King for 8 yds to the TCU 25 for a 1ST down,,
1st and 10 at TCU 25,Corey Avery run for 2 yds to the TCU 23,,
2nd and 8 at TCU 23,Tony Pierson run for no gain to the TCU 23,,
3rd and 8 at TCU 23,Michael Cummings pass incomplete to Justin McCay,,
4th and 8 at TCU 23,T.J. Millweard pass complete to Trent Smiley for 10 yds to the TCU 13 for a 1ST down,,
