0029052920141002,,29,529
,"OREGON wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Oregon at 15:00,,UA,ORE
,Casey Skowron kickoff for 65 yds for a touchback,0,0
1st and 10 at ORE 25,Royce Freeman run for 8 yds to the Oregn 33,,
2nd and 2 at ORE 33,Marcus Mariota pass complete to Keanon Lowe for 19 yds to the Ariz 48 for a 1ST down,,
1st and 10 at ARIZ 48,Royce Freeman run for 3 yds to the Ariz 45,,
2nd and 7 at ARIZ 45,Royce Freeman run for 4 yds to the Ariz 41,,
3rd and 3 at ARIZ 41,Marcus Mariota sacked by Reggie Gilbert for a loss of 1 yard to the Ariz 42,,
4th and 4 at ARIZ 42,Marcus Mariota pass complete to Byron Marshall for 4 yds to the Ariz 38 for a 1ST down,,
,"Timeout ARIZONA, clock 12:42",,
1st and 10 at ARIZ 38,Marcus Mariota pass incomplete to Charles Nelson,,
2nd and 10 at ARIZ 38,Marcus Mariota run for 6 yds to the Ariz 32,,
3rd and 4 at ARIZ 32,Thomas Tyner run for 1 yd to the Ariz 31,,
4th and 3 at ARIZ 31,Marcus Mariota pass incomplete to Byron Marshall,,
"ORE DRIVE TOTALS: 10 plays, 44 yards, 3:28"
Arizona at 11:32,,UA,ORE
1st and 10 at ARIZ 31,Terris Jones-Grigsby run for 9 yds to the Ariz 40,0,0
2nd and 1 at ARIZ 40,Terris Jones-Grigsby run for 17 yds to the Oregn 43 for a 1ST down,,
1st and 10 at ORE 43,Anu Solomon run for 2 yds to the Oregn 41,,
2nd and 8 at ORE 41,Anu Solomon run for 1 yd to the Oregn 40,,
3rd and 7 at ORE 40,Anu Solomon pass complete to Samajie Grant for 9 yds to the Oregn 31 for a 1ST down,,
1st and 10 at ORE 31,Terris Jones-Grigsby run for 3 yds to the Oregn 28,,
2nd and 7 at ORE 28,Anu Solomon pass complete to David Richards for 12 yds to the Oregn 16 for a 1ST down,,
1st and 10 at ORE 16,Anu Solomon pass complete to Nate Phillips for 5 yds to the Oregn 11,,
2nd and 5 at ORE 11,Anu Solomon pass incomplete to David Richards,,
3rd and 5 at ORE 11,Anu Solomon pass incomplete to David Richards,,
4th and 5 at ORE 11,Casey Skowron 28 yd FG GOOD,3,0
"ARIZ DRIVE TOTALS: 11 plays, 58 yards, 3:05"
Oregon at 8:27,,UA,ORE
,"Casey Skowron kickoff for 65 yds , Thomas Tyner return for 30 yds to the Oregn 30",3,0
1st and 10 at ORE 30,Royce Freeman run for 2 yds to the Oregn 32,,
2nd and 8 at ORE 32,Marcus Mariota pass incomplete to Dwayne Stanford,,
3rd and 8 at ORE 32,Marcus Mariota pass incomplete to Dwayne Stanford,,
4th and 8 at ORE 32,"Ian Wheeler punt for 45 yds, downed at the Ariz 23",,
"ORE DRIVE TOTALS: 3 plays, 2 yards, 0:54"
Arizona at 7:33,,UA,ORE
1st and 10 at ARIZ 23,Nick Wilson run for 14 yds to the Ariz 37 for a 1ST down,3,0
1st and 10 at ARIZ 37,Anu Solomon run for 3 yds to the Ariz 40,,
2nd and 7 at ARIZ 40,Nick Wilson run for 4 yds to the Ariz 44,,
3rd and 3 at ARIZ 44,Anu Solomon pass intercepted Reggie Daniels return for no gain to the Oregn 31,,
"ARIZ DRIVE TOTALS: 4 plays, 21 yards, 1:19"
Oregon at 6:14,,UA,ORE
1st and 10 at ORE 31,Royce Freeman run for 2 yds to the Oregn 33,3,0
2nd and 8 at ORE 33,"Marcus Mariota pass incomplete to Byron Marshall, broken up by Jarvis McCall Jr.",,
,"Timeout OREGON, clock 05:41",,
3rd and 8 at ORE 33,Marcus Mariota pass complete to Keanon Lowe for 15 yds to the Oregn 48 for a 1ST down,,
1st and 10 at ORE 48,Marcus Mariota pass complete to Byron Marshall for 4 yds to the Ariz 48,,
2nd and 6 at ARIZ 48,"OREGON Penalty, False Start (Hroniss Grasu) to the Oregn 47",,
2nd and 11 at ORE 47,Marcus Mariota run for a loss of 3 yards to the Oregn 44,,
3rd and 14 at ORE 44,Marcus Mariota sacked by Derrick Turituri for a loss of 2 yards to the Oregn 42,,
4th and 16 at ORE 42,"Ian Wheeler punt for 33 yds, punt out-of-bounds at the Ariz 25",,
"ORE DRIVE TOTALS: 6 plays, 11 yards, 2:13"
Arizona at 4:01,,UA,ORE
1st and 10 at ARIZ 25,Nick Wilson run for 3 yds to the Ariz 28,3,0
2nd and 7 at ARIZ 28,Anu Solomon pass complete to Austin Hill for a loss of 2 yards to the Ariz 26,,
3rd and 9 at ARIZ 26,Anu Solomon sacked by DeForest Buckner for a loss of 10 yards to the Ariz 16,,
4th and 19 at ARIZ 16,"Drew Riggleman punt for 59 yds, punt out-of-bounds at the Oregn 25",,
"ARIZ DRIVE TOTALS: 3 plays, -9 yards, 1:39"
Oregon at 2:22,,UA,ORE
1st and 10 at ORE 25,Thomas Tyner run for 1 yd to the Oregn 26,3,0
2nd and 9 at ORE 26,Marcus Mariota pass complete to Pharaoh Brown for 15 yds to the Oregn 41 for a 1ST down,,
1st and 10 at ORE 41,Thomas Tyner run for 1 yd to the Oregn 42,,
2nd and 9 at ORE 42,Marcus Mariota run for 7 yds to the Oregn 49,,
3rd and 2 at ORE 49,Marcus Mariota pass complete to Byron Marshall for 3 yds to the Ariz 48 for a 1ST down,,
1st and 10 at ARIZ 48,Marcus Mariota pass complete to Devon Allen for 12 yds to the Ariz 36 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Oregon at 15:00,,UA,ORE
1st and 10 at ARIZ 36,Royce Freeman run for 10 yds to the Ariz 26 for a 1ST down,3,0
1st and 10 at ARIZ 26,"Royce Freeman pass complete to Marcus Mariota for 26 yds for a TD, (Matt Wogan KICK)",3,7
"ORE DRIVE TOTALS: 8 plays, 75 yards, 2:45"
Arizona at 14:37,,UA,ORE
,Matt Wogan kickoff for 65 yds for a touchback,3,7
1st and 10 at ARIZ 25,Terris Jones-Grigsby run for 4 yds to the Ariz 29,,
2nd and 6 at ARIZ 29,Anu Solomon pass complete to Nate Phillips for 16 yds to the Ariz 45 for a 1ST down,,
1st and 10 at ARIZ 45,Terris Jones-Grigsby run for 2 yds to the Ariz 47,,
2nd and 8 at ARIZ 47,"Anu Solomon pass incomplete to Cayleb Jones, broken up by Troy Hill",,
3rd and 8 at ARIZ 47,"Solomon, Anu rush for 17 yards to the OREGON36, PENALTY ARIZONA personal foul (Ebbele, Fabbians) 15 yards to the ARIZONA32, NO PLAY.",,
3rd and 23 at ARIZ 32,Anu Solomon run for 19 yds to the Oregn 49,,
4th and 4 at ORE 49,"Anu Solomon punt for 48 yds, downed at the Oregn 1",,
"ARIZ DRIVE TOTALS: 5 plays, 26 yards, 2:25"
Oregon at 12:12,,UA,ORE
1st and 10 at ORE 1,Royce Freeman run for 2 yds to the Oregn 3,3,7
2nd and 8 at ORE 3,Royce Freeman run for 14 yds to the Oregn 17 for a 1ST down,,
1st and 10 at ORE 17,Royce Freeman run for 4 yds to the Oregn 21,,
2nd and 6 at ORE 21,Royce Freeman run for 2 yds to the Oregn 23,,
3rd and 4 at ORE 23,Marcus Mariota pass incomplete to Darren Carrington,,
,"Timeout OREGON, clock 10:20",,
4th and 4 at ORE 23,"Ian Wheeler punt for 40 yds, punt out-of-bounds at the Ariz 37",,
"ORE DRIVE TOTALS: 5 plays, 22 yards, 2:01"
Arizona at 10:11,,UA,ORE
1st and 10 at ARIZ 37,Nick Wilson run for 1 yd to the Ariz 38,3,7
2nd and 9 at ARIZ 38,Nick Wilson run for 6 yds to the Ariz 44,,
3rd and 3 at ARIZ 44,Anu Solomon sacked by T.J. Daniel for a loss of 1 yard to the Ariz 43,,
4th and 4 at ARIZ 43,Drew Riggleman punt for 57 yds for a touchback,,
"ARIZ DRIVE TOTALS: 3 plays, 6 yards, 1:43"
Oregon at 8:28,,UA,ORE
1st and 10 at ORE 20,Marcus Mariota run for 1 yd to the Oregn 21,3,7
2nd and 9 at ORE 21,Thomas Tyner run for 5 yds to the Oregn 26,,
3rd and 4 at ORE 26,Marcus Mariota pass complete to Byron Marshall for 19 yds to the Oregn 45 for a 1ST down,,
1st and 10 at ORE 45,Marcus Mariota pass complete to Byron Marshall for 11 yds to the Ariz 44 for a 1ST down,,
1st and 10 at ARIZ 44,"Mariota, Marcus pass complete to Brown, Pharaoh for 10 yards to the ARIZONA34, PENALTY OREGON ineligible downfield on pass (Stevens, Hamani) 5 yards to the ARIZONA49, NO PLAY.",,
1st and 15 at ARIZ 49,Thomas Tyner run for 7 yds to the Ariz 42,,
2nd and 8 at ARIZ 42,Marcus Mariota pass incomplete to Devon Allen,,
3rd and 8 at ARIZ 42,Byron Marshall run for 4 yds to the Ariz 38,,
4th and 4 at ARIZ 38,"Mariota, Marcus pass incomplete to Allen, Devon (McKnight, Jonathan), PENALTY ARIZONA pass interference (McKnight, Jonathan) 5 yards to the ARIZONA33, NO PLAY, 1ST DOWN OREGON. for a 1ST down",,
1st and 10 at ARIZ 33,"Marcus Mariota sacked by Dan Pettinato for a loss of 2 yards to the Ariz 35 Marcus Mariota fumbled, forced by Dan Pettinato, recovered by Ariz Parker Zellers , return for 0 yards",,
"ORE DRIVE TOTALS: 8 plays, 45 yards, 3:44"
Arizona at 4:44,,UA,ORE
1st and 10 at ARIZ 35,Anu Solomon run for 1 yd to the Ariz 36,3,7
2nd and 9 at ARIZ 36,Anu Solomon pass complete to Anu Solomon for 21 yds to the Oregn 43 for a 1ST down,,
1st and 10 at ORE 43,Terris Jones-Grigsby run for 9 yds to the Oregn 34,,
2nd and 1 at ORE 34,Terris Jones-Grigsby run for no gain to the Oregn 34,,
3rd and 1 at ORE 34,Anu Solomon run for 2 yds to the Oregn 32 for a 1ST down,,
1st and 10 at ORE 32,"Anu Solomon pass incomplete to Cayleb Jones, broken up by Ifo Ekpre-Olom",,
2nd and 10 at ORE 32,Anu Solomon pass incomplete to Nate Phillips,,
3rd and 10 at ORE 32,Anu Solomon pass complete to Terris Jones-Grigsby for 9 yds to the Oregn 23,,
4th and 1 at ORE 23,Terris Jones-Grigsby run for 2 yds to the Oregn 21 for a 1ST down,,
1st and 10 at ORE 21,Terris Jones-Grigsby run for 3 yds to the Oregn 18,,
2nd and 7 at ORE 18,Terris Jones-Grigsby run for 11 yds to the Oregn 7 for a 1ST down,,
1st and Goal at ORE 7,"Terris Jones-Grigsby run for a loss of 3 yards to the Oregn 10 Terris Jones-Grigsby fumbled, forced by Tony Washington, recovered by Oregn Derrick Malone",,
"ARIZ DRIVE TOTALS: 12 plays, 55 yards, 4:23"
Oregon at 0:21,,UA,ORE
1st and 10 at ORE 10,Royce Freeman run for 6 yds to the Oregn 16,3,7
2nd and 4 at ORE 16,"Freeman, Royce rush for 19 yards to the OREGON35, PENALTY OREGON holding 8 yards to the OREGON8, NO PLAY.",,
2nd and 12 at ORE 8,"ARIZONA Penalty, Personal Foul (15 Yards) to the Oregn 23 for a 1ST down",,
,End of 2nd Quarter,,
"ORE DRIVE TOTALS: 1 play, 13 yards, 0:21"
3rd Quarter Play-by-Play
Arizona at 15:00,,UA,ORE
,"Matt Wogan kickoff for 65 yds , Tyrell Johnson return for 30 yds to the OREGON 35 ARIZONA Penalty, Offensive Holding (Trey Griffey) to the Ariz 20",3,7
1st and 10 at ARIZ 20,Nick Wilson run for 26 yds to the Ariz 46 for a 1ST down,,
1st and 10 at ARIZ 46,Nick Wilson run for 9 yds to the Oregn 45,,
2nd and 1 at ORE 45,Anu Solomon pass complete to Nate Phillips for 1 yd to the Oregn 44 for a 1ST down,,
1st and 10 at ORE 44,Anu Solomon pass complete to Cayleb Jones for 14 yds to the Oregn 30 for a 1ST down,,
1st and 10 at ORE 30,Anu Solomon pass complete to Cayleb Jones for 13 yds to the Oregn 17 for a 1ST down,,
1st and 10 at ORE 17,"Solomon, Anu pass incomplete to Jones, Cayleb, PENALTY OREGON pass interference (Walker, Joe) 14 yards to the OREGON3, NO PLAY, 1ST DOWN ARIZONA. for a 1ST down",,
1st and Goal at ORE 3,"Nick Wilson run for 3 yds for a TD, (Casey Skowron KICK)",10,7
"ARIZ DRIVE TOTALS: 6 plays, 80 yards, 2:08"
Oregon at 12:52,,UA,ORE
,"Casey Skowron kickoff for 58 yds , Charles Nelson return for 21 yds to the Oregn 28",10,7
1st and 10 at ORE 28,Byron Marshall run for 2 yds to the Oregn 30,,
2nd and 8 at ORE 30,Royce Freeman run for 13 yds to the Oregn 43 for a 1ST down,,
1st and 10 at ORE 43,Royce Freeman run for 4 yds to the Oregn 47,,
2nd and 6 at ORE 47,Thomas Tyner run for 2 yds to the Oregn 49,,
3rd and 4 at ORE 49,Marcus Mariota pass complete to Byron Marshall for 23 yds to the Ariz 28 for a 1ST down,,
1st and 10 at ARIZ 28,Marcus Mariota pass incomplete to Devon Allen,,
2nd and 10 at ARIZ 28,Thomas Tyner run for 5 yds to the Ariz 23,,
3rd and 5 at ARIZ 23,"Marcus Mariota pass incomplete to Byron Marshall. ARIZONA Penalty, Unsportsmanlike Conduct (Jourdon Grandon) to the Ariz 12 for a 1ST down",,
1st and 10 at ARIZ 12,Royce Freeman run for 6 yds to the Ariz 6,,
2nd and 4 at ARIZ 6,"Marcus Mariota pass complete to Devon Allen for 6 yds for a TD, (Matt Wogan KICK)",10,14
"ORE DRIVE TOTALS: 10 plays, 72 yards, 2:54"
Arizona at 9:58,,UA,ORE
,"Matt Wogan kickoff for 65 yds , Tyrell Johnson return for 14 yds to the Ariz 49 ARIZONA Penalty, Offensive Holding (Hank Hobson) to the Ariz 7",10,14
