0178069020140920,,178,690
,"Temple wins toss, defers, DELST will receive and defend South goal.",,
1st Quarter Play-by-Play
Delaware State at 15:00,,DSU,TEM
,Jim Cooper kickoff for 65 yds for a touchback,0,0
1st and 10 at DSU 25,Malcolm Williams run for 4 yds to the DelSt 29,,
2nd and 6 at DSU 29,Gilbert Rivera pass complete to Marquel Knight for 5 yds to the DelSt 34,,
3rd and 1 at DSU 34,Nagee Jackson run for 2 yds to the DelSt 36 for a 1ST down,,
1st and 10 at DSU 36,Gilbert Rivera pass complete to Marquel Knight for 1 yd to the DelSt 37,,
2nd and 9 at DSU 37,Malcolm Williams run for a loss of 1 yard to the DelSt 36,,
3rd and 10 at DSU 36,Gilbert Rivera pass incomplete to Malcolm Williams,,
4th and 10 at DSU 36,"TEAM punt blocked by blocked by  Artrel Foster return for 15 yds for a TD, (Austin Jones KICK)",0,7
"DSU DRIVE TOTALS: 6 plays, 11 yards, 3:11"
Delaware State at 11:49,,DSU,TEM
,Jim Cooper kickoff for 65 yds for a touchback,0,7
1st and 10 at DSU 25,Malcolm Williams run for 3 yds to the DelSt 28,,
2nd and 7 at DSU 28,"TEAM run for no gain to the DelSt 3 TEAM fumbled, recovered by Temp Jacob Martin  DELAWARE ST Penalty, illegal motion ( Yards) declined",,
"DSU DRIVE TOTALS: 2 plays, -22 yards, 0:49"
Temple at 11:00,,DSU,TEM
1st and Goal at DSU 3,Kenneth Harper run for 1 yd to the DelSt 2,0,7
2nd and Goal at DSU 2,"Kenneth Harper run for 2 yds for a TD, (Austin Jones KICK)",0,14
"TEM DRIVE TOTALS: 2 plays, 3 yards, 0:41"
Delaware State at 10:19,,DSU,TEM
,Jim Cooper kickoff for 65 yds for a touchback,0,14
1st and 10 at DSU 25,Malcolm Williams run for 6 yds to the DelSt 31,,
2nd and 4 at DSU 31,Malcolm Williams run for 1 yd to the DelSt 32,,
3rd and 3 at DSU 32,Gilbert Rivera pass complete to Nagee Jackson for 7 yds to the DelSt 39 for a 1ST down,,
1st and 10 at DSU 39,Malcolm Williams run for 3 yds to the DelSt 42,,
2nd and 7 at DSU 42,"DELAWARE ST Penalty, false start (Dimitri Hill) to the DelSt 37",,
2nd and 12 at DSU 37,Gilbert Rivera pass complete to Marquel Knight for 7 yds to the DelSt 44,,
3rd and 5 at DSU 44,"Gilbert Rivera pass incomplete to Marquel Knight DELAWARE ST Penalty, Offensive holding ( Yards) declined",,
4th and 5 at DSU 44,"Jeremiah McGeough punt for 40 yds , Khalif Herbin returns for 84 yds for a TD, (Austin Jones KICK)",0,21
"DSU DRIVE TOTALS: 6 plays, 19 yards, 4:01"
Delaware State at 6:18,,DSU,TEM
,Jim Cooper kickoff for 65 yds for a touchback,0,21
1st and 10 at DSU 25,Gilbert Rivera pass intercepted Nate D. Smith return for no gain to the Temp 46,,
"DSU DRIVE TOTALS: 1 play, 0 yards, 0:08"
Temple at 6:10,,DSU,TEM
1st and 10 at TEM 46,P.J. Walker pass incomplete to Jalen Fitzpatrick,0,21
2nd and 10 at TEM 46,P.J. Walker pass complete to Jalen Fitzpatrick for 18 yds to the DelSt 36 for a 1ST down,,
1st and 10 at DSU 36,Jahad Thomas run for 6 yds to the DelSt 30,,
2nd and 4 at DSU 30,Jahad Thomas run for no gain to the DelSt 30,,
