0671043320140913,,671,433
,"OLE MISS wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Ole Miss at 15:00,,ULL,MISS
,Hunter Stover kickoff for 65 yds for a touchback,0,0
1st and 10 at MISS 25,Bo Wallace pass complete to Vince Sanders for 25 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Jaylen Walton run for 6 yds to the LaLaf 44,,
2nd and 4 at ULL 44,Jaylen Walton run for no gain to the LaLaf 44,,
3rd and 4 at ULL 44,Bo Wallace run for no gain to the LaLaf 44,,
4th and 4 at ULL 44,"Will Gleeson punt for 34 yds, fair catch by Elijah McGuire at the LaLaf 10",,
"MISS DRIVE TOTALS: 4 plays, 31 yards, 2:15"
Louisiana Lafayette at 12:45,,ULL,MISS
1st and 10 at ULL 10,Terrance Broadway run for 2 yds to the LaLaf 12,0,0
2nd and 8 at ULL 12,Terrance Broadway pass complete to Jared Johnson for 6 yds to the LaLaf 18,,
3rd and 2 at ULL 18,Alonzo Harris run for 1 yd to the LaLaf 19,,
4th and 1 at ULL 19,"Daniel Cadona punt for 54 yds, fair catch by Markell Pack at the Miss 27",,
"ULL DRIVE TOTALS: 3 plays, 9 yards, 1:51"
Ole Miss at 10:54,,ULL,MISS
1st and 10 at MISS 27,"u""I'Tavius Mathers"",  run for 1 yd to the Miss 28",0,0
2nd and 9 at MISS 28,Bo Wallace pass complete to Cody Core for 16 yds to the Miss 44 for a 1ST down,,
1st and 10 at MISS 44,"u""I'Tavius Mathers"",  run for 56 yds for a TD, (Andrew Fletcher KICK)",0,7
"MISS DRIVE TOTALS: 3 plays, 73 yards, 0:54"
Louisiana Lafayette at 10:00,,ULL,MISS
,"Gary Wunderlich kickoff for 65 yds , Montrel Carter return for 16 yds to the LaLaf 16",0,7
1st and 10 at ULL 16,"OLE MISS Penalty, Offside Defense (5 Yards) to the LaLaf 21",,
1st and 5 at ULL 21,Elijah McGuire run for 39 yds to the Miss 40 for a 1ST down,,
1st and 10 at MISS 40,Al Riles run for 4 yds to the Miss 36,,
2nd and 6 at MISS 36,Terrance Broadway run for 9 yds to the Miss 27 for a 1ST down,,
,"Timeout UL LAFAYETTE, clock 07:59",,
1st and 10 at MISS 27,Terrance Broadway pass complete to Al Riles for 6 yds to the Miss 21,,
2nd and 4 at MISS 21,Terrance Broadway run for 9 yds to the Miss 12 for a 1ST down,,
1st and 10 at MISS 12,"Alonzo Harris run for 6 yds to the Miss 6 Alonzo Harris fumbled, recovered by Miss Trae Elston",,
"ULL DRIVE TOTALS: 6 plays, 78 yards, 3:43"
Ole Miss at 6:17,,ULL,MISS
1st and 10 at MISS 6,Bo Wallace pass complete to Cody Core for 11 yds to the Miss 17 for a 1ST down,0,7
1st and 10 at MISS 17,Bo Wallace pass complete to Laquon Treadwell for 2 yds to the Miss 19,,
2nd and 8 at MISS 19,Bo Wallace pass complete to Vince Sanders for 16 yds to the Miss 35 for a 1ST down,,
