0688054520141122,,688,545
1st Quarter Play-by-Play
Pittsburgh at 15:00,,SYR,PITT
,"Cole Murphy kickoff for 61 yds , Tyler Boyd return for 23 yds to the PITTSBURGH 42 PITTSBURGH Penalty, Offensive Holding (Todd Thomas) to the Pitt 17",0,0
1st and 10 at PITT 17,James Conner run for 1 yd to the Pitt 18,,
2nd and 9 at PITT 18,James Conner run for 6 yds to the Pitt 24,,
3rd and 3 at PITT 24,Chad Voytik run for 3 yds to the Pitt 27 for a 1ST down,,
1st and 10 at PITT 27,James Conner run for a loss of 2 yards to the Pitt 25,,
2nd and 12 at PITT 25,Chad Voytik pass complete to Tyler Boyd for 10 yds to the Pitt 35,,
3rd and 2 at PITT 35,James Conner run for 1 yd to the Pitt 36,,
4th and 1 at PITT 36,"Ryan Winslow punt for 48 yds, fair catch by Ritchy Desir at the Syrac 16",,
"PITT DRIVE TOTALS: 6 plays, 19 yards, 4:03"
Syracuse at 10:57,,SYR,PITT
1st and 10 at SYR 16,AJ Long run for 3 yds to the Syrac 19,0,0
2nd and 7 at SYR 19,Prince-Tyson Gulley run for a loss of 7 yards to the Syrac 12,,
3rd and 14 at SYR 12,AJ Long pass incomplete to Jarrod West,,
4th and 14 at SYR 12,"Riley Dixon punt for 43 yds , Tyler Boyd returns for 29 yds to the Syrac 26",,
"SYR DRIVE TOTALS: 3 plays, -4 yards, 1:27"
Pittsburgh at 9:30,,SYR,PITT
1st and 10 at SYR 26,"PITTSBURGH Penalty, False Start (J.P. Holtz) to the Syrac 31",0,0
1st and 15 at SYR 31,Chad Voytik sacked by Marcus Coleman for a loss of 11 yards to the Syrac 42,,
2nd and 26 at SYR 42,"SYRACUSE Penalty, Defensive Offside (Ron Thompson) to the Syrac 37",,
2nd and 21 at SYR 37,Chad Voytik pass complete to Dontez Ford for 13 yds to the Syrac 24,,
3rd and 8 at SYR 24,"PITTSBURGH Penalty, False Start (T.J. Clemmings) to the Syrac 29",,
3rd and 13 at SYR 29,Chad Voytik pass complete to Kevin Weatherspoon for 5 yds to the Syrac 24,,
4th and 8 at SYR 24,Chris Blewitt 42 yd FG MISSED,,
"PITT DRIVE TOTALS: 4 plays, 2 yards, 2:27"
Syracuse at 7:03,,SYR,PITT
1st and 10 at SYR 24,"Prince-Tyson Gulley run for 6 yds to the Syrac 28 Prince-Tyson Gulley fumbled, forced by Ray Vinopal, recovered by Pitt Todd Thomas  , return for 2 yds to the Syrac 28",0,0
"SYR DRIVE TOTALS: 1 play, 6 yards, 0:08"
Pittsburgh at 6:55,,SYR,PITT
1st and 10 at SYR 28,Chad Voytik pass complete to Kevin Weatherspoon for 12 yds to the Syrac 16 for a 1ST down,0,0
1st and 10 at SYR 16,Chris James run for 9 yds to the Syrac 7,,
2nd and 1 at SYR 7,James Conner run for 6 yds to the Syrac 1 for a 1ST down,,
1st and Goal at SYR 1,"James Conner run for 1 yd for a TD, (Chris Blewitt KICK)",0,7
"PITT DRIVE TOTALS: 4 plays, 28 yards, 1:44"
Syracuse at 5:11,,SYR,PITT
,"Chris Blewitt kickoff for 63 yds , Prince-Tyson Gulley return for 13 yds to the Syrac 15",0,7
1st and 10 at SYR 15,Devante McFarlane run for 3 yds to the Syrac 18,,
2nd and 7 at SYR 18,Ervin Philips run for 8 yds to the Syrac 26 for a 1ST down,,
1st and 10 at SYR 26,AJ Long run for 4 yds to the Syrac 30,,
2nd and 6 at SYR 30,AJ Long pass complete to Devante McFarlane for 28 yds to the Pitt 42 for a 1ST down,,
1st and 10 at PITT 42,AJ Long run for 6 yds to the Pitt 36,,
2nd and 4 at PITT 36,Ervin Philips run for 1 yd to the Pitt 35,,
3rd and 3 at PITT 35,AJ Long pass complete to Ben Lewis for 14 yds to the Pitt 21 for a 1ST down,,
1st and 10 at PITT 21,AJ Long pass incomplete to Ben Lewis,,
2nd and 10 at PITT 21,Ervin Philips run for a loss of 6 yards to the Pitt 27,,
"SYR DRIVE TOTALS: 10 plays, 58 yards, 4:16"
Pittsburgh at 0:55,,SYR,PITT
1st and 10 at PITT 20,Chad Voytik pass complete to Tyler Boyd for 15 yds to the Pitt 35 for a 1ST down,0,7
1st and 10 at PITT 35,"Conner, James rush for 4 yards to the PITTSBURGH39, PENALTY PITTSBURGH holding (Rotheram, Matt) 10 yards to the PITTSBURGH25, NO PLAY.",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Pittsburgh at 15:00,,SYR,PITT
1st and 20 at PITT 25,"Voytik, Chad pass incomplete to Boyd, Tyler, PENALTY SYRACUSE face mask (Whigham, Julian) 15 yards to the PITTSBURGH40, NO PLAY, 1ST DOWN PITTSBURGH. for a 1ST down",0,7
1st and 10 at PITT 40,James Conner run for 8 yds to the Pitt 48,,
2nd and 2 at PITT 48,James Conner run for a loss of 3 yards to the Pitt 45,,
3rd and 5 at PITT 45,Chad Voytik pass complete to Isaac Bennett for 7 yds to the Syrac 48 for a 1ST down,,
1st and 10 at SYR 48,Chris James run for 16 yds to the Syrac 32 for a 1ST down,,
1st and 10 at SYR 32,Chris James run for 6 yds to the Syrac 26,,
2nd and 4 at SYR 26,Chris James run for no gain to the Syrac 26,,
3rd and 4 at SYR 26,Chad Voytik pass incomplete to Tyler Boyd,,
4th and 4 at SYR 26,Chris Blewitt 44 yd FG MISSED,,
"PITT DRIVE TOTALS: 9 plays, 54 yards, 4:35"
Syracuse at 11:20,,SYR,PITT
