0229081120140920,,229,811
1st Quarter Play-by-Play
Florida Atlantic at 15:00,,FAU,WYO
,"Stuart Williams kickoff for 60 yds , Lucky Whitehead return for 32 yds to the FlAtl 37",0,0
1st and 10 at FAU 37,Jay Warren run for 1 yd to the FlAtl 38,,
2nd and 9 at FAU 38,Jay Warren run for a loss of 1 yard to the FlAtl 37,,
3rd and 10 at FAU 37,Jaquez Johnson run for 15 yds to the Wyom 48 for a 1ST down,,
1st and 10 at WYO 48,"FLA ATLANTIC Penalty, false start (-5 Yards) to the FlAtl 47",,
1st and 15 at FAU 47,Jaquez Johnson pass complete to Alex Deleon for 8 yds to the Wyom 45,,
2nd and 7 at WYO 45,Jay Warren run for 2 yds to the Wyom 43,,
3rd and 5 at WYO 43,Jaquez Johnson pass incomplete to Lucky Whitehead,,
4th and 5 at WYO 43,Ryan Rickel punt for 43 yds for a touchback,,
"FAU DRIVE TOTALS: 6 plays, 20 yards, 3:35"
Wyoming at 11:25,,FAU,WYO
1st and 10 at WYO 20,"Shaun Wick run for 40 yds to the FlAtl 39 Shaun Wicku"" fumbled, forced by D'Joun Smith, recovered by Wyom N/A for a 1ST down""",0,0
1st and 10 at FAU 39,Colby Kirkegaard pass complete to Dominic Rufran for 12 yds to the FlAtl 27 for a 1ST down,,
1st and 10 at FAU 27,D.J. May run for 3 yds to the FlAtl 24,,
2nd and 7 at FAU 24,Colby Kirkegaard pass complete to Jalen Claiborne for 4 yds to the FlAtl 20,,
3rd and 3 at FAU 20,D.J. May run for 3 yds to the FlAtl 17 for a 1ST down,,
1st and 10 at FAU 17,Shaun Wick run for 3 yds to the FlAtl 14,,
2nd and 7 at FAU 14,Colby Kirkegaard run for 13 yds to the FlAtl 1 for a 1ST down,,
1st and Goal at FAU 1,"Shaun Wick run for 1 yd for a TD, (Stuart Williams KICK)",0,7
"WYO DRIVE TOTALS: 8 plays, 80 yards, 4:03"
Florida Atlantic at 7:22,,FAU,WYO
,Stuart Williams kickoff for 65 yds for a touchback,0,7
1st and 10 at FAU 25,Jay Warren run for 3 yds to the FlAtl 28,,
2nd and 7 at FAU 28,Jaquez Johnson pass incomplete to Lucky Whitehead,,
3rd and 7 at FAU 28,Jaquez Johnson pass complete to Lucky Whitehead for 7 yds to the FlAtl 35 for a 1ST down,,
1st and 10 at FAU 35,"JOHNSON, Jaquez pass incomplete to STOSHAK, Jenson, PENALTY WY pass interference (PRIESTER,Robert) 15 yards to the 50 yardline, 1ST DOWN FAU, NO PLAY. for a 1ST down",,
1st and 10 at 50,Jaquez Johnson pass complete to Lucky Whitehead for 7 yds to the Wyom 43,,
2nd and 3 at WYO 43,Jay Warren run for 3 yds to the Wyom 40 for a 1ST down,,
1st and 10 at WYO 40,Jaquez Johnson pass incomplete to Alex Deleon,,
2nd and 10 at WYO 40,Jay Warren run for 15 yds to the Wyom 25 for a 1ST down,,
1st and 10 at WYO 25,Jay Warren run for 7 yds to the Wyom 18,,
2nd and 3 at WYO 18,Jaquez Johnson pass complete to Lucky Whitehead for 2 yds to the Wyom 16,,
3rd and 1 at WYO 16,Jay Warren run for no gain to the Wyom 16,,
4th and 1 at WYO 16,Greg Joseph 32 yd FG GOOD,3,7
"FAU DRIVE TOTALS: 11 plays, 59 yards, 4:27"
Wyoming at 2:55,,FAU,WYO
,Greg Joseph kickoff for 65 yds for a touchback,3,7
1st and 10 at WYO 25,Colby Kirkegaard pass complete to Tanner Gentry for 11 yds to the Wyom 36 for a 1ST down,,
1st and 10 at WYO 36,Dominic Rufran run for a loss of 2 yards to the Wyom 34,,
2nd and 12 at WYO 34,D.J. May run for 10 yds to the Wyom 44,,
3rd and 2 at WYO 44,"Colby Kirkegaard pass incomplete to Shaun Wick, broken up by Andrae Kirk",,
4th and 2 at WYO 44,"Ethan Wood punt for 41 yds , u""Cre'von LeBlanc"",  returns for 2 yds to the FlAtl 17",,
"WYO DRIVE TOTALS: 4 plays, 19 yards, 2:02"
Florida Atlantic at 0:53,,FAU,WYO
1st and 10 at FAU 17,"Lucky Whitehead run for 18 yds to the FlAtl 35 Lucky Whitehead fumbled, forced by Robert Priester, recovered by Wyom Patrick Mertens",3,7
"FAU DRIVE TOTALS: 1 play, 18 yards, 0:08"
Wyoming at 0:45,,FAU,WYO
1st and 10 at FAU 35,D.J. May run for 2 yds to the FlAtl 33,3,7
2nd and 8 at FAU 33,Colby Kirkegaard pass incomplete to Jalen Claiborne,,
3rd and 8 at FAU 33,Colby Kirkegaard pass incomplete to Jalen Claiborne,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Wyoming at 15:00,,FAU,WYO
4th and 8 at FAU 33,Stuart Williams 50 yd FG GOOD,3,10
"WYO DRIVE TOTALS: 4 plays, 2 yards, 0:49"
Florida Atlantic at 14:56,,FAU,WYO
,Stuart Williams kickoff for 65 yds for a touchback,3,10
1st and 10 at FAU 25,Greg Hankerson pass complete to Jenson Stoshak for 9 yds to the FlAtl 34,,
2nd and 1 at FAU 34,Jaquez Johnson pass complete to Greg Hankerson for no gain to the FlAtl 34,,
3rd and 1 at FAU 34,Jay Warren run for 2 yds to the FlAtl 36 for a 1ST down,,
1st and 10 at FAU 36,Jay Warren run for 5 yds to the FlAtl 41,,
2nd and 5 at FAU 41,Jaquez Johnson pass complete to Lucky Whitehead for 12 yds to the Wyom 47 for a 1ST down,,
1st and 10 at WYO 47,Jay Warren run for 3 yds to the Wyom 44,,
2nd and 7 at WYO 44,Jaquez Johnson pass complete to Alex Deleon for 3 yds to the Wyom 41,,
3rd and 4 at WYO 41,"FLA ATLANTIC Penalty, false start (-5 Yards) to the Wyom 46",,
3rd and 9 at WYO 46,Jaquez Johnson pass complete to Jenson Stoshak for 5 yds to the Wyom 41,,
4th and 4 at WYO 41,"Ryan Rickel punt for 39 yds, downed at the Wyom 2",,
"FAU DRIVE TOTALS: 8 plays, 34 yards, 4:37"
Wyoming at 10:19,,FAU,WYO
1st and 10 at WYO 2,"WYOMING Penalty, false start (-1 Yards) to the Wyom 1",3,10
1st and 11 at WYO 1,D.J. May run for 14 yds to the Wyom 15 for a 1ST down,,
1st and 10 at WYO 15,"Colby Kirkegaard pass incomplete to Dominic Rufran, broken up by Christian Milstead",,
2nd and 10 at WYO 15,Colby Kirkegaard pass complete to J.D. Krill for 8 yds to the Wyom 23,,
3rd and 2 at WYO 23,D.J. May run for 4 yds to the Wyom 27 for a 1ST down,,
1st and 10 at WYO 27,Brian Hill run for 1 yd to the Wyom 28,,
2nd and 9 at WYO 28,Colby Kirkegaard run for 1 yd to the Wyom 29,,
3rd and 8 at WYO 29,"Colby Kirkegaard pass incomplete to Dominic Rufran, broken up by Derek Butcher",,
4th and 8 at WYO 29,"Ethan Wood punt for 43 yds , Lucky Whitehead returns for 21 yds to the FlAtl 49",,
"WYO DRIVE TOTALS: 7 plays, 27 yards, 2:55"
Florida Atlantic at 7:24,,FAU,WYO
1st and 10 at FAU 49,Tony Moore run for no gain to the FlAtl 49,3,10
2nd and 10 at FAU 49,Jaquez Johnson pass incomplete to N/A,,
3rd and 10 at FAU 49,Tony Moore run for 14 yds to the Wyom 37 for a 1ST down,,
1st and 10 at WYO 37,Jaquez Johnson pass incomplete to N/A,,
2nd and 10 at WYO 37,"Jaquez Johnson run for a loss of 2 yards to the Wyom 39 Jaquez Johnson fumbled, recovered by FlAtl Jaquez Johnson",,
3rd and 12 at WYO 39,Jaquez Johnson pass incomplete to N/A,,
4th and 12 at WYO 39,Ryan Rickel punt for 39 yds for a touchback,,
"FAU DRIVE TOTALS: 6 plays, 12 yards, 2:06"
Wyoming at 5:18,,FAU,WYO
1st and 10 at WYO 20,Colby Kirkegaard pass complete to Jake Maulhardt for 6 yds to the Wyom 26,3,10
2nd and 4 at WYO 26,Colby Kirkegaard pass incomplete to Tanner Gentry,,
3rd and 4 at WYO 26,Colby Kirkegaard pass complete to D.J. May for 4 yds to the Wyom 30 for a 1ST down,,
1st and 10 at WYO 30,Colby Kirkegaard run for 12 yds to the Wyom 42 for a 1ST down,,
1st and 10 at WYO 42,Shaun Wick run for 3 yds to the Wyom 45,,
2nd and 7 at WYO 45,"Colby Kirkegaard sacked by Andrae Kirk for a loss of 8 yards to the Wyom 34 Colby Kirkegaard fumbled, recovered by FlAtl David Lozandier , return for 0 yards",,
"WYO DRIVE TOTALS: 6 plays, 14 yards, 2:26"
Florida Atlantic at 2:52,,FAU,WYO
1st and 10 at WYO 34,Jaquez Johnson pass complete to William Dukes for 14 yds to the Wyom 20 for a 1ST down,3,10
1st and 10 at WYO 20,Lucky Whitehead run for 3 yds to the Wyom 17,,
2nd and 7 at WYO 17,Henry Bussey run for a loss of 2 yards to the Wyom 19,,
3rd and 9 at WYO 19,Jaquez Johnson pass complete to Jenson Stoshak for 6 yds to the Wyom 13,,
4th and 3 at WYO 13,Greg Joseph 30 yd FG GOOD,6,10
"FAU DRIVE TOTALS: 5 plays, 21 yards, 2:32"
Wyoming at 0:20,,FAU,WYO
,Greg Joseph kickoff for 65 yds for a touchback,6,10
1st and 10 at WYO 25,Shaun Wick run for 8 yds to the Wyom 33,,
,End of 2nd Quarter,,
"WYO DRIVE TOTALS: 1 play, 8 yards, 0:20"
3rd Quarter Play-by-Play
Wyoming at 15:00,,FAU,WYO
,Greg Joseph kickoff for 65 yds for a touchback,6,10
1st and 10 at WYO 25,Colby Kirkegaard run for 3 yds to the Wyom 28,,
2nd and 7 at WYO 28,Shaun Wick run for 3 yds to the Wyom 31,,
3rd and 4 at WYO 31,"Colby Kirkegaard pass incomplete to Jalen Claiborne, broken up by Andrae Kirk",,
4th and 4 at WYO 31,"Ethan Wood punt for 49 yds , Lucky Whitehead returns for 5 yds to the FlAtl 25",,
"WYO DRIVE TOTALS: 3 plays, 6 yards, 1:38"
Florida Atlantic at 13:22,,FAU,WYO
1st and 10 at FAU 25,Jay Warren run for 7 yds to the FlAtl 32,6,10
2nd and 3 at FAU 32,Jay Warren run for 2 yds to the FlAtl 34,,
3rd and 1 at FAU 34,Jay Warren run for 5 yds to the FlAtl 39 for a 1ST down,,
1st and 10 at FAU 39,Jaquez Johnson pass complete to Alex Deleon for 11 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Lucky Whitehead run for 3 yds to the Wyom 47,,
2nd and 7 at WYO 47,"Jaquez Johnson pass incomplete to Jenson Stoshak, broken up by Tim Kamana",,
3rd and 7 at WYO 47,Jaquez Johnson run for 3 yds to the Wyom 44,,
4th and 4 at WYO 44,Ryan Rickel punt for 44 yds for a touchback,,
"FAU DRIVE TOTALS: 7 plays, 31 yards, 3:04"
Wyoming at 10:18,,FAU,WYO
1st and 10 at WYO 20,Colby Kirkegaard pass complete to Dominic Rufran for 1 yd to the Wyom 21,6,10
2nd and 9 at WYO 21,Colby Kirkegaard pass incomplete to D.J. May,,
3rd and 9 at WYO 21,Colby Kirkegaard pass incomplete to Dominic Rufran,,
4th and 9 at WYO 21,"Ethan Wood punt for 58 yds , Lucky Whitehead returns for 65 yds to the Wyom 14",,
"WYO DRIVE TOTALS: 3 plays, 1 yard, 1:15"
Florida Atlantic at 9:03,,FAU,WYO
1st and 10 at WYO 14,"Jaquez Johnson run for 14 yds for a TD, (Greg Joseph KICK)",13,10
"FAU DRIVE TOTALS: 1 play, 14 yards, 0:07"
Wyoming at 8:56,,FAU,WYO
,Greg Joseph kickoff for 65 yds for a touchback,13,10
1st and 10 at WYO 25,D.J. May run for 2 yds to the Wyom 27,,
2nd and 8 at WYO 27,D.J. May run for 6 yds to the Wyom 33,,
