0047012920141018,,47,129
1st Quarter Play-by-Play
Ball State at 15:00,,BALL,CMU
,"Ron Coluzzi kickoff for 61 yds , Eric Patterson return for 16 yds to the BalSt 20",0,0
1st and 10 at BALL 20,"CENTRAL MICH Penalty, unsportsmanlike conduct (15 Yards) to the BalSt 35 for a 1ST down",,
1st and 10 at BALL 35,Jahwan Edwards run for 1 yd to the BalSt 36,,
2nd and 9 at BALL 36,Jack Milas pass complete to Corey Lacanaria for 15 yds to the CMich 49 for a 1ST down,,
1st and 10 at CMU 49,Jahwan Edwards run for 18 yds to the CMich 31 for a 1ST down,,
1st and 10 at CMU 31,Jahwan Edwards run for a loss of 1 yard to the CMich 32,,
2nd and 11 at CMU 32,"Jack Milas pass incomplete to Chris Shillings for a 1ST down CENTRAL MICH Penalty, unsportsmanlike conduct (Brandon Greer) to the CMich 17 for a 1ST down",,
1st and 10 at CMU 17,"Jack Milas pass incomplete to Jordan Williams, broken up by Blake Serpa",,
2nd and 10 at CMU 17,Jahwan Edwards run for 1 yd to the CMich 16,,
3rd and 9 at CMU 16,"Jack Milas pass incomplete to Sam Brunner for a 1ST down CENTRAL MICH Penalty, unsportsmanlike conduct (Leterrius Walton) to the CMich 8 for a 1ST down",,
1st and Goal at CMU 8,Jahwan Edwards run for 1 yd to the CMich 7,,
2nd and Goal at CMU 7,"Jahwan Edwards run for 7 yds for a TD, (Scott Secor BLOCKED)",6,0
"BALL DRIVE TOTALS: 10 plays, 80 yards, 3:17"
Central Michigan at 11:35,,BALL,CMU
,"Scott Secor kickoff for 50 yds , Amari Coleman return for 18 yds to the CMich 33",6,0
1st and 10 at CMU 33,Cooper Rush pass complete to Deon Butler for 12 yds to the CMich 45 for a 1ST down,,
1st and 10 at CMU 45,Cooper Rush pass complete to Anthony Rice for 5 yds to the 50 yard line,,
2nd and 5 at 50,Cooper Rush pass complete to Titus Davis for 14 yds to the BalSt 36 for a 1ST down,,
1st and 10 at BALL 36,Thomas Rawls run for 4 yds to the BalSt 32,,
2nd and 6 at BALL 32,Cooper Rush pass complete to Ben McCord for 27 yds to the BalSt 5 for a 1ST down,,
1st and Goal at BALL 5,"Thomas Rawls run for 5 yds for a TD, (Brian Eavey KICK)",6,7
"CMU DRIVE TOTALS: 6 plays, 67 yards, 2:31"
Ball State at 9:04,,BALL,CMU
,Ron Coluzzi kickoff for 65 yds for a touchback,6,7
1st and 10 at BALL 25,"MILAS, Jack pass incomplete to WILLIAMS, Jord., PENALTY CMU pass interference (NALOR, Dennis) 15 yards to the BSU40, 1ST DOWN BSU, NO PLAY. for a 1ST down",,
1st and 10 at BALL 40,Jahwan Edwards run for no gain to the BalSt 40,,
2nd and 10 at BALL 40,"Jack Milas pass incomplete to Corey Lacanaria, broken up by Tony Annese",,
3rd and 10 at BALL 40,Jack Milas pass complete to Chris Shillings for 10 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Jahwan Edwards run for 8 yds to the CMich 42,,
2nd and 2 at CMU 42,Jack Milas pass complete to Jordan Hogue for 4 yds to the CMich 38 for a 1ST down,,
1st and 10 at CMU 38,Jack Milas run for a loss of 2 yards to the CMich 40,,
2nd and 12 at CMU 40,"Jack Milas pass complete to KeVonn Mabon for 40 yds for a TD, (Scott Secor KICK)",13,7
"BALL DRIVE TOTALS: 7 plays, 75 yards, 2:53"
Central Michigan at 6:04,,BALL,CMU
,"Scott Secor kickoff for 58 yds , Amari Coleman return for 38 yds to the CMich 45",13,7
1st and 10 at CMU 45,Cooper Rush pass complete to Anthony Rice for 14 yds to the BalSt 41 for a 1ST down,,
1st and 10 at BALL 41,Thomas Rawls run for 3 yds to the BalSt 38,,
2nd and 7 at BALL 38,"Cooper Rush pass incomplete to Jesse Kroll, broken up by Dedrick Cromartie",,
3rd and 7 at BALL 38,"Cooper Rush pass incomplete to Titus Davis, broken up by Keenan Noel",,
4th and 7 at BALL 38,Ron Coluzzi punt for 38 yds for a touchback,,
"CMU DRIVE TOTALS: 4 plays, 17 yards, 1:28"
Ball State at 4:36,,BALL,CMU
1st and 10 at BALL 20,Jahwan Edwards run for 1 yd to the BalSt 21,13,7
