0498069720141101,,498,697
1st Quarter Play-by-Play
Texas A&M at 15:00,,ULM,TA&M
,Justin Manton kickoff for 65 yds for a touchback,0,0
1st and 10 at TA&M 25,Brandon Williams run for 9 yds to the TexAM 34,,
2nd and 1 at TA&M 34,Kyle Allen pass incomplete to Malcome Kennedy,,
3rd and 1 at TA&M 34,Brandon Williams run for 9 yds to the TexAM 43 for a 1ST down,,
1st and 10 at TA&M 43,Brandon Williams run for 7 yds to the 50 yard line,,
2nd and 3 at 50,Kyle Allen pass complete to Malcome Kennedy for 4 yds to the LaMon 46 for a 1ST down,,
1st and 10 at ULM 46,Kyle Allen pass incomplete to Boone Niederhofer,,
2nd and 10 at ULM 46,Kyle Allen pass complete to Speedy Noil for 13 yds to the LaMon 33 for a 1ST down,,
1st and 10 at ULM 33,Tra Carson run for a loss of 1 yard to the LaMon 34,,
2nd and 11 at ULM 34,Kyle Allen pass incomplete to Josh Reynolds,,
3rd and 11 at ULM 34,Kyle Allen run for 13 yds to the LaMon 21 for a 1ST down,,
1st and 10 at ULM 21,Kyle Allen pass complete to Edward Pope for 9 yds to the LaMon 12,,
2nd and 1 at ULM 12,James White run for 11 yds to the LaMon 1 for a 1ST down,,
1st and Goal at ULM 1,"Brandon Williams run for 1 yd for a TD, (Josh Lambo KICK)",0,7
"TAMU DRIVE TOTALS: 13 plays, 75 yards, 4:16"
Louisiana Monroe at 10:44,,ULM,TA&M
,"Taylor Bertolet kickoff for 60 yds , Tyler Cain return for 13 yds to the LaMon 18",0,7
1st and 10 at ULM 18,Pete Thomas pass incomplete to Centarius Donald,,
2nd and 10 at ULM 18,"Pete Thomas pass incomplete to Kenzee Jackson, broken up by Howard Matthews",,
3rd and 10 at ULM 18,Pete Thomas run for 13 yds to the LaMon 31 for a 1ST down,,
1st and 10 at ULM 31,Centarius Donald run for 5 yds to the LaMon 36,,
2nd and 5 at ULM 36,Pete Thomas sacked by Myles Garrett for a loss of 3 yards to the LaMon 33,,
3rd and 8 at ULM 33,Pete Thomas pass complete to Rashon Ceaser for 22 yds to the TexAM 45 for a 1ST down,,
1st and 10 at TA&M 45,Pete Thomas pass complete to Tyler Cain for 2 yds to the TexAM 43,,
2nd and 8 at TA&M 43,Pete Thomas pass incomplete to Ajalen Holley,,
3rd and 8 at TA&M 43,Pete Thomas pass incomplete to Ajalen Holley,,
4th and 8 at TA&M 43,"Justin Manton punt for 23 yds, downed at the TexAM 20",,
"ULM DRIVE TOTALS: 9 plays, 39 yards, 3:34"
Texas A&M at 7:10,,ULM,TA&M
1st and 10 at TA&M 20,Brandon Williams run for a loss of 1 yard to the TexAM 19,0,7
2nd and 11 at TA&M 19,Kyle Allen run for 14 yds to the TexAM 33 for a 1ST down,,
1st and 10 at TA&M 33,Brandon Williams run for 7 yds to the TexAM 40,,
2nd and 3 at TA&M 40,Kyle Allen pass complete to Speedy Noil for 5 yds to the TexAM 45 for a 1ST down,,
1st and 10 at TA&M 45,Kyle Allen pass intercepted Bryce Ray return for no gain to the LaMon 23,,
"TAMU DRIVE TOTALS: 5 plays, 25 yards, 1:53"
Louisiana Monroe at 5:17,,ULM,TA&M
1st and 10 at ULM 23,Pete Thomas pass complete to Kenzee Jackson for 2 yds to the LaMon 25,0,7
2nd and 8 at ULM 25,Pete Thomas sacked by Alonzo Williams for a loss of 3 yards to the LaMon 22,,
3rd and 11 at ULM 22,Pete Thomas run for no gain to the LaMon 22,,
4th and 11 at ULM 22,"Justin Manton punt for 37 yds, punt out-of-bounds at the TexAM 41",,
"ULM DRIVE TOTALS: 3 plays, -1 yard, 1:56"
Texas A&M at 3:21,,ULM,TA&M
1st and 10 at TA&M 41,Kyle Allen pass incomplete to Josh Reynolds,0,7
2nd and 10 at TA&M 41,Tra Carson run for no gain to the TexAM 41,,
3rd and 10 at TA&M 41,"Kyle Allen pass incomplete to Boone Niederhofer, broken up by Justin Backus",,
4th and 10 at TA&M 41,"Drew Kaser punt for 49 yds, fair catch by Rashon Ceaser at the LaMon 10",,
"TAMU DRIVE TOTALS: 3 plays, 0 yards, 0:50"
Louisiana Monroe at 2:31,,ULM,TA&M
1st and 10 at ULM 10,Brayle Brown pass complete to Kenzee Jackson for 15 yds to the LaMon 25 for a 1ST down,0,7
1st and 10 at ULM 25,Pete Thomas pass complete to Brayle Brown for 6 yds to the LaMon 31,,
2nd and 4 at ULM 31,Pete Thomas pass complete to Rashon Ceaser for 20 yds to the TexAM 49 for a 1ST down,,
1st and 10 at TA&M 49,Pete Thomas pass complete to Kenzee Jackson for 11 yds to the TexAM 38 for a 1ST down,,
1st and 10 at TA&M 38,"Pete Thomas pass complete to u""De'Vonte Haggerty"",  for no gain to the TexAM 38",,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Louisiana Monroe at 15:00,,ULM,TA&M
2nd and 10 at TA&M 38,Pete Thomas pass complete to Rashon Ceaser for 29 yds to the TexAM 9 for a 1ST down,0,7
1st and Goal at TA&M 9,Kenzee Jackson pass complete to Pete Thomas for 8 yds to the TexAM 1,,
2nd and Goal at TA&M 1,"Centarius Donald run for 1 yd for a TD, (Justin Manton KICK)",7,7
"ULM DRIVE TOTALS: 8 plays, 90 yards, 3:35"
Texas A&M at 13:56,,ULM,TA&M
,"Justin Manton kickoff for 40 yds , Brandon Alexander return for 3 yds to the TexAM 28",7,7
1st and 10 at TA&M 28,Kyle Allen pass complete to James White for 2 yds to the TexAM 30,,
2nd and 8 at TA&M 30,Kyle Allen pass incomplete to Speedy Noil,,
3rd and 8 at TA&M 30,Kyle Allen pass complete to Brandon Williams for no gain to the TexAM 30,,
4th and 8 at TA&M 30,"Drew Kaser punt for 43 yds, downed at the LaMon 27",,
"TAMU DRIVE TOTALS: 3 plays, 2 yards, 1:17"
Louisiana Monroe at 12:39,,ULM,TA&M
1st and 10 at ULM 27,Pete Thomas pass complete to Ajalen Holley for 9 yds to the LaMon 36,7,7
2nd and 1 at ULM 36,"UL MONROE Penalty, False Start (Frank Sutton Jr.) to the LaMon 31",,
2nd and 6 at ULM 31,Pete Thomas pass intercepted Armani Watts return for no gain to the TexAM 35,,
"ULM DRIVE TOTALS: 2 plays, 4 yards, 1:08"
Texas A&M at 11:31,,ULM,TA&M
1st and 10 at TA&M 35,Kyle Allen pass complete to Josh Reynolds for 13 yds to the TexAM 48 for a 1ST down,7,7
1st and 10 at TA&M 48,Brandon Williams run for 5 yds to the LaMon 47,,
2nd and 5 at ULM 47,Brandon Williams run for no gain to the LaMon 47,,
3rd and 5 at ULM 47,Kyle Allen pass complete to Speedy Noil for 8 yds to the LaMon 39 for a 1ST down,,
1st and 10 at ULM 39,Brandon Williams run for 2 yds to the LaMon 37,,
2nd and 8 at ULM 37,Kyle Allen pass complete to Edward Pope for 6 yds to the LaMon 31,,
3rd and 2 at ULM 31,Tra Carson run for 5 yds to the LaMon 26 for a 1ST down,,
1st and 10 at ULM 26,Kyle Allen sacked by Hunter Kissinger for a loss of 13 yards to the LaMon 39,,
2nd and 23 at ULM 39,Kyle Allen pass incomplete to Tra Carson,,
3rd and 23 at ULM 39,Kyle Allen pass incomplete to Josh Reynolds,,
4th and 23 at ULM 39,"Drew Kaser punt for 37 yds, downed at the LaMon 2",,
"TAMU DRIVE TOTALS: 10 plays, 26 yards, 3:34"
Louisiana Monroe at 7:57,,ULM,TA&M
1st and 10 at ULM 2,Pete Thomas pass complete to Harley Scioneaux for 9 yds to the LaMon 11,7,7
2nd and 1 at ULM 11,Tyler Cain run for a loss of 4 yards to the LaMon 7,,
3rd and 5 at ULM 7,Pete Thomas sacked by Josh Walker and Myles Garrett for a loss of 2 yards to the LaMon 5,,
4th and 7 at ULM 5,"Justin Manton punt for 46 yds , Speedy Noil returns for 39 yds to the LaMon 12",,
"ULM DRIVE TOTALS: 3 plays, 3 yards, 2:01"
Texas A&M at 5:56,,ULM,TA&M
1st and 10 at ULM 12,"Allen, Kyle pass incomplete to Pope, Edward (Caldwell, Trey), PENALTY ULMONROE offside (Johnson, Gerrand) 5 yards to the ULMONROE7, NO PLAY.",7,7
1st and 5 at ULM 7,Tra Carson run for 2 yds to the LaMon 5,,
2nd and 3 at ULM 5,Kyle Allen pass incomplete to Speedy Noil,,
3rd and 3 at ULM 5,"Tra Carson run for 5 yds for a TD, (Josh Lambo KICK)",7,14
"TAMU DRIVE TOTALS: 3 plays, 12 yards, 0:51"
Louisiana Monroe at 5:05,,ULM,TA&M
,Taylor Bertolet kickoff for 65 yds for a touchback,7,14
1st and 10 at ULM 25,Pete Thomas pass complete to Ajalen Holley for 3 yds to the LaMon 28,,
2nd and 7 at ULM 28,Pete Thomas pass complete to Tyler Cain for 4 yds to the LaMon 32,,
3rd and 3 at ULM 32,"Pete Thomas pass incomplete to Kenzee Jackson, broken up by Hardreck Walker",,
4th and 3 at ULM 32,"Justin Manton punt for 35 yds , Speedy Noil returns for 9 yds to the TexAM 42",,
"ULM DRIVE TOTALS: 3 plays, 7 yards, 1:27"
Texas A&M at 3:38,,ULM,TA&M
1st and 10 at TA&M 42,Brandon Williams run for 3 yds to the TexAM 45,7,14
2nd and 7 at TA&M 45,Brandon Williams run for 5 yds to the 50 yard line,,
3rd and 2 at 50,Brandon Williams run for 1 yd to the LaMon 49,,
4th and 1 at ULM 49,Brandon Williams run for 1 yd to the LaMon 48 for a 1ST down,,
,"Timeout UL MONROE, clock 02:07",,
1st and 10 at ULM 48,Kyle Allen pass complete to Jeremy Tabuyo for 1 yd to the LaMon 47,,
2nd and 9 at ULM 47,"Kyle Allen pass incomplete to Malcome Kennedy, broken up by Mitch Lane",,
3rd and 9 at ULM 47,Kyle Allen run for 8 yds to the LaMon 39,,
4th and 1 at ULM 39,"Kyle Allen pass complete to Speedy Noil for 39 yds for a TD, (Josh Lambo KICK)",7,21
"TAMU DRIVE TOTALS: 8 plays, 58 yards, 2:33"
Louisiana Monroe at 1:05,,ULM,TA&M
,"Taylor Bertolet kickoff for 50 yds , Tyler Cain return for 7 yds to the LaMon 37",7,21
1st and 10 at ULM 37,Pete Thomas run for 4 yds to the LaMon 41,,
,"Timeout UL MONROE, clock 00:46",,
2nd and 6 at ULM 41,Pete Thomas pass complete to Ajalen Holley for 5 yds to the LaMon 46,,
3rd and 1 at ULM 46,Pete Thomas pass complete to Ajalen Holley for 8 yds to the TexAM 46 for a 1ST down,,
1st and 10 at TA&M 46,Pete Thomas pass complete to Kenzee Jackson for 6 yds to the TexAM 40,,
2nd and 4 at TA&M 40,"Pete Thomas pass incomplete to Ajalen Holley, broken up by Howard Matthews",,
3rd and 4 at TA&M 40,"u""Thomas, Pete pass incomplete to Jackson, Kenzee (Harris, De'Vante), PENALTY TEXASAM pass interference (Harris, De'Vante) 11 yards to the TEXASAM29, NO PLAY, 1ST DOWN ULMONROE. for a 1ST down""",,
,"Timeout TEXAS A&M, clock 00:06",,
1st and 10 at TA&M 29,"UL MONROE Penalty, False Start (Chase Regian) to the TexAM 34",,
1st and 15 at TA&M 34,Justin Manton 51 yd FG GOOD,10,21
"ULM DRIVE TOTALS: 6 plays, 29 yards, 1:05"
Texas A&M at 0:01,,ULM,TA&M
,"Justin Manton kickoff for 53 yds , LaQuvionte Gonzalez return for 24 yds to the TexAM 36",10,21
,End of 2nd Quarter,,
"TAMU DRIVE TOTALS: 0 plays, 0 yards, 0:01"
3rd Quarter Play-by-Play
Louisiana Monroe at 15:00,,ULM,TA&M
,Taylor Bertolet kickoff for 65 yds for a touchback,10,21
1st and 10 at ULM 25,Pete Thomas pass complete to Kenzee Jackson for 14 yds to the LaMon 39 for a 1ST down,,
1st and 10 at ULM 39,Centarius Donald run for 9 yds to the LaMon 48,,
2nd and 1 at ULM 48,Pete Thomas sacked by Donnie Baggs for a loss of 4 yards to the LaMon 44,,
3rd and 5 at ULM 44,Pete Thomas pass complete to Centarius Donald for 13 yds to the TexAM 43 for a 1ST down,,
1st and 10 at TA&M 43,Pete Thomas run for 7 yds to the TexAM 36,,
2nd and 3 at TA&M 36,"Pete Thomas pass incomplete to Alec Osborne, broken up by Armani Watts",,
3rd and 3 at TA&M 36,Pete Thomas sacked by Myles Garrett for a loss of 2 yards to the TexAM 38,,
4th and 5 at TA&M 38,"UL MONROE Penalty, Substitution Infraction (-5 Yards) to the TexAM 43",,
4th and 10 at TA&M 43,"Justin Manton punt for 28 yds, fair catch by Speedy Noil at the TexAM 15",,
"ULM DRIVE TOTALS: 7 plays, 32 yards, 3:40"
Texas A&M at 11:20,,ULM,TA&M
1st and 10 at TA&M 15,Brandon Williams run for 5 yds to the TexAM 20,10,21
2nd and 5 at TA&M 20,Kyle Allen pass complete to Speedy Noil for 4 yds to the TexAM 24,,
