0518042820141115,,518,428
1st Quarter Play-by-Play
Ohio State at 15:00,,OHST,MINN
,"Ryan Santoso kickoff for 63 yds , Curtis Samuel return for 19 yds to the OhSt 21",0,0
1st and 10 at OSU 21,Ezekiel Elliott run for 5 yds to the OhSt 26,,
2nd and 5 at OSU 26,J.T. Barrett pass complete to Michael Thomas for 3 yds to the OhSt 29,,
3rd and 2 at OSU 29,"OHIO ST Penalty, False Start (-5 Yards) to the OhSt 24",,
3rd and 7 at OSU 24,J.T. Barrett run for 6 yds to the OhSt 30,,
4th and 1 at OSU 30,"Cameron Johnston punt for 32 yds, fair catch by Craig James at the Minn 38",,
"OSU DRIVE TOTALS: 3 plays, 9 yards, 2:29"
Minnesota at 12:31,,OHST,MINN
1st and 10 at MINN 38,Mitch Leidner pass incomplete to Miles Thomas,0,0
2nd and 10 at MINN 38,KJ Maye run for 2 yds to the Minn 40,,
3rd and 8 at MINN 40,Mitch Leidner pass complete to Maxx Williams for 5 yds to the Minn 45,,
4th and 3 at MINN 45,"Peter Mortell punt for 50 yds, downed at the OhSt 5",,
"MINN DRIVE TOTALS: 3 plays, 7 yards, 1:00"
Ohio State at 11:31,,OHST,MINN
1st and 10 at OSU 5,J.T. Barrett pass complete to Jalin Marshall for 6 yds to the OhSt 11,0,0
2nd and 4 at OSU 11,Ezekiel Elliott run for 3 yds to the OhSt 14,,
3rd and 1 at OSU 14,J.T. Barrett 86 Yd Run (Sean Nuernberger Kick),7,0
"OSU DRIVE TOTALS: 3 plays, 95 yards, 1:17"
Minnesota at 10:14,,OHST,MINN
,"Kyle Clinton kickoff for 60 yds , Jalen Myrick return for 31 yds to the Minn 36",7,0
,"Timeout OHIO ST, clock 10:08",,
1st and 10 at MINN 36,David Cobb run for 1 yd to the Minn 37,,
2nd and 9 at MINN 37,Mitch Leidner sacked by Joey Bosa for a loss of 7 yards to the Minn 30,,
3rd and 16 at MINN 30,Mitch Leidner run for 12 yds to the Minn 42,,
4th and 4 at MINN 42,"Peter Mortell punt for 45 yds , Jalin Marshall returns for no gain to the OhSt 13",,
"MINN DRIVE TOTALS: 3 plays, 6 yards, 2:09"
Ohio State at 8:05,,OHST,MINN
1st and 10 at OSU 13,J.T. Barrett run for 7 yds to the OhSt 20,7,0
2nd and 3 at OSU 20,Ezekiel Elliott run for 8 yds to the OhSt 28 for a 1ST down,,
1st and 10 at OSU 28,Ezekiel Elliott run for 4 yds to the OhSt 32,,
2nd and 6 at OSU 32,J.T. Barrett pass incomplete to Michael Thomas,,
3rd and 6 at OSU 32,J.T. Barrett pass complete to Ezekiel Elliott for 8 yds to the OhSt 40 for a 1ST down,,
1st and 10 at OSU 40,Ezekiel Elliott run for 1 yd to the OhSt 41,,
2nd and 9 at OSU 41,J.T. Barrett run for 2 yds to the OhSt 43,,
3rd and 7 at OSU 43,Jalin Marshall 57 Yd pass from J.T. Barrett (Sean Nuernberger Kick),14,0
"OSU DRIVE TOTALS: 8 plays, 87 yards, 3:32"
Minnesota at 4:33,,OHST,MINN
,"Kyle Clinton kickoff for 54 yds , Jalen Myrick return for 19 yds to the Minn 30 Jalen Myrick fumbled, forced by Kyle Clinton, recovered by Minn",14,0
1st and 10 at MINN 30,David Cobb run for 4 yds to the Minn 34,,
2nd and 6 at MINN 34,Mitch Leidner run for 2 yds to the Minn 36,,
,"Timeout MINNESOTA, clock 03:11",,
3rd and 4 at MINN 36,Mitch Leidner pass incomplete to Maxx Williams,,
4th and 4 at MINN 36,Peter Mortell punt for 64 yds for a touchback,,
"MINN DRIVE TOTALS: 3 plays, 6 yards, 1:34"
Ohio State at 2:59,,OHST,MINN
1st and 10 at OSU 20,J.T. Barrett pass complete to Corey Smith for 2 yds to the OhSt 22,14,0
2nd and 8 at OSU 22,Ezekiel Elliott run for 22 yds to the OhSt 44 for a 1ST down,,
1st and 10 at OSU 44,J.T. Barrett pass intercepted Briean Boddy-Calhoun return for 56 yds to the OhSt 39,,
"OSU DRIVE TOTALS: 3 plays, 24 yards, 1:33"
Minnesota at 1:26,,OHST,MINN
1st and 10 at OSU 39,David Cobb run for 4 yds to the OhSt 35,14,0
2nd and 6 at OSU 35,David Cobb run for 11 yds to the OhSt 24 for a 1ST down,,
1st and 10 at OSU 24,David Cobb run for 9 yds to the OhSt 15,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Minnesota at 15:00,,OHST,MINN
2nd and 1 at OSU 15,David Cobb run for 10 yds to the OhSt 5 for a 1ST down,14,0
1st and Goal at OSU 5,David Cobb 5 Yd Run (Ryan Santoso Kick),14,7
"MINN DRIVE TOTALS: 5 plays, 39 yards, 1:59"
Ohio State at 14:27,,OHST,MINN
,Ryan Santoso kickoff for 65 yds for a touchback,14,7
1st and 10 at OSU 25,Ezekiel Elliott run for a loss of 5 yards to the OhSt 20,,
2nd and 15 at OSU 20,J.T. Barrett pass complete to Michael Thomas for 6 yds to the OhSt 26,,
3rd and 9 at OSU 26,J.T. Barrett pass incomplete to Jeff Heuerman,,
4th and 9 at OSU 26,"Cameron Johnston punt for 39 yds, fair catch by Craig James at the Minn 35",,
"OSU DRIVE TOTALS: 3 plays, 1 yard, 1:21"
Minnesota at 13:06,,OHST,MINN
1st and 10 at MINN 35,David Cobb run for 1 yd to the Minn 36,14,7
2nd and 9 at MINN 36,David Cobb run for a loss of 1 yard to the Minn 35,,
3rd and 10 at MINN 35,Mitch Leidner pass incomplete to Isaac Fruechte,,
4th and 10 at MINN 35,"Peter Mortell punt for 58 yds , Jalin Marshall returns for a loss of 3 yards to the OhSt 4",,
"MINN DRIVE TOTALS: 3 plays, 0 yards, 1:32"
Ohio State at 11:34,,OHST,MINN
1st and 10 at OSU 4,Ezekiel Elliott run for 4 yds to the OhSt 8,14,7
2nd and 6 at OSU 8,J.T. Barrett pass complete to Jalin Marshall for 19 yds to the OhSt 27 for a 1ST down,,
1st and 10 at OSU 27,J.T. Barrett run for 1 yd to the OhSt 28,,
2nd and 9 at OSU 28,J.T. Barrett pass incomplete to Michael Thomas,,
3rd and 9 at OSU 28,J.T. Barrett run for 38 yds to the Minn 34 for a 1ST down,,
1st and 10 at MINN 34,J.T. Barrett pass complete to Nick Vannett for 19 yds to the Minn 15 for a 1ST down,,
1st and 10 at MINN 15,J.T. Barrett run for 8 yds to the Minn 7,,
2nd and 2 at MINN 7,"J.T. Barrett pass complete to Jalin Marshall for 5 yds Jalin Marshallu"" fumbled, forced by Briean Boddy-Calhoun, recovered by Minn De'Vondre Campbell""",,
"OSU DRIVE TOTALS: 8 plays, 94 yards, 4:02"
Minnesota at 7:32,,OHST,MINN
1st and 10 at MINN 20,David Cobb run for 11 yds to the Minn 31 for a 1ST down,14,7
1st and 10 at MINN 31,David Cobb run for 3 yds to the Minn 34,,
2nd and 7 at MINN 34,David Cobb run for 6 yds to the Minn 40,,
3rd and 1 at MINN 40,David Cobb run for 3 yds to the Minn 43 for a 1ST down,,
1st and 10 at MINN 43,"Leidner, Mitch pass incomplete to Williams, Maxx, PENALTY OHIOST pass interference (Bell, Vonn) 15 yards to the OHIOST42, NO PLAY, 1ST DOWN MINNESOTA. for a 1ST down",,
1st and 10 at OSU 42,KJ Maye run for 8 yds to the OhSt 34,,
2nd and 2 at OSU 34,David Cobb run for a loss of 1 yard to the OhSt 35,,
3rd and 3 at OSU 35,Mitch Leidner pass incomplete to Maxx Williams,,
4th and 3 at OSU 35,Mitch Leidner pass complete to Miles Thomas for 10 yds to the OhSt 25 for a 1ST down,,
1st and 10 at OSU 25,"Cobb, David rush for no gain to the OHIOST25, PENALTY MINNESOTA holding (Campion, Josh) 10 yards to the OHIOST35, NO PLAY.",,
1st and 20 at OSU 35,Mitch Leidner run for 5 yds to the OhSt 30,,
2nd and 15 at OSU 30,David Cobb run for no gain to the OhSt 30,,
,"Timeout MINNESOTA, clock 01:31",,
3rd and 15 at OSU 30,David Cobb 30 Yd Run (Ryan Santoso Kick),14,14
"MINN DRIVE TOTALS: 11 plays, 80 yards, 6:08"
Ohio State at 1:24,,OHST,MINN
,"Ryan Santoso kickoff for 65 yds , Curtis Samuel return for 38 yds to the OhSt 38",14,14
1st and 10 at OSU 38,J.T. Barrett pass complete to Michael Thomas for 6 yds to the OhSt 44,,
,"Timeout OHIO ST, clock 01:06",,
2nd and 4 at OSU 44,J.T. Barrett pass incomplete to Devin Smith,,
3rd and 4 at OSU 44,J.T. Barrett run for 8 yds to the Minn 48 for a 1ST down,,
1st and 10 at MINN 48,J.T. Barrett pass incomplete to Jeff Heuerman,,
2nd and 10 at MINN 48,J.T. Barrett pass incomplete to Evan Spencer,,
3rd and 10 at MINN 48,J.T. Barrett run for 12 yds to the Minn 36 for a 1ST down,,
1st and 10 at MINN 36,J.T. Barrett pass incomplete to Jalin Marshall,,
2nd and 10 at MINN 36,"Barrett, J.T. pass incomplete to Thomas, Michael, PENALTY MINNESOTA pass interference (Murray, Eric) 15 yards to the MINNESOTA21, NO PLAY, 1ST DOWN OHIOST. for a 1ST down",,
,"Timeout MINNESOTA, clock 00:16",,
1st and 10 at MINN 21,J.T. Barrett pass incomplete to Michael Thomas,,
2nd and 10 at MINN 21,"J.T. Barrett pass complete to Ezekiel Elliott for 11 yds to the Minn 10 for a 1ST down MINNESOTA Penalty, Personal Foul (5 Yards) to the Minn 5 for a 1ST down",,
1st and Goal at MINN 5,Sean Nuernberger 22 Yd Field Goal,17,14
,End of 2nd Quarter,,
"OSU DRIVE TOTALS: 10 plays, 57 yards, 1:24"
3rd Quarter Play-by-Play
Ohio State at 15:00,,OHST,MINN
 and Goal at ,Ryan Santoso 52 Yard Field Goal Missed,17,14
"OSU DRIVE TOTALS: 2 plays, -3 yards, 1:19"
Minnesota at 15:00,,OHST,MINN
,"Kyle Clinton kickoff for 59 yds , KJ Maye return for 4 yds to the Minn 37 , Jalen Myrick return for 27 yds to the Minn 37",17,14
1st and 10 at MINN 37,David Cobb run for 1 yd to the Minn 38,,
2nd and 9 at MINN 38,Mitch Leidner pass incomplete to Maxx Williams,,
3rd and 9 at MINN 38,"Leidner, Mitch pass pass intercepted by Grant, Doran at the MINNESOTA49, Grant, Doran return 49 yards to the MINNESOTA0, PENALTY OHIOST pass interference (Grant, Doran) 14 yards to the OHIOST48, NO PLAY, 1ST DOWN MINNESOTA. for a 1ST down",,
1st and 10 at OSU 48,Mitch Leidner run for 8 yds to the OhSt 40,,
2nd and 2 at OSU 40,Mitch Leidner pass incomplete to KJ Maye,,
3rd and 2 at OSU 40,Mitch Leidner pass complete to Isaac Fruechte for 6 yds to the OhSt 34 for a 1ST down,,
1st and 10 at OSU 34,David Cobb run for 2 yds to the OhSt 32,,
2nd and 8 at OSU 32,Mitch Leidner sacked by Joshua Perry and Adolphus Washington for a loss of 3 yards to the OhSt 35,,
3rd and 11 at OSU 35,Mitch Leidner run for no gain to the OhSt 35,,
4th and 11 at OSU 35,Ryan Santoso 52 yd FG MISSED,,
"MINN DRIVE TOTALS: 9 plays, 28 yards, 4:28"
Ohio State at 10:32,,OHST,MINN
1st and 10 at OSU 35,Ezekiel Elliott run for 8 yds to the OhSt 43,17,14
2nd and 2 at OSU 43,Ezekiel Elliott run for 4 yds to the OhSt 47 for a 1ST down,,
1st and 10 at OSU 47,Jalin Marshall run for 12 yds to the Minn 41 for a 1ST down,,
1st and 10 at MINN 41,J.T. Barrett run for 10 yds to the Minn 31 for a 1ST down,,
1st and 10 at MINN 31,Ezekiel Elliott run for 1 yd to the Minn 30,,
2nd and 9 at MINN 30,Michael Thomas 30 Yd pass from J.T. Barrett (Sean Nuernberger Kick),24,14
"OSU DRIVE TOTALS: 6 plays, 65 yards, 2:55"
Minnesota at 7:37,,OHST,MINN
,"Kyle Clinton kickoff for 63 yds , Jalen Myrick return for 15 yds to the 50 yard line MINNESOTA Penalty, Illegal Block (9 Yards) to the Minn 8",24,14
1st and 10 at MINN 8,Mitch Leidner run for 7 yds to the Minn 15,,
2nd and 3 at MINN 15,"MINNESOTA Penalty, False Start (Lincoln Plsek) to the Minn 10",,
2nd and 8 at MINN 10,"David Cobb run for 3 yds to the Minn 13 for a 1ST down OHIO ST Penalty, Face Mask (15 yards) (Darron Lee) to the Minn 28 for a 1ST down",,
1st and 10 at MINN 28,Mitch Leidner sacked by Raekwon McMillan and Joey Bosa for a loss of 10 yards to the Minn 18,,
2nd and 20 at MINN 18,Donnell Kirkwood run for 12 yds to the Minn 30,,
3rd and 8 at MINN 30,Mitch Leidner pass complete to Maxx Williams for 36 yds to the OhSt 34 for a 1ST down,,
1st and 10 at OSU 34,David Cobb run for no gain to the OhSt 34,,
2nd and 10 at OSU 34,KJ Maye sacked by Darron Lee for a loss of 6 yards to the OhSt 40,,
3rd and 16 at OSU 40,Mitch Leidner pass intercepted Doran Grant return for 28 yds to the OhSt 45,,
"MINN DRIVE TOTALS: 8 plays, 52 yards, 4:58"
Ohio State at 2:39,,OHST,MINN
1st and 10 at OSU 45,"J.T. Barrett run for a loss of 2 yards to the OhSt 43 J.T. Barrett fumbled, recovered by OhSt J.T. Barrett",24,14
2nd and 12 at OSU 43,Ezekiel Elliott run for 8 yds to the Minn 49,,
3rd and 4 at MINN 49,J.T. Barrett run for 1 yd to the Minn 48,,
4th and 3 at MINN 48,"Cameron Johnston punt for 30 yds, fair catch by Craig James at the Minn 18",,
"OSU DRIVE TOTALS: 3 plays, 7 yards, 2:02"
Minnesota at 0:37,,OHST,MINN
1st and 10 at MINN 18,David Cobb run for 9 yds to the Minn 27,24,14
,End of 3rd Quarter,,
4th Quarter Play-by-Play
Minnesota at 15:00,,OHST,MINN
2nd and 1 at MINN 27,Mitch Leidner run for 2 yds to the Minn 29 for a 1ST down,24,14
1st and 10 at MINN 29,David Cobb run for 8 yds to the Minn 37,,
2nd and 2 at MINN 37,David Cobb run for 1 yd to the Minn 38,,
3rd and 1 at MINN 38,"Leidner, Mitch rush for 1 yard to the MINNESOTA39, PENALTY MINNESOTA illegal formation 5 yards to the MINNESOTA33, NO PLAY.",,
3rd and 6 at MINN 33,Mitch Leidner pass intercepted Vonn Bell return for 15 yds to the Minn 32,,
"MINN DRIVE TOTALS: 5 plays, 15 yards, 2:55"
Ohio State at 12:42,,OHST,MINN
1st and 10 at MINN 32,Ezekiel Elliott run for 1 yd to the Minn 31,24,14
2nd and 9 at MINN 31,Ezekiel Elliott run for 5 yds to the Minn 26,,
3rd and 4 at MINN 26,J.T. Barrett pass complete to Jalin Marshall for 6 yds to the Minn 20 for a 1ST down,,
1st and 10 at MINN 20,J.T. Barrett pass incomplete to Devin Smith,,
2nd and 10 at MINN 20,J.T. Barrett pass complete to Corey Smith for a loss of 2 yards to the Minn 22,,
3rd and 12 at MINN 22,Evan Spencer 22 Yd pass from J.T. Barrett (Sean Nuernberger Kick),31,14
"OSU DRIVE TOTALS: 6 plays, 32 yards, 2:34"
Minnesota at 10:08,,OHST,MINN
,Kyle Clinton kickoff for 62 yds,31,14
1st and 10 at MINN 35,David Cobb run for no gain to the Minn 35,,
2nd and 10 at MINN 35,David Cobb run for 11 yds to the Minn 46 for a 1ST down,,
1st and 10 at MINN 46,Mitch Leidner pass incomplete to Lincoln Plsek,,
2nd and 10 at MINN 46,Donnell Kirkwood run for 1 yd to the Minn 47,,
3rd and 9 at MINN 47,Mitch Leidner pass incomplete to Maxx Williams,,
4th and 9 at MINN 47,"Peter Mortell punt for 42 yds , Jalin Marshall returns for 3 yds to the OhSt 14 Jalin Marshall fumbled, recovered by Minn Miles Thomas",,
"MINN DRIVE TOTALS: 5 plays, 12 yards, 2:12"
Minnesota at 7:56,,OHST,MINN
1st and 10 at OSU 14,David Cobb run for 2 yds to the OhSt 12,31,14
2nd and 8 at OSU 12,David Cobb 12 Yd Run (Ryan Santoso Kick),31,21
"MINN DRIVE TOTALS: 2 plays, 14 yards, 0:48"
Ohio State at 7:08,,OHST,MINN
,"Ryan Santoso kickoff for 65 yds , Curtis Samuel return for 20 yds to the OhSt 20",31,21
1st and 10 at OSU 20,J.T. Barrett run for 7 yds to the OhSt 27,,
2nd and 3 at OSU 27,Ezekiel Elliott run for 3 yds to the OhSt 30 for a 1ST down,,
1st and 10 at OSU 30,J.T. Barrett run for 1 yd to the OhSt 31,,
2nd and 9 at OSU 31,Ezekiel Elliott run for 4 yds to the OhSt 35,,
3rd and 5 at OSU 35,J.T. Barrett run for 6 yds to the OhSt 41 for a 1ST down,,
1st and 10 at OSU 41,Ezekiel Elliott run for 10 yds to the Minn 49 for a 1ST down,,
1st and 10 at MINN 49,Ezekiel Elliott run for 5 yds to the Minn 44,,
,"Timeout MINNESOTA, clock 02:54",,
2nd and 5 at MINN 44,J.T. Barrett run for 2 yds to the Minn 42,,
,"Timeout MINNESOTA, clock 02:49",,
3rd and 3 at MINN 42,"J.T. Barrett sacked by u""De'Vondre Campbell"",  for a loss of 4 yards to the Minn 46",,
,"Timeout MINNESOTA, clock 02:41",,
4th and 7 at MINN 46,Cameron Johnston punt for 46 yds for a touchback,,
"OSU DRIVE TOTALS: 9 plays, 34 yards, 4:34"
Minnesota at 2:34,,OHST,MINN
1st and 10 at MINN 20,Mitch Leidner pass complete to Maxx Williams for 6 yds to the Minn 26,31,21
2nd and 4 at MINN 26,Mitch Leidner pass complete to Isaac Fruechte for 15 yds to the Minn 41 for a 1ST down,,
1st and 10 at MINN 41,Mitch Leidner run for 9 yds to the 50 yard line,,
2nd and 1 at 50,Mitch Leidner pass incomplete to Isaac Fruechte,,
3rd and 1 at 50,"MINNESOTA Penalty, False Start (Zac Epping) to the Minn 45",,
3rd and 6 at MINN 45,Mitch Leidner pass complete to Isaac Fruechte for 7 yds to the OhSt 48 for a 1ST down,,
1st and 10 at OSU 48,Mitch Leidner pass incomplete to KJ Maye,,
2nd and 10 at OSU 48,Mitch Leidner run for 31 yds to the OhSt 17 for a 1ST down,,
1st and 10 at OSU 17,TEAM pass incomplete,,
,"Timeout OHIO ST, clock 01:23",,
2nd and 10 at OSU 17,Ryan Santoso 34 Yd Field Goal,31,24
"MINN DRIVE TOTALS: 9 plays, 63 yards, 1:15"
Ohio State at 1:19,,OHST,MINN
1st and 10 at MINN 42,TEAM run for a loss of 1 yard to the Minn 43,31,24
2nd and 11 at MINN 43,TEAM run for a loss of 2 yards to the Minn 45,,
,End of 4th Quarter,,
"OSU DRIVE TOTALS: 2 plays, -3 yards, 1:19"
