0204052320140913,,204,523
,ODU WINS TOSS; ELECTS TO RECEIVE OPENING KICKOFF,,
1st Quarter Play-by-Play
Old Dominion at 15:00,,EMU,ODU
,Brendan Renius kickoff for 65 yds for a touchback,0,0
1st and 10 at ODU 25,Taylor Heinicke pass complete to Vincent Lowe for 5 yds to the ODU 30,,
2nd and 5 at ODU 30,Gerard Johnson run for 2 yds to the ODU 32,,
3rd and 3 at ODU 32,Taylor Heinicke pass intercepted Kevin Johnson return for no gain to the EMich 39,,
"ODU DRIVE TOTALS: 3 plays, 7 yards, 1:02"
Eastern Michigan at 13:58,,EMU,ODU
1st and 10 at EMU 39,"EASTRN MICHIGAN Penalty, personal foul (N/A) to the EMich 24",0,0
1st and 10 at EMU 24,Bronson Hill run for no gain to the EMich 24,,
2nd and 10 at EMU 24,Bronson Hill run for 6 yds to the EMich 30,,
3rd and 4 at EMU 30,Bronson Hill run for 14 yds to the EMich 44 for a 1ST down,,
1st and 10 at EMU 44,Bronson Hill run for a loss of 2 yards to the EMich 42,,
2nd and 12 at EMU 42,Bronson Hill run for no gain to the EMich 42,,
3rd and 12 at EMU 42,Bronson Hill run for 14 yds to the ODU 44 for a 1ST down,,
1st and 10 at ODU 44,Bronson Hill run for 2 yds to the ODU 42,,
2nd and 8 at ODU 42,Brogan Roback pass incomplete to Bronson Hill,,
3rd and 8 at ODU 42,Owen Dubiel punt for 42 yds for a touchback,,
"EMU DRIVE TOTALS: 8 plays, 19 yards, 3:11"
Old Dominion at 10:47,,EMU,ODU
1st and 10 at ODU 20,Gerard Johnson run for 5 yds to the ODU 25,0,0
2nd and 5 at ODU 25,Taylor Heinicke pass complete to Antonio Vaughan for 7 yds to the ODU 32 for a 1ST down,,
1st and 10 at ODU 32,Gerard Johnson run for a loss of 1 yard to the ODU 31,,
2nd and 11 at ODU 31,Taylor Heinicke pass complete to Gerard Johnson for a loss of 3 yards to the ODU 28,,
3rd and 14 at ODU 28,Taylor Heinicke run for 12 yds to the ODU 40,,
4th and 2 at ODU 40,Taylor Heinicke pass complete to David Washington for 5 yds to the ODU 45 for a 1ST down,,
1st and 10 at ODU 45,"Ray Lawry run for 55 yds for a TD, (Ricky Segers KICK)",0,7
"ODU DRIVE TOTALS: 7 plays, 80 yards, 3:24"
Eastern Michigan at 7:16,,EMU,ODU
,"Ricky Segers kickoff for 65 yds , Tyler Allen return for 34 yds to the EMich 34",0,7
1st and 10 at EMU 34,Brogan Roback pass incomplete to N/A,,
2nd and 10 at EMU 34,Darius Jackson run for 8 yds to the EMich 42,,
3rd and 2 at EMU 42,Brogan Roback pass incomplete to N/A,,
4th and 2 at EMU 42,"Owen Dubiel punt for 47 yds, fair catch by Antonio Vaughan at the ODU 11",,
"EMU DRIVE TOTALS: 3 plays, 8 yards, 0:49"
Old Dominion at 6:27,,EMU,ODU
1st and 10 at ODU 11,Cam Boyd run for 3 yds to the ODU 14,0,7
2nd and 7 at ODU 14,Cam Boyd run for 4 yds to the ODU 18,,
3rd and 3 at ODU 18,Taylor Heinicke pass complete to David Washington for 11 yds to the ODU 29 for a 1ST down,,
1st and 10 at ODU 29,Cam Boyd run for 7 yds to the ODU 36,,
2nd and 3 at ODU 36,Cam Boyd run for 1 yd to the ODU 37,,
3rd and 2 at ODU 37,Taylor Heinicke pass incomplete,,
4th and 2 at ODU 37,"Taylor Heinicke punt for 39 yds , Jason Beck returns for 1 yd to the EMich 25",,
"ODU DRIVE TOTALS: 6 plays, 26 yards, 2:28"
Eastern Michigan at 3:59,,EMU,ODU
1st and 10 at EMU 25,Kris Strange run for 17 yds to the EMich 42 for a 1ST down,0,7
1st and 10 at EMU 42,Darius Jackson run for 3 yds to the EMich 45,,
2nd and 7 at EMU 45,Bronson Hill run for 3 yds to the EMich 48,,
3rd and 4 at EMU 48,Brogan Roback pass complete to Bronson Hill for 3 yds to the ODU 49,,
4th and 1 at ODU 49,"Owen Dubiel punt for 47 yds, downed at the ODU 2",,
"EMU DRIVE TOTALS: 4 plays, 26 yards, 2:27"
Old Dominion at 1:32,,EMU,ODU
1st and 10 at ODU 2,Taylor Heinicke pass complete to David Washington for 6 yds to the ODU 8,0,7
2nd and 4 at ODU 8,Taylor Heinicke run for 7 yds to the ODU 15 for a 1ST down,,
1st and 10 at ODU 15,Gerard Johnson run for a loss of 1 yard to the ODU 14,,
2nd and 11 at ODU 14,Taylor Heinicke pass complete to Melvin Vaughn for 19 yds to the ODU 33 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Old Dominion at 15:00,,EMU,ODU
1st and 10 at ODU 33,"HEINICKE, T. pass complete to JOHNSON, Gerard for 2 yards to the ODU35 (COTTON, Pudge), PENALTY ODU personal foul (BOTTOMS, Kyle) 15 yards to the ODU18, NO PLAY.",0,7
1st and 25 at ODU 18,Taylor Heinicke pass complete to Marques Little for a loss of 1 yard to the ODU 17,,
2nd and 26 at ODU 17,Gerard Johnson run for 1 yd to the ODU 18,,
3rd and 25 at ODU 18,Gerard Johnson run for 3 yds to the ODU 21,,
4th and 22 at ODU 21,"Jarrett Cervi punt for 43 yds, fair catch by Tyler Allen at the EMich 36",,
"ODU DRIVE TOTALS: 7 plays, 19 yards, 3:48"
Eastern Michigan at 12:44,,EMU,ODU
1st and 10 at EMU 36,Brogan Roback pass complete to David Gibson for 31 yds to the ODU 33 for a 1ST down,0,7
1st and 10 at ODU 33,Brogan Roback pass incomplete to Cole Gardner,,
2nd and 10 at ODU 33,"Ryan Brumfield run for a loss of 3 yards to the ODU 36 Ryan Brumfield fumbled, recovered by EMich Ryan Brumfield",,
3rd and 13 at ODU 36,Ryan Brumfield run for a loss of 1 yard to the ODU 37,,
4th and 14 at ODU 37,"Owen Dubiel punt for 36 yds, downed at the ODU 1",,
"EMU DRIVE TOTALS: 4 plays, 27 yards, 1:42"
Old Dominion at 11:02,,EMU,ODU
1st and 10 at ODU 1,Taylor Heinicke pass incomplete to N/A,0,7
2nd and 10 at ODU 1,Ray Lawry run for no gain to the ODU 1,,
3rd and 10 at ODU 1,Taylor Heinicke pass complete to Ray Lawry for 9 yds to the ODU 10,,
4th and 1 at ODU 10,"HEINICKE, T. punt 67 yards to the EMU23, downed, PENALTY ODU illegal block 5 yards to the ODU5, NO PLAY.",,
4th and 6 at ODU 5,"CERVI, Jarrett punt 63 yards to the EMU32, out-of-bounds, PENALTY EMU roughing the kicker (KATHALAY, O.) 15 yards to the ODU20, 1ST DOWN ODU, NO PLAY. for a 1ST down",,
1st and 10 at ODU 20,Taylor Heinicke pass complete to Jonathan Duhart for 45 yds to the EMich 35 for a 1ST down,,
1st and 10 at EMU 35,"Taylor Heinicke sacked by u""Pat O'Connor"",  for a loss of 12 yards to the EMich 47",,
2nd and 22 at EMU 47,Taylor Heinicke pass incomplete to Vincent Lowe,,
3rd and 22 at EMU 47,Taylor Heinicke pass incomplete to David Washington,,
4th and 22 at EMU 47,Jarrett Cervi punt for 32 yds,,
"ODU DRIVE TOTALS: 7 plays, 52 yards, 2:44"
Eastern Michigan at 8:18,,EMU,ODU
1st and 10 at EMU 15,"ALLEN, Tyler rush for no gain to the EMU15 (MISHER, F.), PENALTY EMU illegal block (HILL, Bronson) 7 yards to the EMU8, NO PLAY.",0,7
1st and 17 at EMU 8,Bronson Hill run for a loss of 1 yard to the EMich 7,,
2nd and 18 at EMU 7,Brogan Roback pass complete to Tyler Allen for 1 yd to the EMich 8,,
3rd and 17 at EMU 8,Brogan Roback pass incomplete to Tyler Allen,,
4th and 17 at EMU 8,"Austin Barnes punt for 41 yds, punt out-of-bounds at the EMich 49 OLDDOMINION Penalty, kick catching interference off-setting ( Yards) to the EMich 49",,
"EMU DRIVE TOTALS: 3 plays, -7 yards, 1:38"
Old Dominion at 6:40,,EMU,ODU
1st and 10 at EMU 49,Ray Lawry run for 11 yds to the EMich 38 for a 1ST down,0,7
1st and 10 at EMU 38,Ray Lawry run for 3 yds to the EMich 35,,
2nd and 7 at EMU 35,Antonio Vaughan run for 13 yds to the EMich 22 for a 1ST down,,
1st and 10 at EMU 22,"Antonio Vaughan run for 8 yds to the EMich 14 Antonio Vaughan fumbled, forced by Amos Houston, recovered by EMich Anthony Zappone",,
"ODU DRIVE TOTALS: 4 plays, 35 yards, 1:09"
Eastern Michigan at 5:31,,EMU,ODU
,"Timeout OLDDOMINION, clock 05:31",0,7
1st and 10 at EMU 14,Brogan Roback pass complete to Darius Jackson for 6 yds to the EMich 20,,
2nd and 4 at EMU 20,Brogan Roback pass complete to Tyreese Russell for 7 yds to the EMich 27 for a 1ST down,,
1st and 10 at EMU 27,Ryan Brumfield run for 7 yds to the EMich 34,,
2nd and 3 at EMU 34,Ryan Brumfield run for 4 yds to the EMich 38 for a 1ST down,,
1st and 10 at EMU 38,"Brogan Roback pass incomplete to Kris Strange, broken up by Sandy Chapman",,
2nd and 10 at EMU 38,"EASTRN MICHIGAN Penalty, false start (Kris Strange) to the EMich 33",,
2nd and 15 at EMU 33,Brogan Roback run for 4 yds to the EMich 37,,
3rd and 11 at EMU 37,"Brogan Roback sacked by Terrell Reid for a loss of 10 yards to the EMich 23 Brogan Roback fumbled, recovered by ODU Gary Scruggs , return for 0 yards",,
"EMU DRIVE TOTALS: 7 plays, 9 yards, 2:34"
Old Dominion at 2:57,,EMU,ODU
1st and 10 at EMU 23,"OLDDOMINION Penalty, personal foul (TJ Ricks) to the EMich 38",0,7
,"Timeout EASTRN MICHIGAN, clock 02:57",,
1st and 10 at EMU 38,Taylor Heinicke pass complete to Zach Pascal for 17 yds to the EMich 21 for a 1ST down,,
1st and 10 at EMU 21,Gerard Johnson run for 13 yds to the EMich 8 for a 1ST down,,
1st and Goal at EMU 8,Gerard Johnson run for no gain to the EMich 8,,
2nd and Goal at EMU 8,Taylor Heinicke pass incomplete to Zach Pascal,,
3rd and Goal at EMU 8,Taylor Heinicke run for 7 yds to the EMich 1,,
,"Timeout OLDDOMINION, clock 01:19",,
4th and Goal at EMU 1,Taylor Heinicke pass incomplete to Zach Pascal,,
"ODU DRIVE TOTALS: 6 plays, 22 yards, 1:48"
Eastern Michigan at 1:09,,EMU,ODU
1st and 10 at EMU 1,Darius Jackson run for 3 yds to the EMich 4,0,7
2nd and 7 at EMU 4,Darius Jackson run for 1 yd to the EMich 5,,
,End of 2nd Quarter,,
"EMU DRIVE TOTALS: 2 plays, 4 yards, 1:09"
3rd Quarter Play-by-Play
Eastern Michigan at 15:00,,EMU,ODU
,Ricky Segers kickoff for 65 yds for a touchback,0,7
1st and 10 at EMU 25,Bronson Hill run for 3 yds to the EMich 28,,
2nd and 7 at EMU 28,Bronson Hill run for 23 yds to the ODU 49 for a 1ST down,,
1st and 10 at ODU 49,Bronson Hill run for 2 yds to the ODU 47,,
2nd and 8 at ODU 47,Bronson Hill run for 4 yds to the ODU 43,,
3rd and 4 at ODU 43,Bronson Hill run for 5 yds to the ODU 38 for a 1ST down,,
1st and 10 at ODU 38,Ryan Brumfield run for 1 yd to the ODU 37,,
2nd and 9 at ODU 37,"Brogan Roback run for a loss of 5 yards to the ODU 42 Brogan Roback fumbled, recovered by EMich Ryan Brumfield",,
3rd and 14 at ODU 42,"EASTRN MICHIGAN Penalty, false start (Lincoln Hansen) to the ODU 47",,
3rd and 19 at ODU 47,Brogan Roback run for 1 yd to the ODU 46,,
4th and 18 at ODU 46,"Owen Dubiel punt for 34 yds, fair catch by Antonio Vaughan at the ODU 12",,
"EMU DRIVE TOTALS: 8 plays, 29 yards, 4:15"
Old Dominion at 10:45,,EMU,ODU
1st and 10 at ODU 12,"Taylor Heinicke pass incomplete to Zach Pascal, broken up by DaQuan Pace",0,7
2nd and 10 at ODU 12,Taylor Heinicke pass complete to Zach Pascal for 4 yds to the ODU 16,,
3rd and 6 at ODU 16,Taylor Heinicke pass complete to Gerard Johnson for a loss of 3 yards to the ODU 13,,
4th and 9 at ODU 13,"Jarrett Cervi punt for 47 yds, fair catch by Tyler Allen at the EMich 40",,
"ODU DRIVE TOTALS: 3 plays, 1 yard, 1:37"
Eastern Michigan at 9:08,,EMU,ODU
1st and 10 at EMU 40,Brogan Roback pass complete to Jaleel Canty for a loss of 2 yards to the EMich 38,0,7
2nd and 12 at EMU 38,Brogan Roback pass complete to Darius Jackson for 9 yds to the EMich 47,,
3rd and 3 at EMU 47,Brogan Roback run for no gain to the EMich 47,,
4th and 3 at EMU 47,"Austin Barnes punt for 52 yds, downed at the ODU 1",,
"EMU DRIVE TOTALS: 3 plays, 7 yards, 1:57"
Old Dominion at 7:11,,EMU,ODU
1st and 10 at ODU 1,"Taylor Heinicke pass incomplete to Antonio Vaughan, broken up by DaQuan Pace",0,7
2nd and 10 at ODU 1,Gerard Johnson run for 44 yds to the ODU 45 for a 1ST down,,
1st and 10 at ODU 45,Gerard Johnson run for 1 yd to the ODU 46,,
2nd and 9 at ODU 46,"Taylor Heinicke pass incomplete to Antonio Vaughan, broken up by DaQuan Pace",,
3rd and 9 at ODU 46,Taylor Heinicke pass complete to David Washington for 1 yd to the ODU 47,,
4th and 8 at ODU 47,"Taylor Heinicke punt for 45 yds, downed at the EMich 8",,
"ODU DRIVE TOTALS: 5 plays, 46 yards, 1:50"
Eastern Michigan at 5:21,,EMU,ODU
1st and 10 at EMU 8,Ryan Brumfield run for 5 yds to the EMich 13,0,7
2nd and 5 at EMU 13,"Brogan Roback pass incomplete to Cole Gardner, broken up by Eriq Lewis",,
3rd and 5 at EMU 13,Brogan Roback pass complete to Tyler Allen for 9 yds to the EMich 22 for a 1ST down,,
1st and 10 at EMU 22,Brogan Roback pass complete to Ryan Brumfield for a loss of 8 yards to the EMich 14,,
2nd and 18 at EMU 14,Ryan Brumfield run for 2 yds to the EMich 16,,
3rd and 16 at EMU 16,Brogan Roback pass incomplete to Kris Strange,,
4th and 16 at EMU 16,"Austin Barnes punt for 35 yds , Antonio Vaughan returns for 24 yds to the EMich 40 OLDDOMINION Penalty, Offensive holding (N/A) to the EMich 37",,
"EMU DRIVE TOTALS: 6 plays, 8 yards, 2:26"
Old Dominion at 2:55,,EMU,ODU
1st and 10 at EMU 37,Gerard Johnson run for 8 yds to the EMich 29,0,7
2nd and 2 at EMU 29,Taylor Heinicke pass complete to Vincent Lowe for 12 yds to the EMich 17 for a 1ST down,,
1st and 10 at EMU 17,Gerard Johnson run for 11 yds to the EMich 6 for a 1ST down,,
1st and Goal at EMU 6,Gerard Johnson run for 1 yd to the EMich 5,,
2nd and Goal at EMU 5,Gerard Johnson run for a loss of 4 yards to the EMich 9,,
3rd and Goal at EMU 9,Taylor Heinicke pass incomplete to Melvin Vaughn,,
4th and Goal at EMU 9,Ricky Segers 26 yd FG GOOD,0,10
"ODU DRIVE TOTALS: 7 plays, 28 yards, 2:44"
Eastern Michigan at 0:11,,EMU,ODU
,Ricky Segers kickoff for 65 yds for a touchback,0,10
1st and 10 at EMU 25,Rob Bolden run for 2 yds to the EMich 27,,
,End of 3rd Quarter,,
4th Quarter Play-by-Play
Eastern Michigan at 15:00,,EMU,ODU
2nd and 8 at EMU 27,Bronson Hill run for 4 yds to the EMich 31,0,10
3rd and 4 at EMU 31,Rob Bolden pass complete to Kris Strange for 5 yds to the EMich 36 for a 1ST down,,
1st and 10 at EMU 36,Rob Bolden pass complete to Kris Strange for 7 yds to the EMich 43,,
2nd and 3 at EMU 43,Rob Bolden run for 4 yds to the EMich 47 for a 1ST down,,
1st and 10 at EMU 47,Rob Bolden run for 9 yds to the ODU 44,,
2nd and 1 at ODU 44,Rob Bolden run for no gain to the ODU 44,,
3rd and 1 at ODU 44,Darius Jackson run for no gain to the ODU 44,,
4th and 1 at ODU 44,Rob Bolden run for 2 yds to the ODU 42 for a 1ST down,,
1st and 10 at ODU 42,Rob Bolden run for 8 yds to the ODU 34,,
2nd and 2 at ODU 34,Rob Bolden run for 7 yds to the ODU 27 for a 1ST down,,
1st and 10 at ODU 27,Brogan Roback run for 4 yds to the ODU 23,,
2nd and 6 at ODU 23,Bronson Hill run for 1 yd to the ODU 22,,
3rd and 5 at ODU 22,"Rob Bolden run for a loss of 4 yards to the ODU 26 Rob Bolden fumbled, recovered by EMich Rob Bolden",,
4th and 9 at ODU 26,Dylan Mulder 43 yd FG GOOD,3,10
"EMU DRIVE TOTALS: 15 plays, 49 yards, 5:58"
Old Dominion at 9:13,,EMU,ODU
,Brendan Renius kickoff for 65 yds for a touchback,3,10
1st and 10 at ODU 25,Gerard Johnson run for 2 yds to the ODU 27,,
2nd and 8 at ODU 27,Taylor Heinicke pass incomplete,,
