0027067120141122,,27,671
1st Quarter Play-by-Play
Louisiana Lafayette at 15:00,,ASU,ULL
,Zach Matics kickoff for 65 yds for a touchback,0,0
1st and 10 at ULL 25,Terrance Broadway pass complete to Al Riles for 3 yds to the LaLaf 28,,
2nd and 7 at ULL 28,Terrance Broadway pass complete to Elijah McGuire for 5 yds to the LaLaf 33,,
3rd and 2 at ULL 33,Alonzo Harris run for no gain to the LaLaf 33,,
4th and 2 at ULL 33,"Daniel Cadona punt for 33 yds, downed at the AppSt 34",,
"ULL DRIVE TOTALS: 3 plays, 8 yards, 1:53"
Appalachian State at 13:07,,ASU,ULL
1st and 10 at APP 34,Marcus Cox run for 5 yds to the AppSt 39,0,0
2nd and 5 at APP 39,Taylor Lamb pass incomplete,,
3rd and 5 at APP 39,Taylor Lamb pass incomplete,,
4th and 5 at APP 39,"Bentlee Critcher punt for 45 yds, fair catch by Elijah McGuire at the LaLaf 16",,
"APP DRIVE TOTALS: 3 plays, 5 yards, 0:49"
Louisiana Lafayette at 12:18,,ASU,ULL
1st and 10 at ULL 16,Alonzo Harris run for 3 yds to the LaLaf 19,0,0
2nd and 7 at ULL 19,Terrance Broadway pass complete to Jared Johnson for 14 yds to the LaLaf 33 for a 1ST down,,
1st and 10 at ULL 33,Elijah McGuire run for no gain to the LaLaf 33,,
2nd and 10 at ULL 33,Terrance Broadway pass incomplete,,
3rd and 10 at ULL 33,Terrance Broadway pass complete to Gabe Fuselier for 1 yd to the LaLaf 34,,
4th and 9 at ULL 34,"Daniel Cadona punt for 50 yds, downed at the AppSt 16",,
"ULL DRIVE TOTALS: 5 plays, 18 yards, 2:26"
Appalachian State at 9:52,,ASU,ULL
1st and 10 at APP 16,Marcus Cox run for 7 yds to the AppSt 23,0,0
2nd and 3 at APP 23,Marcus Cox run for a loss of 1 yard to the AppSt 22,,
3rd and 4 at APP 22,Taylor Lamb pass intercepted T.J. Worthy return for 3 yds to the AppSt 21,,
"APP DRIVE TOTALS: 3 plays, 6 yards, 1:18"
Louisiana Lafayette at 8:34,,ASU,ULL
1st and 10 at APP 21,Alonzo Harris run for a loss of 3 yards to the AppSt 24,0,0
2nd and 13 at APP 24,Alonzo Harris run for 2 yds to the AppSt 22,,
3rd and 11 at APP 22,Terrance Broadway pass incomplete,,
4th and 11 at APP 22,Hunter Stover 38 yd FG GOOD,0,3
"ULL DRIVE TOTALS: 4 plays, -1 yard, 1:29"
Appalachian State at 7:05,,ASU,ULL
,"Hunter Stover kickoff for 65 yds , Isaiah Lewis return for 18 yds to the AppSt 18",0,3
1st and 10 at APP 18,Marcus Cox run for 4 yds to the AppSt 22,,
2nd and 6 at APP 22,Marcus Cox run for 6 yds to the AppSt 28 for a 1ST down,,
1st and 10 at APP 28,Marcus Cox run for 1 yd to the AppSt 29,,
2nd and 9 at APP 29,Taylor Lamb pass incomplete,,
3rd and 9 at APP 29,Taylor Lamb pass complete to Tacoi Sumler for 12 yds to the AppSt 41 for a 1ST down,,
1st and 10 at APP 41,Marcus Cox run for 9 yds to the 50 yard line,,
2nd and 1 at 50,Taylor Lamb pass complete to Malachi Jones for 33 yds to the LaLaf 17 for a 1ST down,,
1st and 10 at ULL 17,Marcus Cox run for 4 yds to the LaLaf 13,,
2nd and 6 at ULL 13,Marcus Cox run for 1 yd to the LaLaf 12,,
3rd and 5 at ULL 12,Taylor Lamb run for 4 yds to the LaLaf 8,,
,"Timeout UL LAFAYETTE, clock 01:51",,
4th and 1 at ULL 8,"Marcus Cox run for 8 yds for a TD, (Bentlee Critcher KICK)",7,3
"APP DRIVE TOTALS: 11 plays, 82 yards, 5:20"
Louisiana Lafayette at 1:45,,ASU,ULL
,"Zach Matics kickoff for 65 yds , Montrel Carter return for 15 yds to the 50 yard line UL LAFAYETTE Penalty, Offensive holding (James Butler) to the LaLaf 8",7,3
1st and 10 at ULL 8,Elijah McGuire run for 2 yds to the LaLaf 10,,
2nd and 8 at ULL 10,Terrance Broadway pass incomplete,,
