0697066320140920,,697,663
,"TEXAS A&M wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Texas A&M at 15:00,,TA&M,SMU
,"Cody Rademacher kickoff for 61 yds , Trey Williams return for 16 yds to the TEXASAM 49 TEXAS A&M Penalty, Personal Foul (10 Yards) to the TexAM 10",0,0
1st and 10 at TA&M 10,"Brandon Williams run for 6 yds to the TexAM 16 TEXAS A&M Penalty, Personal Foul (Brandon Williams) to the TexAM 8",,
2nd and 12 at TA&M 8,Kenny Hill run for a loss of 1 yard to the TexAM 7,,
3rd and 13 at TA&M 7,Kenny Hill pass complete to Malcome Kennedy for 38 yds to the TexAM 45 for a 1ST down,,
1st and 10 at TA&M 45,Tra Carson run for 8 yds to the SMU 47,,
2nd and 2 at SMU 47,Kenny Hill pass complete to Boone Niederhofer for 15 yds to the SMU 32 for a 1ST down,,
1st and 10 at SMU 32,Kenny Hill pass complete to Boone Niederhofer for 10 yds to the SMU 22 for a 1ST down,,
1st and 10 at SMU 22,Trey Williams run for 1 yd to the SMU 21,,
2nd and 9 at SMU 21,Kenny Hill pass incomplete to Malcome Kennedy,,
3rd and 9 at SMU 21,Kenny Hill pass incomplete to Malcome Kennedy,,
4th and 9 at SMU 21,Josh Lambo 39 yd FG GOOD,3,0
"TAMU DRIVE TOTALS: 10 plays, 69 yards, 3:06"
SMU at 11:54,,TA&M,SMU
,"Taylor Bertolet kickoff for 63 yds , Aaron Stafford return for 21 yds to the SMU 23",3,0
1st and 10 at SMU 23,Kolney Cassel pass complete to Nate Halverson for 2 yds to the SMU 25,,
2nd and 8 at SMU 25,Kevin Pope run for no gain to the SMU 25,,
3rd and 8 at SMU 25,Kolney Cassel pass incomplete,,
4th and 8 at SMU 25,"Jackson Koonce punt for 51 yds, fair catch by Nick Harvey at the TexAM 24",,
"SMU DRIVE TOTALS: 3 plays, 2 yards, 1:21"
Texas A&M at 10:33,,TA&M,SMU
1st and 10 at TA&M 24,Brandon Williams run for 4 yds to the TexAM 28,3,0
2nd and 6 at TA&M 28,Kenny Hill pass complete to Edward Pope for 4 yds to the TexAM 32,,
3rd and 2 at TA&M 32,Kenny Hill pass complete to Malcome Kennedy for 12 yds to the TexAM 44 for a 1ST down,,
1st and 10 at TA&M 44,"Kenny Hill pass complete to Malcome Kennedy for 6 yds to the 50 yard line TEXAS A&M Penalty, Offensive Holding (Ricky Seals-Jones) to the TexAM 40",,
1st and 14 at TA&M 40,Kenny Hill pass complete to Brandon Williams for 13 yds to the SMU 47,,
2nd and 1 at SMU 47,Tra Carson run for 10 yds to the SMU 37 for a 1ST down,,
1st and 10 at SMU 37,Tra Carson run for 3 yds to the SMU 34,,
2nd and 7 at SMU 34,Kenny Hill pass incomplete to Ricky Seals-Jones,,
3rd and 7 at SMU 34,"TEXAS A&M Penalty, Delay of Game (-5 Yards) to the SMU 39",,
3rd and 12 at SMU 39,Kenny Hill pass intercepted Shakiel Randolph return for no gain to the SMU 23,,
"TAMU DRIVE TOTALS: 9 plays, 37 yards, 3:19"
SMU at 7:14,,TA&M,SMU
1st and 10 at SMU 23,Kolney Cassel pass incomplete to Nate Halverson,3,0
2nd and 10 at SMU 23,"Kolney Cassel pass incomplete to u""Der'rikk Thompson""",,
3rd and 10 at SMU 23,Kolney Cassel pass incomplete to Nate Halverson,,
4th and 10 at SMU 23,"Jackson Koonce punt for 53 yds, downed at the TexAM 24",,
"SMU DRIVE TOTALS: 3 plays, 0 yards, 0:33"
Texas A&M at 6:41,,TA&M,SMU
1st and 10 at TA&M 24,Trey Williams run for 9 yds to the TexAM 33,3,0
2nd and 1 at TA&M 33,Kenny Hill run for 58 yds to the SMU 9 for a 1ST down,,
1st and Goal at SMU 9,Trey Williams run for 1 yd to the SMU 8,,
2nd and Goal at SMU 8,"Trey Williams run for 8 yds for a TD, (Josh Lambo KICK)",10,0
"TAMU DRIVE TOTALS: 4 plays, 76 yards, 1:29"
SMU at 5:12,,TA&M,SMU
,"Taylor Bertolet kickoff for 63 yds , Aaron Stafford return for 16 yds to the SMU 18",10,0
1st and 10 at SMU 18,K.C. Nlemchi run for 1 yd to the SMU 19,,
2nd and 9 at SMU 19,Kolney Cassel sacked by Alonzo Williams for a loss of 3 yards to the SMU 16,,
3rd and 12 at SMU 16,Kolney Cassel sacked by Shaan Washington for a loss of 7 yards to the SMU 9,,
4th and 19 at SMU 9,"Jackson Koonce punt for 54 yds , Nick Harvey returns for 14 yds to the SMU 49",,
"SMU DRIVE TOTALS: 3 plays, -9 yards, 2:23"
Texas A&M at 2:49,,TA&M,SMU
1st and 10 at SMU 49,Kenny Hill pass complete to Malcome Kennedy for 9 yds to the SMU 40,10,0
2nd and 1 at SMU 40,Kenny Hill pass incomplete to Ricky Seals-Jones,,
3rd and 1 at SMU 40,Tra Carson run for 1 yd to the SMU 39 for a 1ST down,,
1st and 10 at SMU 39,Kenny Hill pass incomplete to Jeremy Tabuyo,,
2nd and 10 at SMU 39,Kenny Hill pass complete to Malcome Kennedy for 9 yds to the SMU 30,,
3rd and 1 at SMU 30,"Kenny Hill pass complete to Jeremy Tabuyo for 30 yds for a TD, (Josh Lambo KICK)",17,0
"TAMU DRIVE TOTALS: 6 plays, 49 yards, 1:34"
SMU at 1:15,,TA&M,SMU
,"Taylor Bertolet kickoff for 61 yds , Aaron Stafford return for 15 yds to the SMU 19",17,0
1st and 10 at SMU 19,Kevin Pope run for 4 yds to the SMU 23,,
2nd and 6 at SMU 23,Kolney Cassel sacked by Qualen Cunningham for a loss of 5 yards to the SMU 18,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
SMU at 15:00,,TA&M,SMU
3rd and 11 at SMU 18,Kevin Pope run for 1 yd to the SMU 19,17,0
4th and 10 at SMU 19,"Jackson Koonce punt for 32 yds, downed at the TexAM 49",,
"SMU DRIVE TOTALS: 3 plays, 0 yards, 2:06"
Texas A&M at 14:09,,TA&M,SMU
1st and 10 at TA&M 49,Kenny Hill pass complete to Ricky Seals-Jones for 9 yds to the SMU 42,17,0
2nd and 1 at SMU 42,Kenny Hill pass complete to Malcome Kennedy for 2 yds to the SMU 40 for a 1ST down,,
1st and 10 at SMU 40,"Hill, Kenny pass incomplete to Pope, Edward, PENALTY SMU pass interference (Richardson, Jr) 15 yards to the SMU25, NO PLAY, 1ST DOWN TEXASAM. for a 1ST down",,
1st and 10 at SMU 25,Kenny Hill pass complete to Ricky Seals-Jones for 20 yds to the SMU 5 for a 1ST down,,
1st and Goal at SMU 5,"Trey Williams run for 5 yds for a TD, (Josh Lambo KICK)",24,0
"TAMU DRIVE TOTALS: 4 plays, 51 yards, 1:26"
SMU at 12:43,,TA&M,SMU
,Taylor Bertolet kickoff for 65 yds for a touchback,24,0
1st and 10 at SMU 25,Garrett Krstich pass incomplete to Kevin Pope,,
2nd and 10 at SMU 25,Garrett Krstich pass complete to Nate Halverson for 9 yds to the SMU 34,,
3rd and 1 at SMU 34,"Garrett Krstich run for a loss of 3 yards to the SMU 31 Garrett Krstich fumbled, recovered by SMU Garrett Krstich",,
4th and 4 at SMU 31,"Jackson Koonce punt for 39 yds, fair catch by Nick Harvey at the TexAM 30",,
"SMU DRIVE TOTALS: 3 plays, 6 yards, 1:35"
Texas A&M at 11:08,,TA&M,SMU
1st and 10 at TA&M 30,Kenny Hill pass complete to Edward Pope for 9 yds to the TexAM 39,24,0
2nd and 1 at TA&M 39,Trey Williams run for 11 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Trey Williams run for 31 yds to the SMU 19 for a 1ST down,,
1st and 10 at SMU 19,Kenny Hill pass complete to Ricky Seals-Jones for 9 yds to the SMU 10,,
2nd and 1 at SMU 10,"Brandon Williams run for 10 yds for a TD, (Josh Lambo KICK)",31,0
"TAMU DRIVE TOTALS: 5 plays, 70 yards, 1:42"
SMU at 9:26,,TA&M,SMU
,Taylor Bertolet kickoff for 60 yds,31,0
1st and 10 at SMU 35,"Krstich, Garrett pass complete to Halverson, Nate for 5 yards to the SMU40, PENALTY TEXASAM offside (Bass, Justin) 5 yards to the SMU40, NO PLAY.",,
1st and 5 at SMU 40,Garrett Krstich sacked by Justin Manning for a loss of 5 yards to the SMU 35,,
2nd and 10 at SMU 35,Garrett Krstich run for 9 yds to the SMU 44,,
3rd and 1 at SMU 44,Kevin Pope run for 1 yd to the SMU 45 for a 1ST down,,
1st and 10 at SMU 45,Garrett Krstich pass incomplete to Shelby Walker,,
