0498033420141011,,498,334
,Kentucky won the toss and will receive in the first half,,
1st Quarter Play-by-Play
Kentucky at 15:00,,ULM,UK
,"Justin Manton kickoff for 65 yds , Stanley Williams return for 75 yds to the LaMon 25",0,0
1st and 10 at ULM 25,Patrick Towles pass incomplete to N/A,,
2nd and 10 at ULM 25,Patrick Towles run for 1 yd to the LaMon 24,,
3rd and 9 at ULM 24,Patrick Towles pass complete to Javess Blue for 5 yds to the LaMon 19,,
4th and 4 at ULM 19,Austin MacGinnis 37 yd FG GOOD,0,3
"UK DRIVE TOTALS: 4 plays, 6 yards, 1:30"
Louisiana Monroe at 13:24,,ULM,UK
,"Austin MacGinnis kickoff for 60 yds , Tyler Cain return for 20 yds to the LaMon 25",0,3
1st and 10 at ULM 25,"SHOT, PENALTY ULM false start (Sutton Jr., F) 5 yards to the ULM20, NO PLAY.",,
1st and 15 at ULM 20,Pete Thomas pass complete to Rashon Ceaser for 4 yds to the LaMon 24,,
2nd and 11 at ULM 24,Pete Thomas pass incomplete to Tyler Cain,,
3rd and 11 at ULM 24,Pete Thomas sacked by Alvin Dupree and Josh Forrest for a loss of 8 yards to the LaMon 16,,
4th and 19 at ULM 16,Justin Manton punt for 43 yds,,
"ULM DRIVE TOTALS: 3 plays, -9 yards, 0:59"
Kentucky at 12:25,,ULM,UK
1st and 10 at UK 41,Stanley Williams run for 19 yds to the LaMon 40 for a 1ST down,0,3
1st and 10 at ULM 40,Braylon Heard run for a loss of 2 yards to the LaMon 42,,
2nd and 12 at ULM 42,Patrick Towles pass incomplete,,
3rd and 12 at ULM 42,"Patrick Towlesu"" pass incomplete to N/A, broken up by Rob'Donovan Lewis""",,
4th and 12 at ULM 42,"Landon Foster punt for 27 yds, fair catch by Rashon Ceaser at the LaMon 15",,
"UK DRIVE TOTALS: 4 plays, 17 yards, 1:08"
Louisiana Monroe at 11:17,,ULM,UK
1st and 10 at ULM 16,Pete Thomas pass incomplete to Kenzee Jackson,0,3
2nd and 10 at ULM 16,Pete Thomas pass complete to Rashon Ceaser for 4 yds to the LaMon 20,,
3rd and 6 at ULM 20,Pete Thomas pass complete to Kenzee Jackson for 33 yds to the Kent 47 for a 1ST down,,
1st and 10 at UK 47,Pete Thomas pass complete to Rashon Ceaser for 7 yds to the Kent 40,,
2nd and 3 at UK 40,Tyler Cain run for a loss of 2 yards to the Kent 42,,
3rd and 5 at UK 42,Pete Thomas pass complete to Ajalen Holley for 12 yds to the Kent 30 for a 1ST down,,
1st and 10 at UK 30,Pete Thomas pass complete to Kenzee Jackson for 2 yds to the Kent 28,,
2nd and 8 at UK 28,Pete Thomas pass incomplete to N/A,,
3rd and 8 at UK 28,"SHOT, Thomas, Pete pass incomplete to Holley, Ajalen (Blake McClain), PENALTY UK personal foul (Tra. Paschal) 14 yards to the UK14, 1ST DOWN ULM, NO PLAY. for a 1ST down",,
1st and 10 at UK 14,Tyler Cain run for 2 yds to the Kent 12,,
2nd and 8 at UK 12,"Pete Thomas pass complete to Ajalen Holley for 12 yds for a TD, (Justin Manton KICK)",7,3
"ULM DRIVE TOTALS: 10 plays, 84 yards, 3:35"
Kentucky at 5:52,,ULM,UK
,"Justin Manton kickoff for 38 yds , Jabari Johnson return for 7 yds to the Kent 34",7,3
1st and 10 at UK 34,Patrick Towles run for 5 yds to the Kent 39,,
2nd and 5 at UK 39,Braylon Heard run for a loss of 1 yard to the Kent 38,,
3rd and 6 at UK 38,Patrick Towles pass complete to Ryan Timmons for 3 yds to the Kent 41,,
4th and 3 at UK 41,"Landon Foster punt 50 yards to the ULM9, fair catch by Ceaser, Rashon, PENALTY ULM IL 5 yards to the UK46, 1ST DOWN UK, NO PLAY. for a 1ST down",,
1st and 10 at UK 46,Patrick Towles pass complete to Dorian Baker for 12 yds to the LaMon 42 for a 1ST down,,
1st and 10 at ULM 42,Patrick Towles pass complete to Demarco Robinson for 18 yds to the LaMon 24 for a 1ST down,,
1st and 10 at ULM 24,"Patrick Towles pass incomplete to Ryan Timmons, broken up by Lorenzo Jackson",,
2nd and 10 at ULM 24,Patrick Towles pass incomplete to Dorian Baker,,
3rd and 10 at ULM 24,"Patrick Towles sacked by Cody Robinson and Michael Johnson for a loss of 11 yards to the LaMon 35 KENTUCKY Penalty, Offensive holding ( Yards) declined",,
4th and 21 at ULM 35,Austin MacGinnis 52 yd FG MISSED,,
"UK DRIVE TOTALS: 9 plays, 31 yards, 1:29"
Louisiana Monroe at 4:23,,ULM,UK
