0229023120141002,,229,231
,"FLORIDA ATLANTIC wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Florida Atlantic at 15:00,,FAU,FI
,"Austin Taylor kickoff for 65 yds , Lucky Whitehead return for 20 yds to the FlAtl 20",0,0
1st and 10 at FAU 20,Jay Warren run for 3 yds to the FlAtl 23,,
2nd and 7 at FAU 23,Jaquez Johnson pass complete to Jenson Stoshak for 3 yds to the FlAtl 26,,
3rd and 4 at FAU 26,Jaquez Johnson pass complete to Lucky Whitehead for 7 yds to the FlAtl 33 for a 1ST down,,
1st and 10 at FAU 33,Jay Warren run for 3 yds to the FlAtl 36,,
2nd and 7 at FAU 36,Jaquez Johnson pass incomplete to Lucky Whitehead,,
3rd and 7 at FAU 36,Jaquez Johnson pass incomplete to Tony Moore,,
4th and 7 at FAU 36,"Dalton Schomp punt for 39 yds , Clinton Taylor returns for 9 yds to the FlaIn 34 Clinton Taylor fumbled, recovered by FlAtl Alex Deleon",,
"FAU DRIVE TOTALS: 6 plays, 16 yards, 2:39"
Florida Atlantic at 12:21,,FAU,FI
1st and 10 at FIU 34,"Jaquez Johnson pass incomplete to Jenson Stoshak, broken up by Richard Leonard",0,0
2nd and 10 at FIU 34,Jaquez Johnson pass complete to William Dukes for 22 yds to the FlaIn 12 for a 1ST down,,
1st and 10 at FIU 12,Tony Moore run for 2 yds to the FlaIn 10,,
2nd and 8 at FIU 10,Tony Moore run for 1 yd to the FlaIn 9,,
3rd and 7 at FIU 9,"Jaquez Johnson pass incomplete to Michael Harrop, broken up by Richard Leonard",,
4th and 7 at FIU 9,Greg Joseph 26 yd FG GOOD,3,0
"FAU DRIVE TOTALS: 6 plays, 25 yards, 1:53"
Florida Intl at 10:28,,FAU,FI
,"Greg Joseph kickoff for 40 yds , Fred Russ return for 5 yds to the FlaIn 30",3,0
1st and 10 at FIU 30,Alex McGough pass complete to Glenn Coleman for 6 yds to the FlaIn 36,,
2nd and 4 at FIU 36,Alex Gardner run for 8 yds to the FlaIn 44 for a 1ST down,,
1st and 10 at FIU 44,Alex McGough run for 7 yds to the FlAtl 49,,
2nd and 3 at FAU 49,Alex Gardner run for 3 yds to the FlAtl 46 for a 1ST down,,
1st and 10 at FAU 46,Alex McGough pass complete to Jonnu Smith for 13 yds to the FlAtl 33 for a 1ST down,,
1st and 10 at FAU 33,Alex McGough pass complete to Glenn Coleman for 9 yds to the FlAtl 24,,
2nd and 1 at FAU 24,"Alex Gardner run for 24 yds for a TD, (Austin Taylor KICK)",3,7
"FIU DRIVE TOTALS: 7 plays, 70 yards, 2:38"
Florida Atlantic at 7:50,,FAU,FI
,Austin Taylor kickoff for 60 yds,3,7
1st and 10 at FAU 35,Jaquez Johnson pass complete to Lucky Whitehead for 11 yds to the FlAtl 46 for a 1ST down,,
1st and 10 at FAU 46,Jaquez Johnson pass complete to Jenson Stoshak for 7 yds to the FlaIn 47,,
2nd and 3 at FIU 47,Jaquez Johnson pass incomplete to Jenson Stoshak,,
3rd and 3 at FIU 47,Jaquez Johnson pass complete to Lucky Whitehead for 10 yds to the FlaIn 37 for a 1ST down,,
1st and 10 at FIU 37,Jaquez Johnson pass incomplete to Alex Deleon,,
2nd and 10 at FIU 37,Jaquez Johnson pass incomplete to Nate Terry,,
3rd and 10 at FIU 37,Jaquez Johnson pass incomplete to Lucky Whitehead,,
4th and 10 at FIU 37,"Ryan Rickel punt for 36 yds, downed at the FlaIn 1",,
"FAU DRIVE TOTALS: 7 plays, 28 yards, 1:43"
Florida Intl at 6:07,,FAU,FI
1st and 10 at FIU 1,"FLORIDA INTL Penalty, False Start (Lamarq Caldwell) to the FlaIn 1",3,7
,Alex Gardner run for 1 yd to the FlaIn 2,,
2nd and 9 at FIU 2,"FLORIDA INTL Penalty, False Start (Chris Flaig) to the FlaIn 1",,
2nd and 10 at FIU 1,"Alex McGough pass complete to u""Ya'Keem Griner"",  for 20 yds to the FlaIn 21 for a 1ST down",,
1st and 10 at FIU 21,Alex Gardner run for 4 yds to the FlaIn 25,,
2nd and 6 at FIU 25,Alex McGough pass incomplete to Fred Porter,,
3rd and 6 at FIU 25,Alex McGough pass complete to Jonnu Smith for 7 yds to the FlaIn 32 for a 1ST down,,
1st and 10 at FIU 32,Alex Gardner run for 2 yds to the FlaIn 34,,
2nd and 8 at FIU 34,Anthon Samuel run for 5 yds to the FlaIn 39,,
3rd and 3 at FIU 39,Alex McGough pass incomplete to Glenn Coleman,,
4th and 3 at FIU 39,"Jose Laphitzondou"" punt for 50 yds, fair catch by D'Joun Smith at the FlAtl 11""",,
"FIU DRIVE TOTALS: 8 plays, 38 yards, 3:48"
Florida Atlantic at 2:19,,FAU,FI
1st and 10 at FAU 11,Jaquez Johnson pass complete to Lucky Whitehead for 3 yds to the FlAtl 14,3,7
2nd and 7 at FAU 14,Jay Warren run for 2 yds to the FlAtl 16,,
3rd and 5 at FAU 16,Jaquez Johnson pass complete to Jay Warren for 5 yds to the FlAtl 21 for a 1ST down,,
1st and 10 at FAU 21,Jay Warren run for 2 yds to the FlAtl 23,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Florida Atlantic at 15:00,,FAU,FI
2nd and 8 at FAU 23,"Jaquez Johnson pass incomplete to Kalib Woods, broken up by Richard Leonard",3,7
3rd and 8 at FAU 23,"Jaquez Johnson sacked by Denzell Perine for a loss of 5 yards to the FlAtl 18 Jaquez Johnson fumbled, forced by Denzell Perine, recovered by FlaIn Lars Koht , return for 0 yards",,
"FAU DRIVE TOTALS: 6 plays, 7 yards, 2:31"
Florida Intl at 14:48,,FAU,FI
1st and 10 at FAU 18,Anthon Samuel run for a loss of 1 yard to the FlAtl 19,3,7
2nd and 11 at FAU 19,"Alex McGough pass complete to u""Ya'Keem Griner"",  for 5 yds to the FlAtl 14",,
3rd and 6 at FAU 14,Alex McGough pass complete to Alex Gardner for 12 yds to the FlAtl 2 for a 1ST down,,
,"Timeout FLA ATLANTIC, clock 13:05",,
1st and Goal at FAU 2,Alex McGough pass incomplete to Lamarq Caldwell,,
2nd and Goal at FAU 2,Anthon Samuel run for no gain to the FlAtl 2,,
3rd and Goal at FAU 2,Anthon Samuel run for 1 yd to the FlAtl 1,,
4th and Goal at FAU 1,"Anthon Samuel run for 1 yd for a TD, (Austin Taylor KICK)",3,14
"FIU DRIVE TOTALS: 7 plays, 18 yards, 3:13"
Florida Atlantic at 11:35,,FAU,FI
,"Austin Taylor kickoff for 60 yds , Martese Jackson return for 10 yds to the FlAtl 15",3,14
1st and 10 at FAU 15,Jaquez Johnson pass complete to Alex Deleon for 13 yds to the FlAtl 28 for a 1ST down,,
1st and 10 at FAU 28,"FLORIDA INTL Penalty, Offside Defense (Marques Cheeks) to the FlAtl 33",,
1st and 5 at FAU 33,Jaquez Johnson pass complete to Lucky Whitehead for 31 yds to the FlaIn 36 for a 1ST down,,
1st and 10 at FIU 36,"FLORIDA INTL Penalty, Offside Defense (Leonard Washington) to the FlaIn 31",,
1st and 5 at FIU 31,"Jay Warren run for 31 yds for a TD, (Greg Joseph KICK)",10,14
"FAU DRIVE TOTALS: 3 plays, 85 yards, 2:06"
Florida Intl at 9:29,,FAU,FI
,"Greg Joseph kickoff for 41 yds , Glenn Coleman return for no gain to the FlaIn 24",10,14
1st and 10 at FIU 24,Alex McGough pass complete to Jonnu Smith for a loss of 1 yard to the FlaIn 23,,
2nd and 11 at FIU 23,Alex McGough pass complete to Glenn Coleman for 6 yds to the FlaIn 29,,
3rd and 5 at FIU 29,Alex McGough pass incomplete to Alex Gardner,,
4th and 5 at FIU 29,"Jose Laphitzondo punt for 29 yds, punt out-of-bounds at the FlAtl 42",,
"FIU DRIVE TOTALS: 3 plays, 5 yards, 1:41"
Florida Atlantic at 7:48,,FAU,FI
1st and 10 at FAU 42,Jaquez Johnson pass complete to Nate Terry for 20 yds to the FlaIn 38 for a 1ST down,10,14
1st and 10 at FIU 38,"Jaquez Johnson pass incomplete to Jenson Stoshak, broken up by Giovani Francois",,
2nd and 10 at FIU 38,Jaquez Johnson pass complete to Lucky Whitehead for 15 yds to the FlaIn 23 for a 1ST down,,
1st and 10 at FIU 23,Jaquez Johnson pass incomplete to Kamrin Solomon,,
,"Timeout FLA ATLANTIC, clock 06:29",,
2nd and 10 at FIU 23,"Jaquez Johnson run for 4 yds to the FlaIn 19 for a 1ST down FLORIDA INTL Penalty, Face Mask (10 yards) (Jordan Davis) to the FlaIn 9 for a 1ST down",,
1st and Goal at FIU 9,"Jay Warren run for no gain to the FlaIn 9 Jay Warren fumbled, forced by Michael Wakefield, recovered by FlaIn Davison Colimon",,
"FAU DRIVE TOTALS: 6 plays, 49 yards, 1:57"
Florida Intl at 5:51,,FAU,FI
1st and 10 at FIU 9,Alex McGough pass complete to Jonnu Smith for 7 yds to the FlaIn 16,10,14
2nd and 3 at FIU 16,Alex Gardner run for 1 yd to the FlaIn 17,,
3rd and 2 at FIU 17,Alex McGough run for 18 yds to the FlaIn 35 for a 1ST down,,
1st and 10 at FIU 35,Alex McGough pass complete to Glenn Coleman for 9 yds to the FlaIn 44,,
2nd and 1 at FIU 44,Alex Gardner run for 2 yds to the FlaIn 46 for a 1ST down,,
,"Timeout FLORIDA INTL, clock 03:32",,
1st and 10 at FIU 46,Alex Gardner run for no gain to the FlaIn 46,,
2nd and 10 at FIU 46,"Alex McGough pass incomplete to Glenn Colemanu"", broken up by D'Joun Smith""",,
3rd and 10 at FIU 46,Alex McGough run for 13 yds to the FlAtl 41 for a 1ST down,,
1st and 10 at FAU 41,Alex Gardner run for a loss of 4 yards to the FlAtl 45,,
2nd and 14 at FAU 45,Alex McGough sacked by Robinson Eugene for a loss of 5 yards to the 50 yard line,,
,"Timeout FLORIDA INTL, clock 00:58",,
3rd and 19 at 50,Alex McGough pass complete to Clinton Taylor for 9 yds to the FlAtl 41,,
,"Timeout FLORIDA INTL, clock 00:53",,
4th and 10 at FAU 41,"Chris Ayers punt for 28 yds, fair catch by Lucky Whitehead at the FlAtl 13",,
"FIU DRIVE TOTALS: 11 plays, 50 yards, 5:05"
Florida Atlantic at 0:46,,FAU,FI
1st and 10 at FAU 13,Jay Warren run for 9 yds to the FlAtl 22,10,14
2nd and 1 at FAU 22,Jay Warren run for 2 yds to the FlAtl 24 for a 1ST down,,
,End of 2nd Quarter,,
"FAU DRIVE TOTALS: 2 plays, 11 yards, 0:46"
3rd Quarter Play-by-Play
Florida Intl at 15:00,,FAU,FI
,"Greg Joseph kickoff for 38 yds , Jordan Guest return for 11 yds to the FlaIn 38",10,14
1st and 10 at FIU 38,Alex Gardner run for 3 yds to the FlaIn 41,,
2nd and 7 at FIU 41,Alex McGough pass complete to Jonnu Smith for 4 yds to the FlaIn 45,,
3rd and 3 at FIU 45,Alex Gardner run for 3 yds to the FlaIn 48 for a 1ST down,,
1st and 10 at FIU 48,Alex Gardner run for 2 yds to the 50 yard line,,
2nd and 8 at 50,Alex Gardner run for 23 yds to the FlAtl 27 for a 1ST down,,
1st and 10 at FAU 27,Alex Gardner run for 1 yd to the FlAtl 26,,
2nd and 9 at FAU 26,Alex McGough pass complete to Fred Porter for 6 yds to the FlAtl 20,,
3rd and 3 at FAU 20,"Alex McGough pass incomplete to Jonnu Smith, broken up by Sharrod Neasman",,
4th and 3 at FAU 20,Austin Taylor 37 yd FG GOOD,10,17
"FIU DRIVE TOTALS: 9 plays, 42 yards, 3:42"
Florida Atlantic at 11:18,,FAU,FI
,"Austin Taylor kickoff for 59 yds , Martese Jackson return for 20 yds to the FlAtl 26",10,17
1st and 10 at FAU 26,"Jaquez Johnson pass incomplete to Jenson Stoshak, broken up by Richard Leonard",,
2nd and 10 at FAU 26,Jaquez Johnson pass complete to Lucky Whitehead for 4 yds to the FlAtl 30,,
3rd and 6 at FAU 30,Jaquez Johnson pass incomplete to Alex Deleon,,
4th and 6 at FAU 30,"Dalton Schomp punt for 40 yds, punt out-of-bounds at the FlaIn 30",,
"FAU DRIVE TOTALS: 3 plays, 4 yards, 1:05"
Florida Intl at 10:13,,FAU,FI
1st and 10 at FIU 30,Alex McGough pass incomplete to Glenn Coleman,10,17
2nd and 10 at FIU 30,Alex McGough pass incomplete to Glenn Coleman,,
3rd and 10 at FIU 30,Alex McGough pass incomplete to Jonnu Smith,,
4th and 10 at FIU 30,"Jose Laphitzondo punt for 48 yds, punt out-of-bounds at the FlAtl 22",,
"FIU DRIVE TOTALS: 3 plays, 0 yards, 0:25"
Florida Atlantic at 9:48,,FAU,FI
1st and 10 at FAU 22,"Johnson, Jaquez pass incomplete to Stoshak, Jenson (Leonard, Richard), PENALTY FLAATLANTC holding (DeBoer, Dillon) 10 yards to the FLAATLANTC12, NO PLAY.",10,17
1st and 20 at FAU 12,Jaquez Johnson pass complete to William Dukes for 38 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Lucky Whitehead run for 3 yds to the FlaIn 47,,
2nd and 7 at FIU 47,Jaquez Johnson pass incomplete to Alex Deleon,,
3rd and 7 at FIU 47,Jaquez Johnson pass incomplete to Jay Warren,,
4th and 7 at FIU 47,"Ryan Rickel punt for 31 yds, fair catch by Richard Leonard at the FlaIn 16",,
"FAU DRIVE TOTALS: 4 plays, 31 yards, 1:35"
Florida Intl at 8:13,,FAU,FI
1st and 10 at FIU 16,Alex Gardner run for 3 yds to the FlaIn 19,10,17
2nd and 7 at FIU 19,Alex Gardner run for 1 yd to the FlaIn 20,,
3rd and 6 at FIU 20,Alex McGough pass incomplete,,
4th and 6 at FIU 20,"Jose Laphitzondo punt for 47 yds , Lucky Whitehead returns for 21 yds to the FlAtl 41 FLA ATLANTIC Penalty, Offensive Holding (Kamrin Solomon) to the FlAtl 44",,
"FIU DRIVE TOTALS: 3 plays, 4 yards, 1:45"
Florida Atlantic at 6:28,,FAU,FI
1st and 10 at FAU 44,Jaquez Johnson run for 17 yds to the FlaIn 39 for a 1ST down,10,17
1st and 10 at FIU 39,Jay Warren run for 1 yd to the FlaIn 38,,
2nd and 9 at FIU 38,"Johnson, Jaquez pass incomplete to Stoshak, Jenson, PENALTY FLAINTL pass interference (Leonard, Richard) 15 yards to the FLAINTL23, NO PLAY, 1ST DOWN FLAATLANTC. for a 1ST down",,
1st and 10 at FIU 23,Jaquez Johnson run for 8 yds to the FlaIn 15,,
2nd and 2 at FIU 15,Jay Warren run for 1 yd to the FlaIn 14,,
3rd and 1 at FIU 14,Jaquez Johnson pass complete to William Dukes for 10 yds to the FlaIn 4 for a 1ST down,,
1st and Goal at FIU 4,"Jay Warren run for 3 yds Jay Warren fumbled, recovered by FlaIn Richard Leonard  , return for 100 yds for a TD (Austin Taylor KICK)",10,24
"FAU DRIVE TOTALS: 6 plays, 55 yards, 2:49"
Florida Atlantic at 3:39,,FAU,FI
,"Austin Taylor kickoff for 60 yds , Lucky Whitehead return for 15 yds to the 50 yard line FLA ATLANTIC Penalty, Offensive Holding (10 Yards) to the FlAtl 10",10,24
1st and 10 at FAU 10,Jaquez Johnson run for 11 yds to the FlAtl 21 for a 1ST down,,
1st and 10 at FAU 21,"Johnson, Jaquez pass incomplete to Dukes, William, PENALTY FLAATLANTC illegal block (Russell, Anthony) 10 yards to the FLAATLANTC11, NO PLAY.",,
1st and 20 at FAU 11,Jaquez Johnson run for 2 yds to the FlAtl 13,,
2nd and 18 at FAU 13,"Jaquez Johnson pass incomplete to Lucky Whitehead, broken up by Randy Harvey",,
3rd and 18 at FAU 13,Jaquez Johnson pass complete to Jeremy Gaskins for 5 yds to the FlAtl 18,,
4th and 13 at FAU 18,"Dalton Schomp punt for 44 yds , Richard Leonard returns for 5 yds to the FlaIn 23 FLORIDA INTL Penalty, Illegal Block (10 Yards) to the FlaIn 33",,
"FAU DRIVE TOTALS: 4 plays, 8 yards, 2:12"
Florida Intl at 1:27,,FAU,FI
1st and 10 at FIU 33,Alex Gardner run for 4 yds to the FlaIn 37,10,24
2nd and 6 at FIU 37,Alex McGough sacked by Robinson Eugene for a loss of 8 yards to the FlaIn 29,,
,End of 3rd Quarter,,
4th Quarter Play-by-Play
Florida Intl at 15:00,,FAU,FI
3rd and 14 at FIU 29,Alex McGough pass incomplete to Glenn Coleman,10,24
4th and 14 at FIU 29,"Jose Laphitzondo punt for 40 yds, downed at the FlAtl 31",,
"FIU DRIVE TOTALS: 3 plays, -4 yards, 1:43"
Florida Atlantic at 14:44,,FAU,FI
1st and 10 at FAU 31,Jaquez Johnson run for 9 yds to the FlAtl 40,10,24
2nd and 1 at FAU 40,Tony Moore run for 2 yds to the FlAtl 42 for a 1ST down,,
1st and 10 at FAU 42,"FLORIDA INTL Penalty, Defensive Offside (Lars Koht) to the FlAtl 47",,
1st and 5 at FAU 47,Jaquez Johnson pass incomplete,,
2nd and 5 at FAU 47,Jaquez Johnson run for 13 yds to the FlaIn 40 for a 1ST down,,
1st and 10 at FIU 40,Tony Moore run for 18 yds to the FlaIn 22 for a 1ST down,,
1st and 10 at FIU 22,Jaquez Johnson pass complete to Lucky Whitehead for 3 yds to the FlaIn 19,,
2nd and 7 at FIU 19,"Jaquez Johnson pass intercepted, touchback. Richard Leonard return for no gain",,
"FAU DRIVE TOTALS: 7 plays, 50 yards, 2:58"
Florida Intl at 11:46,,FAU,FI
1st and 10 at FIU 20,Anthon Samuel run for a loss of 2 yards to the FlaIn 18,10,24
2nd and 12 at FIU 18,Alex McGough pass complete to Jonnu Smith for 14 yds to the FlaIn 32 for a 1ST down,,
1st and 10 at FIU 32,Alex Gardner run for 2 yds to the FlaIn 34,,
2nd and 8 at FIU 34,Alex McGough pass complete to Glenn Coleman for 11 yds to the FlaIn 45 for a 1ST down,,
1st and 10 at FIU 45,Alex Gardner run for 12 yds to the FlAtl 43 for a 1ST down,,
1st and 10 at FAU 43,Alex McGough pass complete to Jonnu Smith for 18 yds to the FlAtl 25 for a 1ST down,,
1st and 10 at FAU 25,Alex Gardner run for 5 yds to the FlAtl 20,,
2nd and 5 at FAU 20,Anthon Samuel run for 17 yds to the FlAtl 3 for a 1ST down,,
1st and Goal at FAU 3,Alex McGough run for 2 yds to the FlAtl 1,,
2nd and Goal at FAU 1,"Alex McGough run for 1 yd for a TD, (Austin Taylor KICK)",10,31
"FIU DRIVE TOTALS: 10 plays, 80 yards, 3:23"
Florida Atlantic at 8:23,,FAU,FI
,"Austin Taylor kickoff for 65 yds , Lucky Whitehead return for 30 yds to the FlAtl 30",10,31
1st and 10 at FAU 30,Jaquez Johnson pass incomplete to Jenson Stoshak,,
2nd and 10 at FAU 30,Jaquez Johnson run for no gain to the FlAtl 30,,
3rd and 10 at FAU 30,Jaquez Johnson run for 5 yds to the FlAtl 35,,
,"Timeout FLA ATLANTIC, clock 06:58",,
4th and 5 at FAU 35,Jaquez Johnson pass complete to Jenson Stoshak for 6 yds to the FlAtl 41 for a 1ST down,,
1st and 10 at FAU 41,Jaquez Johnson pass incomplete to Jenson Stoshak,,
2nd and 10 at FAU 41,Jaquez Johnson pass incomplete to Tony Moore,,
3rd and 10 at FAU 41,Jaquez Johnson pass incomplete,,
4th and 10 at FAU 41,Jaquez Johnson pass incomplete to Kalib Woods,,
"FAU DRIVE TOTALS: 8 plays, 11 yards, 2:00"
Florida Intl at 6:23,,FAU,FI
1st and 10 at FAU 41,Alex McGough pass complete to Cory White for 5 yds to the FlAtl 36,10,31
2nd and 5 at FAU 36,Anthon Samuel run for 1 yd to the FlAtl 35,,
3rd and 4 at FAU 35,Anthon Samuel run for 6 yds to the FlAtl 29 for a 1ST down,,
1st and 10 at FAU 29,Anthon Samuel run for 5 yds to the FlAtl 24,,
2nd and 5 at FAU 24,Anthon Samuel run for 11 yds to the FlAtl 13 for a 1ST down,,
1st and 10 at FAU 13,Anthon Samuel run for 4 yds to the FlAtl 9,,
2nd and 6 at FAU 9,"Anthon Samuel run for 9 yds for a TD, (Austin Taylor KICK)",10,38
"FIU DRIVE TOTALS: 7 plays, 41 yards, 4:25"
Florida Atlantic at 1:58,,FAU,FI
,"Austin Taylor kickoff for 42 yds , Martese Jackson return for 25 yds to the FlAtl 48",10,38
1st and 10 at FAU 48,Jeremy Gaskins run for 3 yds to the FlaIn 49,,
2nd and 7 at FIU 49,Jeremy Gaskins run for 2 yds to the FlaIn 47,,
3rd and 5 at FIU 47,Jaquez Johnson pass complete to Kamrin Solomon for 12 yds to the FlaIn 35 for a 1ST down,,
1st and 10 at FIU 35,Jeremy Gaskins run for 3 yds to the FlaIn 32,,
2nd and 7 at FIU 32,Jeremy Gaskins run for 2 yds to the FlaIn 30,,
,End of 4th Quarter,,
"FAU DRIVE TOTALS: 5 plays, 22 yards, 1:58"
