0704032720140927,,704,327
,"KSU wins coin toss, defers...UTEP will defend the North gioal",,
1st Quarter Play-by-Play
UTEP at 15:00,,UTEP,KSU
,"Ian Patterson kickoff for 65 yds , Autrey Golden return for 17 yds to the UTEP 17",0,0
1st and 10 at UTEP 17,Aaron Jones run for a loss of 2 yards to the UTEP 15,,
2nd and 12 at UTEP 15,"TEAM run for a loss of 2 yards to the UTEP 10 TEAM fumbled, recovered by UTEP N/A",,
3rd and 17 at UTEP 10,Jameill Showers pass complete to Aaron Jones for 8 yds to the UTEP 18,,
4th and 9 at UTEP 18,"Mike Ruggles punt, downed at the UTEP 25",,
"UTEP DRIVE TOTALS: 3 plays, 1 yard, 2:10"
Kansas State at 12:50,,UTEP,KSU
1st and 10 at UTEP 25,DeMarcus Robinson run for 2 yds to the UTEP 23,0,0
2nd and 8 at UTEP 23,DeMarcus Robinson run for a loss of 1 yard to the UTEP 24,,
3rd and 9 at UTEP 24,Jake Waters pass complete to Tyler Lockett for 12 yds to the UTEP 12 for a 1ST down,,
1st and 10 at UTEP 12,DeMarcus Robinson run for 2 yds to the UTEP 10,,
2nd and 8 at UTEP 10,DeMarcus Robinson run for 2 yds to the UTEP 8,,
3rd and 6 at UTEP 8,Jake Waters pass incomplete to Tyler Lockett,,
4th and 6 at UTEP 8,Matthew McCrane 25 yd FG GOOD,0,3
"KSU DRIVE TOTALS: 7 plays, 17 yards, 3:14"
UTEP at 9:36,,UTEP,KSU
,"Ian Patterson kickoff for 65 yds , Autrey Golden return for 34 yds to the UTEP 34",0,3
1st and 10 at UTEP 34,Aaron Jones run for 3 yds to the UTEP 37,,
2nd and 7 at UTEP 37,David Hamm run for 2 yds to the UTEP 39,,
3rd and 5 at UTEP 39,Jameill Showers sacked by Travis Britz for a loss of 7 yards to the UTEP 32,,
4th and 12 at UTEP 32,"Mike Ruggles punt for 46 yds, downed at the KanSt 22",,
"UTEP DRIVE TOTALS: 3 plays, -2 yards, 2:14"
Kansas State at 7:22,,UTEP,KSU
1st and 10 at KSU 22,Charles Jones run for a loss of 4 yards to the KanSt 18,0,3
2nd and 14 at KSU 18,Charles Jones run for 9 yds to the KanSt 27,,
3rd and 5 at KSU 27,"Jake Waters pass incomplete, broken up by Alvin Jones",,
4th and 5 at KSU 27,"Nick Walsh punt for 48 yds , Damian Payne returns for a loss of 5 yards to the UTEP 20",,
"KSU DRIVE TOTALS: 3 plays, 5 yards, 1:28"
UTEP at 5:54,,UTEP,KSU
1st and 10 at UTEP 20,Nathan Jeffery run for 1 yd to the UTEP 21,0,3
2nd and 9 at UTEP 21,Jameill Showers pass incomplete to N/A,,
3rd and 9 at UTEP 21,Jameill Showers pass incomplete to Autrey Golden,,
4th and 9 at UTEP 21,"Mike Ruggles punt for 30 yds, downed at the KanSt 49",,
"UTEP DRIVE TOTALS: 3 plays, 1 yard, 1:19"
Kansas State at 4:35,,UTEP,KSU
1st and 10 at KSU 49,DeMarcus Robinson run for 2 yds to the UTEP 49,0,3
2nd and 8 at UTEP 49,Jake Waters pass complete to Tyler Lockett for 26 yds to the UTEP 23 for a 1ST down,,
1st and 10 at UTEP 23,Jake Waters run for 7 yds to the UTEP 16,,
2nd and 3 at UTEP 16,Charles Jones run for 8 yds to the UTEP 8 for a 1ST down,,
1st and Goal at UTEP 8,Charles Jones run for 7 yds to the UTEP 1,,
2nd and Goal at UTEP 1,"Jake Waters run for 1 yd for a TD, (Matthew McCrane KICK)",0,10
"KSU DRIVE TOTALS: 6 plays, 51 yards, 2:34"
UTEP at 2:01,,UTEP,KSU
,"Ian Patterson kickoff for 65 yds , Autrey Golden return for 17 yds to the UTEP 17",0,10
1st and 10 at UTEP 17,Aaron Jones run for 2 yds to the UTEP 19,,
2nd and 8 at UTEP 19,Aaron Jones run for a loss of 2 yards to the UTEP 17,,
3rd and 10 at UTEP 17,Jameill Showers pass complete to Eric Tomlinson for 9 yds to the UTEP 26,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
UTEP at 15:00,,UTEP,KSU
4th and 1 at UTEP 26,"Mike Ruggles punt for 51 yds , Tyler Lockett returns for 7 yds to the KanSt 33 KANSAS ST Penalty, Offensive holding (N/A) to the KanSt 20",0,10
"UTEP DRIVE TOTALS: 3 plays, 9 yards, 2:19"
Kansas State at 14:42,,UTEP,KSU
1st and 10 at KSU 20,Jake Waters pass complete to Zach Trujillo for no gain to the KanSt 20,0,10
2nd and 10 at KSU 20,Jake Waters pass incomplete to Deante Burton,,
3rd and 10 at KSU 20,Jake Waters pass incomplete to N/A,,
4th and 10 at KSU 20,"Nick Walsh punt for 41 yds, punt out-of-bounds at the UTEP 41 , Damian Payne returns for 2 yds to the UTEP 22 UTEP Penalty, roughing the kicker ( Yards) declined",,
"KSU DRIVE TOTALS: 3 plays, 0 yards, 0:56"
UTEP at 13:46,,UTEP,KSU
1st and 10 at UTEP 41,"SHOWERS,Jameill pass complete to SHAW, Jarrad for 31 yards to the KS28, PENALTY UTEP holding (LAUFASA, Darrin) 10 yards to the UTEP31, NO PLAY.",0,10
1st and 20 at UTEP 31,Jameill Showers run for a loss of 1 yard to the UTEP 30,,
2nd and 21 at UTEP 30,Jameill Showers pass complete to Josh Bell for 5 yds to the UTEP 35,,
3rd and 16 at UTEP 35,Jameill Showers pass incomplete to Ian Hamilton,,
4th and 16 at UTEP 35,"Mike Ruggles punt for 43 yds, punt out-of-bounds at the KanSt 37 , Tyler Lockett returns for 15 yds to the KanSt 37",,
"UTEP DRIVE TOTALS: 3 plays, -6 yards, 2:06"
Kansas State at 11:40,,UTEP,KSU
