0690053920141115,,690,539
1st Quarter Play-by-Play
Penn State at 15:00,,TEM,PSU
,"Jim Cooper kickoff for 60 yds , Grant Haley return for 19 yds to the PnSt 24",0,0
1st and 10 at PSU 24,Bill Belton run for no gain to the PnSt 24,,
2nd and 10 at PSU 24,Christian Hackenberg pass complete to Geno Lewis for 14 yds to the PnSt 38 for a 1ST down,,
1st and 10 at PSU 38,Bill Belton run for 4 yds to the PnSt 42,,
2nd and 6 at PSU 42,Bill Belton run for 3 yds to the PnSt 45,,
3rd and 3 at PSU 45,Bill Belton run for 9 yds to the Temp 46 for a 1ST down,,
1st and 10 at TEM 46,Christian Hackenberg pass complete to DaeSean Hamilton for 7 yds to the Temp 39,,
2nd and 3 at TEM 39,Christian Hackenberg pass complete to Chris Godwin for 10 yds to the Temp 29 for a 1ST down,,
1st and 10 at TEM 29,"TEMPLE Penalty, Offside Defense (Brandon Chudnoff) to the Temp 24",,
1st and 5 at TEM 24,Akeel Lynch run for 16 yds to the Temp 8 for a 1ST down,,
1st and Goal at TEM 8,Bill Belton run for a loss of 1 yard to the Temp 9,,
2nd and Goal at TEM 9,Bill Belton run for 6 yds to the Temp 3,,
,"Timeout TEMPLE, clock 08:58",,
3rd and Goal at TEM 3,"Belton, Bill rush for 3 yards to the TEMPLE0, PENALTY PENNST holding (Mangiro, Angelo) 10 yards to the TEMPLE13, NO PLAY.",,
3rd and Goal at TEM 13,Christian Hackenberg run for 1 yd to the Temp 12,,
4th and Goal at TEM 12,Sam Ficken 29 yd FG GOOD,0,3
"PSU DRIVE TOTALS: 12 plays, 64 yards, 6:59"
Temple at 8:01,,TEM,PSU
,"Sam Ficken kickoff for 65 yds , Jahad Thomas return for 20 yds to the Temp 20",0,3
1st and 10 at TEM 20,P.J. Walker run for 5 yds to the Temp 25,,
2nd and 5 at TEM 25,Kenneth Harper run for no gain to the Temp 25,,
,"Timeout TEMPLE, clock 06:40",,
3rd and 5 at TEM 25,P.J. Walker pass incomplete to Keith Kirkwood,,
4th and 5 at TEM 25,"Alex Starzyk punt for 36 yds, fair catch by Jesse Della Valle at the PnSt 39",,
"TEM DRIVE TOTALS: 3 plays, 5 yards, 1:32"
Penn State at 6:29,,TEM,PSU
1st and 10 at PSU 39,Bill Belton run for 8 yds to the PnSt 47,0,3
2nd and 2 at PSU 47,"Bill Belton run for a loss of 1 yard to the PnSt 46 Bill Belton fumbled, forced by Nate D. Smith, recovered by Temp Nate D. Smith",,
"PSU DRIVE TOTALS: 2 plays, 7 yards, 0:55"
Temple at 5:34,,TEM,PSU
1st and 10 at PSU 46,P.J. Walker pass complete to Brandon Shippen for 13 yds to the PnSt 33 for a 1ST down,0,3
1st and 10 at PSU 33,P.J. Walker pass complete to Brodrick Yancy for 5 yds to the PnSt 28,,
2nd and 5 at PSU 28,P.J. Walker pass complete to John Christopher for 16 yds to the PnSt 12 for a 1ST down,,
1st and 10 at PSU 12,Kenneth Harper run for a loss of 1 yard to the PnSt 13,,
2nd and 11 at PSU 13,"P.J. Walker pass incomplete, broken up by Austin Johnson",,
3rd and 11 at PSU 13,P.J. Walker pass incomplete to John Christopher,,
4th and 11 at PSU 13,Austin Jones 31 yd FG GOOD,3,3
"TEM DRIVE TOTALS: 7 plays, 33 yards, 2:21"
Penn State at 3:13,,TEM,PSU
,"Jim Cooper kickoff for 59 yds , Grant Haley return for 31 yds to the PnSt 37",3,3
