0002071620140913,,2,716
1st Quarter Play-by-Play
Troy at 15:00,,ACU,TSU
,"Nik Gra,  kickoff for 62 yds , Teddy Ruben return for 20 yds to the Troy 23",0,0
1st and 10 at TROY 23,Brandon Silvers pass complete to Brandon Burks for 7 yds to the Troy 30,,
2nd and 3 at TROY 30,Brandon Silvers pass complete to Bryan Holmes for 2 yds to the Troy 32,,
3rd and 1 at TROY 32,Brandon Silvers run for 2 yds to the Troy 34 for a 1ST down,,
1st and 10 at TROY 34,Brandon Burks run for 3 yds to the Troy 37,,
2nd and 7 at TROY 37,Brandon Burks run for a loss of 2 yards to the Troy 35,,
3rd and 9 at TROY 35,Brandon Silvers pass incomplete to N/A,,
4th and 9 at TROY 35,"Ryan Kay punt for 50 yds, downed at the AblCh 15",,
"TROY DRIVE TOTALS: 6 plays, 12 yards, 2:36"
Abilene Christian at 12:24,,ACU,TSU
1st and 10 at ACU 15,Parker McKenzie pass incomplete to N/A,0,0
2nd and 10 at ACU 15,Parker McKenzie pass complete to Noah Cheshier for 9 yds to the AblCh 24,,
3rd and 1 at ACU 24,Herschel Sims run for 11 yds to the AblCh 35 for a 1ST down,,
1st and 10 at ACU 35,Herschel Sims run for 14 yds to the AblCh 49 for a 1ST down,,
1st and 10 at ACU 49,Parker McKenzie pass complete to Jonathan Parker for 9 yds to the Troy 42,,
2nd and 1 at TROY 42,Herschel Sims run for 9 yds to the Troy 33 for a 1ST down,,
1st and 10 at TROY 33,Parker McKenzie pass incomplete to N/A,,
2nd and 10 at TROY 33,Parker McKenzie pass complete to Jace Hudson for 11 yds to the Troy 22 for a 1ST down,,
1st and 10 at TROY 22,Herschel Sims run for 10 yds to the Troy 12 for a 1ST down,,
1st and 10 at TROY 12,Herschel Sims run for no gain to the Troy 12,,
2nd and 10 at TROY 12,"Parker McKenzie pass complete to Monte Green-Avery for 12 yds for a TD, (Nik Grau KICK), (Nik Grau KICK)",7,0
"ACU DRIVE TOTALS: 11 plays, 85 yards, 3:58"
Troy at 8:26,,ACU,TSU
,"Nik Gra,  kickoff for 50 yds for a touchback",7,0
1st and 10 at TROY 25,Brandon Silvers run for 18 yds to the Troy 43 for a 1ST down,,
1st and 10 at TROY 43,Brandon Silvers pass incomplete to K.D. Edenfield,,
2nd and 10 at TROY 43,Brandon Silvers pass incomplete to Khary Franklin,,
3rd and 10 at TROY 43,Brandon Silvers pass complete to Khary Franklin for 8 yds to the AblCh 49,,
4th and 2 at ACU 49,"Ryan Kay punt for 30 yds, punt out-of-bounds at the AblCh 19",,
"TROY DRIVE TOTALS: 4 plays, 26 yards, 1:33"
Abilene Christian at 6:53,,ACU,TSU
1st and 10 at ACU 19,Herschel Sims run for a loss of 1 yard to the AblCh 18,7,0
2nd and 11 at ACU 18,Parker McKenzie pass complete to Jamie Walker for 10 yds to the AblCh 28,,
3rd and 1 at ACU 28,Parker McKenzie pass complete to Noah Cheshier for 7 yds to the AblCh 35 for a 1ST down,,
1st and 10 at ACU 35,Herschel Sims run for 10 yds to the AblCh 45 for a 1ST down,,
1st and 10 at ACU 45,Herschel Sims run for no gain to the AblCh 45,,
2nd and 10 at ACU 45,Parker McKenzie pass complete to Demarcus Thompson for 5 yds to the 50 yard line,,
3rd and 5 at 50,Herschel Sims run for 1 yd to the Troy 49,,
4th and 4 at TROY 49,"Austin Kilcullen punt for 39 yds, downed at the Troy 10",,
"ACU DRIVE TOTALS: 7 plays, 32 yards, 3:59"
Troy at 2:54,,ACU,TSU
1st and 10 at TROY 10,John Johnson run for 13 yds to the Troy 23 for a 1ST down,7,0
1st and 10 at TROY 23,Jordan Chunn run for 7 yds to the Troy 30,,
2nd and 3 at TROY 30,Jordan Chunn run for 5 yds to the Troy 35 for a 1ST down,,
1st and 10 at TROY 35,Jordan Chunn run for 3 yds to the Troy 38,,
2nd and 7 at TROY 38,Brandon Silvers pass incomplete to N/A,,
3rd and 7 at TROY 38,Brandon Silvers pass complete to Brandon Burks for 53 yds to the AblCh 9 for a 1ST down,,
1st and Goal at ,"Jordan Chunn run for 4 yds to the AblCh 5 ABIL CHRISTIAN Penalty, unsportsmanlike conduct off-setting ( Yards) to the AblCh 5",,
,"Timeout ABIL CHRISTIAN, clock 00:51",,
2nd and Goal at ACU 5,"Brandon Silvers run for 5 yds for a TD, (Ryan Kay KICK)",7,7
"TROY DRIVE TOTALS: 8 plays, 90 yards, 2:08"
Abilene Christian at 0:46,,ACU,TSU
,Jed Solomon kickoff for 65 yds for a touchback,7,7
1st and 10 at ACU 25,Parker McKenzie pass incomplete to Monte Green-Avery,,
2nd and 10 at ACU 25,Parker McKenzie pass complete to Demarcus Thompson for 5 yds to the AblCh 30,,
3rd and 5 at ACU 30,Parker McKenzie pass complete to Cedric Gilbert for 14 yds to the AblCh 44 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Abilene Christian at 15:00,,ACU,TSU
1st and 10 at ACU 44,Herschel Sims run for 14 yds to the Troy 42 for a 1ST down,7,7
1st and 10 at TROY 42,Herschel Sims run for 3 yds to the Troy 39,,
2nd and 7 at TROY 39,Herschel Sims run for 1 yd to the Troy 38,,
3rd and 6 at TROY 38,Parker McKenzie run for a loss of 1 yard to the Troy 39,,
