0311052120141004,,311,521
,"ISU won the toss, will receive and defend the east goal.",,
1st Quarter Play-by-Play
Iowa State at 15:00,,ISU,OKST
,"Kip Smith kickoff for 55 yds , DeVondrick Nealy return for 15 yds to the IowSt 25",0,0
1st and 10 at ISU 25,Sam B. Richardson pass complete to Jarvis West for no gain to the IowSt 25,,
2nd and 10 at ISU 25,Aaron Wimberly run for 5 yds to the IowSt 30,,
3rd and 5 at ISU 30,Sam B. Richardson pass incomplete to N/A,,
4th and 5 at ISU 30,"Colin Downing punt for 38 yds , Tyreek Hill returns for a loss of 2 yards to the OKSt 30",,
"ISU DRIVE TOTALS: 3 plays, 5 yards, 1:27"
Oklahoma State at 13:33,,ISU,OKST
1st and 10 at OKST 30,Daxx Garman pass complete to Tyreek Hill for 1 yd to the OKSt 31,0,0
2nd and 9 at OKST 31,Tyreek Hill run for 2 yds to the OKSt 33,,
3rd and 7 at OKST 33,Daxx Garman sacked by Jevohn Miller for a loss of 3 yards to the OKSt 30,,
4th and 10 at OKST 30,"OKLAHOMA ST Penalty, false start (N/A) to the OKSt 25",,
4th and 15 at OKST 25,"Kip Smith punt for 37 yds, fair catch by Aaron Wimberly at the IowSt 38",,
"OKST DRIVE TOTALS: 3 plays, -5 yards, 1:31"
Iowa State at 12:02,,ISU,OKST
1st and 10 at ISU 38,DeVondrick Nealy run for a loss of 2 yards to the IowSt 36,0,0
2nd and 12 at ISU 36,Sam B. Richardson pass complete to Jauan Wesley for 11 yds to the IowSt 47,,
3rd and 1 at ISU 47,Martinez Syria run for 2 yds to the IowSt 49 for a 1ST down,,
1st and 10 at ISU 49,Sam B. Richardson run for 9 yds to the OKSt 42,,
2nd and 1 at OKST 42,DeVondrick Nealy run for no gain to the OKSt 42,,
3rd and 1 at OKST 42,Sam B. Richardson pass incomplete to N/A,,
4th and 1 at OKST 42,"Sam B. Richardson pass incomplete to Jauan Wesley, broken up by Emmanuel Ogbah",,
"ISU DRIVE TOTALS: 7 plays, 20 yards, 3:05"
Oklahoma State at 8:57,,ISU,OKST
1st and 10 at OKST 42,Desmond Roland run for 2 yds to the OKSt 44,0,0
2nd and 8 at OKST 44,Daxx Garman pass complete to Brandon Sheperd for 9 yds to the IowSt 47 for a 1ST down,,
1st and 10 at ISU 47,Daxx Garman pass complete to Brandon Sheperd for 4 yds to the IowSt 43,,
2nd and 6 at ISU 43,Desmond Roland run for a loss of 1 yard to the IowSt 44,,
3rd and 7 at ISU 44,Daxx Garman pass intercepted Sam E. Richardson return for 17 yds to the OKSt 46,,
"OKST DRIVE TOTALS: 5 plays, 14 yards, 1:45"
Iowa State at 7:12,,ISU,OKST
1st and 10 at OKST 46,Sam B. Richardson pass complete to E.J. Bibbs for 6 yds to the OKSt 40,0,0
2nd and 4 at OKST 40,Sam B. Richardson pass incomplete to E.J. Bibbs,,
3rd and 4 at OKST 40,Sam B. Richardson pass incomplete to N/A,,
4th and 4 at OKST 40,"Holden Kramer punt for 31 yds, downed at the OKSt 9",,
"ISU DRIVE TOTALS: 3 plays, 6 yards, 0:48"
Oklahoma State at 6:24,,ISU,OKST
1st and 10 at OKST 9,Rennie Childs run for 11 yds to the OKSt 20 for a 1ST down,0,0
1st and 10 at OKST 20,Daxx Garman pass complete to Tyreek Hill for 4 yds to the OKSt 24,,
2nd and 6 at OKST 24,"OKLAHOMA ST Penalty, false start (N/A) to the OKSt 19",,
2nd and 11 at OKST 19,Tyreek Hill run for 1 yd to the OKSt 20,,
3rd and 10 at OKST 20,Daxx Garman pass incomplete to N/A,,
4th and 10 at OKST 20,"Kip Smith punt for 40 yds , Jarvis West returns for 1 yd to the IowSt 41",,
"OKST DRIVE TOTALS: 4 plays, 11 yards, 1:54"
Iowa State at 4:30,,ISU,OKST
1st and 10 at ISU 41,"Richardson, SB pass incomplete to Lazard, Allen, PENALTY OSU offside defense (Hautau, Ofa) 5 yards to the ISU46, NO PLAY.",0,0
1st and 5 at ISU 46,Aaron Wimberly run for no gain to the IowSt 46,,
2nd and 5 at ISU 46,Sam B. Richardson run for 10 yds to the OKSt 44 for a 1ST down,,
1st and 10 at OKST 44,Sam B. Richardson pass incomplete to N/A,,
2nd and 10 at OKST 44,Sam B. Richardson pass incomplete to Jauan Wesley,,
3rd and 10 at OKST 44,Sam B. Richardson pass complete to E.J. Bibbs for 10 yds to the OKSt 34 for a 1ST down,,
1st and 10 at OKST 34,Sam B. Richardson run for 2 yds to the OKSt 32,,
2nd and 8 at OKST 32,Sam B. Richardson pass complete to Dondre Daley for 6 yds to the OKSt 26,,
3rd and 2 at OKST 26,Aaron Wimberly run for 4 yds to the OKSt 22 for a 1ST down,,
1st and 10 at OKST 22,Aaron Wimberly run for 5 yds to the OKSt 17,,
2nd and 5 at OKST 17,Aaron Wimberly run for 4 yds to the OKSt 13,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Iowa State at 15:00,,ISU,OKST
3rd and 1 at OKST 13,Martinez Syria run for 2 yds to the OKSt 11 for a 1ST down,0,0
1st and 10 at OKST 11,Aaron Wimberly run for 3 yds to the OKSt 8,,
2nd and 7 at OKST 8,Sam B. Richardson pass incomplete to N/A,,
3rd and 7 at OKST 8,Sam B. Richardson sacked by Josh Furman for a loss of 7 yards to the OKSt 15,,
4th and 14 at OKST 15,Cole Netten 34 yd FG GOOD,3,0
"ISU DRIVE TOTALS: 15 plays, 44 yards, 6:26"
Oklahoma State at 13:04,,ISU,OKST
,"Cole Netten kickoff for 59 yds , Tyreek Hill return for 16 yds to the OKSt 22",3,0
1st and 10 at OKST 22,Daxx Garman pass complete to Brandon Sheperd for 12 yds to the OKSt 34 for a 1ST down,,
1st and 10 at OKST 34,Desmond Roland run for 3 yds to the OKSt 37,,
2nd and 7 at OKST 37,"Garman, Daxx pass incomplete to Washington, J., PENALTY ISU pass interference (Richardson, SE) 15 yards to the ISU48, 1ST DOWN OSU, NO PLAY. for a 1ST down",,
1st and 10 at ISU 48,Daxx Garman pass complete to Brandon Sheperd for 9 yds to the IowSt 39,,
2nd and 1 at ISU 39,Daxx Garman sacked by Drake Ferch and Cory Morrissey for a loss of 7 yards to the IowSt 46,,
3rd and 8 at ISU 46,Tyreek Hill run for 7 yds to the IowSt 39,,
4th and 1 at ISU 39,Tyreek Hill run for 2 yds to the IowSt 37 for a 1ST down,,
1st and 10 at ISU 37,"OKLAHOMA ST Penalty, false start (N/A) to the IowSt 42",,
1st and 15 at ISU 42,Daxx Garman pass complete to James Washington for no gain to the IowSt 42,,
2nd and 15 at ISU 42,Daxx Garman pass intercepted Nigel Tribune return for 4 yds to the IowSt 32,,
"OKST DRIVE TOTALS: 8 plays, 36 yards, 3:36"
Iowa State at 9:28,,ISU,OKST
1st and 10 at ISU 32,Sam B. Richardson pass complete to DeVondrick Nealy for 53 yds to the OKSt 15 for a 1ST down,3,0
1st and 10 at OKST 15,DeVondrick Nealy run for 2 yds to the OKSt 13,,
2nd and 8 at OKST 13,Sam B. Richardson pass complete to Dondre Daley for 5 yds to the OKSt 8,,
3rd and 3 at OKST 8,Sam B. Richardson sacked by Josh Furman for a loss of 8 yards to the OKSt 16,,
