0509051320141115,,509,513
1st Quarter Play-by-Play
Notre Dame at 15:00,,NU,ND
,Jack Mitchell kickoff for 65 yds for a touchback,0,0
1st and 10 at ND 25,Everett Golson pass incomplete to William Fuller,,
2nd and 10 at ND 25,Everett Golson pass incomplete to C.J. Prosise,,
3rd and 10 at ND 25,Everett Golson pass complete to Chris Brown for 14 yds to the NDame 39 for a 1ST down,,
1st and 10 at ND 39,"Everett Golson run for 61 yds for a TD, (Kyle Brindza KICK)",0,7
"ND DRIVE TOTALS: 4 plays, 75 yards, 0:44"
Northwestern at 14:16,,NU,ND
,"Kyle Brindza kickoff for 65 yds , Treyvon Green return for 26 yds to the Nwest 26",0,7
1st and 10 at NW 26,Trevor Siemian pass complete to Garrett Dickerson for 7 yds to the Nwest 33,,
2nd and 3 at NW 33,Trevor Siemian pass incomplete to Dan Vitale,,
3rd and 3 at NW 33,Trevor Siemian pass complete to Cameron Dickerson for 6 yds to the Nwest 39 for a 1ST down,,
1st and 10 at NW 39,Justin Jackson run for 4 yds to the Nwest 43,,
2nd and 6 at NW 43,Trevor Siemian pass complete to Cameron Dickerson for 5 yds to the Nwest 48,,
3rd and 1 at NW 48,Trevor Siemian run for 2 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Justin Jackson run for 44 yds to the NDame 6 for a 1ST down,,
1st and Goal at ND 6,Justin Jackson run for 2 yds to the NDame 4,,
2nd and Goal at ND 4,"NOTRE DAME Penalty, Defensive Offside (Jarron Jones) to the NDame 2",,
2nd and Goal at ND 2,"Matt Alviti run for 2 yds for a TD, (Jack Mitchell KICK)",7,7
"NW DRIVE TOTALS: 9 plays, 74 yards, 2:48"
Notre Dame at 11:28,,NU,ND
,"Jack Mitchell kickoff for 58 yds , Amir Carlisle return for 22 yds to the NDame 29",7,7
1st and 10 at ND 29,Everett Golson pass incomplete to William Fuller,,
2nd and 10 at ND 29,Everett Golson pass complete to William Fuller for 12 yds to the NDame 41 for a 1ST down,,
1st and 10 at ND 41,Tarean Folston run for 3 yds to the NDame 44,,
2nd and 7 at ND 44,C.J. Prosise run for a loss of 4 yards to the NDame 40,,
3rd and 11 at ND 40,Everett Golson run for 7 yds to the NDame 47,,
4th and 4 at ND 47,"Kyle Brindza punt for 45 yds, fair catch by Tony Jones at the Nwest 8",,
"ND DRIVE TOTALS: 5 plays, 18 yards, 2:10"
Northwestern at 9:18,,NU,ND
1st and 10 at NW 8,Justin Jackson run for 3 yds to the Nwest 11,7,7
2nd and 7 at NW 11,Trevor Siemian pass complete to Tony Jones for 3 yds to the Nwest 14,,
3rd and 4 at NW 14,Trevor Siemian pass complete to Kyle Prater for 6 yds to the Nwest 20 for a 1ST down,,
1st and 10 at NW 20,Trevor Siemian pass complete to Kyle Prater for 5 yds to the Nwest 25,,
2nd and 5 at NW 25,Treyvon Green run for no gain to the Nwest 25,,
3rd and 5 at NW 25,"Austin Collinsworth 32 Yd Fumble Return (Kyle Brindza PAT blocked, returned by defense for 2 pt conv)",7,13
 and Goal at ,Nick VanHoose Defensive PAT Conversion,9,13
"NW DRIVE TOTALS: 6 plays, 24 yards, 2:03"
Northwestern at 7:15,,NU,ND
,"Kyle Brindza kickoff for 54 yds , Treyvon Green return for 18 yds to the Nwest 29",9,13
1st and 10 at NW 29,Trevor Siemian pass complete to Dan Vitale for 17 yds to the Nwest 46 for a 1ST down,,
1st and 10 at NW 46,Justin Jackson run for 2 yds to the Nwest 48,,
