0234036720141030,,234,367
1st Quarter Play-by-Play
Louisville at 15:00,,FSU,UL
,Roberto Aguayo kickoff for 65 yds for a touchback,0,0
1st and 10 at LOU 25,Will Gardner pass complete to DeVante Parker for 71 yds to the FlaSt 4 for a 1ST down,,
1st and Goal at FSU 4,Michael Dyer run for a loss of 3 yards to the FlaSt 7,,
2nd and Goal at FSU 7,Will Gardner pass complete to Gerald Christian for 6 yds to the FlaSt 1,,
3rd and Goal at FSU 1,Michael Dyer run for a loss of 1 yard to the FlaSt 2,,
4th and Goal at FSU 2,Will Gardner pass incomplete to Gerald Christian,,
"LOU DRIVE TOTALS: 5 plays, 73 yards, 2:20"
Florida State at 12:40,,FSU,UL
1st and 10 at FSU 2,Karlos Williams run for 3 yds to the FlaSt 5,0,0
2nd and 7 at FSU 5,Jameis Winston pass incomplete to Jesus Wilson,,
3rd and 7 at FSU 5,Jameis Winston pass complete to Rashad Greene for 10 yds to the FlaSt 15 for a 1ST down,,
1st and 10 at FSU 15,Karlos Williams run for 6 yds to the FlaSt 21,,
2nd and 4 at FSU 21,Jameis Winston pass complete to Travis Rudolph for 8 yds to the FlaSt 29 for a 1ST down,,
1st and 10 at FSU 29,"Jameis Winston pass complete to u""Nick O'Leary"",  for 5 yds to the FlaSt 34",,
2nd and 5 at FSU 34,Karlos Williams run for 8 yds to the FlaSt 42 for a 1ST down,,
1st and 10 at FSU 42,Dalvin Cook run for no gain to the FlaSt 42,,
2nd and 10 at FSU 42,Jameis Winston pass incomplete to Travis Rudolph,,
3rd and 10 at FSU 42,"FLORIDA ST Penalty, False Start (Karlos Williams) to the FlaSt 37",,
3rd and 15 at FSU 37,Jameis Winston pass incomplete to Karlos Williams,,
4th and 15 at FSU 37,"Cason Beatty punt for 53 yds , James Quick returns for no gain to the Lvile 37 LOUISVILLE Penalty, Delay of Game (James Quick) to the Lvile 5",,
"FSU DRIVE TOTALS: 10 plays, 35 yards, 3:56"
Louisville at 8:44,,FSU,UL
1st and 10 at LOU 5,Michael Dyer run for 7 yds to the Lvile 12,0,0
2nd and 3 at LOU 12,Michael Dyer run for 7 yds to the Lvile 19 for a 1ST down,,
1st and 10 at LOU 19,Will Gardner pass incomplete to James Quick,,
2nd and 10 at LOU 19,Brandon Radcliff run for 6 yds to the Lvile 25,,
3rd and 4 at LOU 25,Will Gardner pass incomplete to DeVante Parker,,
4th and 4 at LOU 25,"Ryan Johnson punt for 44 yds, downed at the FlaSt 31",,
"LOU DRIVE TOTALS: 5 plays, 20 yards, 2:03"
Florida State at 6:41,,FSU,UL
1st and 10 at FSU 31,Jameis Winston sacked by B.J. Dubose for a loss of 11 yards to the FlaSt 20,0,0
2nd and 21 at FSU 20,"Jameis Winston pass incomplete to u""Nick O'Leary"", , broken up by James Burgess",,
3rd and 21 at FSU 20,Karlos Williams run for 10 yds to the FlaSt 30,,
4th and 11 at FSU 30,"Cason Beatty punt for 54 yds, fair catch by James Quick at the Lvile 16",,
"FSU DRIVE TOTALS: 3 plays, -1 yard, 1:31"
Louisville at 5:10,,FSU,UL
1st and 10 at LOU 16,Will Gardner pass complete to L.J. Scott for 11 yds to the Lvile 27 for a 1ST down,0,0
1st and 10 at LOU 27,Will Gardner pass incomplete to James Quick,,
2nd and 10 at LOU 27,Michael Dyer run for a loss of 1 yard to the Lvile 26,,
3rd and 11 at LOU 26,Will Gardner pass complete to DeVante Parker for 9 yds to the Lvile 35,,
4th and 2 at LOU 35,"Ryan Johnson punt for 31 yds, fair catch by Rashad Greene at the FlaSt 34",,
"LOU DRIVE TOTALS: 4 plays, 19 yards, 2:00"
Florida State at 3:10,,FSU,UL
1st and 10 at FSU 34,Dalvin Cook run for 2 yds to the FlaSt 36,0,0
2nd and 8 at FSU 36,Jameis Winston run for 20 yds to the Lvile 44 for a 1ST down,,
1st and 10 at LOU 44,Jameis Winston pass incomplete,,
2nd and 10 at LOU 44,Dalvin Cook run for 2 yds to the Lvile 42,,
3rd and 8 at LOU 42,Jameis Winston pass incomplete to Jesus Wilson,,
4th and 8 at LOU 42,Cason Beatty punt for 42 yds for a touchback,,
"FSU DRIVE TOTALS: 5 plays, 24 yards, 2:11"
Louisville at 0:59,,FSU,UL
1st and 10 at LOU 20,Will Gardner pass complete to DeVante Parker for 11 yds to the Lvile 31 for a 1ST down,0,0
1st and 10 at LOU 31,Michael Dyer run for 17 yds to the Lvile 48 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Louisville at 15:00,,FSU,UL
1st and 10 at LOU 48,Michael Dyer run for 20 yds to the FlaSt 32 for a 1ST down,0,0
1st and 10 at FSU 32,Will Gardner pass complete to Gerald Christian for 10 yds to the FlaSt 22 for a 1ST down,,
1st and 10 at FSU 22,Michael Dyer run for 3 yds to the FlaSt 19,,
2nd and 7 at FSU 19,Will Gardner pass complete to Kai De La Cruz for 12 yds to the FlaSt 7 for a 1ST down,,
1st and Goal at FSU 7,"FLORIDA ST Penalty, Offside Defense (Eddie Goldman) to the FlaSt 4",,
1st and Goal at FSU 4,Michael Dyer 4 Yd Run (John Wallace Kick),0,7
"LOU DRIVE TOTALS: 7 plays, 80 yards, 3:46"
Florida State at 12:13,,FSU,UL
,"John Wallace kickoff for 65 yds , Kermit Whitfield return for 12 yds to the FlaSt 12",0,7
1st and 10 at FSU 12,Karlos Williams run for 4 yds to the FlaSt 16,,
2nd and 6 at FSU 16,Jameis Winston pass complete to Rashad Greene for 5 yds to the FlaSt 21,,
3rd and 1 at FSU 21,Karlos Williams run for 2 yds to the FlaSt 23 for a 1ST down,,
1st and 10 at FSU 23,Jameis Winston pass incomplete to Rashad Greene,,
2nd and 10 at FSU 23,"FLORIDA ST Penalty, False Start (Karlos Williams) to the FlaSt 18",,
2nd and 15 at FSU 18,"Jameis Winston pass complete to u""Nick O'Leary"",  for 11 yds to the FlaSt 29",,
3rd and 4 at FSU 29,Jameis Winston pass complete to Rashad Greene for 9 yds to the FlaSt 38 for a 1ST down,,
1st and 10 at LOU 38,"Karlos Williams run for 14 yds to the LOUISVILLE 48 FLORIDA ST Penalty, Offensive Holding (Jesus Wilson) to the FlaSt 42",,
1st and 6 at FSU 42,Jameis Winston pass incomplete to Jesus Wilson,,
2nd and 6 at FSU 42,Dalvin Cook run for 7 yds to the FlaSt 49 for a 1ST down,,
1st and 10 at FSU 49,Jameis Winston pass complete to Rashad Greene for 7 yds to the Lvile 44,,
2nd and 3 at LOU 44,"Jameis Winston pass incomplete to u""Nick O'Leary""",,
,"Timeout LOUISVILLE, clock 07:45",,
3rd and 3 at LOU 44,"u""FLORIDA ST Penalty, False Start (Nick O'Leary) to the Lvile 49""",,
3rd and 8 at LOU 49,Jameis Winston pass intercepted James Burgess return for 9 yds to the Lvile 48,,
"FSU DRIVE TOTALS: 12 plays, 39 yards, 4:37"
Louisville at 7:36,,FSU,UL
1st and 10 at LOU 48,Will Gardner pass complete to DeVante Parker for 21 yds to the FlaSt 31 for a 1ST down,0,7
1st and 10 at FSU 31,Michael Dyer run for 8 yds to the FlaSt 23,,
2nd and 2 at FSU 23,Michael Dyer run for 3 yds to the FlaSt 20 for a 1ST down,,
1st and 10 at FSU 20,Will Gardner pass complete to Kai De La Cruz for 8 yds to the FlaSt 12,,
2nd and 2 at FSU 12,Michael Dyer 12 Yd Run (John Wallace Kick),0,14
"LOU DRIVE TOTALS: 5 plays, 52 yards, 2:25"
Florida State at 5:11,,FSU,UL
,"John Wallace kickoff for 63 yds , Kermit Whitfield return for 18 yds to the FlaSt 20",0,14
1st and 10 at FSU 20,Jameis Winston pass intercepted Gerod Holliman return for no gain to the FlaSt 43,,
"FSU DRIVE TOTALS: 1 play, 0 yards, 0:11"
Louisville at 5:00,,FSU,UL
1st and 10 at FSU 43,Will Gardner pass incomplete to DeVante Parker,0,14
2nd and 10 at FSU 43,Michael Dyer run for 10 yds to the FlaSt 33 for a 1ST down,,
1st and 10 at FSU 33,Michael Dyer run for 9 yds to the FlaSt 24,,
2nd and 1 at FSU 24,L.J. Scott run for 9 yds to the FlaSt 15 for a 1ST down,,
1st and 10 at FSU 15,"LOUISVILLE Penalty, Delay of Game (-5 Yards) to the FlaSt 20",,
1st and 15 at FSU 20,Will Gardner pass complete to Kai De La Cruz for 9 yds to the FlaSt 11,,
2nd and 6 at FSU 11,Gerald Christian 11 Yd pass from Will Gardner (John Wallace Kick),0,21
"LOU DRIVE TOTALS: 6 plays, 43 yards, 2:51"
Florida State at 2:09,,FSU,UL
,"John Wallace kickoff for 65 yds , Kermit Whitfield return for 22 yds to the FlaSt 22",0,21
1st and 10 at FSU 22,"Jameis Winston pass complete to u""Nick O'Leary"",  for 17 yds to the FlaSt 39 for a 1ST down",,
1st and 10 at FSU 39,Jameis Winston pass complete to Rashad Greene for 21 yds to the Lvile 40 for a 1ST down,,
1st and 10 at LOU 40,Jameis Winston pass complete to Jesus Wilson for 30 yds to the Lvile 10 for a 1ST down,,
,"Timeout LOUISVILLE, clock 01:11",,
1st and Goal at LOU 10,"Jameis Winston pass incomplete to u""Nick O'Leary"", , broken up by James Burgess",,
2nd and Goal at LOU 10,Karlos Williams run for 9 yds to the Lvile 1,,
3rd and Goal at LOU 1,"u""Karlos Williams run for no gain Karlos Williams fumbled, recovered by FlaSt Nick O'Leary for a TD, (Roberto Aguayo KICK)""",7,21
"FSU DRIVE TOTALS: 6 plays, 78 yards, 1:36"
Louisville at 0:33,,FSU,UL
,"Roberto Aguayo kickoff for 64 yds , James Quick return for 17 yds to the Lvile 18",7,21
1st and 10 at LOU 18,L.J. Scott run for 5 yds to the Lvile 23,,
,End of 2nd Quarter,,
"LOU DRIVE TOTALS: 1 play, 5 yards, 0:33"
3rd Quarter Play-by-Play
Florida State at 15:00,,FSU,UL
,John Wallace kickoff for 65 yds for a touchback,7,21
1st and 10 at FSU 25,"Jameis Winston pass intercepted Gerod Holliman return for 5 yds to the FlaSt 40 Gerod Holliman fumbled, forced by Jameis Winston, recovered by FlaSt Travis Rudolph",,
"FSU DRIVE TOTALS: 1 play, 0 yards, 0:17"
Florida State at 14:43,,FSU,UL
1st and 10 at FSU 40,Karlos Williams run for 9 yds to the FlaSt 49,7,21
2nd and 1 at FSU 49,Karlos Williams run for no gain to the FlaSt 49,,
3rd and 1 at FSU 49,Karlos Williams run for no gain to the FlaSt 49,,
4th and 1 at FSU 49,Karlos Williams run for no gain to the FlaSt 49,,
"FSU DRIVE TOTALS: 4 plays, 9 yards, 1:15"
Louisville at 13:28,,FSU,UL
1st and 10 at FSU 49,Michael Dyer run for 2 yds to the FlaSt 47,7,21
