0749019320141129,,749,193
1st Quarter Play-by-Play
Duke at 15:00,,WFU,DUKE
,"Adam Centers kickoff for 58 yds , DeVon Edwards return for 46 yds to the WFrst 47",0,0
1st and 10 at WAKE 47,Anthony Boone pass incomplete to Issac Blakeney,,
2nd and 10 at WAKE 47,Josh Snead run for 9 yds to the WFrst 38,,
3rd and 1 at WAKE 38,Thomas Sirk run for 2 yds to the WFrst 36 for a 1ST down,,
1st and 10 at WAKE 36,Anthony Boone pass complete to Jamison Crowder for 10 yds to the WFrst 26 for a 1ST down,,
1st and 10 at WAKE 26,Shaquille Powell run for 2 yds to the WFrst 24,,
2nd and 8 at WAKE 24,Anthony Boone pass complete to Josh Snead for 14 yds to the WFrst 10 for a 1ST down,,
1st and Goal at WAKE 10,Anthony Boone pass complete to Josh Snead for 6 yds to the WFrst 4,,
2nd and Goal at WAKE 4,"Anthony Boone run for 4 yds for a TD, (Ross Martin KICK)",0,7
"DUKE DRIVE TOTALS: 8 plays, 47 yards, 2:54"
Wake Forest at 12:06,,WFU,DUKE
,"Jack Willoughby kickoff for 62 yds , John Armstrong return for 56 yds to the Duke 41",0,7
1st and 10 at DUKE 41,John Wolford pass complete to Matt James for 7 yds to the Duke 34,,
2nd and 3 at DUKE 34,Isaiah Robinson run for 6 yds to the Duke 28 for a 1ST down,,
1st and 10 at DUKE 28,John Wolford sacked by Jeremy Cash for a loss of 8 yards to the Duke 36,,
2nd and 18 at DUKE 36,John Wolford pass complete to Matt James for 5 yds to the Duke 31,,
3rd and 13 at DUKE 31,John Wolford run for 4 yds to the Duke 27,,
4th and 9 at DUKE 27,"John Wolford pass complete to Jared Crump for 27 yds for a TD, (Mike Weaver KICK)",7,7
"WAKE DRIVE TOTALS: 6 plays, 41 yards, 3:13"
Duke at 8:53,,WFU,DUKE
,"Adam Centers kickoff for 54 yds , DeVon Edwards return for 17 yds to the Duke 28",7,7
1st and 10 at DUKE 28,Anthony Boone pass complete to Issac Blakeney for 12 yds to the Duke 40 for a 1ST down,,
1st and 10 at DUKE 40,Josh Snead run for no gain to the Duke 40,,
2nd and 10 at DUKE 40,"Anthony Boone run for 2 yds to the Duke 42 Anthony Boone fumbled, recovered by Duke",,
3rd and 8 at DUKE 42,Anthony Boone sacked by Josh Okonye for a loss of 11 yards to the Duke 31,,
4th and 19 at DUKE 31,"Will Monday punt for 39 yds , Jared Crump returns for a loss of 4 yards to the WFrst 26 Jared Crump fumbled, recovered by Duke",,
"DUKE DRIVE TOTALS: 4 plays, 3 yards, 2:19"
Duke at 6:34,,WFU,DUKE
1st and 10 at WAKE 26,Anthony Boone pass complete to Max McCaffrey for 4 yds to the WFrst 22,7,7
2nd and 6 at WAKE 22,Shaun Wilson run for 2 yds to the WFrst 20,,
3rd and 4 at WAKE 20,Anthony Boone run for 5 yds to the WFrst 15 for a 1ST down,,
1st and 10 at WAKE 15,Shaun Wilson run for 7 yds to the WFrst 8,,
2nd and 3 at WAKE 8,"Shaun Wilson run for 8 yds for a TD, (Ross Martin KICK)",7,14
"DUKE DRIVE TOTALS: 5 plays, 26 yards, 2:20"
Duke at 4:14,,WFU,DUKE
,Jack Willoughby on-side kick recovered by DUKE at the Duke 48,7,14
1st and 10 at DUKE 48,"Anthony Boone pass complete to Jamison Crowder for 52 yds for a TD, (Ross Martin KICK)",7,21
"DUKE DRIVE TOTALS: 1 play, 52 yards, 0:09"
Wake Forest at 4:05,,WFU,DUKE
,"Jack Willoughby kickoff for 61 yds , John Armstrong return for 19 yds to the WFrst 23",7,21
1st and 10 at WAKE 23,John Wolford pass complete to Matt James for 17 yds to the WFrst 40 for a 1ST down,,
1st and 10 at WAKE 40,Isaiah Robinson run for 9 yds to the WFrst 49,,
2nd and 1 at WAKE 49,John Wolford pass incomplete to Cam Serigne,,
3rd and 1 at WAKE 49,Isaiah Robinson run for 1 yd to the 50 yard line for a 1ST down,,
1st and 10 at 50,John Wolford pass incomplete,,
2nd and 10 at 50,John Wolford pass complete to Cam Serigne for 6 yds to the Duke 44,,
3rd and 4 at DUKE 44,John Wolford pass incomplete to Matt James,,
4th and 4 at DUKE 44,"Alexander Kinal punt for 30 yds, fair catch by Jamison Crowder at the Duke 14",,
"WAKE DRIVE TOTALS: 7 plays, 33 yards, 2:57"
Duke at 1:08,,WFU,DUKE
1st and 10 at DUKE 14,Anthony Boone pass complete to Jamison Crowder for 3 yds to the Duke 17,7,21
2nd and 7 at DUKE 17,Anthony Boone pass incomplete to Issac Blakeney,,
3rd and 7 at DUKE 17,Anthony Boone pass complete to Issac Blakeney for 29 yds to the Duke 46 for a 1ST down,,
1st and 10 at DUKE 46,Anthony Boone pass complete to Jamison Crowder for 5 yds to the WFrst 49,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Duke at 15:00,,WFU,DUKE
2nd and 5 at WAKE 49,Anthony Boone pass complete to Issac Blakeney for 2 yds to the WFrst 47,7,21
3rd and 3 at WAKE 47,Shaquille Powell run for 3 yds to the WFrst 44 for a 1ST down,,
1st and 10 at WAKE 44,Anthony Boone pass incomplete to Jamison Crowder,,
2nd and 10 at WAKE 44,Shaquille Powell run for 1 yd to the WFrst 43,,
3rd and 9 at WAKE 43,Anthony Boone pass complete to Issac Blakeney for 8 yds to the WFrst 35,,
4th and 1 at WAKE 35,Thomas Sirk run for 5 yds to the WFrst 30 for a 1ST down,,
1st and 10 at WAKE 30,Josh Snead run for 1 yd to the WFrst 29,,
2nd and 9 at WAKE 29,Shaquille Powell run for 2 yds to the WFrst 27,,
3rd and 7 at WAKE 27,Anthony Boone pass incomplete,,
,"Timeout DUKE, clock 10:57",,
4th and 7 at WAKE 27,Ross Martin 45 yd FG GOOD,7,24
"DUKE DRIVE TOTALS: 14 plays, 59 yards, 5:21"
Wake Forest at 10:47,,WFU,DUKE
,"Jack Willoughby kickoff for 63 yds , John Armstrong return for 19 yds to the WFrst 21",7,24
1st and 10 at WAKE 21,John Wolford pass incomplete,,
2nd and 10 at WAKE 21,John Wolford pass complete to Dezmond Wortham for 3 yds to the WFrst 24,,
3rd and 7 at WAKE 24,John Wolford pass complete to Cam Serigne for 8 yds to the WFrst 32 for a 1ST down,,
1st and 10 at WAKE 32,Dezmond Wortham run for a loss of 2 yards to the WFrst 30,,
2nd and 12 at WAKE 30,"WAKE FOREST Penalty, Offensive Holding (Tyler Hayworth) to the WFrst 20",,
2nd and 22 at WAKE 20,John Wolford pass complete to E.J. Scott for 16 yds to the WFrst 36,,
3rd and 6 at WAKE 36,John Wolford pass complete to Cam Serigne for 1 yd to the WFrst 37,,
4th and 5 at WAKE 37,"TEAM run for a loss of 9 yards to the WFrst 30 TEAM fumbled, recovered by WFrst Alexander Kinal  Alexander Kinal run for 2 yds to the WFrst 30",,
"WAKE DRIVE TOTALS: 7 plays, 9 yards, 3:59"
Duke at 6:48,,WFU,DUKE
1st and 10 at WAKE 30,Anthony Boone sacked by Zachary Allen for a loss of 10 yards to the WFrst 40,7,24
2nd and 20 at WAKE 40,Anthony Boone pass complete to Jamison Crowder for 8 yds to the WFrst 32,,
3rd and 12 at WAKE 32,Anthony Boone pass incomplete to Josh Snead,,
4th and 12 at WAKE 32,Anthony Boone pass incomplete to Jamison Crowder,,
"DUKE DRIVE TOTALS: 4 plays, -2 yards, 1:15"
Wake Forest at 5:33,,WFU,DUKE
1st and 10 at WAKE 32,John Wolford pass complete to Dezmond Wortham for 4 yds to the WFrst 36,7,24
2nd and 6 at WAKE 36,Dezmond Wortham run for 9 yds to the WFrst 45 for a 1ST down,,
1st and 10 at WAKE 45,John Wolford pass complete to Brandon Terry for 11 yds to the Duke 44 for a 1ST down,,
1st and 10 at DUKE 44,Dezmond Wortham run for 11 yds to the Duke 33 for a 1ST down,,
1st and 10 at DUKE 33,John Wolford pass complete to Matt James for 15 yds to the Duke 18 for a 1ST down,,
1st and 10 at DUKE 18,Isaiah Robinson run for 1 yd to the Duke 17,,
2nd and 9 at DUKE 17,"John Wolford pass complete to Cam Serigne for 17 yds for a TD, (Mike Weaver KICK)",14,24
"WAKE DRIVE TOTALS: 7 plays, 68 yards, 3:50"
Duke at 1:43,,WFU,DUKE
,Adam Centers kickoff for 55 yds,14,24
1st and 10 at DUKE 35,Shaquille Powell run for 14 yds to the Duke 49 for a 1ST down,,
1st and 10 at DUKE 49,Anthony Boone pass incomplete,,
2nd and 10 at DUKE 49,Anthony Boone run for 6 yds to the WFrst 45,,
3rd and 4 at WAKE 45,Anthony Boone pass complete to Issac Blakeney for 35 yds to the WFrst 10 for a 1ST down,,
1st and Goal at WAKE 10,Anthony Boone pass incomplete to Johnell Barnes,,
2nd and Goal at WAKE 10,Anthony Boone pass incomplete to Johnell Barnes,,
3rd and Goal at WAKE 10,Anthony Boone pass incomplete to Shaquille Powell,,
4th and Goal at WAKE 10,Ross Martin 28 yd FG GOOD,14,27
"DUKE DRIVE TOTALS: 8 plays, 55 yards, 1:04"
Wake Forest at 0:39,,WFU,DUKE
1st and 10 at WAKE 25,John Wolford pass incomplete,14,27
2nd and 10 at WAKE 25,"DUKE Penalty, Defensive Pass Interference (15 Yards) to the WFrst 40 for a 1ST down",,
1st and 10 at WAKE 40,John Wolford pass incomplete to Brandon Terry,,
2nd and 10 at WAKE 40,"WAKE FOREST Penalty, Offensive Holding (Antonio Ford) to the WFrst 30",,
,End of 2nd Quarter,,
"WAKE DRIVE TOTALS: 2 plays, 5 yards, 0:25"
3rd Quarter Play-by-Play
Wake Forest at 15:00,,WFU,DUKE
,"Jack Willoughby kickoff for 62 yds , John Armstrong return for 17 yds to the WFrst 20",14,27
1st and 10 at WAKE 20,Isaiah Robinson run for 2 yds to the WFrst 22,,
2nd and 8 at WAKE 22,John Wolford pass complete to Isaiah Robinson for 5 yds to the WFrst 27,,
3rd and 3 at WAKE 27,John Wolford pass complete to E.J. Scott for 5 yds to the WFrst 32 for a 1ST down,,
1st and 10 at WAKE 32,John Wolford pass incomplete,,
2nd and 10 at WAKE 32,John Wolford pass complete to Matt James for 17 yds to the WFrst 49 for a 1ST down,,
1st and 10 at WAKE 49,Isaiah Robinson run for 4 yds to the Duke 47,,
2nd and 6 at DUKE 47,John Wolford pass complete to Matt James for 7 yds to the Duke 40 for a 1ST down,,
1st and 10 at DUKE 40,"John Wolford pass complete to Brandon Terry for 40 yds for a TD, (Mike Weaver KICK)",21,27
"WAKE DRIVE TOTALS: 8 plays, 80 yards, 3:37"
Duke at 11:23,,WFU,DUKE
,"Adam Centers kickoff for 55 yds , DeVon Edwards return for 12 yds to the Duke 22",21,27
1st and 10 at DUKE 22,Anthony Boone pass complete to Jamison Crowder for no gain to the 50 yard line for a 1ST down lat. to Johnell Barnes for 28 yds to the 50 yard line for a 1ST down,,
1st and 10 at 50,Anthony Boone run for 4 yds to the WFrst 46,,
2nd and 6 at WAKE 46,Anthony Boone run for 20 yds to the WFrst 26 for a 1ST down,,
1st and 10 at WAKE 26,Shaquille Powell run for 4 yds to the WFrst 22,,
2nd and 6 at WAKE 22,Shaquille Powell run for 1 yd to the WFrst 21,,
3rd and 5 at WAKE 21,Anthony Boone pass complete to Shaquille Powell for 14 yds to the WFrst 7 for a 1ST down,,
1st and Goal at WAKE 7,Shaquille Powell run for 4 yds to the WFrst 3,,
2nd and Goal at WAKE 3,Thomas Sirk run for 1 yd to the WFrst 2,,
