FIRST QUARTER,,PRE,NCST
,TD,10:32,"Jacoby Brissett 1 Yd Run (Niklas Sade Kick)Drive info: 5 plays, 58 yds in 1:48",0,7
SECOND QUARTER,,PRE,NCST
,TD,1:58,"Marquez Valdes-Scantling 18 Yd pass from Jacoby Brissett (Niklas Sade Kick)Drive info: 9 plays, 74 yds in 2:42",0,14
,TD,1:09,"Matt Dayes 27 Yd pass from Jacoby Brissett (Niklas Sade Kick)Drive info: 1 plays, 27 yds in 0:06",0,21
THIRD QUARTER,,PRE,NCST
,TD,14:46,"Bryan Underwood 65 Yd pass from Jacoby Brissett (Niklas Sade Kick)Drive info: 1 plays, 65 yds in 0:14",0,28
,TD,5:35,"Matt Dayes 68 Yd Run (Niklas Sade Kick)Drive info: 4 plays, 80 yds in 1:22",0,35
FOURTH QUARTER,,PRE,NCST
,TD,12:41,"Shadrach Thornton 33 Yd Run (Niklas Sade Kick)Drive info: 11 plays, 86 yds in 4:01",0,42
,,PRE,NCST
1st Downs,16,21
3rd down efficiency,8-17,4-9
4th down efficiency,0-1,1-1
Total Yards,252,460
Passing,130,195
Comp-Att,15-25,14-22
Yards per pass,5.2,8.9
Rushing,122,265
Rushing Attempts,45,31
Yards per rush,2.7,8.5
Penalties,5-54,7-70
Turnovers,1,0
Fumbles lost,1,0
Interceptions thrown,0,0
Possession,37:46,22:08
Presbyterian College Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Heys McMath,15/25,130,5.2,0,0,--
Team,15/25,130,5.2,0,0,--
NC State Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Jacoby Brissett,14/21,195,9.3,3,0,93.5
Garrett Leatham,0/1,0,0.0,0,0,0.1
Team,14/22,195,8.9,3,0,--
Presbyterian College Rushing
,CAR,YDS,AVG,TD,LG
Darrell Bridges,17,72,4.2,0,16
Blake Roberts,3,21,7.0,0,14
Demarcus Rouse,8,20,2.5,0,6
LaQua Mayes,4,8,2.0,0,4
Heys McMath,10,2,0.2,0,11
Jeremiah McKie,1,1,1.0,0,1
Marquel Hines,2,-2,-1.0,0,0
Team,45,122,2.7,0,16
NC State Rushing
,CAR,YDS,AVG,TD,LG
Matt Dayes,6,86,14.3,1,68
Shadrach Thornton,6,54,9.0,1,33
Tony Creecy,3,52,17.3,0,44
Josh Taylor,4,28,7.0,0,12
Jacoby Brissett,5,22,4.4,1,11
Bryan Underwood,2,12,6.0,0,7
Dakwa Nichols,3,9,3.0,0,4
Maurice Morgan,1,5,5.0,0,5
Garrett Leatham,1,-3,-3.0,0,0
Team,31,265,8.5,3,68
Presbyterian College Receiving
,REC,YDS,AVG,TD,LG
Tobi Antigha,6,61,10.2,0,19
Jordan Hallums,2,31,15.5,0,33
Jeremiah McKie,5,20,4.0,0,8
Blake Roberts,1,11,11.0,0,11
Kris Hurley,1,7,7.0,0,7
Team,15,130,8.7,0,33
NC State Receiving
,REC,YDS,AVG,TD,LG
Bryan Underwood,1,65,65.0,1,65
Marquez Valdes-Scantling,4,55,13.8,1,25
Matt Dayes,4,44,11.0,1,27
David J. Grinnage,2,13,6.5,0,9
"u""Bra'Lon Cherry""",2,12,6.0,0,8
Stephen Louis,1,6,6.0,0,6
Team,14,195,13.9,3,65
Presbyterian College Interceptions
,INT,YDS,TD
No Interception Information
NC State Interceptions
,INT,YDS,TD
No Interception Information
Presbyterian College Kick Returns
,NO,YDS,AVG,LG,TD
Devron Glenn,2,36,18.0,21,0
Levent Sands,1,11,11.0,11,0
Team,3,47,15.7,21,0
NC State Kick Returns
,NO,YDS,AVG,LG,TD
Matt Dayes,1,30,30.0,30,0
Team,1,30,30.0,30,0
Presbyterian College Punt Returns
,NO,YDS,AVG,LG,TD
No Punt Returns
NC State Punt Returns
,NO,YDS,AVG,LG,TD
Bo Hines,3,9,3.0,5,0
Team,3,9,3.0,5,0
Presbyterian College Kicking
,FG,PCT,LG,XP,PTS
Brandon Morrow,0/1,0.0,0,0/0,0
Team,0/1,0.0,0,0/0,0
NC State Kicking
,FG,PCT,LG,XP,PTS
Niklas Sade,0/0,0.0,0,6/6,6
Team,0/0,0.0,0,6/6,6
Presbyterian College Punting
,NO,YDS,AVG,TB,-20,LG
Stephen Doar,7,270,38.6,0,0,47
Team,7,270,38.6,0,0,47
NC State Punting
,NO,YDS,AVG,TB,-20,LG
Wil Baumann,4,221,55.3,1,3,67
Team,4,221,55.3,1,3,67
