FIRST QUARTER,,APP,ARST
,TD,8:28,"Fredi Knighten 1 Yd Run (Luke Ferguson Kick)Drive info: 9 plays, 81 yds in 3:04",0,7
,TD,6:22,"Blaise Taylor 38 Yd Punt Return (Luke Ferguson PAT failed)Drive info: 3 plays, 7 yds in 2:06",0,13
SECOND QUARTER,,APP,ARST
,TD,13:59,"Marcus Cox 1 Yd Run (Bentlee Critcher PAT failed)Drive info: 9 plays, 80 yds in 4:23",6,13
,TD,7:10,"Tres Houston 12 Yd pass from Fredi Knighten (Luke Ferguson Kick)Drive info: 3 plays, 31 yds in 0:46",6,20
,TD,0:05,"Shaedon Meadors 24 Yd pass from Taylor Lamb (Bentlee Critcher Kick)Drive info: 4 plays, 37 yds in 0:31",13,20
THIRD QUARTER,,APP,ARST
,TD,10:14,"Taylor Lamb 1 Yd Run (Bentlee Critcher Kick)Drive info: 11 plays, 68 yds in 4:39",20,20
,TD,5:11,"Marcus Cox 14 Yd Run (Bentlee Critcher Kick)Drive info: 8 plays, 85 yds in 3:47",27,20
FOURTH QUARTER,,APP,ARST
,TD,11:43,"Montez McGuire 16 Yd pass from Taylor Lamb (Bentlee Critcher Kick)Drive info: 10 plays, 80 yds in 5:40",34,20
,FG,4:10,"Bentlee Critcher 24 Yd Field Goal  Drive info: 9 plays, 44 yds in 4:58",37,20
,TD,2:17,"Darion Griswold 10 Yd pass from Fredi Knighten (Luke Ferguson PAT failed)Drive info: 1 plays, 10 yds in 0:05",37,26
,TD,1:31,"Johnston White 9 Yd pass from Fredi Knighten (Two-Point Pass Conversion Failed)Drive info: 4 plays, 53 yds in 0:45",37,32
,,APP,ARST
1st Downs,29,14
3rd down efficiency,7-15,0-11
4th down efficiency,2-2,2-4
Total Yards,549,314
Passing,255,147
Comp-Att,14-22,14-29
Yards per pass,11.6,5.1
Rushing,294,167
Rushing Attempts,63,30
Yards per rush,4.7,5.6
Penalties,10-87,5-54
Turnovers,2,1
Fumbles lost,2,1
Interceptions thrown,0,0
Possession,41:46,18:14
Appalachian State Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Taylor Lamb,14/22,255,11.6,2,0,90.8
Team,14/22,255,11.6,2,0,--
Arkansas State Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Fredi Knighten,14/28,147,5.3,3,0,42.7
Brandon Cox,0/1,0,0.0,0,0,1.3
Team,14/29,147,5.1,3,0,--
Appalachian State Rushing
,CAR,YDS,AVG,TD,LG
Marcus Cox,40,229,5.7,2,26
Taylor Lamb,11,46,4.2,1,11
Terrence Upshaw,11,20,1.8,0,9
Isaiah Lewis,1,-1,-1.0,0,0
Team,63,294,4.7,3,26
Arkansas State Rushing
,CAR,YDS,AVG,TD,LG
Michael Gordon,15,87,5.8,0,31
Johnston White,5,47,9.4,0,27
Fredi Knighten,9,35,3.9,1,22
Team,30,167,5.6,1,31
Appalachian State Receiving
,REC,YDS,AVG,TD,LG
Simms McElfresh,3,57,19.0,0,29
Montez McGuire,4,55,13.8,1,23
Marcus Cox,2,54,27.0,0,44
Malachi Jones,2,31,15.5,0,16
Shaedon Meadors,1,24,24.0,1,24
Terrence Upshaw,1,20,20.0,0,20
Bobo Beathard,1,14,14.0,0,14
Team,14,255,18.2,2,44
Arkansas State Receiving
,REC,YDS,AVG,TD,LG
Tres Houston,4,58,14.5,1,20
Darion Griswold,2,31,15.5,1,21
Dijon Paschal,2,27,13.5,0,14
Brandon Cox,3,14,4.7,0,6
Brandon Byner,1,11,11.0,0,11
Johnston White,2,6,3.0,1,9
Team,14,147,10.5,3,21
Appalachian State Interceptions
,INT,YDS,TD
No Interception Information
Arkansas State Interceptions
,INT,YDS,TD
No Interception Information
Appalachian State Kick Returns
,NO,YDS,AVG,LG,TD
Bobo Beathard,2,24,12.0,16,0
Isaiah Lewis,1,20,20.0,20,0
Doug Middleton,1,0,0.0,0,0
Team,4,44,11.0,20,0
Arkansas State Kick Returns
,NO,YDS,AVG,LG,TD
Daryl Rollins-Davis,2,64,32.0,37,0
Kenneth Rains,2,16,8.0,9,0
Brandon Cox,1,12,12.0,12,0
Austin Copeland,1,0,0.0,0,0
Team,6,92,15.3,37,0
Appalachian State Punt Returns
,NO,YDS,AVG,LG,TD
Doug Middleton,1,0,0.0,0,0
Team,1,0,0.0,0,0
Arkansas State Punt Returns
,NO,YDS,AVG,LG,TD
Blaise Taylor,3,104,34.7,61,1
Team,3,104,34.7,61,1
Appalachian State Kicking
,FG,PCT,LG,XP,PTS
Bentlee Critcher,1/1,100.0,24,4/5,7
Team,1/1,100.0,24,4/5,7
Arkansas State Kicking
,FG,PCT,LG,XP,PTS
Luke Ferguson,0/0,0.0,0,2/4,2
Team,0/0,0.0,0,2/4,2
Appalachian State Punting
,NO,YDS,AVG,TB,-20,LG
Bentlee Critcher,5,198,39.6,1,1,53
Team,5,198,39.6,1,1,53
Arkansas State Punting
,NO,YDS,AVG,TB,-20,LG
Stephen Hogan,3,174,58.0,2,1,60
Luke Ferguson,3,88,29.3,0,1,44
Team,6,262,43.7,2,2,60
