FIRST QUARTER,,WIS,IOWA
,FG,11:52,"Rafael Gaglianone 50 Yd Field Goal  Drive info: 5 plays, 7 yds in 2:33",3,0
,FG,4:01,"Marshall Koehn 26 Yd Field Goal  Drive info: 14 plays, 79 yds in 7:51",3,3
SECOND QUARTER,,WIS,IOWA
,TD,11:02,"Tanner McEvoy 45 Yd Run (Rafael Gaglianone PAT failed)Drive info: 7 plays, 70 yds in 3:48",9,3
,TD,1:05,"Melvin Gordon 6 Yd Run (Rafael Gaglianone Kick)Drive info: 12 plays, 73 yds in 6:35",16,3
THIRD QUARTER,,WIS,IOWA
,FG,5:33,"Rafael Gaglianone 22 Yd Field Goal  Drive info: 5 plays, 88 yds in 2:47",19,3
,TD,2:45,"Kevonte Martin-Manley 20 Yd pass from Jake Rudock (Jordan Canzeri Run for Two-Point Conversion)Drive info: 7 plays, 70 yds in 2:48",19,11
FOURTH QUARTER,,WIS,IOWA
,TD,11:10,"Jake Rudock 3 Yd Run (Two-Point Pass Conversion Failed)Drive info: 6 plays, 82 yds in 2:44",19,17
,TD,7:44,"Melvin Gordon 23 Yd Run (Rafael Gaglianone Kick)Drive info: 7 plays, 75 yds in 3:26",26,17
,TD,5:01,"Jake Duzey 9 Yd pass from Jake Rudock (Marshall Koehn Kick)Drive info: 7 plays, 86 yds in 2:43",26,24
,,WIS,IOWA
1st Downs,18,19
3rd down efficiency,7-13,5-12
4th down efficiency,0-0,2-2
Total Yards,405,412
Passing,139,311
Comp-Att,11-14,20-30
Yards per pass,9.9,10.4
Rushing,266,101
Rushing Attempts,42,28
Yards per rush,6.3,3.6
Penalties,7-60,3-22
Turnovers,0,1
Fumbles lost,0,1
Interceptions thrown,0,0
Possession,33:24,26:36
Wisconsin Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Joel Stave,11/14,139,9.9,0,0,98.7
Team,11/14,139,9.9,0,0,--
Iowa Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Jake Rudock,20/30,311,10.4,2,0,93.5
Team,20/30,311,10.4,2,0,--
Wisconsin Rushing
,CAR,YDS,AVG,TD,LG
Melvin Gordon,31,200,6.5,2,88
Tanner McEvoy,6,62,10.3,1,45
Joel Stave,1,12,12.0,0,12
Corey Clement,1,-1,-1.0,0,0
Kenzel Doe,1,-4,-4.0,0,0
Team,42,266,6.3,3,88
Iowa Rushing
,CAR,YDS,AVG,TD,LG
Mark Weisman,12,44,3.7,0,8
Jordan Canzeri,8,32,4.0,0,16
Jake Rudock,7,25,3.6,1,21
Akrum Wadley,1,0,0.0,0,0
Team,28,101,3.6,1,21
Wisconsin Receiving
,REC,YDS,AVG,TD,LG
Melvin Gordon,4,64,16.0,0,35
Sam Arneson,3,27,9.0,0,13
Kenzel Doe,1,25,25.0,0,25
Troy Fumagalli,1,12,12.0,0,12
Alex Erickson,2,11,5.5,0,7
Team,11,139,12.6,0,35
Iowa Receiving
,REC,YDS,AVG,TD,LG
Tevaun Smith,4,78,19.5,0,32
Jake Duzey,4,72,18.0,1,33
Matt VandeBerg,3,67,22.3,0,28
Kevonte Martin-Manley,4,33,8.3,1,20
Jordan Canzeri,1,27,27.0,0,27
Mark Weisman,1,13,13.0,0,13
Damon Bullock,2,11,5.5,0,6
Damond Powell,1,10,10.0,0,10
Team,20,311,15.6,2,33
Wisconsin Interceptions
,INT,YDS,TD
No Interception Information
Iowa Interceptions
,INT,YDS,TD
No Interception Information
Wisconsin Kick Returns
,NO,YDS,AVG,LG,TD
Kenzel Doe,1,16,16.0,16,0
Team,1,16,16.0,16,0
Iowa Kick Returns
,NO,YDS,AVG,LG,TD
Jordan Canzeri,2,26,13.0,13,0
Mark Weisman,1,22,22.0,22,0
Team,3,48,16.0,22,0
Wisconsin Punt Returns
,NO,YDS,AVG,LG,TD
No Punt Returns
Iowa Punt Returns
,NO,YDS,AVG,LG,TD
Matt VandeBerg,1,1,1.0,1,0
Team,1,1,1.0,1,0
Wisconsin Kicking
,FG,PCT,LG,XP,PTS
Rafael Gaglianone,2/2,100.0,50,2/3,8
Team,2/2,100.0,50,2/3,8
Iowa Kicking
,FG,PCT,LG,XP,PTS
Marshall Koehn,1/1,100.0,26,1/1,4
Team,1/1,100.0,26,1/1,4
Wisconsin Punting
,NO,YDS,AVG,TB,-20,LG
Drew Meyer,3,118,39.3,0,2,40
Team,3,118,39.3,0,2,40
Iowa Punting
,NO,YDS,AVG,TB,-20,LG
Dillon Kidd,2,71,35.5,0,0,42
Connor Kornbrath,1,31,31.0,0,1,31
Team,3,102,34.0,0,1,42
