FIRST QUARTER,,CLEM,FSU
,FG,7:40,"Roberto Aguayo 50 Yd Field Goal  Drive info: 9 plays, 48 yds in 3:22",0,3
SECOND QUARTER,,CLEM,FSU
,FG,14:52,"Ammon Lakip 30 Yd Field Goal  Drive info: 10 plays, 75 yds in 4:43",3,3
,TD,5:56,"D.J. Howard 1 Yd Run (Ammon Lakip Kick)Drive info: 6 plays, 47 yds in 2:54",10,3
THIRD QUARTER,,CLEM,FSU
,TD,11:05,"Mario Pender 1 Yd Run (Roberto Aguayo Kick)Drive info: 9 plays, 68 yds in 3:55",10,10
FOURTH QUARTER,,CLEM,FSU
,TD,11:44,"Deshaun Watson 2 Yd Run (Bradley Pinion Kick)Drive info: 4 plays, 64 yds in 1:32",17,10
,TD,6:04,"Rashad Greene 74 Yd pass from Sean Maguire (Roberto Aguayo Kick)Drive info: 3 plays, 76 yds in 1:21",17,17
OVERTIME,,CLEM,FSU
,TD,0:00,"Karlos Williams 12 Yd Run  Drive info: 2 plays, 25 yds",17,23
,,CLEM,FSU
1st Downs,17,17
3rd down efficiency,5-16,4-15
4th down efficiency,0-1,0-0
Total Yards,407,317
Passing,306,304
Comp-Att,22-33,21-39
Yards per pass,9.3,7.8
Rushing,101,13
Rushing Attempts,40,27
Yards per rush,2.5,0.5
Penalties,3-30,8-41
Turnovers,1,2
Fumbles lost,1,0
Interceptions thrown,0,2
Possession,32:33,26:58
Clemson Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Deshaun Watson,19/28,266,9.5,0,0,65.0
Cole Stoudt,3/5,40,8.0,0,0,28.0
Team,22/33,306,9.3,0,0,--
Florida State Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Sean Maguire,21/39,304,7.8,1,2,28.9
Team,21/39,304,7.8,1,2,--
Clemson Rushing
,CAR,YDS,AVG,TD,LG
C.J. Davidson,12,54,4.5,0,14
Deshaun Watson,12,30,2.5,1,8
Cole Stoudt,4,24,6.0,0,14
Adam Choice,6,9,1.5,0,4
Wayne Gallman,4,6,1.5,0,4
D.J. Howard,1,1,1.0,1,1
Team,40,101,2.5,2,14
Florida State Rushing
,CAR,YDS,AVG,TD,LG
Karlos Williams,10,45,4.5,1,13
Mario Pender,8,15,1.9,1,7
Dalvin Cook,1,3,3.0,0,3
Rashad Greene,1,-2,-2.0,0,0
Sean Maguire,6,-46,-7.7,0,3
Team,27,13,0.5,2,13
Clemson Receiving
,REC,YDS,AVG,TD,LG
Mike Williams,2,72,36.0,0,39
Germone Hopper,2,52,26.0,0,28
Adam Choice,4,46,11.5,0,14
Artavis Scott,2,34,17.0,0,32
Charone Peake,3,28,9.3,0,17
Adam Humphries,2,20,10.0,0,18
Stanton Seckinger,1,19,19.0,0,19
Jordan Leggett,1,12,12.0,0,12
C.J. Davidson,2,10,5.0,0,7
Jay Jay McCullough,1,10,10.0,0,10
Wayne Gallman,2,3,1.5,0,8
Team,22,306,13.9,0,39
Florida State Receiving
,REC,YDS,AVG,TD,LG
Rashad Greene,9,135,15.0,1,74
"u""Nick O'Leary""",6,77,12.8,0,21
Jesus Wilson,4,56,14.0,0,36
Karlos Williams,1,27,27.0,0,27
Christian Green,1,9,9.0,0,9
Team,21,304,14.5,1,74
Clemson Interceptions
,INT,YDS,TD
Jadar Johnson,1,24,0
Jayron Kearse,1,4,0
Team,2,28,0
Florida State Interceptions
,INT,YDS,TD
No Interception Information
Clemson Kick Returns
,NO,YDS,AVG,LG,TD
C.J. Davidson,2,25,12.5,13,0
Team,2,25,12.5,13,0
Florida State Kick Returns
,NO,YDS,AVG,LG,TD
Kermit Whitfield,3,56,18.7,29,0
Kevin Haplea,1,9,9.0,9,0
Team,4,65,16.3,29,0
Clemson Punt Returns
,NO,YDS,AVG,LG,TD
Adam Humphries,1,0,0.0,0,0
Team,1,0,0.0,0,0
Florida State Punt Returns
,NO,YDS,AVG,LG,TD
Rashad Greene,1,28,28.0,28,0
Team,1,28,28.0,28,0
Clemson Kicking
,FG,PCT,LG,XP,PTS
Ammon Lakip,1/3,33.3,30,1/1,4
Bradley Pinion,0/0,0.0,0,1/1,1
Team,1/3,33.3,30,2/2,5
Florida State Kicking
,FG,PCT,LG,XP,PTS
Roberto Aguayo,1/1,100.0,50,2/2,5
Team,1/1,100.0,50,2/2,5
Clemson Punting
,NO,YDS,AVG,TB,-20,LG
Bradley Pinion,7,302,43.1,0,2,57
Team,7,302,43.1,0,2,57
Florida State Punting
,NO,YDS,AVG,TB,-20,LG
Cason Beatty,8,323,40.4,0,4,50
Team,8,323,40.4,0,4,50
