FIRST QUARTER,,IND,BGSU
,FG,10:39,"Tyler Tate 28 Yd Field Goal  Drive info: 14 plays, 50 yds in 4:21",0,3
,TD,3:23,"Nate Sudfeld 1 Yd Run (Aaron Del Grosso Kick)Drive info: 3 plays, 33 yds in 1:05",7,3
SECOND QUARTER,,IND,BGSU
,TD,14:56,"J-Shun Harris II 22 Yd pass from Nate Sudfeld (Aaron Del Grosso Kick)Drive info: 7 plays, 79 yds in 1:39",14,3
,FG,12:45,"Tyler Tate 38 Yd Field Goal  Drive info: 10 plays, 56 yds in 2:11",14,6
,FG,8:48,"Tyler Tate 45 Yd Field Goal  Drive info: 8 plays, 16 yds in 2:07",14,9
,FG,4:31,"Tyler Tate 47 Yd Field Goal  Drive info: 7 plays, 29 yds in 2:20",14,12
THIRD QUARTER,,IND,BGSU
,TD,8:52,"Ronnie Moore 40 Yd pass from James Knapke (Tyler Tate Kick)Drive info: 10 plays, 78 yds in 2:35",14,19
,TD,8:11,"Tevin Coleman 28 Yd Run (Aaron Del Grosso Kick)Drive info: 3 plays, 42 yds in 0:41",21,19
,TD,3:47,"Travis Greene 5 Yd Run (Tyler Tate Kick)Drive info: 10 plays, 75 yds in 2:39",21,26
,TD,2:51,"Tevin Coleman 46 Yd Run (Aaron Del Grosso Kick)Drive info: 3 plays, 75 yds in 0:56",28,26
FOURTH QUARTER,,IND,BGSU
,TD,14:08,"Fred Coppet 1 Yd Run (Two-Point Pass Conversion Failed)Drive info: 11 plays, 77 yds in 3:43",28,32
,TD,12:52,"Tevin Coleman 31 Yd Run (Aaron Del Grosso Kick)Drive info: 4 plays, 61 yds in 1:16",35,32
,TD,5:24,"Ryan Burbrink 31 Yd pass from James Knapke (Tyler Tate Kick)Drive info: 10 plays, 88 yds in 3:40",35,39
,TD,2:04,"Nate Sudfeld 1 Yd Run (Aaron Del Grosso Kick)Drive info: 9 plays, 67 yds in 3:20",42,39
,TD,0:09,"Roger Lewis 2 Yd pass from James Knapke (Tyler Tate PAT blocked)Drive info: 11 plays, 88 yds in 1:55",42,45
,,IND,BGSU
1st Downs,30,39
3rd down efficiency,4-12,7-18
4th down efficiency,1-4,2-4
Total Yards,582,571
Passing,347,395
Comp-Att,31-41,46-73
Yards per pass,8.5,5.4
Rushing,235,176
Rushing Attempts,37,40
Yards per rush,6.4,4.4
Penalties,11-128,4-42
Turnovers,1,2
Fumbles lost,1,1
Interceptions thrown,0,1
Possession,28:11,32:43
Indiana Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Nate Sudfeld,31/41,347,8.5,1,0,85.4
Team,31/41,347,8.5,1,0,--
Bowling Green Passing
,C/ATT,YDS,AVG,TD,INT,QBR
James Knapke,46/73,395,5.4,3,1,70.3
Team,46/73,395,5.4,3,1,--
Indiana Rushing
,CAR,YDS,AVG,TD,LG
Tevin Coleman,24,190,7.9,3,46
Nate Sudfeld,7,27,3.9,2,13
"u""D'Angelo Roberts""",5,20,4.0,0,12
Chris Covington,1,-2,-2.0,0,0
Team,37,235,6.4,5,46
Bowling Green Rushing
,CAR,YDS,AVG,TD,LG
Travis Greene,24,123,5.1,1,19
James Knapke,8,37,4.6,0,9
Fred Coppet,8,16,2.0,1,7
Team,40,176,4.4,2,19
Indiana Receiving
,REC,YDS,AVG,TD,LG
Shane Wynn,10,139,13.9,0,32
J-Shun Harris II,7,68,9.7,1,22
Nick Stoner,6,59,9.8,0,13
Tevin Coleman,4,38,9.5,0,24
Dominique Booth,1,15,15.0,0,15
"u""D'Angelo Roberts""",2,14,7.0,0,8
Michael Cooper,1,14,14.0,0,14
Team,31,347,11.2,1,32
Bowling Green Receiving
,REC,YDS,AVG,TD,LG
Roger Lewis,16,149,9.3,1,27
Ryan Burbrink,6,80,13.3,1,31
Ronnie Moore,6,72,12.0,1,40
Heath Jackson,8,48,6.0,0,14
Travis Greene,3,17,5.7,0,10
Chris Pohlman,1,9,9.0,0,9
Herve Coby,2,8,4.0,0,4
Gehrig Dieter,3,7,2.3,0,8
Fred Coppet,1,5,5.0,0,5
Team,46,395,8.6,3,40
Indiana Interceptions
,INT,YDS,TD
Nick Mangieri,1,0,0
Team,1,0,0
Bowling Green Interceptions
,INT,YDS,TD
No Interception Information
Indiana Kick Returns
,NO,YDS,AVG,LG,TD
Shane Wynn,2,47,23.5,31,0
T.J. Simmons,2,16,8.0,13,0
Marcus Oliver,1,11,11.0,11,0
Dominique Booth,1,4,4.0,4,0
Mike Replogle,1,0,0.0,0,0
Team,7,78,11.1,31,0
Bowling Green Kick Returns
,NO,YDS,AVG,LG,TD
Ronnie Moore,5,92,18.4,41,0
Team,5,92,18.4,41,0
Indiana Kicking
,FG,PCT,LG,XP,PTS
Aaron Del Grosso,0/1,0.0,0,6/6,6
Team,0/1,0.0,0,6/6,6
Bowling Green Kicking
,FG,PCT,LG,XP,PTS
Tyler Tate,4/4,100.0,47,3/4,15
Team,4/4,100.0,47,3/4,15
Indiana Punting
,NO,YDS,AVG,TB,-20,LG
Erich Toth,3,77,25.7,1,0,43
Team,3,77,25.7,1,0,43
Bowling Green Punting
,NO,YDS,AVG,TB,-20,LG
Joe Davidson,1,22,22.0,0,0,22
Team,1,22,22.0,0,0,22
