FIRST QUARTER,,UGA,UK
,TD,14:49,"Isaiah McKenzie 90 Yd Kickoff Return (Marshall Morgan Kick)Drive info: 0 plays, 0 yds in 0:11",7,0
,TD,8:29,"Chris Conley 15 Yd pass from Hutson Mason (Marshall Morgan Kick)Drive info: 10 plays, 68 yds in 4:29",14,0
,TD,4:57,"Nick Chubb 18 Yd Run (Marshall Morgan Kick)Drive info: 6 plays, 91 yds in 1:51",21,0
SECOND QUARTER,,UGA,UK
,TD,13:33,"Braylon Heard 3 Yd Run (Austin MacGinnis Kick)Drive info: 16 plays, 74 yds in 6:24",21,7
,FG,9:46,"Austin MacGinnis 38 Yd Field Goal  Drive info: 8 plays, 2 yds in 3:47",21,10
,TD,6:34,"Malcolm Mitchell 23 Yd pass from Hutson Mason (Marshall Morgan Kick)Drive info: 7 plays, 71 yds in 3:12",28,10
,TD,5:55,"Stanley Williams 56 Yd Run (Austin MacGinnis Kick)Drive info: 3 plays, 75 yds in 0:39",28,17
,TD,4:04,"Chris Conley 4 Yd pass from Hutson Mason (Marshall Morgan Kick)Drive info: 6 plays, 74 yds in 1:51",35,17
,TD,0:16,"Patrick Towles 1 Yd Run (Austin MacGinnis Kick)Drive info: 12 plays, 75 yds in 3:48",35,24
THIRD QUARTER,,UGA,UK
,TD,12:56,"Jeb Blazevich 10 Yd pass from Hutson Mason (Marshall Morgan Kick)Drive info: 5 plays, 36 yds in 1:59",42,24
,TD,11:09,"Isaiah McKenzie 59 Yd Punt Return (Marshall Morgan Kick)Drive info: 3 plays, 0 yds in 1:47",49,24
,TD,1:55,"Sony Michel 23 Yd Run (Marshall Morgan Kick)Drive info: 12 plays, 95 yds in 5:23",56,24
FOURTH QUARTER,,UGA,UK
,TD,9:49,"Jeb Blazevich 8 Yd pass from Brice Ramsey (Marshall Morgan Kick)Drive info: 8 plays, 85 yds in 3:48",63,24
,TD,3:22,"Javess Blue 9 Yd pass from Patrick Towles (Austin MacGinnis Kick)Drive info: 15 plays, 63 yds in 6:27",63,31
,,UGA,UK
1st Downs,28,22
3rd down efficiency,8-8,9-18
4th down efficiency,0-0,3-3
Total Yards,559,353
Passing,254,139
Comp-Att,18-21,16-31
Yards per pass,12.1,4.5
Rushing,305,214
Rushing Attempts,39,47
Yards per rush,7.8,4.6
Penalties,4-33,3-25
Turnovers,1,1
Fumbles lost,1,0
Interceptions thrown,0,1
Possession,26:22,33:38
Georgia Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Hutson Mason,13/16,174,10.9,4,0,99.4
Brice Ramsey,5/5,80,16.0,1,0,100.0
Team,18/21,254,12.1,5,0,--
Kentucky Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Patrick Towles,16/31,139,4.5,1,1,53.4
Team,16/31,139,4.5,1,1,--
Georgia Rushing
,CAR,YDS,AVG,TD,LG
Nick Chubb,13,170,13.1,1,55
Sony Michel,16,84,5.3,1,23
Brendan Douglas,7,31,4.4,0,15
Isaiah McKenzie,1,12,12.0,0,12
Hutson Mason,1,8,8.0,0,8
Team,39,305,7.8,2,55
Kentucky Rushing
,CAR,YDS,AVG,TD,LG
Stanley Williams,10,100,10.0,1,56
Patrick Towles,17,60,3.5,1,16
Braylon Heard,13,36,2.8,1,7
Mikel Horton,6,22,3.7,0,6
Ryan Timmons,1,-4,-4.0,0,0
Team,47,214,4.6,3,56
Georgia Receiving
,REC,YDS,AVG,TD,LG
Jonathon Rumph,4,81,20.3,0,47
Chris Conley,3,58,19.3,2,39
Malcolm Mitchell,4,55,13.8,1,23
Jeb Blazevich,3,29,9.7,2,11
Blake Tibbs,1,13,13.0,0,13
Michael Bennett,2,11,5.5,0,6
Reggie Davis,1,7,7.0,0,7
Team,18,254,14.1,5,47
Kentucky Receiving
,REC,YDS,AVG,TD,LG
Demarco Robinson,5,43,8.6,0,16
Javess Blue,3,39,13.0,1,17
Braylon Heard,2,16,8.0,0,11
Joey Herrick,1,15,15.0,0,15
Ryan Timmons,1,15,15.0,0,15
Dorian Baker,1,11,11.0,0,11
Stanley Williams,1,1,1.0,0,1
Garrett Johnson,2,-1,-0.5,0,3
Team,16,139,8.7,1,17
Georgia Interceptions
,INT,YDS,TD
Corey Moore,1,0,0
Team,1,0,0
Kentucky Interceptions
,INT,YDS,TD
No Interception Information
Georgia Kick Returns
,NO,YDS,AVG,LG,TD
Isaiah McKenzie,2,116,58.0,90,1
Quayvon Hicks,2,14,7.0,16,0
Jordan Jenkins,1,0,0.0,0,0
Team,5,130,26.0,90,1
Kentucky Kick Returns
,NO,YDS,AVG,LG,TD
Stanley Williams,5,135,27.0,37,0
Braylon Heard,1,20,20.0,20,0
J.D. Harmon,1,19,19.0,19,0
Team,7,174,24.9,37,0
Georgia Punt Returns
,NO,YDS,AVG,LG,TD
Isaiah McKenzie,1,59,59.0,59,1
Team,1,59,59.0,59,1
Kentucky Punt Returns
,NO,YDS,AVG,LG,TD
No Punt Returns
Georgia Kicking
,FG,PCT,LG,XP,PTS
Marshall Morgan,0/0,0.0,0,9/9,9
Team,0/0,0.0,0,9/9,9
Kentucky Kicking
,FG,PCT,LG,XP,PTS
Austin MacGinnis,1/1,100.0,38,4/4,7
Team,1/1,100.0,38,4/4,7
Georgia Punting
,NO,YDS,AVG,TB,-20,LG
No Punts
Kentucky Punting
,NO,YDS,AVG,TB,-20,LG
Landon Foster,5,209,41.8,0,3,46
Team,5,209,41.8,0,3,46
