FIRST QUARTER,,TLSA,TEM
,TD,14:03,"Kenneth Harper 8 Yd Run (Austin Jones Kick)Drive info: 3 plays, 79 yds in 0:57",0,7
,TD,3:17,"Zack Langer 19 Yd Run (Carl Salazar Kick)Drive info: 3 plays, 52 yds in 1:09",7,7
SECOND QUARTER,,TLSA,TEM
,TD,14:19,"Connor Reilly 3 Yd Run (Austin Jones Kick)Drive info: 7 plays, 63 yds in 1:38",7,14
,TD,10:33,"Mandel Dixon 9 Yd pass from Dane Evans (Carl Salazar Kick)Drive info: 9 plays, 62 yds in 3:46",14,14
,TD,0:21,"P.J. Walker 5 Yd Run (Austin Jones Kick)Drive info: 5 plays, 99 yds in 1:39",14,21
THIRD QUARTER,,TLSA,TEM
,TD,10:16,"Keevan Lucas 29 Yd pass from Dane Evans (Carl Salazar Kick)Drive info: 9 plays, 76 yds in 4:44",21,21
FOURTH QUARTER,,TLSA,TEM
,FG,14:54,"Carl Salazar 44 Yd Field Goal  Drive info: 10 plays, 42 yds in 4:51",24,21
,TD,10:38,"Jalen Fitzpatrick 30 Yd pass from P.J. Walker (Austin Jones Kick)Drive info: 3 plays, 64 yds in 1:05",24,28
,TD,3:25,"Jahad Thomas 20 Yd pass from P.J. Walker (Austin Jones Kick)Drive info: 10 plays, 73 yds in 5:09",24,35
,,TLSA,TEM
1st Downs,24,21
3rd down efficiency,6-18,1-12
4th down efficiency,0-4,2-4
Total Yards,438,497
Passing,260,294
Comp-Att,21-36,15-31
Yards per pass,7.2,9.5
Rushing,178,203
Rushing Attempts,50,35
Yards per rush,3.6,5.8
Penalties,8-108,5-30
Turnovers,0,2
Fumbles lost,0,1
Interceptions thrown,0,1
Possession,36:34,23:26
Tulsa Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Dane Evans,21/36,260,7.2,2,0,66.2
Team,21/36,260,7.2,2,0,--
Temple Passing
,C/ATT,YDS,AVG,TD,INT,QBR
P.J. Walker,15/31,294,9.5,2,1,49.0
Team,15/31,294,9.5,2,1,--
Tulsa Rushing
,CAR,YDS,AVG,TD,LG
Zack Langer,30,113,3.8,1,19
James Flanders,14,51,3.6,0,9
Dane Evans,5,14,2.8,0,12
Keevan Lucas,1,0,0.0,0,0
Team,50,178,3.6,1,19
Temple Rushing
,CAR,YDS,AVG,TD,LG
Jahad Thomas,14,152,10.9,0,68
Jamie Gilmore,6,43,7.2,0,32
Kenneth Harper,7,13,1.9,1,8
Connor Reilly,1,3,3.0,1,3
P.J. Walker,6,-7,-1.2,1,5
Team,35,203,5.8,3,68
Tulsa Receiving
,REC,YDS,AVG,TD,LG
Keevan Lucas,9,109,12.1,1,29
Keyarris Garrett,5,58,11.6,0,20
Joshua Atkinson,2,43,21.5,0,38
James Flanders,1,17,17.0,0,17
"u""D'Angelo Brewer""",1,11,11.0,0,11
Mandel Dixon,1,9,9.0,1,9
Derek Patterson,1,8,8.0,0,8
Zack Langer,1,5,5.0,0,5
Team,21,260,12.4,2,38
Temple Receiving
,REC,YDS,AVG,TD,LG
Jalen Fitzpatrick,5,107,21.4,1,37
Jamie Gilmore,2,100,50.0,0,64
Kenneth Harper,2,27,13.5,0,21
Jahad Thomas,1,20,20.0,1,20
Brandon Shippen,1,19,19.0,0,19
Nate Hairston,1,8,8.0,0,8
Wanemi Omuso,1,7,7.0,0,7
John Christopher,1,4,4.0,0,4
Colin Thompson,1,2,2.0,0,2
Team,15,294,19.6,2,64
Tulsa Interceptions
,INT,YDS,TD
Craig Suits,1,0,0
Team,1,0,0
Temple Interceptions
,INT,YDS,TD
No Interception Information
Tulsa Kick Returns
,NO,YDS,AVG,LG,TD
"u""D'Angelo Brewer""",4,89,22.3,27,0
Bishop Louie,1,31,31.0,31,0
Team,5,120,24.0,31,0
Temple Kick Returns
,NO,YDS,AVG,LG,TD
Jahad Thomas,2,36,18.0,19,0
Avery Williams,2,31,15.5,19,0
Khalif Herbin,1,6,6.0,6,0
Team,5,73,14.6,19,0
Tulsa Kicking
,FG,PCT,LG,XP,PTS
Carl Salazar,1/2,50.0,44,3/3,6
Team,1/2,50.0,44,3/3,6
Temple Kicking
,FG,PCT,LG,XP,PTS
Austin Jones,0/1,0.0,0,5/5,5
Team,0/1,0.0,0,5/5,5
Tulsa Punting
,NO,YDS,AVG,TB,-20,LG
Dalton Parks,6,259,43.2,0,2,56
Team,6,259,43.2,0,2,56
Temple Punting
,NO,YDS,AVG,TB,-20,LG
Alex Starzyk,4,157,39.3,1,0,48
Team,4,157,39.3,1,0,48
