FIRST QUARTER,,WMU,BALL
,TD,5:20,"Jordan Williams 32 Yd pass from Jack Milas (Scott Secor Kick)Drive info: 7 plays, 80 yds in 3:18",0,7
,TD,0:34,"Daniel Braverman 52 Yd pass from Zach Terrell (Andrew Haldeman Kick)Drive info: 9 plays, 77 yds in 4:33",7,7
SECOND QUARTER,,WMU,BALL
,TD,10:23,"Jordan Williams 17 Yd pass from Jack Milas (Scott Secor Kick)Drive info: 12 plays, 86 yds in 5:06",7,14
,TD,8:02,"Dylan Curry 3 Yd pass from Jack Milas (Scott Secor Kick)Drive info: 2 plays, 3 yds in 0:37",7,21
,TD,3:36,"Jahwan Edwards 2 Yd Run (Scott Secor Kick)Drive info: 8 plays, 54 yds in 2:44",7,28
,TD,3:25,"Corey Davis 75 Yd pass from Zach Terrell (Andrew Haldeman Kick)Drive info: 1 plays, 75 yds in 0:11",14,28
,FG,0:13,"Scott Secor 28 Yd Field Goal  Drive info: 7 plays, 23 yds in 1:11",14,31
THIRD QUARTER,,WMU,BALL
,TD,14:03,"Jarvion Franklin 2 Yd Run (Andrew Haldeman Kick)Drive info: 3 plays, 65 yds in 0:57",21,31
,TD,6:16,"Jarvion Franklin 4 Yd Run (Andrew Haldeman Kick)Drive info: 4 plays, 49 yds in 1:38",28,31
,TD,0:52,"KeVonn Mabon 26 Yd pass from Jack Milas (Scott Secor Kick)Drive info: 4 plays, 54 yds in 1:29",28,38
FOURTH QUARTER,,WMU,BALL
,TD,7:32,"Jarvion Franklin 54 Yd Run (Andrew Haldeman Kick)Drive info: 6 plays, 81 yds in 3:28",35,38
,TD,1:25,"Daniel Braverman 12 Yd pass from Zach Terrell (Andrew Haldeman Kick)Drive info: 8 plays, 80 yds in 4:10",42,38
,,WMU,BALL
1st Downs,20,23
3rd down efficiency,5-11,10-19
4th down efficiency,0-1,0-1
Total Yards,498,471
Passing,290,326
Comp-Att,20-29,26-44
Yards per pass,10.0,7.4
Rushing,208,145
Rushing Attempts,30,39
Yards per rush,6.9,3.7
Penalties,4-45,5-55
Turnovers,2,0
Fumbles lost,1,0
Interceptions thrown,1,0
Possession,27:43,32:17
Western Michigan Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Zach Terrell,20/29,290,10.0,3,1,76.7
Team,20/29,290,10.0,3,1,--
Ball State Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Jack Milas,26/42,326,7.8,4,0,88.4
Team,26/44,326,7.4,4,0,--
Western Michigan Rushing
,CAR,YDS,AVG,TD,LG
Jarvion Franklin,24,161,6.7,3,54
Darius Phillips,1,52,52.0,0,52
Zach Terrell,1,4,4.0,0,4
Dareyon Chance,1,2,2.0,0,2
J. Schroeder,1,-8,-8.0,0,0
Team,30,208,6.9,3,54
Ball State Rushing
,CAR,YDS,AVG,TD,LG
Jahwan Edwards,26,77,3.0,1,12
Horactio Banks,6,41,6.8,0,27
Jack Milas,4,14,3.5,0,16
KeVonn Mabon,1,12,12.0,0,12
Teddy Williamson,1,3,3.0,0,3
Team,39,145,3.7,1,27
Western Michigan Receiving
,REC,YDS,AVG,TD,LG
Corey Davis,6,154,25.7,1,75
Daniel Braverman,10,96,9.6,2,52
Darius Phillips,2,27,13.5,0,20
Michael Henry,1,10,10.0,0,10
Dareyon Chance,1,3,3.0,0,3
Team,20,290,14.5,3,75
Ball State Receiving
,REC,YDS,AVG,TD,LG
Jordan Williams,11,179,16.3,2,32
KeVonn Mabon,4,47,11.8,1,26
Jahwan Edwards,4,39,9.8,0,17
Corey Lacanaria,2,35,17.5,0,26
Chris Shillings,3,15,5.0,0,7
Dylan Curry,2,11,5.5,1,8
Team,26,326,12.5,4,32
Western Michigan Interceptions
,INT,YDS,TD
No Interception Information
Ball State Interceptions
,INT,YDS,TD
Tyree Holder,1,1,0
Team,1,1,0
Western Michigan Kick Returns
,NO,YDS,AVG,LG,TD
Darius Phillips,4,95,23.8,32,0
Team,4,95,23.8,32,0
Ball State Kick Returns
,NO,YDS,AVG,LG,TD
Eric Patterson,6,166,27.7,37,0
KeVonn Mabon,1,35,35.0,35,0
Team,7,201,28.7,37,0
Western Michigan Punt Returns
,NO,YDS,AVG,LG,TD
Daniel Braverman,2,4,2.0,3,0
Team,2,4,2.0,3,0
Ball State Punt Returns
,NO,YDS,AVG,LG,TD
No Punt Returns
Western Michigan Kicking
,FG,PCT,LG,XP,PTS
Andrew Haldeman,0/0,0.0,0,6/6,6
Team,0/0,0.0,0,6/6,6
Ball State Kicking
,FG,PCT,LG,XP,PTS
Scott Secor,1/1,100.0,28,5/5,8
Team,1/1,100.0,28,5/5,8
Western Michigan Punting
,NO,YDS,AVG,TB,-20,LG
J. Schroeder,5,219,43.8,0,2,74
Team,5,219,43.8,0,2,74
Ball State Punting
,NO,YDS,AVG,TB,-20,LG
Kyle Schmidt,6,305,50.8,3,2,58
Scott Secor,1,47,47.0,0,1,47
Team,7,352,50.3,3,3,58
