FIRST QUARTER,,SDSU,NEV
,TD,2:39,"Chase Price 1 Yd Run (Donny Hageman Kick)Drive info: 7 plays, 55 yds in 3:37",7,0
,FG,0:22,"Brent Zuzo 37 Yd Field Goal  Drive info: 7 plays, 20 yds in 2:09",7,3
SECOND QUARTER,,SDSU,NEV
,TD,14:06,"Richy Turner 20 Yd pass from Cody Fajardo (Brent Zuzo Kick)Drive info: 2 plays, 20 yds in 0:44",7,10
,TD,1:15,"Jemond Hazely 21 Yd pass from Quinn Kaehler (Donny Hageman Kick)Drive info: 7 plays, 77 yds in 2:12",14,10
THIRD QUARTER,,SDSU,NEV
,FG,9:32,"Brent Zuzo 25 Yd Field Goal  Drive info: 13 plays, 58 yds in 5:28",14,13
FOURTH QUARTER,,SDSU,NEV
,FG,11:42,"Brent Zuzo 24 Yd Field Goal  Drive info: 9 plays, 45 yds in 5:00",14,16
,TD,7:06,"James Butler 43 Yd Run (Brent Zuzo Kick)Drive info: 5 plays, 65 yds in 2:36",14,23
,TD,1:40,"Don Jackson 1 Yd Run (Brent Zuzo Kick)Drive info: 6 plays, 65 yds in 2:26",14,30
,,SDSU,NEV
1st Downs,17,17
3rd down efficiency,4-13,5-17
4th down efficiency,0-1,2-2
Total Yards,324,338
Passing,189,109
Comp-Att,21-36,10-24
Yards per pass,5.3,4.5
Rushing,135,229
Rushing Attempts,29,47
Yards per rush,4.7,4.9
Penalties,4-55,5-44
Turnovers,3,1
Fumbles lost,2,0
Interceptions thrown,1,1
Possession,27:39,32:21
San Diego State Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Quinn Kaehler,21/36,189,5.3,1,1,42.2
Team,21/36,189,5.3,1,1,--
Nevada Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Cody Fajardo,10/24,109,4.5,1,1,21.8
Team,10/24,109,4.5,1,1,--
San Diego State Rushing
,CAR,YDS,AVG,TD,LG
Donnel Pumphrey,13,85,6.5,0,19
Chase Price,8,58,7.3,1,16
Rashaad Penny,1,21,21.0,0,21
Dakota Gordon,1,0,0.0,0,0
Ezell Ruffin,1,-2,-2.0,0,0
Lloyd Mills,1,-2,-2.0,0,0
Quinn Kaehler,4,-25,-6.3,0,0
Team,29,135,4.7,1,21
Nevada Rushing
,CAR,YDS,AVG,TD,LG
Don Jackson,20,124,6.2,1,47
James Butler,15,103,6.9,1,43
Cody Fajardo,10,4,0.4,0,11
Team,47,229,4.9,2,47
San Diego State Receiving
,REC,YDS,AVG,TD,LG
Lloyd Mills,3,52,17.3,0,23
Adam Roberts,3,33,11.0,0,19
Jemond Hazely,3,31,10.3,1,21
Chase Price,4,28,7.0,0,12
Ezell Ruffin,3,21,7.0,0,9
Daniel Brunskill,3,19,6.3,0,12
Donnel Pumphrey,1,3,3.0,0,3
Eric Judge,1,2,2.0,0,2
Team,21,189,9.0,1,23
Nevada Receiving
,REC,YDS,AVG,TD,LG
Richy Turner,3,49,16.3,1,20
Jerico Richardson,4,41,10.3,0,13
Jarred Gipson,3,19,6.3,0,11
Team,10,109,10.9,1,20
San Diego State Interceptions
,INT,YDS,TD
Dontrell Onuoha,1,0,0
Team,1,0,0
Nevada Interceptions
,INT,YDS,TD
Jonathan McNeal,1,20,0
Team,1,20,0
San Diego State Kick Returns
,NO,YDS,AVG,LG,TD
Rashaad Penny,4,110,27.5,45,0
Team,4,110,27.5,45,0
Nevada Kick Returns
,NO,YDS,AVG,LG,TD
Elijah Mitchell,1,55,55.0,55,0
Team,1,55,55.0,55,0
San Diego State Punt Returns
,NO,YDS,AVG,LG,TD
Lloyd Mills,3,55,18.3,53,0
Team,3,55,18.3,53,0
Nevada Punt Returns
,NO,YDS,AVG,LG,TD
Richy Turner,2,28,14.0,28,0
Team,2,28,14.0,28,0
San Diego State Kicking
,FG,PCT,LG,XP,PTS
Donny Hageman,0/0,0.0,0,2/2,2
Team,0/0,0.0,0,2/2,2
Nevada Kicking
,FG,PCT,LG,XP,PTS
Brent Zuzo,3/3,100.0,37,3/3,12
Team,3/3,100.0,37,3/3,12
San Diego State Punting
,NO,YDS,AVG,TB,-20,LG
Joel Alesi,6,215,35.8,0,2,49
Seamus McMorrow,1,13,13.0,0,0,13
Team,7,228,32.6,0,2,49
Nevada Punting
,NO,YDS,AVG,TB,-20,LG
Alex Boy,5,241,48.2,0,0,56
Team,5,241,48.2,0,0,56
