FIRST QUARTER,,UCF,CONN
,TD,7:38,"William Stanback 3 Yd Run (Shawn Moffitt Kick)Drive info: 4 plays, 19 yds in 1:55",7,0
SECOND QUARTER,,UCF,CONN
,TD,12:22,"Deshon Foxx 68 Yd Run (Bobby Puyol Kick)Drive info: 1 plays, 68 yds in 0:12",7,7
,TD,4:59,"William Stanback 1 Yd Run (Shawn Moffitt Kick)Drive info: 8 plays, 79 yds in 3:36",14,7
,TD,1:12,"Noel Thomas 38 Yd pass from Chandler Whitmer (Bobby Puyol Kick)Drive info: 9 plays, 53 yds in 3:47",14,14
,FG,0:00,"Bobby Puyol 43 Yd Field Goal  Drive info: 2 plays, 5 yds in 0:11",14,17
THIRD QUARTER,,UCF,CONN
,TD,9:39,"J.J. Worton 73 Yd pass from Justin Holman (Shawn Moffitt Kick)Drive info: 2 plays, 73 yds in 0:07",21,17
,TD,4:17,"Ron Johnson 1 Yd Run (Bobby Puyol Kick)Drive info: 13 plays, 79 yds in 5:22",21,24
,TD,1:21,"Noel Thomas 22 Yd pass from Chandler Whitmer (Bobby Puyol Kick)Drive info: 5 plays, 34 yds in 1:27",21,31
FOURTH QUARTER,,UCF,CONN
,TD,12:28,"Ron Johnson 2 Yd Run (Bobby Puyol PAT blocked)Drive info: 6 plays, 54 yds in 2:32",21,37
,TD,5:07,"Breshad Perriman 16 Yd pass from Justin Holman (Justin Holman Pass to Josh Reese for Two-Point Conversion)Drive info: 8 plays, 50 yds in 2:07",29,37
,,UCF,CONN
1st Downs,23,16
3rd down efficiency,6-16,4-15
4th down efficiency,0-2,2-2
Total Yards,429,327
Passing,284,148
Comp-Att,22-42,14-28
Yards per pass,6.8,5.3
Rushing,145,179
Rushing Attempts,37,40
Yards per rush,3.9,4.5
Penalties,8-89,10-102
Turnovers,4,1
Fumbles lost,0,1
Interceptions thrown,4,0
Possession,30:21,29:39
UCF Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Justin Holman,22/42,284,6.8,2,4,26.3
Team,22/42,284,6.8,2,4,--
Connecticut Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Chandler Whitmer,13/25,142,5.7,2,0,41.8
Tim Boyle,1/3,6,2.0,0,0,3.9
Team,14/28,148,5.3,2,0,--
UCF Rushing
,CAR,YDS,AVG,TD,LG
William Stanback,28,141,5.0,2,21
Justin Holman,9,4,0.4,0,13
Team,37,145,3.9,2,21
Connecticut Rushing
,CAR,YDS,AVG,TD,LG
Deshon Foxx,11,102,9.3,1,68
Arkeel Newsome,4,32,8.0,0,20
Ron Johnson,11,27,2.5,2,13
Chandler Whitmer,13,20,1.5,0,14
Team,40,179,4.5,3,68
UCF Receiving
,REC,YDS,AVG,TD,LG
J.J. Worton,11,178,16.2,1,73
Breshad Perriman,2,43,21.5,1,27
Jordan Akins,2,31,15.5,0,22
Jackie Williams,3,14,4.7,0,8
Dontravious Wilson,2,8,4.0,0,4
William Stanback,1,7,7.0,0,7
Josh Reese,1,3,3.0,0,3
Team,22,284,12.9,2,73
Connecticut Receiving
,REC,YDS,AVG,TD,LG
Noel Thomas,4,83,20.8,2,38
Sean McQuillan,4,36,9.0,0,16
Deshon Foxx,3,14,4.7,0,6
Ron Johnson,1,9,9.0,0,9
Tommy Myers,1,5,5.0,0,5
Arkeel Newsome,1,1,1.0,0,1
Team,14,148,10.6,2,38
UCF Interceptions
,INT,YDS,TD
No Interception Information
Connecticut Interceptions
,INT,YDS,TD
Andrew Adams,3,72,0
Jefferson Ashir,1,0,0
Team,4,72,0
UCF Kick Returns
,NO,YDS,AVG,LG,TD
Dontravious Wilson,2,28,14.0,18,0
Jordan Akins,2,28,14.0,27,0
Jackie Williams,1,19,19.0,19,0
Team,5,75,15.0,27,0
Connecticut Kick Returns
,NO,YDS,AVG,LG,TD
Arkeel Newsome,4,63,15.8,23,0
Team,4,63,15.8,23,0
UCF Punt Returns
,NO,YDS,AVG,LG,TD
No Punt Returns
Connecticut Punt Returns
,NO,YDS,AVG,LG,TD
Deshon Foxx,1,0,0.0,0,0
Team,1,0,0.0,0,0
UCF Kicking
,FG,PCT,LG,XP,PTS
Shawn Moffitt,0/1,0.0,0,3/3,3
Team,0/1,0.0,0,3/3,3
Connecticut Kicking
,FG,PCT,LG,XP,PTS
Bobby Puyol,1/1,100.0,43,4/5,7
Team,1/1,100.0,43,4/5,7
UCF Punting
,NO,YDS,AVG,TB,-20,LG
Caleb Houston,5,181,36.2,0,1,46
Team,5,181,36.2,0,1,46
Connecticut Punting
,NO,YDS,AVG,TB,-20,LG
Justin Wain,9,316,35.1,0,2,48
Team,9,316,35.1,0,2,48
