FIRST QUARTER,,UND,SJSU
,TD,8:24,"Tyler Winston 14 Yd pass from Blake Jurich (Austin Lopez Kick)Drive info: 8 plays, 61 yds in 2:38",0,7
,TD,2:25,"Blake Jurich 2 Yd Run (Austin Lopez Kick)Drive info: 10 plays, 53 yds in 4:07",0,14
SECOND QUARTER,,UND,SJSU
,TD,5:29,"Shane Smith 3 Yd pass from Blake Jurich (Austin Lopez Kick)Drive info: 15 plays, 81 yds in 7:40",0,21
,FG,1:53,"Reid Taubenheim 42 Yd Field Goal  Drive info: 6 plays, 65 yds in 3:29",3,21
THIRD QUARTER,,UND,SJSU
,TD,6:38,"Brandon Monroe 2 Yd Run (Austin Lopez Kick)Drive info: 9 plays, 65 yds in 4:55",3,28
,TD,0:14,"Tyler Ervin 40 Yd Punt Return (Austin Lopez Kick)Drive info: 3 plays, 2 yds in 1:46",3,35
FOURTH QUARTER,,UND,SJSU
,TD,8:26,"Tyler Winston 18 Yd pass from Blake Jurich (Michael Carrizosa Kick)Drive info: 8 plays, 77 yds in 4:19",3,42
,TD,1:17,"Jer Garman 7 Yd Run (Reid Taubenheim Kick)Drive info: 7 plays, 55 yds in 2:45",10,42
,,UND,SJSU
1st Downs,12,23
3rd down efficiency,4-12,7-11
4th down efficiency,0-1,0-1
Total Yards,244,406
Passing,126,256
Comp-Att,14-20,23-26
Yards per pass,6.3,9.8
Rushing,118,150
Rushing Attempts,32,40
Yards per rush,3.7,3.8
Penalties,10-61,4-40
Turnovers,2,0
Fumbles lost,1,0
Interceptions thrown,1,0
Possession,28:08,31:47
North Dakota Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Joe Mollberg,14/20,126,6.3,0,1,--
Team,14/20,126,6.3,0,1,--
San Jos\xe9 State Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Blake Jurich,22/25,250,10.0,3,0,96.2
Joe Gray,1/1,6,6.0,0,0,96.6
Team,23/26,256,9.8,3,0,--
North Dakota Rushing
,CAR,YDS,AVG,TD,LG
Cedric Simmons,13,54,4.2,0,14
Jer Garman,8,36,4.5,1,10
Joe Mollberg,8,26,3.3,0,15
Adam Shaugabay,2,6,3.0,0,4
Dev Ferguson,1,-4,-4.0,0,0
Team,32,118,3.7,1,15
San Jos\xe9 State Rushing
,CAR,YDS,AVG,TD,LG
Thomas Tucker,20,81,4.1,0,17
Brandon Monroe,9,32,3.6,1,8
Blake Jurich,4,20,5.0,1,20
Tyler Ervin,2,13,6.5,0,10
Alvin Jelks,3,3,1.0,0,2
Osirius Burke,1,2,2.0,0,2
Team,40,150,3.8,2,20
North Dakota Receiving
,REC,YDS,AVG,TD,LG
Kyle Ruhe,1,51,51.0,0,51
Jer Garman,1,23,23.0,0,23
R.J. McGill,3,21,7.0,0,11
Tyrhe Ivery,2,13,6.5,0,9
Dev Ferguson,1,10,10.0,0,10
Dustin Iverson,1,6,6.0,0,6
Zach Adler,2,4,2.0,0,5
Brandon Walker,2,2,1.0,0,5
Cedric Simmons,1,-4,-4.0,0,0
Team,14,126,9.0,0,51
San Jos\xe9 State Receiving
,REC,YDS,AVG,TD,LG
Tyler Winston,10,96,9.6,2,18
Hansell Wilson,4,85,21.3,0,51
Thomas Tucker,1,22,22.0,0,22
Billy Freeman,2,21,10.5,0,16
Shane Smith,3,12,4.0,1,5
Brandon Monroe,1,10,10.0,0,10
Chris Kearney,1,6,6.0,0,6
Tyler Ervin,1,4,4.0,0,4
Team,23,256,11.1,3,51
North Dakota Interceptions
,INT,YDS,TD
No Interception Information
San Jos\xe9 State Interceptions
,INT,YDS,TD
Cleveland Wallace III,1,4,0
Team,1,4,0
North Dakota Kick Returns
,NO,YDS,AVG,LG,TD
Alex Tillman,4,75,18.8,39,0
R.J. McGill,2,48,24.0,36,0
Team,6,123,20.5,39,0
San Jos\xe9 State Kick Returns
,NO,YDS,AVG,LG,TD
Tim Crawley,1,21,21.0,21,0
Team,1,21,21.0,21,0
North Dakota Punt Returns
,NO,YDS,AVG,LG,TD
No Punt Returns
San Jos\xe9 State Punt Returns
,NO,YDS,AVG,LG,TD
Tyler Ervin,2,73,36.5,40,1
Team,2,73,36.5,40,1
North Dakota Kicking
,FG,PCT,LG,XP,PTS
Reid Taubenheim,1/1,100.0,42,1/1,4
Team,1/1,100.0,42,1/1,4
San Jos\xe9 State Kicking
,FG,PCT,LG,XP,PTS
Austin Lopez,0/1,0.0,0,5/5,5
Michael Carrizosa,0/0,0.0,0,1/1,1
Team,0/1,0.0,0,6/6,6
North Dakota Punting
,NO,YDS,AVG,TB,-20,LG
Connor Bolduc,5,191,38.2,0,0,44
Team,5,191,38.2,0,0,44
San Jos\xe9 State Punting
,NO,YDS,AVG,TB,-20,LG
Michael Carrizosa,2,85,42.5,0,1,49
Team,2,85,42.5,0,1,49
