FIRST QUARTER,,TAMU,SMU
,FG,11:54,"Josh Lambo 39 Yd Field Goal  Drive info: 10 plays, 69 yds in 3:06",3,0
,TD,5:12,"Trey Williams 8 Yd Run (Josh Lambo Kick)Drive info: 4 plays, 76 yds in 1:29",10,0
,TD,1:15,"Jeremy Tabuyo 30 Yd pass from Kenny Hill (Josh Lambo Kick)Drive info: 6 plays, 49 yds in 1:34",17,0
SECOND QUARTER,,TAMU,SMU
,TD,12:43,"Trey Williams 5 Yd Run (Josh Lambo Kick)Drive info: 4 plays, 51 yds in 1:26",24,0
,TD,9:26,"Brandon Williams 10 Yd Run (Josh Lambo Kick)Drive info: 5 plays, 70 yds in 1:42",31,0
,FG,1:36,"Cody Rademacher 29 Yd Field Goal  Drive info: 15 plays, 53 yds in 7:50",31,3
,TD,0:21,"Josh Reynolds 70 Yd pass from Kenny Hill (Josh Lambo Kick)Drive info: 1 plays, 70 yds in 0:13",38,3
THIRD QUARTER,,TAMU,SMU
,FG,9:40,"Josh Lambo 50 Yd Field Goal  Drive info: 9 plays, 33 yds in 2:12",41,3
,TD,5:47,"Jeremy Tabuyo 50 Yd pass from Kyle Allen (Josh Lambo Kick)Drive info: 3 plays, 74 yds in 1:05",48,3
FOURTH QUARTER,,TAMU,SMU
,FG,12:55,"Josh Lambo 24 Yd Field Goal  Drive info: 8 plays, 52 yds in 2:15",51,3
,FG,7:55,"Cody Rademacher 37 Yd Field Goal  Drive info: 11 plays, 52 yds in 5:00",51,6
,TD,4:01,"James White 8 Yd Run (Josh Lambo Kick)Drive info: 7 plays, 76 yds in 3:54",58,6
,,TAMU,SMU
1st Downs,27,13
3rd down efficiency,6-11,7-19
4th down efficiency,0-0,1-2
Total Yards,663,241
Passing,395,139
Comp-Att,24-37,14-29
Yards per pass,10.7,4.8
Rushing,268,102
Rushing Attempts,31,42
Yards per rush,8.6,2.4
Penalties,6-53,7-75
Turnovers,1,0
Fumbles lost,0,0
Interceptions thrown,1,0
Possession,23:46,35:15
Texas A&M Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Kenny Hill,16/22,265,12.0,2,1,93.6
Kyle Allen,8/15,130,8.7,1,0,61.1
Team,24/37,395,10.7,3,1,--
SMU Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Garrett Krstich,13/24,137,5.7,0,0,10.1
Kolney Cassel,1/5,2,0.4,0,0,0.4
Team,14/29,139,4.8,0,0,--
Texas A&M Rushing
,CAR,YDS,AVG,TD,LG
Trey Williams,7,66,9.4,2,31
James White,7,64,9.1,1,20
Kenny Hill,2,57,28.5,0,58
Tra Carson,6,34,5.7,0,10
Brandon Williams,3,20,6.7,1,10
Brice Dolezal,4,18,4.5,0,9
Kyle Allen,2,9,4.5,0,8
Team,31,268,8.6,4,58
SMU Rushing
,CAR,YDS,AVG,TD,LG
Kevin Pope,11,44,4.0,0,18
Garrett Krstich,14,33,2.4,0,13
K.C. Nlemchi,6,22,3.7,0,17
Prescott Line,4,11,2.8,0,4
Luke Seeker,2,7,3.5,0,6
Darius Durall,2,0,0.0,0,5
Kolney Cassel,3,-15,-5.0,0,0
Team,42,102,2.4,0,18
Texas A&M Receiving
,REC,YDS,AVG,TD,LG
Jeremy Tabuyo,2,80,40.0,2,50
Malcome Kennedy,6,76,12.7,0,38
Boone Niederhofer,6,73,12.2,0,20
Josh Reynolds,1,70,70.0,1,70
Ricky Seals-Jones,3,38,12.7,0,20
LaQuvionte Gonzalez,3,32,10.7,0,18
Brandon Williams,1,13,13.0,0,13
Edward Pope,2,13,6.5,0,9
Team,24,395,16.5,3,70
SMU Receiving
,REC,YDS,AVG,TD,LG
"u""Der'rikk Thompson""",3,72,24.0,0,53
Courtland Sutton,2,27,13.5,0,20
Stephen Nelson,4,19,4.8,0,6
Nate Halverson,3,13,4.3,0,9
Shelby Walker,1,7,7.0,0,7
Luke Seeker,1,1,1.0,0,1
Team,14,139,9.9,0,53
Texas A&M Interceptions
,INT,YDS,TD
No Interception Information
SMU Interceptions
,INT,YDS,TD
Shakiel Randolph,1,0,0
Team,1,0,0
Texas A&M Kick Returns
,NO,YDS,AVG,LG,TD
LaQuvionte Gonzalez,1,17,17.0,17,0
Trey Williams,1,16,16.0,16,0
Team,2,33,16.5,17,0
SMU Kick Returns
,NO,YDS,AVG,LG,TD
Aaron Stafford,4,75,18.8,23,0
Darius Durall,2,50,25.0,26,0
Team,6,125,20.8,26,0
Texas A&M Punt Returns
,NO,YDS,AVG,LG,TD
LaQuvionte Gonzalez,2,32,16.0,28,0
Nick Harvey,1,14,14.0,14,0
Team,3,46,15.3,28,0
SMU Punt Returns
,NO,YDS,AVG,LG,TD
No Punt Returns
Texas A&M Kicking
,FG,PCT,LG,XP,PTS
Josh Lambo,3/3,100.0,50,7/7,16
Team,3/3,100.0,50,7/7,16
SMU Kicking
,FG,PCT,LG,XP,PTS
Cody Rademacher,2/3,66.7,37,0/0,6
Team,2/3,66.7,37,0/0,6
Texas A&M Punting
,NO,YDS,AVG,TB,-20,LG
Drew Kaser,1,39,39.0,0,1,39
Team,1,39,39.0,0,1,39
SMU Punting
,NO,YDS,AVG,TB,-20,LG
Jackson Koonce,8,360,45.0,0,0,54
Team,8,360,45.0,0,0,54
