FIRST QUARTER,,PITT,BC
,FG,11:32,"Chris Blewitt 49 Yd Field Goal  Drive info: 8 plays, 44 yds in 3:28",3,0
,TD,9:55,"Tyler Rouse 1 Yd Run (Joey Launceford Kick)Drive info: 4 plays, 67 yds in 1:37",3,7
SECOND QUARTER,,PITT,BC
,TD,13:08,"Tyler Boyd 15 Yd pass from Chad Voytik (Chris Blewitt Kick)Drive info: 9 plays, 71 yds in 3:48",10,7
,FG,6:20,"Chris Blewitt 42 Yd Field Goal  Drive info: 9 plays, 42 yds in 4:21",13,7
,TD,0:18,"Tyler Boyd 5 Yd pass from Chad Voytik (Chris Blewitt Kick)Drive info: 6 plays, 80 yds in 0:57",20,7
THIRD QUARTER,,PITT,BC
,TD,5:15,"James Conner 9 Yd Run (Chris Blewitt Kick)Drive info: 5 plays, 71 yds in 2:28",27,7
,TD,3:28,"Shakim Phillips 48 Yd pass from Tyler Murphy (Joey Launceford Kick)Drive info: 4 plays, 75 yds in 1:47",27,14
FOURTH QUARTER,,PITT,BC
,FG,9:53,"Chris Blewitt 41 Yd Field Goal  Drive info: 11 plays, 33 yds in 5:34",30,14
,TD,0:43,"Tyler Murphy 2 Yd Run (Two-Point Pass Conversion Failed)Drive info: 9 plays, 64 yds in 1:12",30,20
,,PITT,BC
1st Downs,22,15
3rd down efficiency,6-15,4-14
4th down efficiency,0-0,1-1
Total Yards,414,276
Passing,111,134
Comp-Att,10-20,10-28
Yards per pass,5.6,4.8
Rushing,303,142
Rushing Attempts,51,34
Yards per rush,5.9,4.2
Penalties,6-55,3-25
Turnovers,1,2
Fumbles lost,0,0
Interceptions thrown,1,2
Possession,33:25,26:35
Pittsburgh Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Chad Voytik,10/20,111,5.6,2,1,67.4
Team,10/20,111,5.6,2,1,--
Boston College Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Tyler Murphy,10/28,134,4.8,1,2,47.9
Team,10/28,134,4.8,1,2,--
Pittsburgh Rushing
,CAR,YDS,AVG,TD,LG
James Conner,36,214,5.9,1,23
Chad Voytik,6,47,7.8,0,23
Tyler Boyd,2,23,11.5,0,19
Chris James,5,20,4.0,0,10
Isaac Bennett,1,1,1.0,0,1
Team,51,303,5.9,1,23
Boston College Rushing
,CAR,YDS,AVG,TD,LG
Tyler Murphy,16,92,5.8,1,51
Myles Willis,7,14,2.0,0,6
Tyler Rouse,6,14,2.3,1,5
Sherman Alston,1,13,13.0,0,13
Jon Hilliman,3,11,3.7,0,6
Team,34,142,4.2,2,51
Pittsburgh Receiving
,REC,YDS,AVG,TD,LG
Tyler Boyd,5,72,14.4,2,41
Manasseh Garner,1,22,22.0,0,22
J.P. Holtz,3,17,5.7,0,9
Isaac Bennett,1,0,0.0,0,0
Team,10,111,11.1,2,41
Boston College Receiving
,REC,YDS,AVG,TD,LG
Shakim Phillips,4,78,19.5,1,48
Tyler Rouse,1,23,23.0,0,23
Charlie Callinan,2,19,9.5,0,13
Dan Crimmins,2,13,6.5,0,9
Josh Bordner,1,1,1.0,0,1
Team,10,134,13.4,1,48
Pittsburgh Interceptions
,INT,YDS,TD
Ray Vinopal,1,13,0
Terrish Webb,1,0,0
Team,2,13,0
Boston College Interceptions
,INT,YDS,TD
Steven Daniels,1,23,0
Team,1,23,0
Pittsburgh Kick Returns
,NO,YDS,AVG,LG,TD
No Kickoff Returns
Boston College Kick Returns
,NO,YDS,AVG,LG,TD
Myles Willis,3,81,27.0,34,0
Team,3,81,27.0,34,0
Pittsburgh Punt Returns
,NO,YDS,AVG,LG,TD
Tyler Boyd,2,13,6.5,11,0
Team,2,13,6.5,11,0
Boston College Punt Returns
,NO,YDS,AVG,LG,TD
No Punt Returns
Pittsburgh Kicking
,FG,PCT,LG,XP,PTS
Chris Blewitt,3/3,100.0,49,3/3,12
Team,3/3,100.0,49,3/3,12
Boston College Kicking
,FG,PCT,LG,XP,PTS
Alex Howell,0/1,0.0,0,0/0,0
Joey Launceford,0/0,0.0,0,2/2,2
Team,0/1,0.0,0,2/2,2
Pittsburgh Punting
,NO,YDS,AVG,TB,-20,LG
Ryan Winslow,5,212,42.4,1,1,48
Team,5,212,42.4,1,1,48
Boston College Punting
,NO,YDS,AVG,TB,-20,LG
Alex Howell,7,318,45.4,1,1,62
Team,7,318,45.4,1,1,62
