SECOND QUARTER,,SAM,AUB
,TD,7:49,"M. Eubank pass,to T. Philpot for 7 yds for a TD, (W. Handrahan KICK)Drive info: 7 plays, 74 yds in 3:46",7,0
,TD,6:50,"Quan Bray 23 Yd Run (Daniel Carlson Kick)Drive info: 3 plays, 73 yds in 0:59",7,7
,FG,2:24,"Daniel Carlson 29 Yd Field Goal  Drive info: 7 plays, 32 yds in 2:13",7,10
,TD,0:39,"Cameron Artis-Payne 7 Yd Run (Daniel Carlson Kick)Drive info: 5 plays, 68 yds in 0:44",7,17
THIRD QUARTER,,SAM,AUB
,TD,8:36,"Corey Grant 13 Yd pass from Nick Marshall (Daniel Carlson Kick)Drive info: 10 plays, 80 yds in 3:33",7,24
FOURTH QUARTER,,SAM,AUB
,TD,8:44,"Roc Thomas 1 Yd Run (Daniel Carlson Kick)Drive info: 12 plays, 65 yds in 6:08",7,31
,,SAM,AUB
1st Downs,18,22
3rd down efficiency,6-16,7-14
4th down efficiency,0-1,0-0
Total Yards,238,386
Passing,125,186
Comp-Att,15-29,13-22
Yards per pass,4.3,8.5
Rushing,113,200
Rushing Attempts,38,47
Yards per rush,3.0,4.3
Penalties,2-16,8-76
Turnovers,2,1
Fumbles lost,0,0
Interceptions thrown,2,1
Possession,30:03,29:57
Samford Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Michael Eubank,15/29,125,4.3,1,2,--
Team,15/29,125,4.3,1,2,--
Auburn Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Nick Marshall,11/18,171,9.5,1,1,33.8
Jeremy Johnson,2/4,15,3.8,0,0,54.0
Team,13/22,186,8.5,1,1,--
Samford Rushing
,CAR,YDS,AVG,TD,LG
Denzel Williams,15,41,2.7,0,5
Jeremiaha Gates,9,40,4.4,0,11
Robert Clark,4,28,7.0,0,15
Malik Johns,4,22,5.5,0,12
Krondis Larry,3,3,1.0,0,3
Michael Eubank,3,-21,-7.0,0,0
Team,38,113,3.0,0,15
Auburn Rushing
,CAR,YDS,AVG,TD,LG
Cameron Artis-Payne,24,129,5.4,1,12
Quan Bray,3,45,15.0,1,23
Roc Thomas,5,26,5.2,1,13
Corey Grant,3,4,1.3,0,4
Peyton Barber,1,4,4.0,0,4
Nick Marshall,11,-8,-0.7,0,8
Team,47,200,4.3,3,23
Samford Receiving
,REC,YDS,AVG,TD,LG
Karel Hamilton,5,67,13.4,0,33
Malik Johns,1,13,13.0,0,13
Gavin Sinclair,3,13,4.3,0,10
Emmanuel Obajimi,2,9,4.5,0,5
Denzel Williams,2,8,4.0,0,7
Robert Clark,1,8,8.0,0,8
Tony Philpot,1,7,7.0,1,7
Team,15,125,8.3,1,33
Auburn Receiving
,REC,YDS,AVG,TD,LG
Sammie Coates,2,64,32.0,0,49
Quan Bray,4,56,14.0,0,40
Melvin Ray,1,27,27.0,0,27
Jonathan Wallace,1,18,18.0,0,18
Corey Grant,2,15,7.5,1,13
Marcus Davis,1,4,4.0,0,4
Roc Thomas,2,2,1.0,0,5
Team,13,186,14.3,1,49
Samford Interceptions
,INT,YDS,TD
James Bradberry,1,32,0
Team,1,32,0
Auburn Interceptions
,INT,YDS,TD
Kris Frost,1,6,0
Jonathon Mincy,1,0,0
Team,2,6,0
Samford Kick Returns
,NO,YDS,AVG,LG,TD
Malik Johns,2,44,22.0,24,0
Robert Clark,1,15,15.0,15,0
Team,3,59,19.7,24,0
Auburn Kick Returns
,NO,YDS,AVG,LG,TD
Corey Grant,1,32,32.0,32,0
Team,1,32,32.0,32,0
Samford Punt Returns
,NO,YDS,AVG,LG,TD
Malik Johns,1,4,4.0,4,0
Team,1,4,4.0,4,0
Auburn Punt Returns
,NO,YDS,AVG,LG,TD
Quan Bray,2,30,15.0,19,0
Team,2,30,15.0,19,0
Samford Kicking
,FG,PCT,LG,XP,PTS
Warren Handrahan,0/1,0.0,0,1/1,1
Team,0/1,0.0,0,1/1,1
Auburn Kicking
,FG,PCT,LG,XP,PTS
Daniel Carlson,1/1,100.0,29,4/4,7
Team,1/1,100.0,29,4/4,7
Samford Punting
,NO,YDS,AVG,TB,-20,LG
Greg Peranich,6,247,41.2,0,0,54
Team,6,247,41.2,0,0,54
Auburn Punting
,NO,YDS,AVG,TB,-20,LG
Daniel Carlson,5,224,44.8,1,2,50
Jimmy Hutchinson,1,22,22.0,0,0,22
Team,6,246,41.0,1,2,50
