FIRST QUARTER,,UNM,CSU
,TD,13:05,"Rashard Higgins 7 Yd pass from Garrett Grayson (Jared Roberts Kick)Drive info: 5 plays, 24 yds in 1:48",0,7
SECOND QUARTER,,UNM,CSU
,TD,11:45,"Dee Hart 2 Yd Run (Jared Roberts Kick)Drive info: 16 plays, 86 yds in 7:05",0,14
,TD,10:28,"Dee Hart 6 Yd Run (Jared Roberts PAT failed)Drive info: 3 plays, 31 yds in 1:10",0,20
,TD,6:49,"Lamar Jordan 10 Yd Run (Zack Rogers Kick)Drive info: 7 plays, 75 yds in 3:39",7,20
,TD,5:42,"Dee Hart 76 Yd Run (Jared Roberts Kick)Drive info: 2 plays, 78 yds in 0:53",7,27
,TD,3:30,"Dee Hart 20 Yd pass from Garrett Grayson (Jared Roberts Kick)Drive info: 3 plays, 59 yds in 0:59",7,34
,FG,0:00,"Jared Roberts 32 Yd Field Goal  Drive info: 7 plays, 80 yds in 1:18",7,37
THIRD QUARTER,,UNM,CSU
,TD,13:19,"Dee Hart 4 Yd Run (Jared Roberts Kick)Drive info: 4 plays, 60 yds in 1:41",7,44
,TD,5:57,"Rashard Higgins 28 Yd pass from Garrett Grayson (Jared Roberts Kick)Drive info: 9 plays, 97 yds in 4:04",7,51
,TD,3:55,"Romell Jordan 11 Yd Run (Zack Rogers PAT failed)Drive info: 4 plays, 82 yds in 1:55",13,51
,TD,3:17,"Dee Hart 55 Yd Run (Jared Roberts Kick)Drive info: 2 plays, 75 yds in 0:38",13,58
FOURTH QUARTER,,UNM,CSU
,TD,11:11,"Teriyon Gipson 10 Yd Run (Zack Rogers Kick)Drive info: 3 plays, 41 yds in 1:14",20,58
,,UNM,CSU
1st Downs,15,32
3rd down efficiency,3-10,9-15
4th down efficiency,0-0,2-4
Total Yards,356,698
Passing,55,406
Comp-Att,3-11,26-36
Yards per pass,5.0,11.3
Rushing,301,292
Rushing Attempts,40,45
Yards per rush,7.5,6.5
Penalties,5-49,7-76
Turnovers,4,2
Fumbles lost,2,2
Interceptions thrown,2,0
Possession,26:43,32:36
New Mexico Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Lamar Jordan,3/11,55,5.0,0,2,66.8
Team,3/11,55,5.0,0,2,--
Colorado State Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Garrett Grayson,23/29,389,13.4,3,0,93.4
Nick Stevens,3/7,17,2.4,0,0,4.7
Team,26/36,406,11.3,3,0,--
New Mexico Rushing
,CAR,YDS,AVG,TD,LG
Jhurell Pressley,7,109,15.6,0,66
Teriyon Gipson,13,86,6.6,1,32
Lamar Jordan,14,74,5.3,1,23
Romell Jordan,6,32,5.3,1,11
Team,40,301,7.5,3,66
Colorado State Rushing
,CAR,YDS,AVG,TD,LG
Dee Hart,20,230,11.5,5,76
Jasen Oden Jr.,9,32,3.6,0,8
Deron Thompson,8,20,2.5,0,16
Garrett Grayson,3,17,5.7,0,8
Treyous Jarrells,2,5,2.5,0,3
Charles Lovett,1,2,2.0,0,2
Eric Williams,1,2,2.0,0,2
Nick Stevens,1,-16,-16.0,0,0
Team,45,292,6.5,5,76
New Mexico Receiving
,REC,YDS,AVG,TD,LG
Chris Edling,1,41,41.0,0,41
Tyler Duncan,1,11,11.0,0,11
Teriyon Gipson,1,3,3.0,0,3
Team,3,55,18.3,0,41
Colorado State Receiving
,REC,YDS,AVG,TD,LG
Rashard Higgins,10,167,16.7,2,42
Xavier Williams,6,90,15.0,0,36
Charles Lovett,2,44,22.0,0,24
Dee Hart,2,42,21.0,1,22
Elroy Masters Jr.,2,21,10.5,0,16
Deionte Gaines,1,18,18.0,0,18
Steven Walker,1,11,11.0,0,11
Jordan White,1,7,7.0,0,7
Sammie Long IV,1,6,6.0,0,6
Team,26,406,15.6,3,42
New Mexico Interceptions
,INT,YDS,TD
No Interception Information
Colorado State Interceptions
,INT,YDS,TD
Tyree Simmons,2,68,0
Team,2,68,0
New Mexico Kick Returns
,NO,YDS,AVG,LG,TD
Ridge Jones,4,67,16.8,31,0
Carlos Wiggins,3,58,19.3,22,0
Team,6,125,20.8,31,0
Colorado State Kick Returns
,NO,YDS,AVG,LG,TD
Deionte Gaines,1,32,32.0,32,0
Team,1,32,32.0,32,0
New Mexico Punt Returns
,NO,YDS,AVG,LG,TD
No Punt Returns
Colorado State Punt Returns
,NO,YDS,AVG,LG,TD
Preston Hodges,4,-6,-1.5,4,0
Team,3,-6,-2.0,4,0
New Mexico Kicking
,FG,PCT,LG,XP,PTS
Zack Rogers,0/0,0.0,0,2/3,2
Team,0/0,0.0,0,2/3,2
Colorado State Kicking
,FG,PCT,LG,XP,PTS
Jared Roberts,1/1,100.0,32,7/8,10
Team,1/1,100.0,32,7/8,10
New Mexico Punting
,NO,YDS,AVG,TB,-20,LG
Zack Rogers,6,241,40.2,1,1,46
Team,6,241,40.2,1,1,46
Colorado State Punting
,NO,YDS,AVG,TB,-20,LG
Hayden Hunt,1,31,31.0,0,1,31
Team,1,31,31.0,0,1,31
