FIRST QUARTER,,BGSU,AKR
,FG,3:58,"Tyler Tate 30 Yd Field Goal  Drive info: 9 plays, 54 yds in 3:37",3,0
SECOND QUARTER,,BGSU,AKR
,FG,14:54,"Robert Stein 40 Yd Field Goal  Drive info: 5 plays, 40 yds in 1:07",3,3
,FG,8:21,"Tyler Tate 45 Yd Field Goal  Drive info: 8 plays, 45 yds in 2:18",6,3
THIRD QUARTER,,BGSU,AKR
,TD,9:29,"Taylor Royster 0 Yd Fumble Return (Tyler Tate Kick)Drive info: 1 plays, -7 yds",13,3
,TD,4:54,"Roger Lewis 10 Yd pass from James Knapke (Tyler Tate Kick)Drive info: 11 plays, 62 yds in 3:51",20,3
FOURTH QUARTER,,BGSU,AKR
,TD,9:07,"Jawon Chisholm 15 Yd Run (Robert Stein Kick)Drive info: 7 plays, 84 yds in 2:03",20,10
,TD,2:38,"Andre Givens 46 Yd Run (Tyler Tate Kick)Drive info: 6 plays, 86 yds in 2:15",27,10
,,BGSU,AKR
1st Downs,21,26
3rd down efficiency,6-20,4-18
4th down efficiency,0-1,2-3
Total Yards,389,398
Passing,170,304
Comp-Att,17-34,31-63
Yards per pass,5.0,4.8
Rushing,219,94
Rushing Attempts,51,27
Yards per rush,4.3,3.5
Penalties,9-61,7-55
Turnovers,1,5
Fumbles lost,1,2
Interceptions thrown,0,3
Possession,33:19,26:12
Bowling Green Passing
,C/ATT,YDS,AVG,TD,INT,QBR
James Knapke,17/34,170,5.0,1,0,14.1
Team,17/34,170,5.0,1,0,--
Akron Passing
,C/ATT,YDS,AVG,TD,INT,QBR
Kyle Pohl,31/62,304,4.9,0,3,20.4
Team,31/63,304,4.8,0,3,--
Bowling Green Rushing
,CAR,YDS,AVG,TD,LG
Fred Coppet,18,113,6.3,0,29
Andre Givens,14,101,7.2,1,46
Chris Pohlman,6,14,2.3,0,5
Travis Greene,2,8,4.0,0,7
James Knapke,9,-14,-1.6,0,8
Team,51,219,4.3,1,46
Akron Rushing
,CAR,YDS,AVG,TD,LG
Chiz Chisholm,10,65,6.5,1,17
Conor Hundley,12,48,4.0,0,16
Cody Grice,1,0,0.0,0,0
Kyle Pohl,3,-10,-3.3,0,1
Team,27,94,3.5,1,17
Bowling Green Receiving
,REC,YDS,AVG,TD,LG
Gehrig Dieter,3,61,20.3,0,23
Ryan Burbrink,7,52,7.4,0,16
Roger Lewis,4,36,9.0,1,11
Ronnie Moore,2,21,10.5,0,12
Fred Coppet,1,0,0.0,0,0
Team,17,170,10.0,1,23
Akron Receiving
,REC,YDS,AVG,TD,LG
Andrew Pratt,6,85,14.2,0,34
L.T. Smith,9,80,8.9,0,16
Tyler Williams,4,46,11.5,0,20
"u""Zach D'Orazio""",4,31,7.8,0,11
Fransohn Bickley,3,28,9.3,0,12
Keith Sconiers,3,19,6.3,0,11
Conor Hundley,1,8,8.0,0,8
Imani Davis,1,7,7.0,0,7
Team,31,304,9.8,0,34
Bowling Green Interceptions
,INT,YDS,TD
Nick Johnson,2,0,0
Clint Stephens,1,0,0
Team,3,0,0
Akron Interceptions
,INT,YDS,TD
No Interception Information
Bowling Green Kick Returns
,NO,YDS,AVG,LG,TD
Andre Givens,2,43,21.5,26,0
Team,2,43,21.5,26,0
Akron Kick Returns
,NO,YDS,AVG,LG,TD
L.T. Smith,2,51,25.5,26,0
Drew Phillips,1,31,31.0,31,0
Team,3,82,27.3,31,0
Bowling Green Punt Returns
,NO,YDS,AVG,LG,TD
Ryan Burbrink,1,0,0.0,0,0
Team,1,0,0.0,0,0
Akron Punt Returns
,NO,YDS,AVG,LG,TD
Imani Davis,3,9,3.0,8,0
Team,3,9,3.0,8,0
Bowling Green Kicking
,FG,PCT,LG,XP,PTS
Tyler Tate,2/2,100.0,45,3/3,9
Team,2/2,100.0,45,3/3,9
Akron Kicking
,FG,PCT,LG,XP,PTS
Robert Stein,1/3,33.3,40,1/1,4
Team,1/3,33.3,40,1/1,4
Bowling Green Punting
,NO,YDS,AVG,TB,-20,LG
Joe Davidson,10,377,37.7,0,2,57
Team,10,377,37.7,0,2,57
Akron Punting
,NO,YDS,AVG,TB,-20,LG
Zach Paul,7,269,38.4,1,3,47
Team,7,269,38.4,1,3,47
